genre,question_id,condition,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
news,13,full_context_rehearsal_lookup,False,Thursday.,2,True,1.1,28363,81,28444
news,17,full_context_rehearsal_lookup,True,Demand full democracy be restored in Pakistan.,1,False,0.3,25076,9,25085
news,19,full_context_rehearsal_lookup,True,Julio Cruz,1,False,0.4,25076,4,25080
news,14,full_context_rehearsal_lookup,False,"Chong Lam, Joyce Chan, and Eric Yuen.",2,True,4.0,27764,367,28131
news,18,full_context_rehearsal_lookup,False,Yes.,2,True,3.6,28009,156,28165
news,16,full_context_rehearsal_lookup,False,"Kaka, Pervez Musharraf, Gordon Brown.",2,True,57.3,28379,1186,29565
news,20,full_context_rehearsal_lookup,False,Lionel Messi,2,True,57.0,27057,38,27095
novel,00950a36_0,full_context_rehearsal_lookup,True,Shah Amurath,1,False,1.2,30311,6,30317
novel,00950a36_1,full_context_rehearsal_lookup,True,Olivia.,1,False,1.3,30307,4,30311
novel,00950a36_6,full_context_rehearsal_lookup,False,Dorothy,1,False,0.4,30306,4,30310
novel,00950a36_7,full_context_rehearsal_lookup,True,Conan.,1,False,0.4,30312,4,30316
novel,00950a36_8,full_context_rehearsal_lookup,True,Olivia.,1,False,0.3,30303,4,30307
novel,00950a36_2,full_context_rehearsal_lookup,True,Akif.,2,True,2.0,31780,22,31802
novel,00950a36_9,full_context_rehearsal_lookup,False,Shah Amurath's harem.,1,False,0.4,30303,10,30313
novel,00950a36_10,full_context_rehearsal_lookup,True,Conan,1,False,0.3,30306,3,30309
novel,00950a36_12,full_context_rehearsal_lookup,False,London,1,False,0.3,30303,2,30305
novel,00950a36_11,full_context_rehearsal_lookup,False,No one.,2,True,0.6,31600,10,31610
novel,00950a36_13,full_context_rehearsal_lookup,True,Shah Amurath,1,False,0.4,30304,6,30310
novel,00950a36_14,full_context_rehearsal_lookup,False,A stone.,1,False,0.3,30307,4,30311
novel,3e966645_2,full_context_rehearsal_lookup,False,The Reverend Henry Clavering.,1,False,0.4,30303,9,30312
novel,00950a36_15,full_context_rehearsal_lookup,False,No one.,2,True,0.7,31606,10,31616
novel,3e966645_4,full_context_rehearsal_lookup,False,Cough mixture.,1,False,0.3,30306,5,30311
novel,3e966645_5,full_context_rehearsal_lookup,False,Disease,1,False,0.4,30305,3,30308
novel,3e966645_6,full_context_rehearsal_lookup,False,Harry Clavering,1,False,0.3,30303,5,30308
novel,3e966645_7,full_context_rehearsal_lookup,False,Huish,1,False,1.3,30311,3,30314
novel,00950a36_5,full_context_rehearsal_lookup,True,Olivia.,2,True,11.7,34055,1498,35553
novel,3e966645_1,full_context_rehearsal_lookup,False,The steppes.,2,True,11.2,34061,1500,35561
caselaw,3,full_context_rehearsal_lookup,False,1,1,False,1.0,24645,2,24647
caselaw,1,full_context_rehearsal_lookup,False,5,1,False,1.0,24721,2,24723
caselaw,9,full_context_rehearsal_lookup,True,5,1,False,45.1,24700,2,24702
caselaw,5,full_context_rehearsal_lookup,False,5,1,False,46.2,24809,2,24811
caselaw,11,full_context_rehearsal_lookup,True,5,2,True,45.4,26818,20,26838
caselaw,13,full_context_rehearsal_lookup,False,5,1,False,0.3,24726,2,24728
caselaw,7,full_context_rehearsal_lookup,False,1,2,True,48.0,26754,20,26774
caselaw,15,full_context_rehearsal_lookup,False,5,2,True,2.1,26700,20,26720
caselaw,17,full_context_rehearsal_lookup,False,4,1,False,2.0,24747,2,24749
caselaw,23,full_context_rehearsal_lookup,False,1,1,False,0.3,24764,2,24766
caselaw,27,full_context_rehearsal_lookup,True,2,1,False,0.4,24677,2,24679
caselaw,21,full_context_rehearsal_lookup,True,1,1,False,1.0,24659,2,24661
caselaw,25,full_context_rehearsal_lookup,False,3,2,True,0.7,26722,20,26742
caselaw,31,full_context_rehearsal_lookup,True,5,2,True,0.9,26128,8,26136
caselaw,29,full_context_rehearsal_lookup,False,4,1,False,1.1,24749,2,24751
caselaw,33,full_context_rehearsal_lookup,False,2,1,False,1.0,24694,2,24696
caselaw,35,full_context_rehearsal_lookup,False,5,1,False,0.3,24760,2,24762
caselaw,19,full_context_rehearsal_lookup,False,4,2,True,4.4,29323,281,29604
caselaw,37,full_context_rehearsal_lookup,False,2,2,True,1.1,26752,20,26772
caselaw,39,full_context_rehearsal_lookup,False,5,2,True,1.0,26758,20,26778
wiki,23,full_context_rehearsal_lookup,True,Abstract Expressionism.,1,False,37.7,7168,5,7173
wiki,22,full_context_rehearsal_lookup,True,Megacity,1,False,37.7,7168,3,7171
wiki,25,full_context_rehearsal_lookup,False,There is no information about a plane crash into the World Trade Center in the provided passage.,2,True,3.0,8297,25,8322
wiki,21,full_context_rehearsal_lookup,False,I don't have that information in the passage.,2,True,40.7,8903,23,8926
wiki,27,full_context_rehearsal_lookup,False,"Manhattan, Staten, and Long Island.",2,True,5.5,9947,22,9969
wiki,28,full_context_rehearsal_lookup,True,The Harlem River.,2,True,6.0,9483,20,9503
wiki,30,full_context_rehearsal_lookup,False,1652,1,False,51.1,7172,3,7175
wiki,24,full_context_rehearsal_lookup,False,There is no information about the question in the provided passage.,2,True,98.5,10989,337,11326
wiki,26,full_context_rehearsal_lookup,True,Donald Trump.,2,True,61.2,10906,274,11180
wiki,33,full_context_rehearsal_lookup,False,Water towers,1,False,1.0,7172,3,7175
wiki,29,full_context_rehearsal_lookup,False,No information available.,2,True,54.0,9090,14,9104
wiki,34,full_context_rehearsal_lookup,True,Humid continental,1,False,0.5,7169,4,7173
wiki,32,full_context_rehearsal_lookup,False,No answer available.,2,True,6.4,10959,329,11288
wiki,31,full_context_rehearsal_lookup,False,Over 300.,2,True,59.8,8871,20,8891
wiki,35,full_context_rehearsal_lookup,False,No information.,2,True,57.5,11075,229,11304
wiki,37,full_context_rehearsal_lookup,True,Minneapolis.,2,True,52.8,8892,19,8911
wiki,39,full_context_rehearsal_lookup,True,Grant's Tomb,1,False,0.5,7165,4,7169
wiki,38,full_context_rehearsal_lookup,False,"26,000 acres.",2,True,1.3,8704,21,8725
wiki,36,full_context_rehearsal_lookup,False,I don't have that information.,2,True,60.1,10934,302,11236
wiki,40,full_context_rehearsal_lookup,True,"1,093",2,True,3.2,8419,16,8435
wiki,42,full_context_rehearsal_lookup,False,20.1 million / 23.6 million,2,True,6.7,10695,122,10817
wiki,43,full_context_rehearsal_lookup,False,Bangladeshi.,2,True,57.0,8600,18,8618
wiki,44,full_context_rehearsal_lookup,False,No information.,2,True,56.7,9235,16,9251
wiki,41,full_context_rehearsal_lookup,False,No information.,2,True,60.1,10979,259,11238
wiki,45,full_context_rehearsal_lookup,True,"74,000.",2,True,53.4,8222,11,8233
wiki,48,full_context_rehearsal_lookup,True,"568,903",1,False,1.1,7163,4,7167
wiki,49,full_context_rehearsal_lookup,True,Judaism.,2,True,1.9,8600,17,8617
wiki,46,full_context_rehearsal_lookup,True,"65,000.",2,True,4.7,8214,11,8225
wiki,52,full_context_rehearsal_lookup,False,No information.,2,True,3.4,8304,10,8314
wiki,50,full_context_rehearsal_lookup,False,No information provided.,2,True,6.5,8224,11,8235
wiki,47,full_context_rehearsal_lookup,False,None mentioned.,2,True,60.1,10967,322,11289
wiki,53,full_context_rehearsal_lookup,False,None mentioned.,2,True,52.0,10932,295,11227
wiki,56,full_context_rehearsal_lookup,False,Roosevelt,1,False,0.8,7160,4,7164
wiki,55,full_context_rehearsal_lookup,False,No information.,2,True,3.3,8210,10,8220
wiki,57,full_context_rehearsal_lookup,True,56.4 million.,2,True,4.7,8551,15,8566
wiki,54,full_context_rehearsal_lookup,True,$40 billion,2,True,59.2,8268,10,8278
wiki,51,full_context_rehearsal_lookup,False,No information available.,2,True,64.7,10973,329,11302
wiki,58,full_context_rehearsal_lookup,False,No information provided.,2,True,5.6,8123,11,8134
wiki,60,full_context_rehearsal_lookup,False,I don't have information about that.,2,True,53.1,8355,18,8373
wiki,62,full_context_rehearsal_lookup,True,The Wall Street Journal and The New York Times.,2,True,51.5,8468,20,8488
wiki,61,full_context_rehearsal_lookup,True,"25,000.",2,True,52.8,8308,11,8319
wiki,63,full_context_rehearsal_lookup,True,Manhattan Neighborhood Network.,2,True,1.6,8212,12,8224
wiki,59,full_context_rehearsal_lookup,True,Summerstage.,2,True,57.1,8357,10,8367
wiki,64,full_context_rehearsal_lookup,True,WNYC.,2,True,2.9,8266,11,8277
wiki,65,full_context_rehearsal_lookup,False,None.,2,True,2.8,8388,9,8397
wiki,68,full_context_rehearsal_lookup,True,"Ramanathan Raju, MD.",2,True,2.5,8364,15,8379
wiki,69,full_context_rehearsal_lookup,False,"225,000.",2,True,4.3,8303,11,8314
wiki,67,full_context_rehearsal_lookup,True,1.4 million.,2,True,5.5,8370,12,8382
wiki,70,full_context_rehearsal_lookup,False,No information is available.,2,True,2.3,8325,12,8337
wiki,71,full_context_rehearsal_lookup,False,No information is provided about the fire department.,2,True,0.8,7808,16,7824
wiki,74,full_context_rehearsal_lookup,False,Action painting,1,False,0.8,7162,3,7165
wiki,66,full_context_rehearsal_lookup,False,No mention.,2,True,57.9,10957,325,11282
wiki,72,full_context_rehearsal_lookup,False,Commuter rail network.,2,True,51.9,8217,13,8230
wiki,75,full_context_rehearsal_lookup,False,Over 200.,2,True,51.5,8697,17,8714
wiki,76,full_context_rehearsal_lookup,False,No information.,2,True,0.9,8216,10,8226
wiki,77,full_context_rehearsal_lookup,False,No information.,2,True,0.9,8294,19,8313
wiki,78,full_context_rehearsal_lookup,True,MetLife Stadium,1,False,0.6,7168,4,7172
wiki,79,full_context_rehearsal_lookup,True,Hockey,1,False,0.7,7161,3,7164
wiki,73,full_context_rehearsal_lookup,False,No information provided.,2,True,54.4,10969,323,11292
wiki,82,full_context_rehearsal_lookup,False,None mentioned.,2,True,1.1,8213,10,8223
wiki,81,full_context_rehearsal_lookup,False,I don't have the information to answer that question.,2,True,3.7,8396,18,8414
wiki,83,full_context_rehearsal_lookup,False,No information is available.,2,True,2.6,8278,12,8290
wiki,80,full_context_rehearsal_lookup,False,There is no information about a collegiate basketball championship in the passage.,2,True,4.4,10969,335,11304
wiki,85,full_context_rehearsal_lookup,False,I don't have that information.,2,True,2.4,10233,32,10265
wiki,84,full_context_rehearsal_lookup,False,No information is available.,2,True,5.4,10961,324,11285
wiki,87,full_context_rehearsal_lookup,False,No information.,2,True,3.2,8144,10,8154
wiki,88,full_context_rehearsal_lookup,False,No information available.,2,True,1.7,9083,14,9097
wiki,86,full_context_rehearsal_lookup,False,No answer available.,2,True,54.9,10452,29,10481
wiki,89,full_context_rehearsal_lookup,False,No information.,2,True,51.9,9816,16,9832
wiki,90,full_context_rehearsal_lookup,False,Unknown.,2,True,52.3,7804,9,7813
wiki,92,full_context_rehearsal_lookup,False,1.4 million.,2,True,1.0,8332,12,8344
wiki,94,full_context_rehearsal_lookup,True,Fifth Avenue.,1,False,0.3,7163,5,7168
wiki,91,full_context_rehearsal_lookup,False,No information.,2,True,52.9,10894,289,11183
wiki,96,full_context_rehearsal_lookup,True,JFK International Airport,2,True,1.0,8211,11,8222
wiki,95,full_context_rehearsal_lookup,True,New York City FC,2,True,1.6,11000,26,11026
wiki,98,full_context_rehearsal_lookup,False,Geographically,1,False,0.6,7162,3,7165
wiki,97,full_context_rehearsal_lookup,False,Theater.,1,False,1.0,7159,4,7163
wiki,100,full_context_rehearsal_lookup,False,No answer available.,2,True,2.3,8293,11,8304
wiki,93,full_context_rehearsal_lookup,False,No information provided.,2,True,8.5,8271,11,8282
wiki,99,full_context_rehearsal_lookup,False,I couldn't find any information about a case that sought to compel the Environmental Protection Agency to regular greenhouse gases in the provided passage.,2,True,10.1,10832,99,10931
news,24,full_context_rehearsal_lookup,False,Misdemeanor.,1,False,1.0,25076,6,25082
news,23,full_context_rehearsal_lookup,False,King island,1,False,1.0,25072,3,25075
news,21,full_context_rehearsal_lookup,False,"Cape Town, South Africa.",1,False,1.2,25074,8,25082
news,22,full_context_rehearsal_lookup,True,l'Hydroptere,2,True,1.3,26153,13,26166
news,25,full_context_rehearsal_lookup,False,Lauren Burk,1,False,0.4,25078,4,25082
news,26,full_context_rehearsal_lookup,False,Withdrew support.,1,False,0.4,25075,6,25081
news,28,full_context_rehearsal_lookup,False,"$46,000",1,False,0.3,25079,5,25084
news,27,full_context_rehearsal_lookup,True,Venezuelan President Hugo Chavez,1,False,0.3,25077,8,25085
news,30,full_context_rehearsal_lookup,False,Azerbaijan,1,False,46.5,25074,4,25078
news,29,full_context_rehearsal_lookup,False,Juventus,1,False,46.6,25073,3,25076
news,32,full_context_rehearsal_lookup,True,"100,000.",2,True,46.4,26486,14,26500
news,33,full_context_rehearsal_lookup,False,Viktor Bout,1,False,0.3,25074,5,25079
news,34,full_context_rehearsal_lookup,False,Viktor Bout,1,False,0.3,25077,5,25082
news,31,full_context_rehearsal_lookup,False,There is no information about the Commonwealth Games in the passage.,2,True,46.9,27071,46,27117
news,35,full_context_rehearsal_lookup,False,No information is provided about Ray Gravell.,2,True,0.6,25914,17,25931
news,38,full_context_rehearsal_lookup,False,The father.,2,True,1.3,25844,10,25854
news,37,full_context_rehearsal_lookup,False,Venezuelan President Hugo Chavez,1,False,1.9,25070,8,25078
news,36,full_context_rehearsal_lookup,False,Radio and TV.,2,True,2.0,26131,11,26142
news,40,full_context_rehearsal_lookup,False,Worry.,1,False,0.7,25072,4,25076
news,39,full_context_rehearsal_lookup,False,There is no information about a suspended goalkeeper.,2,True,2.4,27293,43,27336
news,42,full_context_rehearsal_lookup,False,Congo,1,False,2.6,25074,3,25077
news,44,full_context_rehearsal_lookup,False,Veterans' care programs.,1,False,2.1,25075,7,25082
news,41,full_context_rehearsal_lookup,True,Search and rescue crews.,1,False,6.7,25078,6,25084
news,47,full_context_rehearsal_lookup,False,Two,1,False,3.4,25072,2,25074
news,46,full_context_rehearsal_lookup,False,FirstGroup,1,False,7.3,25074,3,25077
news,48,full_context_rehearsal_lookup,False,Nothing.,2,True,1.5,27291,36,27327
news,45,full_context_rehearsal_lookup,False,"Key to this dialogue, however, is some willingness on your part to actually find common ground.",2,True,9.0,26116,26,26142
news,49,full_context_rehearsal_lookup,False,Counterfeit luxury handbags.,2,True,46.7,28383,1177,29560
news,43,full_context_rehearsal_lookup,False,No answer available in the passage.,2,True,56.7,28391,1181,29572
news,50,full_context_rehearsal_lookup,False,No information.,2,True,45.6,27067,37,27104
news,51,full_context_rehearsal_lookup,False,Anthony Peters.,2,True,46.5,25947,10,25957
news,55,full_context_rehearsal_lookup,False,Alvaro Uribe,1,False,0.4,25077,6,25083
news,53,full_context_rehearsal_lookup,False,There is no mention of a teacher in the passage.,2,True,1.6,25959,18,25977
news,52,full_context_rehearsal_lookup,False,No information.,2,True,2.0,26030,10,26040
news,57,full_context_rehearsal_lookup,False,Colonoscopy.,1,False,0.6,25071,5,25076
news,56,full_context_rehearsal_lookup,False,1-1,1,False,1.1,25072,4,25076
news,58,full_context_rehearsal_lookup,False,Alvaro Uribe,1,False,1.0,25072,6,25078
news,60,full_context_rehearsal_lookup,False,No information provided.,2,True,2.2,25797,11,25808
news,61,full_context_rehearsal_lookup,False,Chuck Tatum,1,False,2.2,25080,4,25084
news,54,full_context_rehearsal_lookup,False,There is no mention of probation.,2,True,9.3,26133,14,26147
news,59,full_context_rehearsal_lookup,False,There is no information about female-only buses in the passage.,2,True,8.8,26022,19,26041
news,62,full_context_rehearsal_lookup,False,Nowhere mentioned.,2,True,8.4,25992,11,26003
news,65,full_context_rehearsal_lookup,False,No information.,2,True,2.9,26071,10,26081
news,63,full_context_rehearsal_lookup,False,153-8.,2,True,8.9,26234,11,26245
news,64,full_context_rehearsal_lookup,False,3 million voters.,2,True,4.7,25953,11,25964
news,66,full_context_rehearsal_lookup,True,National Hurricane Center,1,False,1.5,25072,4,25076
news,67,full_context_rehearsal_lookup,False,Full democracy in Pakistan,1,False,45.9,25071,5,25076
news,68,full_context_rehearsal_lookup,False,Three Chinese nationals.,2,True,46.1,28387,1175,29562
news,69,full_context_rehearsal_lookup,False,until further notice,1,False,46.0,25073,4,25077
news,70,full_context_rehearsal_lookup,False,No information is provided about Michael Vick.,2,True,46.3,25793,15,25808
news,71,full_context_rehearsal_lookup,False,No mention.,2,True,1.1,26052,10,26062
news,72,full_context_rehearsal_lookup,False,Snow,1,False,0.9,25075,2,25077
news,73,full_context_rehearsal_lookup,False,Tablets.,1,False,1.0,25073,4,25077
news,76,full_context_rehearsal_lookup,False,Assault.,1,False,0.3,25073,4,25077
news,74,full_context_rehearsal_lookup,True,Taylor Bradford,1,False,1.4,25075,3,25078
news,78,full_context_rehearsal_lookup,False,None.,2,True,1.2,26207,12,26219
news,75,full_context_rehearsal_lookup,False,There is no information about SP shareholders.,2,True,1.8,27305,42,27347
news,79,full_context_rehearsal_lookup,False,Auman,1,False,0.8,25073,3,25076
news,80,full_context_rehearsal_lookup,False,Ocean Isle Beach,1,False,0.7,25075,4,25079
news,82,full_context_rehearsal_lookup,False,F-15s,1,False,2.1,25077,5,25082
news,77,full_context_rehearsal_lookup,True,The August war between Georgia and Russia.,1,False,9.5,25080,9,25089
news,81,full_context_rehearsal_lookup,False,No one.,2,True,10.2,26016,10,26026
news,84,full_context_rehearsal_lookup,False,No mention of Singapore.,1,False,7.9,25078,6,25084
news,85,full_context_rehearsal_lookup,False,Roma.,2,True,3.3,26055,10,26065
news,86,full_context_rehearsal_lookup,False,No information.,2,True,1.1,26140,13,26153
news,83,full_context_rehearsal_lookup,False,Air combat.,1,False,13.1,25075,4,25079
news,87,full_context_rehearsal_lookup,False,Yes.,2,True,47.0,28297,222,28519
news,89,full_context_rehearsal_lookup,False,Colonoscopy.,2,True,45.9,27047,38,27085
news,91,full_context_rehearsal_lookup,False,Putting out the fire.,1,False,0.5,25075,6,25081
news,93,full_context_rehearsal_lookup,False,Stanzel,1,False,0.8,25073,4,25077
news,92,full_context_rehearsal_lookup,False,Greyhound Lines.,2,True,1.8,26061,11,26072
news,94,full_context_rehearsal_lookup,True,Human shields.,1,False,0.7,25079,4,25083
news,96,full_context_rehearsal_lookup,False,Taliban fighters posing in French soldiers' uniforms.,1,False,0.5,25070,12,25082
news,95,full_context_rehearsal_lookup,False,"Chong Lam, Joyce Chan, and Eric Yuen.",2,True,2.3,28644,226,28870
news,98,full_context_rehearsal_lookup,False,"Cape Town, South Africa",1,False,0.6,25072,7,25079
news,99,full_context_rehearsal_lookup,True,Kevin Federline,1,False,0.3,25076,4,25080
news,100,full_context_rehearsal_lookup,False,last month,1,False,1.0,25070,3,25073
news,101,full_context_rehearsal_lookup,False,A metal pipe.,1,False,0.3,25072,5,25077
news,102,full_context_rehearsal_lookup,False,60,1,False,0.4,25071,2,25073
news,88,full_context_rehearsal_lookup,False,No information.,2,True,54.0,25906,10,25916
news,90,full_context_rehearsal_lookup,False,Engulfed,1,False,51.8,25077,4,25081
news,104,full_context_rehearsal_lookup,False,Prices.,2,True,5.0,26083,12,26095
news,105,full_context_rehearsal_lookup,False,Everyone started panicking.,2,True,4.8,26150,12,26162
news,106,full_context_rehearsal_lookup,False,Democratic Republic of Congo,1,False,0.3,25073,5,25078
news,107,full_context_rehearsal_lookup,False,Democratic Republic of Congo,1,False,0.3,25073,5,25078
news,108,full_context_rehearsal_lookup,False,Monitored anesthesia care.,1,False,0.7,25071,6,25077
news,109,full_context_rehearsal_lookup,False,20,1,False,0.7,25072,2,25074
news,110,full_context_rehearsal_lookup,True,Eme Zuru Ayortor,1,False,0.5,25081,8,25089
news,111,full_context_rehearsal_lookup,False,No information.,2,True,46.2,28912,1129,30041
news,112,full_context_rehearsal_lookup,False,No answer found.,2,True,45.7,28389,1175,29564
news,114,full_context_rehearsal_lookup,False,Russia,1,False,0.4,25073,2,25075
news,115,full_context_rehearsal_lookup,False,cocaine smuggling,1,False,0.3,25074,4,25078
news,113,full_context_rehearsal_lookup,False,60,2,True,1.5,28602,26,28628
news,116,full_context_rehearsal_lookup,False,26,2,True,1.0,25747,8,25755
news,117,full_context_rehearsal_lookup,False,Mounting trash.,1,False,0.3,25077,5,25082
news,118,full_context_rehearsal_lookup,False,$3.9 billion,2,True,0.8,26122,12,26134
news,119,full_context_rehearsal_lookup,False,No information.,2,True,2.0,25795,13,25808
news,120,full_context_rehearsal_lookup,False,No one.,2,True,2.5,26284,13,26297
news,121,full_context_rehearsal_lookup,False,No information provided.,2,True,2.5,25745,11,25756
news,122,full_context_rehearsal_lookup,False,No injuries to children on board.,2,True,1.9,26858,17,26875
news,124,full_context_rehearsal_lookup,False,No information.,2,True,6.1,26072,10,26082
news,125,full_context_rehearsal_lookup,False,No information is given about Elizabeth Taylor attending a concert.,2,True,0.7,25956,18,25974
news,126,full_context_rehearsal_lookup,True,Mexico City.,1,False,0.5,25074,4,25078
news,127,full_context_rehearsal_lookup,False,O.J. Simpson,1,False,0.3,25069,5,25074
news,128,full_context_rehearsal_lookup,True,Sunday,1,False,0.3,25076,2,25078
news,129,full_context_rehearsal_lookup,False,Taylor Bradford,1,False,0.5,25071,3,25074
news,97,full_context_rehearsal_lookup,False,No information.,2,True,80.4,28391,3008,31399
news,130,full_context_rehearsal_lookup,False,No information.,2,True,44.5,27266,16,27282
news,131,full_context_rehearsal_lookup,False,Dana Perino.,2,True,37.6,26217,12,26229
news,132,full_context_rehearsal_lookup,False,Yes.,2,True,1.3,26429,12,26441
news,133,full_context_rehearsal_lookup,True,Stress cracks on a hinge.,2,True,1.2,26087,17,26104
news,134,full_context_rehearsal_lookup,False,There is no mention of a price increase in alcohol.,2,True,1.2,26477,24,26501
news,135,full_context_rehearsal_lookup,False,Increase taxes on luxury items.,2,True,0.8,26570,19,26589
news,136,full_context_rehearsal_lookup,True,nuclear partnership,1,False,0.5,25070,4,25074
news,138,full_context_rehearsal_lookup,False,Nothing,1,False,1.1,25076,2,25078
news,139,full_context_rehearsal_lookup,False,"Batna, east of Algiers.",1,False,1.1,25071,9,25080
news,137,full_context_rehearsal_lookup,False,There is no mention of mail in the passage.,2,True,2.9,28446,125,28571
news,141,full_context_rehearsal_lookup,False,Campus residence hall area.,1,False,0.7,25073,7,25080
news,123,full_context_rehearsal_lookup,False,There is no information about Youssif meeting Lassie.,2,True,60.1,28389,1184,29573
news,143,full_context_rehearsal_lookup,False,European luxury.,1,False,1.5,25080,4,25084
news,142,full_context_rehearsal_lookup,False,Nowhere (in the passage).,2,True,2.3,25949,14,25963
news,140,full_context_rehearsal_lookup,False,Taylor Bradford,1,False,8.0,25071,3,25074
news,144,full_context_rehearsal_lookup,False,Taylor Bradford,1,False,4.7,25072,3,25075
news,145,full_context_rehearsal_lookup,False,I don't have the information.,1,False,5.1,25073,8,25081
news,148,full_context_rehearsal_lookup,False,Colon cancer.,2,True,1.1,26184,10,26194
news,149,full_context_rehearsal_lookup,False,"Teamwork, discipline, respect.",1,False,0.3,25076,8,25084
news,146,full_context_rehearsal_lookup,False,There is no information about a collision over the Hudson River in the passage.,2,True,2.3,26156,22,26178
news,150,full_context_rehearsal_lookup,False,Hong Kong street,1,False,0.8,25072,4,25076
news,152,full_context_rehearsal_lookup,True,Santa Barbara Airlines.,2,True,45.1,26663,14,26677
news,103,full_context_rehearsal_lookup,True,Schools and government offices.,2,True,174.7,26144,16,26160
news,154,full_context_rehearsal_lookup,False,Amy Winehouse,1,False,0.6,25071,4,25075
news,153,full_context_rehearsal_lookup,False,Nothing is mentioned.,2,True,1.2,25964,11,25975
news,155,full_context_rehearsal_lookup,False,There is no mention of a movie in the passage.,2,True,1.4,27307,45,27352
news,157,full_context_rehearsal_lookup,False,No information.,2,True,1.0,25970,10,25980
news,158,full_context_rehearsal_lookup,False,No mention.,2,True,1.2,25801,10,25811
news,159,full_context_rehearsal_lookup,True,Holding veterans care funding hostage.,1,False,0.9,25074,8,25082
news,160,full_context_rehearsal_lookup,False,Veterans' care funding.,1,False,0.4,25077,7,25084
news,147,full_context_rehearsal_lookup,False,Bloody uprising,1,False,54.9,25076,4,25080
news,161,full_context_rehearsal_lookup,False,No information.,2,True,1.7,26188,10,26198
news,151,full_context_rehearsal_lookup,False,No information provided.,2,True,53.4,26074,11,26085
news,163,full_context_rehearsal_lookup,False,Iraq and Afghanistan,1,False,4.7,25072,4,25076
news,165,full_context_rehearsal_lookup,False,Nothing is mentioned about Hughley.,2,True,1.2,27117,17,27134
news,166,full_context_rehearsal_lookup,False,An engine.,1,False,0.5,25074,4,25078
news,167,full_context_rehearsal_lookup,False,No information is given about the players' wealth.,2,True,0.7,25882,17,25899
news,164,full_context_rehearsal_lookup,False,"There is no information about ""The Manzanis"" in the provided passage.",2,True,51.3,27055,50,27105
