genre,question_id,condition,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
news,1,full_context_rehearsal_lookup,False,"Civilians, 60 wounded.",2,True,59.0,27766,1182,28948
news,17,full_context_rehearsal_lookup,False,Restore democracy in Pakistan.,1,False,53.6,24459,6,24465
news,19,full_context_rehearsal_lookup,True,Julio Cruz.,2,True,1.6,25438,11,25449
news,18,full_context_rehearsal_lookup,False,Yes.,2,True,2.8,27503,216,27719
news,20,full_context_rehearsal_lookup,False,Patrick Vieira.,2,True,10.3,27772,1178,28950
novel,00950a36_2,full_context_rehearsal_lookup,False,The text does not mention the name of the city Olivia is escaping from.,1,False,1.4,30313,16,30329
novel,00950a36_0,full_context_rehearsal_lookup,True,Shah Amurath,1,False,1.4,30316,6,30322
novel,00950a36_5,full_context_rehearsal_lookup,False,No one mentioned.,2,True,1.8,31316,11,31327
novel,00950a36_1,full_context_rehearsal_lookup,False,Fahfrd.,1,False,1.9,30312,6,30318
novel,00950a36_7,full_context_rehearsal_lookup,False,Robert Herrick,1,False,1.4,30317,4,30321
novel,00950a36_8,full_context_rehearsal_lookup,False,No one is mentioned as freeing Conan from the pirates in the given passage.,2,True,1.1,31312,22,31334
novel,00950a36_6,full_context_rehearsal_lookup,False,No one.,2,True,1.7,31318,10,31328
novel,00950a36_9,full_context_rehearsal_lookup,False,The ruins.,1,False,1.5,30308,4,30312
novel,00950a36_11,full_context_rehearsal_lookup,False,There is no information about Conan being made a captain in the passage.,2,True,0.8,31243,21,31264
novel,00950a36_13,full_context_rehearsal_lookup,True,Shah Amurath,1,False,0.6,30309,6,30315
novel,00950a36_10,full_context_rehearsal_lookup,False,Shah Amurath,1,False,1.8,30311,6,30317
novel,00950a36_14,full_context_rehearsal_lookup,False,A girdled loincloth.,1,False,1.5,30312,9,30321
novel,00950a36_15,full_context_rehearsal_lookup,False,There is no mention of a pirate ship or its captain being killed in the provided passage.,2,True,1.4,34167,76,34243
novel,3e966645_1,full_context_rehearsal_lookup,False,There is no mention of a ship or a country to sail to.,2,True,44.8,34173,534,34707
novel,00950a36_12,full_context_rehearsal_lookup,True,Akif.,2,True,46.4,33668,1201,34869
novel,3e966645_2,full_context_rehearsal_lookup,False,Mr. Saul,1,False,44.3,30308,4,30312
novel,3e966645_4,full_context_rehearsal_lookup,False,Rum.,1,False,45.0,30311,4,30315
novel,3e966645_6,full_context_rehearsal_lookup,False,Mr. Clavering,1,False,1.9,30308,6,30314
novel,3e966645_7,full_context_rehearsal_lookup,False,There is no mention of a ship or a U.S. Consul in the passage.,2,True,2.0,30987,25,31012
novel,3e966645_5,full_context_rehearsal_lookup,False,There is no mention of the former officers dying from an illness.,2,True,24.3,34060,1508,35568
wiki,22,full_context_rehearsal_lookup,True,Megacity,1,False,0.6,7180,3,7183
wiki,21,full_context_rehearsal_lookup,False,There is no information about the Triangle Shirtwaist Factory fire in the provided passage.,2,True,1.3,8309,24,8333
wiki,25,full_context_rehearsal_lookup,False,No information is provided about a plane crashing into the World Trade Center.,2,True,1.4,8824,24,8848
wiki,26,full_context_rehearsal_lookup,False,No answer available.,2,True,1.2,8321,11,8332
wiki,23,full_context_rehearsal_lookup,True,Abstract expressionism.,2,True,2.7,10892,155,11047
wiki,24,full_context_rehearsal_lookup,False,There is no information about the question in the passage.,2,True,2.9,11001,336,11337
wiki,27,full_context_rehearsal_lookup,False,"Manhattan, Staten Island, and Long Island.",2,True,1.1,8152,17,8169
wiki,30,full_context_rehearsal_lookup,False,1645,2,True,0.8,8838,12,8850
wiki,31,full_context_rehearsal_lookup,False,Over 300.,2,True,0.8,9277,14,9291
wiki,28,full_context_rehearsal_lookup,False,Harlem River.,2,True,2.3,10804,194,10998
wiki,33,full_context_rehearsal_lookup,False,Elevators,2,True,1.0,8295,10,8305
wiki,29,full_context_rehearsal_lookup,False,Not specified.,2,True,2.4,10897,220,11117
wiki,34,full_context_rehearsal_lookup,True,Humid continental.,1,False,0.5,7181,5,7186
wiki,35,full_context_rehearsal_lookup,True,"July 9, 1936.",2,True,0.9,8122,15,8137
wiki,36,full_context_rehearsal_lookup,True,49.9 inches.,2,True,55.1,8122,12,8134
wiki,38,full_context_rehearsal_lookup,False,"26,000",2,True,54.5,8072,10,8082
wiki,37,full_context_rehearsal_lookup,True,Minneapolis.,2,True,55.2,11051,220,11271
wiki,32,full_context_rehearsal_lookup,False,No answer available.,2,True,56.8,10971,329,11300
wiki,39,full_context_rehearsal_lookup,True,Grant's Tomb,1,False,0.9,7177,4,7181
wiki,40,full_context_rehearsal_lookup,True,"1,093",2,True,1.5,8070,10,8080
news,21,full_context_rehearsal_lookup,False,"Cape Town, South Africa.",1,False,1.3,24457,8,24465
news,24,full_context_rehearsal_lookup,False,No information.,2,True,1.8,25549,10,25559
news,22,full_context_rehearsal_lookup,False,No information is available.,2,True,1.8,25194,12,25206
news,25,full_context_rehearsal_lookup,False,Finch and canary fighting,1,False,0.5,24461,7,24468
news,23,full_context_rehearsal_lookup,False,Louisiana.,2,True,1.9,25331,10,25341
news,27,full_context_rehearsal_lookup,False,Colombian President Evo Morales,1,False,0.5,24460,7,24467
news,26,full_context_rehearsal_lookup,False,Withdrew support,1,False,0.5,24458,5,24463
news,29,full_context_rehearsal_lookup,False,Surrey,1,False,1.1,24456,4,24460
news,28,full_context_rehearsal_lookup,False,No.,2,True,1.5,25465,9,25474
news,33,full_context_rehearsal_lookup,False,Heidi Tagliavini,1,False,0.7,24457,7,24464
news,34,full_context_rehearsal_lookup,False,No one.,1,False,0.5,24460,4,24464
news,35,full_context_rehearsal_lookup,False,No information is available about Ray Gravell.,2,True,1.3,25146,17,25163
news,36,full_context_rehearsal_lookup,False,No information.,2,True,1.3,27245,16,27261
news,37,full_context_rehearsal_lookup,False,Pelser,1,False,0.5,24453,3,24456
news,32,full_context_rehearsal_lookup,False,No information is available.,2,True,55.6,27770,1176,28946
news,30,full_context_rehearsal_lookup,False,No mention.,2,True,56.4,27931,565,28496
news,31,full_context_rehearsal_lookup,False,There is no information about the Commonwealth Games in the passage.,2,True,56.6,27786,1186,28972
news,38,full_context_rehearsal_lookup,False,Two people.,2,True,52.7,26308,13,26321
news,39,full_context_rehearsal_lookup,False,Dida,2,True,1.8,25320,9,25329
news,40,full_context_rehearsal_lookup,False,Withdraw cash.,2,True,3.6,27919,64,27983
novel,3e966645_8,full_context_rehearsal_lookup,False,London,1,False,1.3,30312,2,30314
novel,3e966645_12,full_context_rehearsal_lookup,False,The evil powers.,1,False,0.5,30312,5,30317
novel,3e966645_9,full_context_rehearsal_lookup,False,I don't have the information to answer your question.,2,True,2.1,31314,18,31332
novel,3e966645_10,full_context_rehearsal_lookup,False,Merchandise.,2,True,2.3,33081,23,33104
novel,3e966645_17,full_context_rehearsal_lookup,False,The South Seas.,1,False,0.8,30312,5,30317
novel,3e966645_16,full_context_rehearsal_lookup,False,No mention of Davis.,2,True,1.2,31316,12,31328
novel,3e966645_21,full_context_rehearsal_lookup,False,Guph,1,False,1.3,30322,4,30326
novel,3e966645_19,full_context_rehearsal_lookup,False,There is no information about 3 beggars operating out of the Tahitian port of Papeete who were formerly an American sea captain.,2,True,2.1,33020,62,33082
novel,3e966645_22,full_context_rehearsal_lookup,False,Melbourne,1,False,0.6,30317,3,30320
novel,6a659de3_2,full_context_rehearsal_lookup,False,Evil powers,1,False,0.7,30314,4,30318
novel,6a659de3_3,full_context_rehearsal_lookup,False,Guph,1,False,0.5,30306,4,30310
novel,6a659de3_4,full_context_rehearsal_lookup,False,Shah Amurath,1,False,1.5,30319,6,30325
novel,6a659de3_5,full_context_rehearsal_lookup,False,Guph,1,False,0.4,30314,4,30318
novel,3e966645_20,full_context_rehearsal_lookup,False,I don't have that information.,2,True,53.4,34082,1502,35584
novel,3e966645_11,full_context_rehearsal_lookup,False,The steppes.,2,True,56.3,34056,1500,35556
novel,6a659de3_6,full_context_rehearsal_lookup,False,There is no queen mentioned in the passage.,2,True,48.4,34052,1507,35559
novel,3e966645_23,full_context_rehearsal_lookup,False,There is no information about 3 beggars operating out of the Tahitian port of Papeete or a failed English businessman.,2,True,52.5,34092,1521,35613
novel,6a659de3_7,full_context_rehearsal_lookup,False,There is no mention of a box.,2,True,1.7,31322,15,31337
novel,6a659de3_8,full_context_rehearsal_lookup,False,No one mentioned in the passage.,2,True,3.6,31314,14,31328
novel,6a659de3_11,full_context_rehearsal_lookup,False,There is no mention of a character named Leo in the provided passage.,2,True,40.9,34056,1509,35565
wiki,43,full_context_rehearsal_lookup,False,Bangladeshi.,2,True,0.8,8359,15,8374
wiki,44,full_context_rehearsal_lookup,False,I don't have that information.,2,True,1.0,9308,17,9325
wiki,45,full_context_rehearsal_lookup,True,"74,000.",2,True,0.5,8234,11,8245
wiki,46,full_context_rehearsal_lookup,True,"65,000.",2,True,0.5,8359,14,8373
wiki,42,full_context_rehearsal_lookup,False,20.1%,2,True,1.6,10587,125,10712
wiki,48,full_context_rehearsal_lookup,True,"568,903",1,False,0.3,7175,4,7179
wiki,47,full_context_rehearsal_lookup,False,England,2,True,0.6,8313,8,8321
wiki,49,full_context_rehearsal_lookup,True,Judaism.,2,True,0.8,8612,14,8626
wiki,50,full_context_rehearsal_lookup,False,No information provided.,2,True,0.6,7828,11,7839
wiki,51,full_context_rehearsal_lookup,True,"$15,887/m²",2,True,0.6,8253,13,8266
wiki,52,full_context_rehearsal_lookup,False,No information.,2,True,0.6,8316,10,8326
wiki,54,full_context_rehearsal_lookup,False,No information available.,2,True,0.7,8241,11,8252
wiki,41,full_context_rehearsal_lookup,False,No information.,2,True,3.3,10965,328,11293
wiki,56,full_context_rehearsal_lookup,False,Roosevelt,1,False,0.3,7172,4,7176
wiki,55,full_context_rehearsal_lookup,False,No information.,2,True,0.9,8245,10,8255
wiki,57,full_context_rehearsal_lookup,True,56.4 million.,2,True,59.2,8379,12,8391
wiki,53,full_context_rehearsal_lookup,False,Bagels.,2,True,60.1,10899,88,10987
wiki,59,full_context_rehearsal_lookup,False,No information.,2,True,59.0,8257,10,8267
wiki,58,full_context_rehearsal_lookup,False,I Didn't Know,2,True,59.2,8301,11,8312
wiki,60,full_context_rehearsal_lookup,False,I don't have that information.,2,True,0.6,7826,14,7840
news,42,full_context_rehearsal_lookup,False,Guam,1,False,1.1,24457,3,24460
news,44,full_context_rehearsal_lookup,False,Veterans' care programs.,1,False,1.1,24458,7,24465
news,43,full_context_rehearsal_lookup,True,Genocide,1,False,1.1,24460,3,24463
news,41,full_context_rehearsal_lookup,False,The disabled young son of UK opposition leader David Cameron.,1,False,1.1,24461,12,24473
news,47,full_context_rehearsal_lookup,False,6,1,False,1.5,24455,2,24457
news,46,full_context_rehearsal_lookup,False,CNN,2,True,2.1,25412,8,25420
news,45,full_context_rehearsal_lookup,False,Nothing.,2,True,2.1,25514,9,25523
news,49,full_context_rehearsal_lookup,False,Terrorists and narcotraffickers.,2,True,1.0,25290,17,25307
news,48,full_context_rehearsal_lookup,False,"There is no mention of ""ml5"" in the passage.",2,True,3.7,27434,239,27673
news,52,full_context_rehearsal_lookup,False,No information is given about Coatseville.,2,True,8.2,27933,781,28714
news,54,full_context_rehearsal_lookup,False,Smuggling drugs,1,False,0.4,24457,4,24461
news,55,full_context_rehearsal_lookup,False,Alvaro Uribe,1,False,0.4,24460,6,24466
news,51,full_context_rehearsal_lookup,False,Private Worsley.,2,True,9.5,27762,1176,28938
news,50,full_context_rehearsal_lookup,False,No information.,2,True,9.6,27782,1171,28953
news,53,full_context_rehearsal_lookup,False,There is no mention of a teacher in the passage.,2,True,55.3,27774,1182,28956
news,56,full_context_rehearsal_lookup,False,No score mentioned.,2,True,48.2,25346,11,25357
news,58,full_context_rehearsal_lookup,False,None mentioned.,2,True,48.3,25442,10,25452
news,57,full_context_rehearsal_lookup,False,Polyps removed.,1,False,48.5,24454,5,24459
news,60,full_context_rehearsal_lookup,False,No information available.,2,True,0.8,25130,11,25141
news,59,full_context_rehearsal_lookup,False,There is no information about female only buses in the passage.,2,True,1.7,25194,19,25213
novel,6a659de3_14,full_context_rehearsal_lookup,False,Robert Herrick,1,False,2.3,30307,4,30311
novel,9561a72a_1,full_context_rehearsal_lookup,False,Guph,1,False,0.4,30314,4,30318
novel,9561a72a_0,full_context_rehearsal_lookup,False,There is no information about Dorothy Gale in the passage.,2,True,2.7,30975,18,30993
novel,6a659de3_12,full_context_rehearsal_lookup,False,There is no mention of Vincey in the passage.,2,True,3.1,30983,18,31001
novel,9561a72a_3,full_context_rehearsal_lookup,False,Clavering Park.,1,False,1.3,30311,6,30317
novel,9561a72a_9,full_context_rehearsal_lookup,False,"Greg Weeks, Mary Meehan",1,False,0.5,30315,8,30323
novel,9561a72a_5,full_context_rehearsal_lookup,False,There is no mention of Dorothy in the passage.,2,True,1.7,30973,17,30990
novel,9561a72a_10,full_context_rehearsal_lookup,False,By magic wand.,2,True,0.6,31322,11,31333
novel,9561a72a_11,full_context_rehearsal_lookup,True,King Roquat,1,False,2.1,30315,4,30319
novel,9561a72a_7,full_context_rehearsal_lookup,False,Not specified.,2,True,7.6,34163,523,34686
novel,6a659de3_17,full_context_rehearsal_lookup,False,There is no mention of a character named Leo in the provided passage.,2,True,10.8,34167,534,34701
novel,9561a72a_12,full_context_rehearsal_lookup,True,Guph,1,False,6.1,30314,4,30318
novel,bf55d1c1_2,full_context_rehearsal_lookup,False,Olivia,1,False,47.9,30310,3,30313
novel,bf55d1c1_0,full_context_rehearsal_lookup,False,There is no mention of Adam or a snake purchase in the passage.,2,True,53.2,30979,21,31000
novel,bf55d1c1_1,full_context_rehearsal_lookup,False,There is no mention of Arabella in the passage.,2,True,53.1,32727,42,32769
novel,bf55d1c1_5,full_context_rehearsal_lookup,False,Shah Amurath.,2,True,8.5,33871,313,34184
novel,bf55d1c1_4,full_context_rehearsal_lookup,False,There is no mention of Adam marrying in the passage.,2,True,16.3,34052,1506,35558
novel,bf55d1c1_6,full_context_rehearsal_lookup,False,I don't see any mention of Arabella or a hole in the passage.,2,True,16.4,34064,1511,35575
novel,bf55d1c1_9,full_context_rehearsal_lookup,False,No specific date mentioned.,2,True,15.4,34056,1500,35556
novel,bf55d1c1_3,full_context_rehearsal_lookup,False,"There is no mention of Adam, Richard, Nathaniel, or Arabella in the passage.",2,True,436.4,31610,32,31642
wiki,61,full_context_rehearsal_lookup,True,"25,000",1,False,0.5,7175,4,7179
wiki,62,full_context_rehearsal_lookup,True,The Wall Street Journal and The New York Times.,1,False,0.5,7174,11,7185
wiki,63,full_context_rehearsal_lookup,True,Manhattan Neighborhood Network.,2,True,0.8,8282,12,8294
wiki,64,full_context_rehearsal_lookup,True,WNYC.,2,True,0.9,8278,11,8289
wiki,67,full_context_rehearsal_lookup,True,1.4 million.,2,True,0.6,8342,12,8354
wiki,68,full_context_rehearsal_lookup,True,"Ramanathan Raju, MD.",2,True,0.7,8336,15,8351
wiki,69,full_context_rehearsal_lookup,False,"225,000.",2,True,0.6,8315,11,8326
wiki,70,full_context_rehearsal_lookup,False,No information provided.,2,True,0.6,8337,11,8348
wiki,65,full_context_rehearsal_lookup,False,None.,2,True,2.1,11085,147,11232
wiki,71,full_context_rehearsal_lookup,False,No information provided.,2,True,0.6,8279,11,8290
wiki,66,full_context_rehearsal_lookup,False,There is no answer in the passage.,2,True,2.3,10969,333,11302
wiki,72,full_context_rehearsal_lookup,False,Commuter rail network.,2,True,0.7,8237,13,8250
wiki,74,full_context_rehearsal_lookup,False,There is no mention of abstract expressionism in the passage.,2,True,0.6,8139,19,8158
wiki,75,full_context_rehearsal_lookup,False,None mentioned.,2,True,0.5,8261,10,8271
wiki,76,full_context_rehearsal_lookup,False,No information.,2,True,0.5,8269,10,8279
wiki,78,full_context_rehearsal_lookup,True,MetLife Stadium,1,False,57.0,7180,4,7184
wiki,73,full_context_rehearsal_lookup,False,No information is available in the passage.,2,True,57.8,10981,330,11311
wiki,79,full_context_rehearsal_lookup,True,Hockey,1,False,57.0,7173,3,7176
wiki,77,full_context_rehearsal_lookup,False,There is no information about the world's most expensive stadiums being located in NYC.,2,True,57.7,10477,32,10509
wiki,82,full_context_rehearsal_lookup,False,New York City Subway,2,True,0.7,8398,14,8412
wiki,83,full_context_rehearsal_lookup,False,No data available.,2,True,0.5,9078,14,9092
wiki,84,full_context_rehearsal_lookup,False,No information.,2,True,0.6,8227,10,8237
wiki,85,full_context_rehearsal_lookup,False,I don't have the information.,2,True,0.7,9095,20,9115
wiki,87,full_context_rehearsal_lookup,False,Lincoln Tunnel.,2,True,0.5,8233,11,8244
wiki,86,full_context_rehearsal_lookup,False,No answer available.,2,True,0.9,8143,11,8154
wiki,88,full_context_rehearsal_lookup,False,No information.,2,True,0.5,8231,10,8241
wiki,81,full_context_rehearsal_lookup,False,No information.,2,True,3.1,10975,328,11303
wiki,80,full_context_rehearsal_lookup,False,There is no information about a collegiate basketball championship in the passage.,2,True,3.2,10981,338,11319
wiki,89,full_context_rehearsal_lookup,False,No information.,2,True,1.4,10350,115,10465
wiki,92,full_context_rehearsal_lookup,False,1.4 million.,2,True,0.5,8344,12,8356
wiki,90,full_context_rehearsal_lookup,True,51,2,True,1.1,11174,74,11248
wiki,91,full_context_rehearsal_lookup,False,No information.,2,True,0.8,10764,64,10828
wiki,96,full_context_rehearsal_lookup,False,JFK,1,False,56.4,7174,3,7177
wiki,94,full_context_rehearsal_lookup,True,Fifth Avenue.,1,False,56.7,7175,5,7180
wiki,97,full_context_rehearsal_lookup,False,Theater.,1,False,0.5,7171,4,7175
wiki,93,full_context_rehearsal_lookup,False,No information provided.,2,True,57.2,8283,11,8294
wiki,98,full_context_rehearsal_lookup,False,Geographically,1,False,0.5,7174,3,7177
wiki,99,full_context_rehearsal_lookup,False,There is no information about this in the passage.,2,True,1.3,9813,47,9860
wiki,100,full_context_rehearsal_lookup,False,Eastern District of New York.,2,True,1.6,10998,61,11059
wiki,95,full_context_rehearsal_lookup,True,New York City FC.,2,True,60.2,10971,327,11298
news,63,full_context_rehearsal_lookup,False,34,1,False,1.2,24457,2,24459
news,64,full_context_rehearsal_lookup,False,No information provided.,2,True,1.7,25430,11,25441
news,62,full_context_rehearsal_lookup,False,Not mentioned.,2,True,1.7,25314,10,25324
news,66,full_context_rehearsal_lookup,True,National Hurricane Center,1,False,0.6,24455,4,24459
news,65,full_context_rehearsal_lookup,True,Princess Eugenie,1,False,1.1,24464,5,24469
news,67,full_context_rehearsal_lookup,False,Full democracy be restored in Pakistan.,1,False,1.3,24454,8,24462
news,70,full_context_rehearsal_lookup,False,No information is provided about Michael Vick.,2,True,0.9,25510,15,25525
news,71,full_context_rehearsal_lookup,False,No information is available in the passage.,2,True,1.0,25190,15,25205
news,72,full_context_rehearsal_lookup,False,Opposition legislators.,2,True,0.8,25324,11,25335
news,69,full_context_rehearsal_lookup,False,No military action.,2,True,53.7,25444,11,25455
news,73,full_context_rehearsal_lookup,False,Not specified.,2,True,50.4,27697,22,27719
news,68,full_context_rehearsal_lookup,False,Three Chinese nationals.,2,True,53.9,27770,1175,28945
news,61,full_context_rehearsal_lookup,False,No mention.,2,True,56.1,27780,1177,28957
news,74,full_context_rehearsal_lookup,False,David Cameron,1,False,0.7,24458,3,24461
news,77,full_context_rehearsal_lookup,True,The August war between Georgia and Russia.,1,False,0.7,24463,9,24472
news,76,full_context_rehearsal_lookup,False,Assault.,1,False,1.0,24456,4,24460
news,75,full_context_rehearsal_lookup,False,There is no information about SP shareholders.,2,True,1.1,25453,15,25468
news,78,full_context_rehearsal_lookup,False,Eme Zuru Ayortor,1,False,1.6,24456,8,24464
news,79,full_context_rehearsal_lookup,False,No information.,2,True,3.5,25469,10,25479
news,81,full_context_rehearsal_lookup,False,No one.,2,True,4.4,25431,10,25441
news,80,full_context_rehearsal_lookup,False,No mention.,2,True,4.4,25410,10,25420
news,82,full_context_rehearsal_lookup,False,No answer available.,2,True,3.4,25188,11,25199
news,86,full_context_rehearsal_lookup,False,Engine fell off.,2,True,1.3,26451,17,26468
news,84,full_context_rehearsal_lookup,False,Nowhere mentioned.,2,True,1.6,25447,11,25458
news,87,full_context_rehearsal_lookup,False,No,1,False,0.9,24454,2,24456
news,85,full_context_rehearsal_lookup,False,Roma.,2,True,3.5,25502,10,25512
news,88,full_context_rehearsal_lookup,False,No information.,2,True,2.3,25289,10,25299
news,90,full_context_rehearsal_lookup,False,Engulfed,1,False,0.8,24460,4,24464
news,89,full_context_rehearsal_lookup,False,No plan mentioned.,2,True,52.2,27833,203,28036
news,91,full_context_rehearsal_lookup,False,Investigating.,1,False,50.5,24458,5,24463
news,83,full_context_rehearsal_lookup,False,No mention.,2,True,55.8,27770,1174,28944
news,92,full_context_rehearsal_lookup,False,£125 million,1,False,50.3,24459,4,24463
news,93,full_context_rehearsal_lookup,False,scoliosis,1,False,0.7,24456,4,24460
news,94,full_context_rehearsal_lookup,True,Human shields.,1,False,0.8,24462,4,24466
news,97,full_context_rehearsal_lookup,False,No information.,2,True,1.2,25138,10,25148
news,95,full_context_rehearsal_lookup,False,No information.,2,True,2.0,25381,10,25391
news,99,full_context_rehearsal_lookup,False,No information.,2,True,2.3,25357,10,25367
news,98,full_context_rehearsal_lookup,False,Cape Town,1,False,3.6,24455,4,24459
news,96,full_context_rehearsal_lookup,False,TV survival show.,2,True,4.6,27760,584,28344
news,101,full_context_rehearsal_lookup,False,Drugs,1,False,1.4,24455,3,24458
news,102,full_context_rehearsal_lookup,False,None.,2,True,1.6,25126,9,25135
news,104,full_context_rehearsal_lookup,False,Engine,1,False,0.4,24454,2,24456
news,106,full_context_rehearsal_lookup,False,"Cape Town, South Africa",1,False,0.9,24456,7,24463
news,105,full_context_rehearsal_lookup,False,The asphalt that should be under my feet was 8 feet in the air.,2,True,1.9,28019,32,28051
news,107,full_context_rehearsal_lookup,False,The United Arab Emirates.,2,True,1.1,25495,15,25510
news,108,full_context_rehearsal_lookup,False,Tanker truck,1,False,0.9,24454,4,24458
news,110,full_context_rehearsal_lookup,False,Chris Lewis,1,False,0.6,24464,3,24467
news,109,full_context_rehearsal_lookup,False,38,1,False,1.5,24455,2,24457
news,111,full_context_rehearsal_lookup,False,None (Hamas not mentioned),2,True,50.7,25132,14,25146
news,100,full_context_rehearsal_lookup,False,Not mentioned.,2,True,58.1,27974,790,28764
news,103,full_context_rehearsal_lookup,False,No answer found.,2,True,55.5,27768,1175,28943
news,115,full_context_rehearsal_lookup,False,politics of divisiveness,1,False,0.6,24457,6,24463
news,113,full_context_rehearsal_lookup,False,2 million.,2,True,1.0,26699,16,26715
news,114,full_context_rehearsal_lookup,False,No information about Bout is given in the passage.,2,True,1.0,25590,20,25610
news,117,full_context_rehearsal_lookup,True,Garbage.,1,False,1.0,24460,4,24464
news,118,full_context_rehearsal_lookup,False,$2 million,2,True,2.7,25520,10,25530
news,119,full_context_rehearsal_lookup,False,There is no information about Coca-Cola in the passage.,2,True,2.6,25128,18,25146
news,116,full_context_rehearsal_lookup,False,53.,2,True,4.7,25368,9,25377
news,120,full_context_rehearsal_lookup,False,Tony Snow and Dana Perino.,2,True,1.7,26556,23,26579
news,122,full_context_rehearsal_lookup,False,No one was injured.,2,True,1.0,25535,12,25547
news,121,full_context_rehearsal_lookup,False,No information provided.,2,True,2.2,25405,11,25416
news,124,full_context_rehearsal_lookup,False,Ivan's birth.,2,True,1.2,25376,12,25388
news,125,full_context_rehearsal_lookup,True,Andrea Bocelli's,1,False,1.4,24457,7,24464
news,126,full_context_rehearsal_lookup,False,There is no mention of a 1985 quake.,2,True,1.8,25182,18,25200
news,127,full_context_rehearsal_lookup,False,No one,2,True,1.6,25604,9,25613
news,112,full_context_rehearsal_lookup,False,No answer found.,2,True,110.4,27772,1175,28947
news,129,full_context_rehearsal_lookup,False,Princess Eugenie,1,False,50.4,24454,5,24459
news,123,full_context_rehearsal_lookup,False,There is no mention of Youssif or Lassie in the provided text.,2,True,54.7,27772,1188,28960
news,128,full_context_rehearsal_lookup,False,No information provided.,2,True,51.1,25360,11,25371
news,133,full_context_rehearsal_lookup,False,Nothing.,2,True,1.3,25803,15,25818
news,130,full_context_rehearsal_lookup,False,No information is given.,2,True,2.1,25351,12,25363
news,132,full_context_rehearsal_lookup,False,No.,2,True,3.6,25571,9,25580
news,135,full_context_rehearsal_lookup,False,Refer to chunk 276.,1,False,2.2,24455,7,24462
news,134,full_context_rehearsal_lookup,False,There is no mention of a price increase in alcohol.,2,True,3.7,25834,24,25858
