genre,question_id,condition,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
news,14,full_context_rehearsal_lookup_adaptive,False,Three Chinese citizens.,2,True,6.1,25574,14,25588
news,1,full_context_rehearsal_lookup_adaptive,False,"Civilians, 2 women and a child, and 60 others wounded.",2,True,13.5,32061,1185,33246
news,13,full_context_rehearsal_lookup_adaptive,False,"July 7, 2005.",2,True,3.9,25786,15,25801
news,12,full_context_rehearsal_lookup_adaptive,False,None.,2,True,14.3,32075,1134,33209
news,16,full_context_rehearsal_lookup_adaptive,False,"Kaka, Uribe, Chavez, Gravell.",2,True,14.9,32057,1183,33240
news,18,full_context_rehearsal_lookup_adaptive,False,Yes.,2,True,5.4,31420,420,31840
news,15,full_context_rehearsal_lookup_adaptive,True,Assistant Attorney General Alice Fisher.,2,True,21.6,25527,13,25540
news,20,full_context_rehearsal_lookup_adaptive,False,None mentioned.,2,True,10.6,26166,10,26176
news,19,full_context_rehearsal_lookup_adaptive,True,Julio Cruz.,2,True,10.9,25678,11,25689
news,17,full_context_rehearsal_lookup_adaptive,False,Demand democracy restoration in Pakistan.,2,True,14.7,25853,13,25866
novel,00950a36_5,full_context_rehearsal_lookup_adaptive,False,She.,2,True,2.3,30164,9,30173
novel,00950a36_0,full_context_rehearsal_lookup_adaptive,True,Shah Amurath.,2,True,17.7,36805,1492,38297
novel,00950a36_1,full_context_rehearsal_lookup_adaptive,True,Olivia.,2,True,11.8,36012,1147,37159
novel,00950a36_6,full_context_rehearsal_lookup_adaptive,False,Dorothy.,1,False,1.5,29183,5,29188
novel,00950a36_2,full_context_rehearsal_lookup_adaptive,True,Akif.,2,True,22.8,36794,1489,38283
novel,00950a36_9,full_context_rehearsal_lookup_adaptive,False,The calaboose.,1,False,0.4,29180,6,29186
novel,00950a36_8,full_context_rehearsal_lookup_adaptive,False,There is no Conan in the passage.,2,True,1.5,29978,15,29993
novel,00950a36_11,full_context_rehearsal_lookup_adaptive,False,No one in the passage.,2,True,1.2,30453,25,30478
novel,00950a36_7,full_context_rehearsal_lookup_adaptive,False,No one.,2,True,15.4,35014,1126,36140
novel,00950a36_10,full_context_rehearsal_lookup_adaptive,True,Conan.,2,True,17.4,36795,745,37540
novel,00950a36_12,full_context_rehearsal_lookup_adaptive,True,Akif.,2,True,17.9,36789,1492,38281
novel,00950a36_13,full_context_rehearsal_lookup_adaptive,True,Shah Amurath's warriors.,2,True,18.0,36791,1494,38285
novel,00950a36_14,full_context_rehearsal_lookup_adaptive,False,A boulder.,2,True,21.9,36792,1502,38294
novel,00950a36_15,full_context_rehearsal_lookup_adaptive,True,Conan.,2,True,19.8,35282,1138,36420
novel,3e966645_4,full_context_rehearsal_lookup_adaptive,False,Cough mixture.,1,False,2.9,29183,5,29188
novel,3e966645_6,full_context_rehearsal_lookup_adaptive,True,Herrick,1,False,2.1,29180,3,29183
novel,3e966645_7,full_context_rehearsal_lookup_adaptive,False,No one is mentioned.,2,True,3.4,30357,21,30378
novel,3e966645_2,full_context_rehearsal_lookup_adaptive,False,Conan.,2,True,19.4,36784,1498,38282
novel,3e966645_5,full_context_rehearsal_lookup_adaptive,False,There is no mention of former officers dying from an illness.,2,True,15.3,36788,1507,38295
novel,3e966645_1,full_context_rehearsal_lookup_adaptive,False,The steppes.,2,True,143.1,36794,1503,38297
caselaw,1,full_context_rehearsal_lookup_adaptive,False,5,1,False,2.2,24331,2,24333
caselaw,5,full_context_rehearsal_lookup_adaptive,False,5,1,False,2.3,24419,2,24421
caselaw,7,full_context_rehearsal_lookup_adaptive,False,4,1,False,3.3,24269,2,24271
caselaw,13,full_context_rehearsal_lookup_adaptive,False,5,1,False,3.6,24336,2,24338
caselaw,3,full_context_rehearsal_lookup_adaptive,True,5,1,False,7.1,24255,2,24257
caselaw,17,full_context_rehearsal_lookup_adaptive,False,4,1,False,2.8,24357,2,24359
caselaw,19,full_context_rehearsal_lookup_adaptive,False,5,1,False,1.4,24306,2,24308
caselaw,9,full_context_rehearsal_lookup_adaptive,True,5,1,False,9.3,24310,2,24312
caselaw,21,full_context_rehearsal_lookup_adaptive,False,5,1,False,1.2,24269,2,24271
caselaw,23,full_context_rehearsal_lookup_adaptive,True,3,1,False,4.0,24374,2,24376
caselaw,15,full_context_rehearsal_lookup_adaptive,False,5,2,True,3.0,33893,14,33907
caselaw,11,full_context_rehearsal_lookup_adaptive,False,4,2,True,2.3,26142,20,26162
caselaw,29,full_context_rehearsal_lookup_adaptive,False,4,1,False,1.5,24359,2,24361
caselaw,25,full_context_rehearsal_lookup_adaptive,False,5,2,True,2.9,33203,8,33211
caselaw,35,full_context_rehearsal_lookup_adaptive,False,5,1,False,0.6,24370,2,24372
caselaw,33,full_context_rehearsal_lookup_adaptive,False,2,1,False,0.8,24304,2,24306
caselaw,37,full_context_rehearsal_lookup_adaptive,True,5,1,False,0.9,24268,2,24270
caselaw,27,full_context_rehearsal_lookup_adaptive,True,2,2,True,2.6,33983,20,34003
caselaw,39,full_context_rehearsal_lookup_adaptive,False,2,2,True,2.5,33951,20,33971
caselaw,31,full_context_rehearsal_lookup_adaptive,True,5,2,True,1.7,26168,20,26188
