question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"drug trafficking activity and not mere possession. Information related to drug trafficking does not grow stale as quickly as information regarding mere possession. Payne, 181 F.3d at 790. Further, in rejecting the defendant’s staleness arguments, the Court in Murphy noted that the information provided by the task force agent [to the issuing judicial officer] and the execution of the search occurred on the same day. Murphy, 241 F.3d at 458. In any event, under the standard enunciated in Spikes, we believe a close question exists as to whether the information in the affidavit, alleging that an unnamed Cl had seen Defendant possess an unspecified amount of cocaine at least two days before the warrant was obtained and executed, had grown stale. See Gates, 462 U.S. at 238, 103 S.Ct. 2317 (<HOLDING>). However, Defendant’s probable cause argument",8548,1397,1,case_hold_mc,holding anticipatory warrant was invalid for lack of probable cause because at time warrant was issued the contraband was not on a sure course to the place to be searched and there was no assurance defendant would take contraband to that place,holding that probable cause inquiry is whether considering totality of the circumstances there is a fair probability that contraband  will be found in a particular place,holding reasonable suspicion is based on totality of circumstances,recognizing that the necessary inquiry  is not whether there was a warrant or whether there was time to get one but whether there was probable cause for the arrest,holding that the reasonableness inquiry is based upon the totality of the circumstances in determining whether or not a search was reasonable
12,"may not, under the guise of interpretation, be modified, revised, amended or rewritten.” Syl. Pt. 1, Consumer Advocate Div’n v. Public Serv. Comm’n, 182 W.Va. 152, 386 S.E.2d 650 (1989). As Syncor argues, the purpose of regulations is to give effect to the governing statute; such regulations cannot be used to alter or narrow the statute’s application. See Boley v. Miller, 187 W.Va. 242, 246, 418 S.E.2d 352, 356 (1992) (recognizing that agency’s statutory interpretation is inapplicable where such interpretation “‘is unduly restricted and in conflict with the legislative intent’ ”) (quoting Syl. Pt. 5, in part, Hodge v. Ginsberg, 172 W.Va. 17, 303 S.E.2d 245 (1983)); see also Syl. Pt. 4, Security Nat’l Bank & Trust Co. v. First W.Va. Bancorp, Inc., 166 W.Va. 775, 277 S.E.2d 613 (1981) (<HOLDING>). It is axiomatic that: “Where the language of",9406,1534,2,case_hold_mc,holding that the state board of administration is charged with investing and reinvesting funds of the state retirement system and is clearly an agency as defined by section 1190112 florida statutes,holding that legislative regulations are given controlling weight unless they are arbitrary capricious or manifestly contrary to the statute,holding that ijnterpretations of statutes by bodies charged with their administration are given great weight unless clearly erroneous,holding that the district courts denial of a reduction for acceptance of responsibility is a factual question and should be accorded great deference and should not be disturbed unless clearly erroneous,recognizing that the bia must defer to the factual findings of the ij unless they are clearly erroneous
13,"Through these amendments, Congress increased the liability imposed by the statute from double to treble damages, raised the civil penalty limit by five times, and added section 3730(d)(5), which provides for attorneys’ fees to successful claimants. See 31 U.S.C. §§ 3729(a), 3730(d)(5). In light of these significant amendments, courts were forced to decide whether Congress changed the remedial nature of the statute, and if so, whether municipalities were encompassed within its scope, b. Pre-Stevens FCA jurisprudence Before the Supreme Court decided Stevens, the lower courts were split over whether states and local governmental entities were “persons” capable of being sued under the FCA. Compare United States ex rel. Dunleavy v. County of Delaware, 123 F.3d 734, 738-40 (3d Cir.1997) (<HOLDING>); United States ex rel. Garibaldi v. Orleans",10264,1674,0,case_hold_mc,holding that qui tam relator had right to proceed against county defendant,holding that a defendant has a right to proceed pro se at trial,holding that right of selfrepresentation did not attach because defendant had made no indication of his desire to proceed without counsel,holding that a criminal defendant has a constitutional right to proceed without counsel when he voluntarily and intelligently elects to do so,holding that claim that counsel was ineffective for allowing defendant to proceed while incompetent was facially insufficient where defendant did not allege he actually was incompetent to proceed to trial or insane at the time of his offense
14,"to § 501.2105, Florida Statutes (2009), because Goble did not discuss any of the factors that may justify an award of attorneys’ fees or demonstrate that his attorneys expended any meaningful time defending BCS’s FDUTPA claim. (Doc. No. 165 at 6.) Goble objected to the Magistrate’s finding by reprinting nearly verbatim the arguments made in his Motion for Attorneys’ Fees which the Magistrate rejected in the Report and Recommendation. (Compare Doc. No. 155 at 5-6, with Doc. No. 165 at 10-11.) By merely reprinting verbatim the arguments made in his Motion for Attor neys’ Fees, Goble has failed to “specifically identify the portions of the proposed findings and recommendation to which objection is made and the specific basis for objection.” See Macort v. Prem, Inc., 208 Fed.Appx. at 785 (<HOLDING>). Goble’s actions are akin to lodging a general",11118,1802,4,case_hold_mc,holding that the court will review the report and recommendation for clear error,holding that the proper review for the trial courts application of the law is de novo,holding in the criminal context that a district courts obligation to make a de novo determination with respect to the portions of a magistrate judges report and recommendation to which objections are made did not require a de novo hearing,holding that this court is not bound by the conclusions of law reached by the trial court and the applicable standard of review for such issues is de novo,holding that merely reciting language from a previous order of the court or failing to set forth the applicable law is not a specific objection to anything in the report and recommendation that would trigger de novo review by the district court
15,"did not present any evidence before the district court to meet his burden of showing that the affidavit, which directly corroborates Johnson’s testimony before the magistrate judge, is false or unreliable. Accordingly, even assuming arguendo that the district court erred, we readily conclude that any error was harmless. B. Credibility of Witnesses The district court’s findings of fact at a revocation hearing are reviewed for clear error. United States v. Almand, 992 F.2d 316, 318 (11th Cir.1993). “The credibility of a witness is in the province of the factfinder and this court will not ordinarily review the factfinder’s determination of credibility.” United States v. Copeland, 20 F.3d 412, 413 (11th Cir.1994); see also United States v. Ramirez-Chilel, 289 F.3d 744, 749 (11th Cir.2002) (<HOLDING>). We defer to the lower court’s credibility",11978,1941,3,case_hold_mc,holding that an immigration judge may base a credibility determination on the lack of corroborating evidence if the judge also encounters inconsistencies in testimony contradictory evidence or inherently improbable testimony,holding jury is sole judge of witness credibility and may believe some witnesses and refuse to believe others,holding jury as judge of credibility may believe all some or none of the testimony,holding in the context of a criminal trial that a courts choice of who to believe is conclusive unless the judge credits exceedingly improbable testimony,holding that where testimony is inherently improbable the court may choose to disregard it
16,"impair the exercise of authority, enumerated or incidental under the NBA, the State’s regulations must give way.” Id. at 12,127 S.Ct. 1559. Cadence Bank argues that the NBA preempts Tennessee’s statutory requirement that national banks, as ‘ corporations transacting business in Tennessee, obtain a certificate of authority. The NBA provides, in relevant part: Upon duly making and filing articles of association and an organization certificate a national banking association shall become, as from the date of the execution of its organization certificate, a body corporate, and as such, and in the name designated in the organization certificate, it shall have power— Fourth. To sue and be sued, complain and defend, in any court of law and equity, as ful 3, 616 (Fla. Ct. App. 2010) (<HOLDING>); Williams v. Chase Bank USA, N.A., 390 S.W.3d",12835,2073,3,case_hold_mc,holding that the nba preempted a kentucky statute that re quired a national bank as a foreign corporation transacting business in the state to obtain a certificate of authority prior to maintaining suit in a kentucky court as it significantly impaired the banks exercise of authority under the nba,holding that the nba preempted application of a texas statute that would infringe on a national banks federally granted right to sue in any court as fully as natural persons by requiring the bank to obtain a certificate of authority before it could maintain a suit in texas,holding the failure of a foreign corporation to obtain a certificate of authority prior to bringing an action to recover monies owed on an account affected the corporations capacity to sue but did not affect the courts subject matter jurisdiction,holding that a florida statute requiring a foreign corporation to obtain a certificate of authority prior to transacting business in the state was preempted as it applied to national banks,holding that an iowa statute requiring a foreign corporation to hold a certificate of authority to transact business in the state was preempted by the nba as the statute pertained to national banks because it infringed on the powers provided to national banks by the nba
17,"Equivalents. As a jury has been demanded, only a jury can resolve the conflicting views of the experts in this non-obvious and extremely complicated patent dispute. “Summary judgment is as available in patent cases as in other areas of litigation.” See Continental Can Co. v. Monsanto Co., .948 F.2d 1264, 1265 (Fed.Cir.1991) (citation omitted); see also Bayer AG v. Elan Pharmaceutical Research Corporation, 212 F.3d 1241 (Fed.Cir.2000); Vivid Techs., Inc. v. American Science & Eng’g, Inc., 200 F.3d 795 (Fed.Cir.1999). However, I tend to agree with those of my confreres who have held that, in general, summary judgment is appropriate only in cases where the technology at issue is relatively simple and straightforward. See Amhil Enterprises, Ltd. v. Wawa, Inc., 81 F.3d 1554 (Fed.Cir.1996) (<HOLDING>); Palumbo v. Don-Joy Co., 762 F.2d 969",13684,2208,2,case_hold_mc,holding that there was a genuine issue of material fact precluding summary judgment,holding that summary judgment is not appropriate if there is a genuine dispute about a material fact,holding that summary judgment was appropriate because no genuine issue of material fact existed and no expert testimony was required to explain the nature of the patented invention but observing that district courts should approach summary judgment motions in patent cases with great care,holding that the district court did not err in granting summary judgment since the physical evidence and unrebutted expert testimony left no genuine issue of material fact,holding that when there are no genuine issues of material fact summary judgment is appropriate
18,"may give such retroactive effect to these legal clarifications because “where ... a court is addressing transactions that occurred at a time when there was no clear agency guidance, it would be absurd to ignore the agency’s current authoritative pronouncement of what the statute means.” Id. Therefore, unless the new regulation “replaces a prior agency determination,” this Court may find that the amendment merely provides an explanation for what the law always has been. Id. In order to determine if the amendments to Regulation E marked a change in the rules or served as an interpretation of existing law, this Court will first look to the stated intent of the Board in proffering the amendments. See First Nat. Bank of Chicago v. Standard Bank & Trust, 172 F.3d 472, 478 (7th Cir.1999) (<HOLDING>). If an agency plainly states that it is merely",14535,2341,2,case_hold_mc,holding that the drastic sanction of preclusion of expert witnesses was not warranted based on failure to furnish discovery by the discovery deadline when the deadline could have been shifted,holding that a bankruptcy rule equivalent to rule 6a ala r civ p should be construed to give the benefit of extending the deadline for submission to the day after the holiday regardless of whether the deadline is expressed as the last day of a period of days or as a date certain,holding regulatory amendment extending a banks deadline for returning checks could be given retroactive effect,holding that where a legislative amendment changed the exemption provisions of a tax statute defining those eligible for certain exemptions and refunds the amendment could only be applied to tax years after its effective date even where the legislature expressly stated the amendment should have retroactive effect and looked to the law in place during the taxable events to determine if the taxpayer was eligible for a refund,holding random traffic stops for license and registration checks are contrary to fourth amendment
19,"needed to fund the health premium obligations” and that “establishment and modification of such an employee benefit has traditionally been within the scope of legislative discretion.”); Unterschuetz v. City of Chicago, 346 Ill.App.3d 65, 281 Ill.Dec. 367, 803 N.E.2d 988, 994 (2004) (observing that, even within context of actual ordinance declaring policy, “the function of a legislative body is to make laws that declare the policy of a governmental body, which laws are subject to repeal when a subsequent legislature decides to alter that policy” and that City had “simply announced] various policies that the City intends to carry out until such time as the city council wishes to change those policies.”); Chicago Patrolmen’s Ass’n v. City of Chicago, 56 Ill.2d 503, 309 N.E.2d 3, 6 (1974) (<HOLDING>); Foley v. Consol. City of Indianapolis, 421",15392,2484,2,case_hold_mc,holding that longevity pay enhanced the regular periodic salaries paid to firefighters and police officers,holding that in reviewing the petition the court is to weigh the policy of public access to records against the longstanding public policy of providing a second chance to criminal defendants who have not been adjudicated guilty,holding that police officials did not have property interest in continuation of longstanding policy of providing officers with step and longevity salary increases,holding that police officers sued in their official capacity are not liable for a violation of a privacy interest where the police department did not have a policy of deliberately failing to train its officers with respect to the confidentiality of records,holding that a townships unilateral termination of a longstanding policy of permitting police officers to take police vehicles home at the end of their shifts was a mandatory subject of bargaining
20,"basis in which defendants are considered. I question whether that concern for individuality exists under a system which not only admits expert testimony deduced without examining the subject but also, as in this case, accepts the possibility that jurors will allow that evidence, rather than factors more personal to a defendant’s crime and character, to effectively condemn that individual to death. 1 . As the Court of Criminal Appeals admitted, ""the State’s case at [Flores’] punishment [hearing], to some extent, rested upon Dr. Griffith's testimony.” Flores v. State, 871 S.W.2d 83, 77 L.Ed.2d 1090 (1983) (allowing the use of psychological testimony on a defendant’s alleged ""future dangerousness”); Penry v. Lynaugh, 492 U.S. 302, 492 U.S. 302, 109 S.Ct. 2934, 106 L.Ed.2d 256 (1989) (<HOLDING>); Franklin v. Lynaugh, 487 U.S. 164, 108 S.Ct.",16250,2620,4,case_hold_mc,holding that the trier of fact must be allowed to consider and give effect to all relevant mitigating evidence,recognizing that texas courts have adopted the aamr definition of mental retardation providing that mental retardation must manifest before age of 18 years,holding that the sentencing structure allowed the jury to give mitigating effect to petitioners prison record,holding that the key under pewy i  is that the jury be able to consider and give effect to a defendants mitigating evidence in imposing sentence,holding that the sentencing procedure was inadequate in failing to allow jury to give mitigating effect to defendants mental retardation and abusive background
21,"be entitled to the same immunity enjoyed by the SEC when it is performing functions delegated to it under the SEC’s broad oversight authority”). Indeed, the doctrine of absolute immunity for SROs has been characterized as a matter of simple “fairness” in light of their “quasi-governmental powers.” DL Capital, 409 F.3d at 97-98 (internal quotation marks omitted). It is further beyond dispute that at least the sovereign immunity enjoyed in the first instance by government agencies themselves has been recognized as shielding them — absent waiver of the sort found in the Administrative Procedure Act (“APA”) — from enforcement of subpoenas duces tecum in civil suits to which the United States is not a party. See U.S. Envtl. Prot. Agency v. Gen. Elec. Co., 197 F.3d 592, 597-99 (2d Cir. 1999) (<HOLDING>), opinion amended in part on rehearing, 212",17105,2753,4,case_hold_mc,recognizing that while the lack of an express statute granting sovereign immunity precludes such immunity as a matter of law the entity in question could still be determined to be acting as an agency of the state under the facts and circumstances of a particular relationship,holding that the waiver of sovereign immunity must be clear and unequivocal,holding that federal express despite the use of the word federal in its name is not a federal agency and therefore cannot be sued in this court,holding that waiver of sovereign immunity under federal tort claims act for intentional acts committed by federal law enforcement was not limited to investigative activities,recognizing that enforcement of thirdparty subpoena issued by civil defendant would compel federal agency to act and would therefore be barred by sovereign immunity but for the express waiver set forth in the apa
22,"were similar in their overall purpose — trafficking in cocaine). After a defendant puts his intent at issue by pleading not guilty, the strength of the government’s case on intent must be “overwhelming” in order to render extrinsic evidence on intent unnecessary. See United States v. Dorsey, 819 F.2d 1055, 1060-61 (11th Cir.1987) (“Moreover, the government’s proof of intent at trial was not so overwhelming as to render the extrinsic offense evidence merely cumulative.”); United States v. Hicks, 798 F.2d 446, 451-52 (11th Cir.1986). We have found that an intervening period of as much as fifteen years did not render evidence of prior convictions inadmissible. United States v. Lampley, 68 F.3d 1296, 1300 (11th Cir.1995); cf. United States v. Sanders, 668 F.3d 1298, 1315 (11th Cir.2012) (<HOLDING>)- A defendant’s incarceration for a substantial",17963,2893,3,case_hold_mc,holding that in determining whether a prior conviction is a violent felony a court generally must look only to the fact of conviction and the statutory definition of the prior offense,holding that defendants have a federal constitutional right to make a collateral attack on a prior conviction only when that conviction was obtained without the assistance of counsel,holding that uncounseled conviction could not be considered by court in sentencing defendant after subsequent conviction,holding the district court abused its discretion in admitting a 22yearold conviction involving 14 grams of marijuana and recognizing that although we have declined to establish a brightline rule for when a prior conviction is too old to be admissible the conviction at issue was nearly fifty percent older than the oldest conviction we have previously allowed in lampley,holding that where a statute provides for an enhanced penalty based on a defendants prior conviction the fact of conviction is a sentencing factor to be determined by the court rather than a jury
23,"raised, the purported defect in the notice of foreclosure is insufficient to withstand summary judgment. Under § 44-14-162.2, a secured creditor must provide the debtor with notice of a foreclosure sale that, in relevant part, “shall be in writing [and] shall include the name, address, and telephone number of the individual or entity who shall have full authority to negotiate, amend, and modify all terms of the mortgage with the debtorf.]” O.C.G.A. § 44-14-162.2(a). Georgia courts have concluded that substantial compliance with this statute’s notice provision is sufficient. See TKW Partners, LLC v. Archer Capital Fund, L.P., 302 Ga.App. 443, 446, 691 S.E.2d 300 (Ga.Ct.App.2010). See also Stowers v. Branch Banking & Trust Co., 317 Ga.App. 893, 895, 731 S.E.2d 367 (Ga.Ct.App.2012) (<HOLDING>). Viewing the facts in the light most favorable",18822,3027,4,case_hold_mc,holding that notice to the attorney of record constitutes notice to the petitioner,recognizing that the applicant received notice from the plea form even though such notice was not required,holding that a defendant is not entitled to relief from default judgment because notice to an attorney of filing of motions and orders is constructive notice to the client even when the client did not have actual notice,holding that the court lacked jurisdiction to consider an award of sanctions entered against attorney because the notice of appeal did not provide that attorney was appealing in his own name,holding that notice of foreclosure listing name address and phone number of attorney rather than the lender was sufficient under  44141622 even though the attorney did not have full authority to negotiate amend and modify the loan and the notice listed no entity or individual with such authority
24,"Parts. I There is no question that the trial judge mistakenly prevented the defense from peremptorily back-striking a juror whom it identified to the trial judge. The law has been quite clear for some time that the trial judge has no discretion to restrict a defendant’s exercise of a peremptory challenge by back-striking. See La.C.Cr.P. art. 795 B(l); State v. Watts, 579 So.2d 931 (La.1991), and State v.Taylor, 93-2201, p. 22 (La.2/28/96), 669 So.2d 364, 376 (“In other words, peremptory challenges are exercisable at any time before the jury panel is sworn.”) |;>The Louisiana Supreme Court requires us to review the trial judge’s violation of the defendant’s right to peremptorily back-strike a juror under the so-called “harmless error” rule. See Taylor, 93-2201, p. 26, 669 So.2d at 378 (<HOLDING>) Despite my disagreement that this kind of",19677,3159,4,case_hold_mc,holding the failure to proffer rendered the allocution error harmless,holding that any error was harmless and thus not plain error,holding that in order to conclude that federal constitutional error is harmless court must find that error harmless beyond a reasonable doubt,holding exclusion was harmless error,holding we find that the verdict rendered was surely unattributable to any error that occurred in not allowing back striking and so qualifies as harmless
