question_id,question,answer,evidence_char_pos,evidence_word_pos,type
31,"See State v. Campbell, 260 Neb. 1021, 620 N.W.2d 750, 757 (2001).",State v. Campbell,231549,37599,caselaw_synthetic_extractive
32,"See, e.g., Buenaventura v. Champion Drywall, Inc., 803 F.Supp.2d 1215, 1219 (D.Nev.2011) (allowing unjust enrichment claim based on failure to provide adequate compensation);","Buenaventura v. Champion Drywall, Inc.",232068,37685,caselaw_synthetic_extractive
33,What is the citation for the case U.S. v. Munoz-Flores?,495 U.S. 385,246277,40008,caselaw_synthetic_extractive
34,What is the name of the statute?,28 U.S.C. § 1406(a),265386,43081,caselaw_synthetic_extractive
35,What is the name of the case?,Zale-Las Vegas v. Bulova Watch,271203,44024,caselaw_synthetic_extractive
36,"What is the name of the case cited in Daubert v. Merrell Dow Pharmaceuticals, Inc.?",Fed.R.Evid. 702,277886,45099,caselaw_synthetic_extractive
37,What is the name of the case cited in the passage?,Sottile v. Gains Constr. Co.,281115,45631,caselaw_synthetic_extractive
38,What is the name of the case where the court held that the recognition of a right to a jury trial in FAA § 4 did not preempt California’s use of a summary procedure to decide a motion to compel arbitration?,Rosenthal v. Great Western Fin. Sec. Corp.,311926,50676,caselaw_synthetic_extractive
39,"What is the name of the regulation cited in Sutton v. United Air Lines, Inc., 130 F.3d 893, 904 (10th Cir.1997)?",29 C.F.R. § 1630.2(j)(3)(i),319765,51955,caselaw_synthetic_extractive
40,What is the name of the case where the court held that the involvement of a state environmental agency can fulfill the NCP’s public participation requirement?,Sherwin-Williams,328862,53403,caselaw_synthetic_extractive
41,What is the name of the statute that allows the Department to make monetary deductions from inmate personal accounts for the purpose of collecting restitution or any other court-ordered obligation?,42 Pa.C.S. § 9728(b)(5),334613,54317,caselaw_synthetic_extractive
