question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"158 LE2d 225) (2004) (memorandum of Scalia, J.) (“But while friendship is a ground for recusal of a Justice where the personal fortune or the personal freedom of the friend is at issue, it has traditionally not been a ground for recusal where official action is at issue.. . .”). (c) Finally, Gude’s motion to recuse alleged that “District Attorney Paul Howard gave financial and/or other support to the campaign to elect Judge Adams.” Although a trial judge should recuse himself or herself from presiding over a case involving a party who has previously made an exceptionally-large campaign contribution, we hold that recusal is not required simply because the judge previously received any campaign contribution from a party. See Patterson v. Butler, 187 Ga. App. 740 (371 SE2d 268) (1988) (<HOLDING>). Compare Caperton v. A. T Massey Coal Co., 556",8208,1304,1,case_hold_mc,holding that trial court did not err,holding that the trial judge did not err by denying a motion to recuse that alleged in part that a defendant had previously worked on the judges election campaigns,holding that where appellant moved to recuse trial judge from deciding the motion for new trial the judge of the administrative district was required to designate a judge to hear the recusal motion,holding that action of judge assigned to hear a motion to recuse in signing an order denying the motion was not a proceeding required to be carried out from in the county seat,holding that trial judge did not err in refusing to transfer to another judge defendants motion for substitution of judge for cause where defendants motion was not made in good faith
12,"appeal as having been improvidently granted, as the facts of the instant case would not allow this Court to reach the issue upon which we granted review. 5 . As a general matter, under prevailing Pennsylvania law, if the evidence supports more than one potential, cognizable offense as the object of the conspiracy, the trial court would be required to impose a sentence only for the lowest of them. See Commonwealth v. Riley, 811 A.2d 610, 619-20 (Pa.Super.2002). 6 . Compare the offense of third-degree murder with the offense of voluntary manslaughter, which “involves the specific intent to kill but, by reason of passion and provocation, contains no legal malice.” Pitts, 486 Pa. at 219, 404 A.2d at 1308. 7 . But see Commonwealth v. Wanamaker, 298 Pa.Super. 283, 444 A.2d 1176, 1178 (1982) (<HOLDING>); 42 Pa.C.S.A. § 9714(g) (""the term 'crime of",9066,1445,3,case_hold_mc,holding that the sentencing court erred in failing to make a factual determination as to the amount of drugs attributable to the defendant after his participation in the charged conspiracy,holding that res judicata barred conspiracy claim against defendant even though defendant had not been a party to the prior action because the civil conspiracy claim should have been adjudicated in a prior action and defendant as an alleged participant in the conspiracy would have been indispensable party to that adjudication,holding that once a defendant becomes associated with a conspiracy he is responsible for all of the acts of the conspiracy even those which occurred before or after his association with the conspiracy,holding that the defendants conduct in directing his brother to bring him a loaded rifle and in thereafter firing the rifle in the direction of the complainant revealed a conscious disregard of a great risk that defendant might have inflicted death or serious bodily harm upon complainant and as such amounted to a conspiracy between the defendant and his brother to engage in activity that manifested such malice as to constitute a criminal conspiracy to commit thirddegree murder,holding criminal conspiracy is sustained where the commonwealth establishes the defendant entered into an agreement to commit or aid in an unlawful act with another person with a shared criminal intent and an overt act was done in furtherance of the conspiracy a coconspirator may commit the overt act and conspirators are liable for acts of the coconspirators committed in furtherance of the conspiracy
13,"the United States may be held liable for the actions of CAMcare and its employees, the Court must determine the liability of—and immunities and defenses available to—a similarly-placed private healthcare employer in like circumstances under New Jersey law. Plaintiff argues that there is no reason why immunity under the New Jersey Charitable Immunity Act, which is meant to protect nonprofit organizations and hospitals like CAMcare, should still apply in this case now that the United States has been substituted in for CAMcare. (See PI. Br. at 17-20.) On this question, however, the law is long-settled: the United States is entitled to assert “any defenses available to a similarly-placed private employer answering for the alleged torts of its employee.” Lomando v. United 3 (D.N.J. 1996) (<HOLDING>). B. The New Jersey Charitable Immunity Act The",9925,1589,0,case_hold_mc,holding that united states in ftca action may rely on immunities available to a private automobile owner covered by new jerseys nofault insurance law even though it was not literally the owner of an automobile under the new jersey statute,holding that a writ of execution under new jersey law is not an action against the consumer,recognizing that pennsylvania had no interest in denying its residents the greater damages available under new jersey consumer fraud statutes for claims against a new jersey seller,holding that assignment of insureds rights to coverage for property damage under automobile insurance policy to automobile repairer was invalid because of antiassignment provision,recognizing new jerseys interest in deterrence of tortious misconduct as a relevant factor in choice of law decisions applicable where two of defendants were new jersey residents from whom damages were sought for their negligent acts in new jersey
14,"filed a sexual harassment complaint. The jury answered “no.” Because Chesloff was no longer working in the hostile environment, we hold that these post-termination acts are not within her hostile environment claim. See, e.g., Laster v. City of Kalamazoo, 746 F.3d 714, 731 (6th Cir.2014) (“Unlike a Title VII anti-discrimination claim, - ‘the anti-retaliation provision does not confine the actions and harms it forbids to those that are related to employment or occur at the workplace,’ ”) (quoting Burlington N. & Santa Fe Ry. v. White, 548 U.S. 53, 57, 126 S.Ct. 2405, 2409, 165 L.Ed.2d 345 (2006)). Filing a lawsuit against a former employee is a discrete act that is not inherently harassing conduct of the type prohibited by sexual harassment law. See, e.g., Bartosh, 259 S.W.3d at 325-26 (<HOLDING>). Accordingly, we hold that the June 2009 and",10784,1723,0,case_hold_mc,holding that employee failed to preserve hostile work environment claim when only timely allegation of discrimination was based on termination because termination is not itself harassing conduct,recognizing hostile work environment discrimination in ada context,holding that a hostile work environment is a form of discrimination that is actionable under the statute,recognizing a hostile work environment claim under section 1983,holding that a viable hostile work environment claim requires an environment that a reasonable person would find hostile or abusive
15,"in fact come out both ways. See, e.g., Crack Team USA Inc. v. Am. Arbitration Ass’n, 128 S.W.3d 580, 583 (Mo.Ct.App.2004) (dismissing appeal). Although the Court cites a Massachusetts case that appears to allow an appeal from an order that denies confirmation and directs a rehearing, the case never discusses the nature of the interlocutory order, or the authority on which it grants the appeal. See Fazio v. Employers’ Liab. Assurance Corp., 347 Mass. 254, 197 N.E.2d 598, 600 (1964). More recent Massachusetts decisions have directly addressed the issue of orders to vacate with a rehearing (without denying confirmation), and have denied the right of appeal — without even citing Fazio. See Suffolk County Sheriffs Dep’t v. AFSCME Council 93, 50 Mass.App.Ct. 473, 737 N.E.2d 1276, 1277 (2000) (<HOLDING>); School Comm. of Quincy v. Quincy Educ. Ass’n,",11642,1863,3,case_hold_mc,holding that a rehearing order is interlocutory and not appealable,holding sanction included in final judgment appealable,holding that a rehearing order was not final or appealable,holding that the ordering of a rehearing caused the judgment to not be final and appealable,holding that a district court judgment is not a final judgment appealable by the defendant unless it includes the final adjudication and the final sentence
16,"extraction of a product in a manner that retains the character and function of the product as found in nature does not result in the creation of a human invention. That principle was captured by the Supreme Court’s statement in Chakrabarty that the invention in that case was not to “a hitherto unknown natural phenomenon, but to a nonnaturally occurring manufacture or composition of matter ‘having a distinctive name, character [and] use.’ ” 447 U.S. at 309-10, 100 S.Ct. 2204. Cases involving the “purification” of a natural substance employ similar analysis. Our predecessor court recognized that merely purifying a naturally occurring substance does not render the substance patentable unless it results in a marked change in functionality. In re Merz, 25 CCPA 1314, 97 F.2d 599, 601 (1938) (<HOLDING>); see also In re King, 27 CCPA 754, 107 F.2d",12504,2001,0,case_hold_mc,holding that there was no right to a patent on a purer version of ultramarine but recognizing that if a claimed article is of such purity that it differs not only in degree but in kind it may be patentable,holding that it may not,holding in a patent infringement case that plaintiff lacked standing where it held a conditional right to license a patent and enforce license agreements but did not have the right to transfer the patent,holding that in context of patent claim at issue if means only if,holding that it is not
17,"544 U.S. at 101, 125 S.Ct. 1465 (finding that because questioning of the defendant did not prolong the stop, no independent Fourth Amendment justification was needed for the questioning based upon the legitimacy of the initial stop). “[T]he permissibility of a particular law enforcement practice is judged by balancing its intrusion on the individual’s Fourth Amendment interests against its promotion of legitimate governmental interests.” Prouse, 440 U.S. at 654, 99 S.Ct. 1391. Mimms and its progeny permit the intrusion if the officer merely removes a defendant from his vehicle absent undue delay. The question, however, of where a de min-imis intrusion ends and an undue delay begins is necessarily a fact-specific inquiry. See United States v. Everett, 601 F.3d 484, 493-94 (6th Cir.2010) (<HOLDING>). It is impossible to select “an arbitrary",13362,2141,4,case_hold_mc,holding that new york common law must be applied to determine whether the parties formed an oral settlement agreement and state statutory law must be applied to determine whether the agreement if any is enforceable,holding that strip search incident to arrest was not per se unreasonable but holding that search was performed in an unreasonable manner when conducted in view of the public,holding search unreasonable when conducted on the highway in broad day light,recognizing that the inquiry into whether the facts adequately supported a terry stop is informed by the nature and quality of the intrusion,recognizing that a factbound contextdependent inquiry must be conducted in each case to determine whether the duration of the stop was unreasonable
18,"has abandoned its reasoning in Billman or adopted the restrictive reading of these forfeiture provisions favored in other jurisdictions. To the contrary, the Fourth Circuit recently invoked a similarly broad interpretation of § 853 in United States v. McHan. See 345 F.3d 262 (applying 853(c)'s relation-back principle to § 853(p) substitute property in order ""to effectuate its remedial purpose (3d Cir.2000) (collecting cases); In re John Doe, Inc., 13 F.3d 633, 636 (2d Cir.1994) (""[W]here an in camera submission is the only way to resolve an issue without compromising a legitimate need to preserve the secrecy of the grand jury, it is an appropriate procedure.”) (citing In re John Doe Corp., 675 F.2d 482, 490 (2d Cir.1982)). But see In re Taylor, 567 F.2d 1183, 1188 (2d Cir.1977) (<HOLDING>). 35 . The Fourth Circuit held in United States",14219,2273,1,case_hold_mc,recognizing the importance of grand jury secrecy,holding that governments weak interest in preserving grand jury secrecy did not warrant in camera submission where party seeking access to submission would learn of submission contents as soon as he was called as a grand jury witness,holding that right was available in grand jury proceedings,holding the presence of counsel for a witness did not violate grand jury secrecy,holding that where government does not intend to disclose grand jury materials in camera proceedings are appropriate to protect govern ments interest in secrecy
19,"28 U.S.C. § 1291, we agree with counsel that Defendant’s appeal is “wholly frivolous.” Anders, 386 U.S. at 744, 87 S.Ct. 1396. We consequently grant counsel’s motion to withdraw and dismiss this appeal. See id. (explaining that once we determine an appeal is “wholly frivolous” we may “grant counsel’s request to withdraw and dismiss the appeal”). I. Police discovered Defendant’s shotgun after responding to a 911 call initiated by Defendant’s ex-girlfriend, Joanna Underwood. According to the evidence presented at Defendant’s sentencing hearing, which included the testimony of two police officers who responded to Defendant’s home and a signed statement Underwood gave police, the essential facts of this case are as follows. See United States v. Scott, 529 F.3d 1290, 1298 (10th Cir.2008) (<HOLDING>); see also Fed.R.Evid. 1101(d)(3). Dispatch",15073,2412,1,case_hold_mc,holding that confrontation clause protections do not extend to sentencing hearings,recognizing that the federal rules of evidence do not apply to sentencing hearings,holding that because the rules of evidence including the rule against hearsay do not apply to sentencing hearings the district court did not err in relying on hearsay in ordering restitution,holding that disputes as to evidence admitted at a restitution hearing are meritless because the rules of evidence do not apply during sentencing proceedings,holding that because restitution hearings are a part of sentencing and have nothing to do with a defendants guilt or innocence the rules of evidence do not apply
20,"35-38). These intervening events greatly undermine the inference of retaliation. See, e.g., Johnson v. Auburn Univ., 403 F.Supp.2d 1101, 1114 (M.D.Ala,2005), aff'd, 193 Fed.Appx. 955 (11th Cir.2006). Considering the totality of the circumstances, including the nine month period between Winston’s EEO complaint and his suspension, as well as his intervening promotion, positive review, and various discretionary awards, Winston has failed to present sufficient evidence for a reasonable jury to find a causal link between his protected act and the adverse employment action. Likewise, as discussed supra, no reasonable jury could find that Smithsonian’s proffered reasons for the seven-day suspension were pretextual. See Laurent v. Bureau of Rehab., Inc., 544 F.Supp.2d 17, 23 n. 5 (D.D.C.2008) (<HOLDING>). Accordingly, Count II must be dismissed. D.",15928,2541,3,case_hold_mc,holding that to establish a causal connection plaintiff must show that the individual who took adverse action against him knew of the employees protected activity,holding that the plaintiff demonstrated pretext in part by establishing a causal connection,holding that five weeks between protected activity and adverse employment action insufficient to establish a causal connection,holding that plaintiff cannot establish pretext because she is unable to show any causal connection her complaints and the adverse action,holding that the plaintiff failed to raise an issue of fact regarding her retaliation claim because she failed to offer any evidence of a causal relationship between her involvement in protected activity and the adverse employment action
21,"Florida’s sales and use tax to the majority of services marketed in the state, courts cannot realistically require the legislature to dictate every conceivable application of the law down to the most minute detail. As we noted in Microtel, Inc. v. Florida Public Service Commi lacking in guidelines that neither the agency nor the courts can determine whether the agency is carrying out the intent of the legislature.” Id. at 918-19. As in AT & T, there is “no indication that the legislative policy-making function has been usurped by or improperly transferred to the PSC,” or any indication that' its disputed order is “aimed at anything more than fostering [the legislative policy] to the fullest extent now possible.” 515 So.2d at 743; see also S.E. Volusia Hosp. Dist., 438 So.2d at 820 (<HOLDING>). We accordingly find no separation of powers",16787,2665,0,case_hold_mc,recognizing that when an interpretation upholding the constitutionality of a statute is available to this court it must adopt that construction,holding that this court may independently review the administrative construction of a statute,holding an administrative interpretation cannot change the meaning of a statute or control the courts interpretation of it,holding that courts adopt statutes interpretation that is supported by statutes plain language if statute is unambiguous unless such interpretation would lead to absurd results,recognizing that the standard of review for issues of statutory interpretation and construction is de novo
22,"30 (9th Cir.1983): [T]he wording of the statute does not disclose a congressional intent to provide a damage remedy. The statute does confer on district courts the power to give all “appropriate relief,” 20 U.S.C. § 1415(e)(2), but absent legislative history suggesting the contrary, such a phrase is usually construed as a mere grant of jurisdiction to enforce and supplement the administrative procedures for identification, evaluation, and placement of the child, and not of authority to award retrospective damages. See also Taylor v. Honig, 910 F.2d 627, 628 (9th Cir.1990) (stating that “injunctive or other prospective relief is ordinarily the remedy under the [predecessor to the IDEA] and damages are usually inappropriate”); Charlie F. v. Board of Educ., 98 F.3d 989, 991 (7th Cir.1996) (<HOLDING>). Because Plaintiff seeks only monetary",17642,2806,1,case_hold_mc,holding that by its terms the idea does not require exhaustion where the relief sought is unavailable in an administrative proceeding under the idea monetary damages are not available so exhaustion is not required,holding that damages are not relief that is available under the idea,holding that exhaustion is not required for plaintiffs seeking money damages because damages are unavailable through the administrative process and because all other relief available to the plaintiffs under the idea had already been provided through a settlement agreement,holding reimbursement for private tutoring available under the idea,holding that exhaustion is required under the plra even if the plaintiff seeks only money damages and money damages are not available as relief
23,"are protected under the FLSA. See Hagan v. Echostar Satellite, L.L.C., 529 F.3d 617, 626 (5th Cir.2008); Lambert v. Ackerley, 180 F.3d 997, 1004 (9th Cir.1999) (en banc); Valerio v. Putnam Assocs. Inc., 173 F.3d 35, 41 (1st Cir.1999); E.E.O.C. v. Romeo Cmty. Sch., 976 F.2d 985, 989 (6th Cir.1992); E. E.O.C. v. White & Son Enters., 881 F.2d 1006, 1011 (11th Cir.1989); Love v. RE/MAX of Am., Inc., 738 F.2d 383, 387 (10th Cir. 1984); Brennan v. Maxey’s Yamaha, Inc., 513 F.2d 179, 181 (8th Cir. 1975). The Second and Fourth Circuits have held to the contrary. See Ball, 228 F.3d at 364; Lambert v. Genesee Hosp., 10 F.3d 46, 55 (2d Cir.1993). Finally, the Seventh Circuit has taken a middle approach. See Kasten v. Saint-Gobain Performance Plastics Corp., 570 F.3d 834, 838, 840 (7th Cir.2009) (<HOLDING>), cert. granted, - U.S. -, 130 S.Ct. 1890, 176",18496,2937,4,case_hold_mc,holding without discussion of the verbalwritten distinction that plaintiffs oral complaints were protected activity,holding without discussion of the verbalwritten distinction that plaintiffs apparently oral complaints to supervisors were protected activity,holding that when the courts oral statements in the plea colloquy conflict with the written agreement the courts oral statements control,holding that oral declarations of mistrial which discharge the jury are unlike other oral decisions by the trial court which are not binding and are subject to change until a final written order or judgment is entered,holding that written but not oral internal complaints are protected based on the inclusion of the verb filed
