question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"action under § 113 of CERCLA — is mandatory....” GenCorp Inc. v. Olin Corp., 390 F.3d 433, 450 (6th Cir.2004), cert. denied, — U.S. -, 126 S.Ct. 420, 163 L.Ed.2d 320 (2005); 42 U.S.C. § 9607(a)(4) (stating that “[t]he amounts recoverable in an action under this section shall include interest on the amounts recoverable”) (emphasis added); see also Bancamerica Comm. Corp. v. Mosher Steel of Kansas, 100 F.3d 792, 801 (10th Cir.), as amended, 103 F.3d 80 (1996). Prejudgment interest “shall accrue from the later of (i) the date payment of a specified amount is demanded in writing, or (ii) the date of the expenditure concerned.” 42 U.S.C. § 9607(A)(4). We review the district court’s decision on prejudgment interest for an abuse of discretion. See Bancamerica Comm., 100 F.3d at 801 (<HOLDING>). We respectfully reject the Horne Appellants’",8539,1373,3,case_hold_mc,holding that district court had not abused its discretion in denying plaintiffs motion to amend complaint,holding that district court abused its discretion by denying plaintiffs motion to file fourth amended complaint,holding district court did not abuse its discretion in not granting plaintiffs leave to amend complaint for a third time,holding district court abused its discretion in concluding that the third amended complaint did not meet the demand requirements where it asserted response costs in excess of 1 million against two defendants,holding that the district court did not abuse its discretion in denying leave to file a third amended complaint where the plaintiff had already been given opportunities to amend and did not indicate what additional facts he could plead to correct the deficiencies in his complaint
12,"sole purpose of harassment. Along with sanctions, the Bexar County Probate Court dismissed the El Paso District Court action.with prejudice. 3.Groundless Pleadings ' Groundless pleadings have “no basis in law or fact and [are] not warranted by good faith argument for the extension, modification, or reversal of existing law.” Tex. R. Crv. P. 13; Estate of Davis v. Cook, 9 S.W.3d at 297. To prevail on her motions for sanctions, Morales also had to prove either bad faith or harassment. Tex. R. Civ. P. 13 (requiring 'either “groundless and brought in bad.faith” or “groundless and brought for the purpose of harassment”); Estate of Davis v. Cook, 9 S.W.3d at 297. . Because Rule 13 does not define “bad faith” or “harassment,” we look to case law for guidance. Estate■ of Davis, 9 S.W.3d at 298 (<HOLDING>). Bad faith entails more than “simply bad",9389,1512,2,case_hold_mc,holding expert testimony is not required as a per se rule  in bad faith actions,holding title company liable for bad faith,recognizing rule 13⅛ silence in defining bad faith and harassment,holding that a bad faith claim is a tort,holding that showing of bad faith prosecution or harassment not required for issuance of injunction to prohibit relitigation
13,"2012-Ohio-587, 2012 WL 504504, at ¶ 24, the majority opinion divided Broom’s allegations into two categories: injuries allegedly sustained as a result of the state’s following its execution protocol and injuries allegedly sustained as a result of the state’s deviating from its execution protocol. Treating the first category as a facial challenge to Ohio’s execution protocol, the court of appeals rejected the challenge as untimely. Id. at ¶ 31 and 34. The court also cited federal-court decisions affirming the constitutionality of state lethal-injection protocols. Id. at ¶ 35, citing Baze v. Rees, 553 U.S. 35, 128 S.Ct. 1520, 170 L.Ed.2d 420 (2008) (plurality opinion) (affirming Kentucky’s three-drug execution protocol); Cooey v. Strickland, 589 F.3d 210, 227-228 (6th Cir.2009) (<HOLDING>). {¶ 33} The Eighth District then separately",10245,1656,1,case_hold_mc,holding that the crossappeal time limit is jurisdictional,holding that the failure to impose a time limit on the search for accessible veins did not make ohios protocol unconstitutional,holding that time limit for filing petition for review is mandatory and jurisdictional,holding that search of appellants suitcase found on the floor next to the couch on which he was sleeping was an unconstitutional search of his person and was not authorized by a search of the residence,holding that the circuit judge did not have the authority to extend the thirtyday time limit for filing a notice of appeal
14,"the defendant’s confession, and that the trial court gave the defendant an opportunity to explain or present evidence, consistent with Dowling. Id. Whitehead, unlike Seays, involved pending charges stemming from a prior arrest. Id. Seays concerned a pending charge that arose from a subsequent arrest, i.e., an arrest that occurred after the crime for which the sentence was being imposed. 789 So.2d at 1209. As discussed above, Seays could reasonably be interpreted as holding that s 1999) (explaining that subsequent arrests are proper considerations in sentencing because “[t]his information is relevant to the court’s assessment of the defendant’s character and the risk that he will commit another crime.”); People v. Jones, 142 Ill.App.3d 51, 96 Ill.Dec. 469, 491 N.E.2d 515, 518-19 (1986) (<HOLDING>) (citing People v. Young, 138 Ill.App.3d 130,",11094,1783,4,case_hold_mc,holding a court may consider a defendants criminal history even if that history is included in the defendants criminal history category,holding that criminal conduct of which defendant is acquitted may be used as sentencing factor if proved by preponderance of the evidence,recognizing that sentencing facts are based on the evidence and testimony presented at sentencing under a preponderance of the evidence standard,holding that the sentencing judge could consider the defendants subsequent arrest even though the charges were dismissed during sentencing,holding that evidence of subsequent criminal conduct may be used at sentencing hearing on prior criminal charge and stating that misdeeds occurring up to the time of sentencing whether before the finding of guilty or subsequent are relevant as they go to the defendants history and character 
15,"bar enactments which, by retroactive operation, increase the punishment for a crime after its commission). Two critical elements must be present for a criminal or penal law to be violative of the ex post facto clause: “It must be retrospective, that is, it must apply to events occurring before its enactment, and it must disadvantage the offender affected by it.” Weaver, 450 U.S. at 29, 101 S.Ct. 960. It is the effect, not the form of the law, that determines whether it is ex post facto. Weaver, 450 U.S. at 31, 101 S.Ct. 960. Furthermore, “[retroactive changes in laws governing parole of prisoners, in some instances, may be violative of this precept.” Garner, 529 U.S. at 250, 120 S.Ct. 1362; California Dept. of Corrections v. Morales, 514 U.S. 499, 115 S.Ct. 1597, 131 L.Ed.2d 588 (1995) (<HOLDING>). The ex post facto clause, however, should not",11953,1914,0,case_hold_mc,holding that californias amended paroleprocedures allowing the board of prison terms to decrease the frequency of parole suitability hearings under certain circumstances did not violate the ex post facto clause,holding that parole guidelines are subject to the ex post facto clause,holding change in ultimate parole decisionmaker from board to governor does not violate ex post facto clause,holding that the supreme courts ex post facto precedents do not clearly establish that amended section 29336 violates the ex post facto clause,holding that revocation of medical license does not violate the ex post facto clause
16,"time frame, beginning with the merger application to the FCC and ending with New Cingular’s refusal to disclose to its customers why they were experiencing service degradations. Moreover, while the claims are made on information and belief, Shroyer explains exactly what it is that he believes constituted the fraudulent statements: New Cingular telling the FCC that it would honor its pre-existing contracts. Thus, the fraud claims have been pleaded with particularity sufficient to allow New Cingular to prepare an answer. 2. Reliance New Cingular next argues that the fraud claims cannot stand because Shroyer cannot prove both actual and justifiable reliance. See OCM Principal Opportunities Fund v. CIBC World Mkts. Corp., 157 Cal.App.4th 835, 864, 68 Cal.Rptr.3d 828 (Cal.Ct.App.2007) (<HOLDING>). Shroyer counters that reliance can be",12815,2060,4,case_hold_mc,holding no justifiable reliance as a matter of law,recognizing fraud to be a known misrepresentation or a nondisclosure,holding that  523a2a requires justifiable but not reasonable reliance,holding standard under section 523a2a is justifiable reliance,holding that in fraud and nondisclosure claims a plaintiff must show actual and justifiable reliance
17,"This barrage is fired from two different directions. Both volleys land well wide of the mark. A The appellants asseverate that if the terms of the CBA ensure that a successful FLSA suit inevitably will result in ending the pay premium, then the CBA contains a veiled threat against pursuing FLSA rights and is per se retaliatory. The asseveration lacks force. The CBA leaves no room to doubt that the State bestowed the non-standard pay premium on the probation officers in lieu of overtime compensation. It simply is not retaliatory for an employer and an employee to agree to alternative methods for compensating overtime work based on the latter’s coverage status under the FLSA. See, e.g., Walling v. A.H. Belo Corp., 316 U.S. 624, 630, 62 S.Ct. 1223, 1226, 86 L.Ed. 1716 (1941) (<HOLDING>); Anderson v. Bristol, 6 F.3d 1168, 1173 (6th",13663,2187,3,case_hold_mc,holding that a company exercising substantial control of the terms and conditions of the work of the employees is an employer under the flsa,holding under flsa,holding that the flsa does not preempt a state law contractual claim that seeks to recover wages for time that is compensable under the contract but not under the flsa,holding that nothing in the flsa bars an employer from contracting with his employees to pay them the same wages that they received previously,holding same in the flsa retaliation context
18,"its plenary power argument to the trial court to give the court an opportunity to consider it. In In re Perritt, the Texas Supreme Court held that “[a] party’s right to mandamus relief generally requires a predicate request for some action and a refusal of that request.” Id. However, the court went on to hold that “[o]n rare occasions we have relaxed this predicate when the circumstances confirmed that ‘the request would have been futile and the refusal little more than a formality.’” Id. (quoting Terrazas v. Ramirez, 829 S.W.2d 712, 723 (Tex.1991)(orig. proceeding)). Additionally, typically in a mandamus situation, the request and the refusal of the request comes in the form of an order that is granted or not granted. See Axelson, Inc. v. McIlhany, 798 S.W.2d 550, 556 (Tex.1990) (<HOLDING>); see also In re Perritt, 992 S.W.2d at 446",14509,2330,3,case_hold_mc,holding that mandamus will not lie in a complaint founded on alleged abuse of discretion of the trial court in denying certain testimony until the trial court has denied a proper request to take the deposition of the witness,holding in a capital case that the defendant waived his argument that the trial court erred when it denied his motion for a change of venue where the trial court took the motion under advisement but the defendant failed to seek a ruling on the motion and failed to renew the motion after the jurors had been qualified,holding that when there was no attempt in a motion to set aside that part of a decree that was final mandamus would not issue to review the action of the lower court in rendering its final decree since mandamus will not issue to compel the court to do anything that it has not been asked to do,holding that in order to have the ability to seek mandamus relief regarding compelling a deposition the trial court had to have explicitly denied the motion to compel the deposition,holding that trial court did not err in ruling on appellees motion for summary judgment before appellees complied with appellants discovery request when the record reflected that appellant filed a motion to compel three days before the hearing and the record did not reveal any effort on the part of appellant to secure a ruling from the trial court on its motion to compel or object at the trial court hearing the motion for summary judgment prior to ruling on the motion to compel
19,"704(a) of Title is indirect proof of a causal connection between the firing and the activity because it is strongly suggestive of retaliation.”) (citations omitted). Here, the temporal proximity was close. Plaintiff filed her administrative complaint on September 14, 2010, and on September 29, 2010, Rodriguez informed her that she was being demoted. On that same day, plaintiff filed her EEOC complaint and only a few days later, on October 1, 2010, she alleges that a gradual process of demotion and withdrawal of her work functions began that lasted through December of 2010. The two week time 'period between plaintiffs first complaint and the beginning of the adverse employment action is sufficient to establish causation at the prima facie phase. See Calero Cerezo, 355 F.3d at 25-26 (<HOLDING>). Therefore, it is recommended that defendants’",15361,2472,0,case_hold_mc,holding that onemonth temporal proximity was sufficient to establish causation and noting that the prima facie burden in this context is not an onerous one,holding that temporal proximity did not support a prima facie case where the employer was contemplating the transfer before it learned of the suit,holding that close temporal proximity is sufficient to establish a prima facie case of retaliation,recognizing that a plaintiffs burden in establishing a prima facie case is not onerous,holding that a temporal proximity of one month between the plaintiffs protected activity and adverse employment action was sufficient to establish a causal connection
20,"In this case, the use of General Order 11-90 did not permit the jury to evaluate, 94 A.2d 121 (1991 XProviding guidance to the trial court pertaining to a breach of duty by a police officer in a negligence action; the Court explained “[vjery often when a breach of the police officer’s duty is found in high speed chase cases like the present, there are particular aggravating circumstances, such as a violation of police department policies or guidelines”...); Wise v. State, 132 Md.App. 127, 136, 751 A.2d 24 (2000)(In a prosecution for drug possession, the defendant introduced the police department’s failure to follow a General Order requiring officers to submit narcotics evidence for fingerprinting.); Beca v. Mayor and City Council of Baltimore, 279 Md. 177, 182-84, 367 A.2d 478 (1977)(<HOLDING>). In State v. Pagotto, 361 Md. 528, 762 A.2d 97",16218,2607,0,case_hold_mc,holding that a police department general order created an employment contract entitling appellant to reimbursement for expenses paid to an employee for injuries caused by a third party,holding that under the eaja a prevailing party with an unconditional right to be indemnified for his legal expenses by a solvent third party had not incurred attorneys fees,holding that a third party holding legal title to property is a necessary party in an action for equitable distribution,holding that denial of a request for reimbursement for travel expenses did not constitute an adverse employment action,holding that an employee suspended because of the employees participation in an interview concerning her employment problems with a state police department did not impermissibly affect the states interest in the efficiency and performance of the police department and that the employee therefore was entitled to damages arising from the suspension
21,"Ct.Cl. 308, 314, 558 F.2d 1, 4 (1977). 3 . Defendant also requests that the court strike exhibits that plaintiff has attached to its complaint and motion for summaiy judgment. Def.’s Br. filed May 17, 2004, at 29-31. Attached to plaintiffs motion are exhibits 37, 38, 40, and 41, which are printouts from NIH’s website listing the positions of SSEB board members. Exhibit 42 is an e-mail exchange between the MEO design team co-chair and the consulting firm that conducted the training of SSEB members. Exhibit 39 is a copy of GAO protest decision, Global Solutions Network Inc., B-293336.2, U.S. Comp. Gen. (Apr. 13, 2004). Decisions from the GAO may be cited be either party as persuasive, albeit non-binding, authority. See AINS, Inc. v. United States, 365 F.3d 1333, 1340 n. 5 (Fed.Cir.2004) (<HOLDING>). Plaintiff has provided the court with a copy",17077,2748,3,case_hold_mc,holding that courts of appeals must review the statelaw determinations of district courts de novo ,holding that district courts do not have appellate jurisdiction over state courts,holding that credibility determinations are for the jury,holding that gao determinations do not control courts jurisdictional analysis,holding immunity from liability is not jurisdictional
22,"stated the procedure Circle V should follow to increase the limitation on liability. Vollmer, accordingly, was presented with an opportunity to avoid this limitation but failed to avail himself of it. Finally, Defendants’ policy of requiring the shipper to create its own bill of lading, which Defendants then adopt, does not run afoul of the fourth requirement. To the contrary, Defendants’ policy protects shippers, who then may ensure the reported values and weights are correct. A shipper like Circle V properly is held to the bill Of lading it created. Cf. American Cyanamid Co. v. New Penn Motor Express, Inc., 979 F.2d 310, 314 (3d Cir.1992). Accordingly, Defendants limited their liability effectively. Cf. Hollingsworth & Vose Co. v. A-P-A Transp. Corp., 158 F.3d 617, 621 (1st Cir.1998) (<HOLDING>). Circle V’s remaining arguments are no more",17937,2891,0,case_hold_mc,holding shipper was bound by a limitation on liability provision where the tariff simply made greater coverage available the bill of lading gave the shipper the opportunity to elect the greater coverage and the shipper was a commercial enterprise capable of understanding the agreements it signed,holding section 3877160 clearly limits the amount of coverage which may be stacked from policies on vehicles not involved in the accident to an amount no greater than the coverage of the vehicle involved in that accident,holding directors and officers liability policy was property of the estate because the estate was worth more with indemnification coverage than without the coverage,holding that the plaintiffs asserted legal basis for coverage is irrelevant to the determination of whether the insurance policy provides coverage and instead looking to the facts underlying the claim for coverage,holding that where jury was instructed on both a greater offense and lesserincluded offense and the jury convicted on the lesserincluded offense the double jeopardy provision prohibited retrial on the greater offense
23,"affairs” and that courts have “almost invariably” applied the law of the place of incorporation to such issues despite the fact that the corporation has little or no contact with the place of incorporation. Section 302, cmts. a, at 306-07, and g, at 311; see also 9 Fletcher Cyclopedia of the Law of Private Corporations (Fletcher) § 4223.50, at 5 (Supp.1994) (“the internal matters of corporate governance are governed by the law of the state of incorporation”). A corporation’s internal affairs include its capacity to sue or be sued, and thus the law of the place of incorporation governs that issue. See Restatement (Second) of Conflict of Laws § 302, at 306; 19 C.J.S. Corporations § 893, at 550 (1990); United States v. Northeastern Pharm. & Chem. Co., 810 F.2d 726, 746 (8th Cir.1986) (<HOLDING>). Because this case involves the internal",18796,3027,0,case_hold_mc,holding that delaware law controlled delaware corporations capacity to sue or be sued,holding that the words sue and be sued when used in a statute do not by themselves waive immunity,holding that the trustee alone has the capacity to sue and be sued ,holding that delaware law requires fraud injustice or inequity to be shown before the alter ego doctrine can be used to find personal jurisdiction over a parent corporation,holding that a party can sue a state officer in his or her official capacity to enjoin prospective action that would violate federal law
24,"because two sisters purchased assets from Father’s estate, and because plaintiffs have not tendered back the proceeds they received from these sales. This argument ignores the testimony that plaintiffs did not know what property Father held at the time of his death, as well as the fact that it is undisputed that some of the Martom properties were not even listed among Father’s assets in the probate of his estate. Moreover, it is well settled that beneficiaries suing for a breach of fiduciary duty by a trustee are not limited to rescission as the remedy for the breach but may instead recover damages from the trustee. See generally G.G. Bogert, et al., The Law of Trusts and Trustees § 862 (6th ed.1987); see also Albert v. Black Motor Co., 357 S.W.2d 714, 719 (Ky.Ct. App.1962) (<HOLDING>). The determination of what damages would make",19647,3169,0,case_hold_mc,holding that president of company who breached fiduciary duty in purchasing stock was properly required to pay damages rather than transfer shares back to company,holding that plaintiffs failure to mention vice president of thirdparty company in initial disclosures was harmless because plaintiffs mentioned president of company and defendants conducted no discovery of company,holding company president personally liable pursuant to language in contract stating that if companys net worth is reduced in excess of ten percent 10  then it is agreed that the company president shall guarantee the shortfall,holding that where company made statements constituting inability to pay orally at bargaining sessions company had duty to show its books to the union,holding that a profit of 35 million in insider trading by the president and ceo of the company was sufficient to plead scienter because that corporate insider sold 40 of his stock holdings in the company and several other corporate insiders sold large positions in the company
