question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
24,What did Tito use to get the people to unit in a battle against the occupation in 1941?,pamphlet,9844,1634,Josip_Broz_Tito,squad_extractive
25,What position was Tito appointed to in 1941 by the Central Committee?,Chief of all project national liberation military forces.,10024,1664,Josip_Broz_Tito,squad_extractive
26,Who did the Partisans have conflicts with?,Chetnik movement,10212,1691,Josip_Broz_Tito,squad_extractive
27,Which group did Tito order his forces to assist?,"escaping Jews,",10475,1732,Josip_Broz_Tito,squad_extractive
28,When did Tito create the Second Proletarian Brigade?,1942,10663,1763,Josip_Broz_Tito,squad_extractive
29,"Where was the 67-member ""presidency"" located?",Jajce,11129,1831,Josip_Broz_Tito,squad_extractive
30,In 1944 where did Tito manage to avoid the Germans?,Drvar,11705,1923,Josip_Broz_Tito,squad_extractive
31,At what event was Tito recognized by Stalin?,Tehran Conference,12221,1997,Josip_Broz_Tito,squad_extractive
32,"Who were allowed ""temporary entry"" into Yugoslav territory?",Soviet troops,13420,2197,Josip_Broz_Tito,squad_extractive
33,Who assisted in operations in ortheastern areas of Yugoslavia?,Red Army,13476,2205,Josip_Broz_Tito,squad_extractive
34,What did Tito offer to the retreating column?,amnesty,14228,2321,Josip_Broz_Tito,squad_extractive
35,Where were possible suspects transferred to?,military court.,14500,2364,Josip_Broz_Tito,squad_extractive
36,When was the provisional government of the Democratic Federal Yugoslavia assembled?,7 March 1945,14520,2367,Josip_Broz_Tito,squad_extractive
37,What was formed as the new secret police?,The State Security Administration,16350,2630,Josip_Broz_Tito,squad_extractive
38,Who was charged with brining to trial large numbers of Nazi collaborators?,Yugoslav intelligence,16586,2661,Josip_Broz_Tito,squad_extractive
39,Who were controversial among those brought to trial for Nazi collaboration?,Catholic clergymen,16727,2679,Josip_Broz_Tito,squad_extractive
40,How was Draza executed?,firing squad,16945,2711,Josip_Broz_Tito,squad_extractive
41,Who was the president of the Bishops' Conference of Yugoslavia?,Aloysius Stepinac,17069,2731,Josip_Broz_Tito,squad_extractive
42,How long after his release from imprisonment did TIto attend the Bishops' Conference of Yugoslavia?,two days,17103,2737,Josip_Broz_Tito,squad_extractive
43,What was Stepinac's sentence shortened to?,house-arrest,17799,2845,Josip_Broz_Tito,squad_extractive
44,Who set up a spy ring in the Yugoslav party?,Soviets,18617,2971,Josip_Broz_Tito,squad_extractive
45,What Italian territory did Yugoslavia acquire after the war?,Istria,18929,3021,Josip_Broz_Tito,squad_extractive
46,What territory did Yugoslavia leadership want to incorporate?,Trieste,19026,3037,Josip_Broz_Tito,squad_extractive
47,What was the name of those purged in other socialist states in Eastern Europe?,Titoists,21394,3428,Josip_Broz_Tito,squad_extractive
48,What is another name for the UBDA?,State Security Service,21778,3482,Josip_Broz_Tito,squad_extractive
49,What agency distributed aid to Yugoslavia?,ECA,22264,3557,Josip_Broz_Tito,squad_extractive
50,What plan was also administered by the ECA?,Marshall Plan,22321,3565,Josip_Broz_Tito,squad_extractive
51,What name refers to the period of instability during the rift between Tito and the USSR?,Informbiro,23386,3738,Josip_Broz_Tito,squad_extractive
52,What was Tito's form of communism called?,Titoism,23443,3747,Josip_Broz_Tito,squad_extractive
53,Throughout what area did purges of Titoites occur?,Eastern bloc,23532,3757,Josip_Broz_Tito,squad_extractive
54,"Who wrote the bill with Tito about ""self management""?",Milovan Đilas,23622,3772,Josip_Broz_Tito,squad_extractive
55,Tito succeeded who as the President of Yugoslavia?,Ribar,24048,3832,Josip_Broz_Tito,squad_extractive
56,What country had pressure put on it by Stalin to conduct purges?,Czechoslovakia,24926,3969,Josip_Broz_Tito,squad_extractive
57,In what year did Tito co-found the Non-Aligned Movement?,1961,25155,4004,Josip_Broz_Tito,squad_extractive
58,Who is the Emperor of Ethiopia in 1954?,Selassie,25739,4089,Josip_Broz_Tito,squad_extractive
59,What country does Emperor Selassie rule?,Ethiopia,25751,4091,Josip_Broz_Tito,squad_extractive
60,In what country does Tito have a street named in his honor?,Ethiopia,25751,4091,Josip_Broz_Tito,squad_extractive
61,Tito had cordial relations with the United States and what other Western area?,Western European nations,26295,4176,Josip_Broz_Tito,squad_extractive
62,What country did U Nu lead?,Burma,27640,4369,Josip_Broz_Tito,squad_extractive
63,Ne Win led what country?,Burma,27640,4369,Josip_Broz_Tito,squad_extractive
64,Who was the leader of Burma in 1955?,U Nu,27652,4371,Josip_Broz_Tito,squad_extractive
65,Who succeeded U Nu in Burma?,Ne Win,27784,4396,Josip_Broz_Tito,squad_extractive
66,Who led Burma in 1959?,Ne Win,27784,4396,Josip_Broz_Tito,squad_extractive
67,Yugoslavia was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,28036,4432,Josip_Broz_Tito,squad_extractive
68,Pinochet ruled what country?,Chile,28156,4446,Josip_Broz_Tito,squad_extractive
69,Who did Pinochet overthrow?,Allende,28276,4463,Josip_Broz_Tito,squad_extractive
70,What country did Kjell Eugenio Laugerud Garcia lead?,Guatemala,28408,4482,Josip_Broz_Tito,squad_extractive
71,When did Yugoslavia change its name to the Socialist Federal Republic of Yugoslavia?,7 April 1963,28459,4489,Josip_Broz_Tito,squad_extractive
72,Two government ministers resigned over Tito's visit to what region?,Americas,28718,4528,Josip_Broz_Tito,squad_extractive
73,Eisenhower met Tito where in 1960?,United Nations General Assembly meeting.,28873,4554,Josip_Broz_Tito,squad_extractive
74,What ideology did Tito abandon as part of his new socialism?,Leninist,29890,4704,Josip_Broz_Tito,squad_extractive
75,What agency had its staff reduced to 5000 after Lenninist orthodoxy was abandoned?,UDBA,29983,4716,Josip_Broz_Tito,squad_extractive
76,What acronym describes the State Security Administration?,UDBA,29983,4716,Josip_Broz_Tito,squad_extractive
77,In what year did the first communist country open its borders to all foreign visitors?,1967,30060,4730,Josip_Broz_Tito,squad_extractive
78,When did Tito start promoting a peaceful resolution to the Arab-Israeli conflict?,1967,30060,4730,Josip_Broz_Tito,squad_extractive
79,In what year did Tito start working in Arab Israeli peace processes?,1967,30060,4730,Josip_Broz_Tito,squad_extractive
80,Where did Tito send Dubcek in 1968?,Prague,30457,4793,Josip_Broz_Tito,squad_extractive
81,How much time did Tito give Dubcek to fly to Prague?,three hours,30467,4795,Josip_Broz_Tito,squad_extractive
82,Who elected Tito president in 1971?,Federal Assembly,30813,4853,Josip_Broz_Tito,squad_extractive
83,Who was chosen as a premier in 1971 in Yugoslavia?,Bijedić,31560,4963,Josip_Broz_Tito,squad_extractive
84,"What branch of the Yugoslav government would retain control over foreign affairs, defense and internal security?",federal,31709,4986,Josip_Broz_Tito,squad_extractive
85,"What was referred to as the ""Mass Movement""?",the Croatian Spring,32371,5082,Josip_Broz_Tito,squad_extractive
86,When was the new Yugoslavian constitution passed?,16 May 1974,32778,5139,Josip_Broz_Tito,squad_extractive
87,"How long did the person named ""president for life"" serve?",five years.,32907,5163,Josip_Broz_Tito,squad_extractive
88,Security for Tito's visit was unusually high to keep Tito away from what individuals?,protesters,33138,5201,Josip_Broz_Tito,squad_extractive
89,What did protesters scream during Tito's visit to the United Nations in the late 1970's?,Tito murderer,33269,5223,Josip_Broz_Tito,squad_extractive
90,What American state did Tito visit when he saw the U.N.?,New York,33296,5226,Josip_Broz_Tito,squad_extractive
91,Which authorities fielded complaints from TIto about protesters?,United States authorities.,33338,5234,Josip_Broz_Tito,squad_extractive
92,Where did Tito travel in 1977 to reconcile with Chinese leadership?,Beijing,33546,5266,Josip_Broz_Tito,squad_extractive
93,In what year did Tito travel to China to reconcile with Chinese leadership?,1977,33557,5268,Josip_Broz_Tito,squad_extractive
94,What Chinese leader traveled to Yugoslavia in 1979?,Chairman Hua Guofeng,33654,5284,Josip_Broz_Tito,squad_extractive
95,During what year did Tito become increasingly ill?,1979,33921,5326,Josip_Broz_Tito,squad_extractive
96,What was built near Morovic for Tito to use in the event of his recovery?,Vila Srna,33944,5330,Josip_Broz_Tito,squad_extractive
97,Where was Tito admitted on 7 January and again on 11 January 1980 with circulatory problems?,the Medical Centre in Ljubljana,34083,5358,Josip_Broz_Tito,squad_extractive
98,Tito's cause of death was what?,gangrene,34275,5391,Josip_Broz_Tito,squad_extractive
99,When did Tito die?,4 May 1980,34319,5398,Josip_Broz_Tito,squad_extractive
100,"What museum was formerly called ""Museum 25 May""?",Museum of Yugoslav History,35034,5523,Josip_Broz_Tito,squad_extractive
101,What name was given to Tito's mausoleum?,House of Flowers,35158,5542,Josip_Broz_Tito,squad_extractive
102,Who made the original print of Los Caprichos?,Francisco Goya,35384,5579,Josip_Broz_Tito,squad_extractive
103,What name was changed to Titograd?,Podgorica,35920,5669,Josip_Broz_Tito,squad_extractive
104,"How often is the ""Brotherhood and Unity"" relay race done?",Every year,37676,5954,Josip_Broz_Tito,squad_extractive
105,"Where does the annual ""Brotherhood and Unity"" relay race end?","""House of Flowers""",37791,5973,Josip_Broz_Tito,squad_extractive
106,Where was the street named after Tito that was found unconstitutional located?,Ljubljana,38463,6083,Josip_Broz_Tito,squad_extractive
107,Tito Square is located in what Slovenian city?,Velenje,38971,6168,Josip_Broz_Tito,squad_extractive
108,How tall is the statue in Tito Square?,10-meter,38996,6171,Josip_Broz_Tito,squad_extractive
109,Where is the location of the Danube Swabian population?,Vojvodina,39133,6191,Josip_Broz_Tito,squad_extractive
110,There were mass executions of Danube Swabian populations in what city?,Vojvodina,39133,6191,Josip_Broz_Tito,squad_extractive
111,How old was Pelagija Belousava when Tito met her?,thirteen,39515,6254,Josip_Broz_Tito,squad_extractive
112,Who was the only surviving child of Tito's?,Žarko Leon,39643,6277,Josip_Broz_Tito,squad_extractive
113,What is the name of the Austrian comrade Tito met in Moscow in 1936?,Lucia Bauer,39872,6318,Josip_Broz_Tito,squad_extractive
114,Tito's marriage to what person was later erased in records?,Lucia Bauer,39872,6318,Josip_Broz_Tito,squad_extractive
115,Who did Tito marry in 1940?,Herta Haas,39999,6339,Josip_Broz_Tito,squad_extractive
116,What was the name of Tito's son born to him and Haas?,"Aleksandar ""Mišo"" Broz",40145,6366,Josip_Broz_Tito,squad_extractive
117,With whom did Tito have a parallel life during his marriage to Haas?,Davorjanka Paunović,40288,6387,Josip_Broz_Tito,squad_extractive
118,Who was Tito's best known wife?,Jovanka Broz,40774,6469,Josip_Broz_Tito,squad_extractive
119,In what year did Tito and Jovanka marry?,1952,40881,6489,Josip_Broz_Tito,squad_extractive
120,Which of Tito's grandchildren is a theatre director?,Aleksandra Broz,42102,6682,Josip_Broz_Tito,squad_extractive
121,Which of Tito's grandchildren is a cardiologist and writer?,Svetlana Broz,42160,6690,Josip_Broz_Tito,squad_extractive
122,Where does Svetlana Broz live?,Bosnia-Herzegovina,42204,6697,Josip_Broz_Tito,squad_extractive
123,Where does Edvard Broz live?,Bosnia-Herzegovina,42296,6710,Josip_Broz_Tito,squad_extractive
124,What is the name of the official residence in Belgrade?,Beli dvor,42504,6739,Josip_Broz_Tito,squad_extractive
125,What islands were the site of the State Summer Residence from 1949 on?,Brijuni,42559,6748,Josip_Broz_Tito,squad_extractive
126,Film stars including Elizabeth Taylor visited what island residence of Tito?,State Summer Residence,42596,6755,Josip_Broz_Tito,squad_extractive
127,Who designed the pavilion at the State Summer Residence?,Jože Plečnik,42662,6766,Josip_Broz_Tito,squad_extractive
128,"The grounds at what location were the site of ""diplomatic hunts""?",Karađorđevo,42959,6815,Josip_Broz_Tito,squad_extractive
129,What was the name of the yacht the Yugoslav president had at his disposal?,Galeb,43111,6839,Josip_Broz_Tito,squad_extractive
130,What is the English translation of Galeb?,seagull,43119,6841,Josip_Broz_Tito,squad_extractive
131,What company bought the presidential Boeing 727 after Tito's death?,Aviogenex,43252,6862,Josip_Broz_Tito,squad_extractive
132,Where was the Galeb docked after Tito's death?,Montenegro,43292,6868,Josip_Broz_Tito,squad_extractive
133,With what accent did Tito speak German according to a biographer?,Viennese,43875,6963,Josip_Broz_Tito,squad_extractive
134,"Other than Serbo-Croatian, German, Russian, Czech, Slovenian and English, French and Italian, what language does Tito speak?",Kirghiz,43959,6976,Josip_Broz_Tito,squad_extractive
135,What did a priest do to Tito as a child when he had difficulty removing the priest's vestments?,slapped and shouted at,44080,6997,Josip_Broz_Tito,squad_extractive
136,What did Tito declare himself to be religiously as an adult?,atheist,44272,7032,Josip_Broz_Tito,squad_extractive
137,What is the name of the largest town or city renamed in Tito's name?,Titograd,44439,7061,Josip_Broz_Tito,squad_extractive
138,What is Titograd now called?,Podgorica,44453,7063,Josip_Broz_Tito,squad_extractive
139,What is Podgorica the capital city of?,Montenegro,44484,7068,Josip_Broz_Tito,squad_extractive
140,What was the name of Tito's personal doctor?,Aleksandar Matunović,44742,7108,Josip_Broz_Tito,squad_extractive
141,Who wrote a book about Tito questioning his true origin?,Aleksandar Matunović,44742,7108,Josip_Broz_Tito,squad_extractive
142,What Serbian journalist includes several alternate identities of Tito?,Vladan Dinić,44949,7141,Josip_Broz_Tito,squad_extractive
143,What organization created the Cryptologic Spectrum?,NSA,45109,7167,Josip_Broz_Tito,squad_extractive
144,What other Slavic languages did the Cryptologic Spectrum conclude Tito spoke?,Russian and Polish,45254,7192,Josip_Broz_Tito,squad_extractive
145,The Cryptologic Spectrum also notes whose impressions of Tito's Russian origins?,Draža Mihailović's,45401,7214,Josip_Broz_Tito,squad_extractive
146,Croatian experts disproved the report from which group concerning Tito's ethnic origins?,NSA,45473,7223,Josip_Broz_Tito,squad_extractive
147,What was the distinct local dialect Tito spoke?,Zagorje,45645,7250,Josip_Broz_Tito,squad_extractive
148,On what date in 1920 was the Communist party outlawed in Yugoslavia?,30 December,45872,7284,Josip_Broz_Tito,squad_extractive
149,How many awards and decorations did Josip Broz Tito recieve?,119,46066,7315,Josip_Broz_Tito,squad_extractive
150,Which government awards the Order of the Chrysanthemum?,Japanese,46598,7403,Josip_Broz_Tito,squad_extractive
151,Tito was awarded the Star of what country?,Romania,47540,7559,Josip_Broz_Tito,squad_extractive
152,Tito was awarded the Queen of where?,Sheba,48067,7648,Josip_Broz_Tito,squad_extractive
153,Tito was awarded with the Order of the White Rose of what country?,Finland,48101,7655,Josip_Broz_Tito,squad_extractive
154,Tito was awarded with the Royal Order of what country?,Cambodia,48141,7661,Josip_Broz_Tito,squad_extractive
155,What is heresy mainly at odds with?,established beliefs or customs,48312,7686,Heresy,squad_extractive
156,What is a person called is practicing heresy?,A heretic,48344,7690,Heresy,squad_extractive
157,What religions and idea of thought is heresy cited as being used frequently in?,"Christianity, Judaism, Islam and Marxism",48798,7765,Heresy,squad_extractive
158,What cultures are listed as examples of discipline for being a heretic?,"Christian, Islamic and Jewish",48863,7773,Heresy,squad_extractive
159,What is the original meaning of heresy when translated directly from its root word?,"""choice"" or ""thing chosen""",49134,7815,Heresy,squad_extractive
160,"What is the relationship between the context heresy is used in for Christian, Jewish, or Islamic cultures?",slightly different,49434,7866,Heresy,squad_extractive
161,What is the head person of a heretical movement called?,heresiarch,49529,7882,Heresy,squad_extractive
162,What is the study of heresy?,Heresiology,49618,7895,Heresy,squad_extractive
163,What term is used to describe an individual in the early Church that introduced discord?,divisive person,49681,7906,Heresy,squad_extractive
164,How many times is it suggested that you should warn people you are in disagreement with before parting ways?,two times,49714,7911,Heresy,squad_extractive
165,What culture and religion did Fathers of the Church correlate with heresy?,Jews and Judaism,50084,7971,Heresy,squad_extractive
166,What religion were these Fathers of the Church?,Orthodox Christianity,50139,7980,Heresy,squad_extractive
167,Who suggested that it were the Jews that brought dissension into Christianity?,Tertullian,50213,7990,Heresy,squad_extractive
168,Who gave more exposure to the term heresy when attempting to descredit opponents during the early centuries of Christianity?,Irenaeus,50567,8048,Heresy,squad_extractive
169,What concept did Irenaeus cite to help support his arguments?,apostolic succession,50959,8104,Heresy,squad_extractive
170,Who was the first Roman Emporor that was baptized?,Constantine the Great,51007,8110,Heresy,squad_extractive
171,What did Constantine the Great and Licinius pass to introduce toleration of Christianity in the Roman Empire?,Edict of Milan,51145,8133,Heresy,squad_extractive
172,What was the high priest in the College of Pontiffs called?,Pontifex Maximus,51266,8153,Heresy,squad_extractive
173,What were the meetings called that were hosted by Constantine that helped enforce orthodoxy by Imperial authority?,the ecumenical councils,51517,8193,Heresy,squad_extractive
174,In what year was the first usage of the term heresy in a legal context?,AD 380,51653,8216,Heresy,squad_extractive
175,Who intitiated Christianity to be a state church of the Roman Empire?,Thessalonica of Theodosius I,51676,8222,Heresy,squad_extractive
176,What was the church lacking before the edict that would allow them to legally counter heresy?,state-sponsored support,51823,8247,Heresy,squad_extractive
177,What did church authorities gain as a result of this edict?,state powers of legal enforcement,52088,8290,Heresy,squad_extractive
178,What punishment is cited as church authorities being able to exact on individuals perceived as heretics?,death sentence,52251,8314,Heresy,squad_extractive
179,Who was the first Christian individual to be sentenced to death by the church for heresy in Rome?,Priscillian,52435,8342,Heresy,squad_extractive
180,What happened to the people that sentenced Priscillian to death?,excommunicated,52582,8366,Heresy,squad_extractive
181,Who was the last known person to be sentenced to death for the crime of heresy by the Roman Catholic Church?,Cayetano Ripoll,53005,8426,Heresy,squad_extractive
182,From what passage is cited as being one of the first known examples of using the word heresy?,Nag Hammadi's Apocalypse of Peter,53227,8462,Heresy,squad_extractive
183,What is thought of to spiritually cut one off from the Church even before excommunication?,obstinate and willful manifest heresy,53557,8523,Heresy,squad_extractive
184,What book gives the definition of a heretic as anyone that does not follow the Catholic Church or the orthodox holy faith?,The Codex Justinianus,53694,8543,Heresy,squad_extractive
185,What groups are cited as being considered heretical by the Church before the 11th century?,"Arianism, Pelagianism, Donatism, Marcionism and Montanism",54033,8596,Heresy,squad_extractive
186,What group moved westward to give rise to the famous 11th and 12th century heresy in western Europe?,Paulicians,54139,8610,Heresy,squad_extractive
187,What groups began to appear in northern Italy and southern France during the 11th century?,"Patarini, the Dulcinians, the Waldensians and the Cathars",54409,8655,Heresy,squad_extractive
188,What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?,The Cathar Crusade,54675,8698,Heresy,squad_extractive
189,What was a major reason and justification for the Europian wars of religion?,Heresy,54782,8715,Heresy,squad_extractive
190,Who was brought before the Inquisition for heresy but renounced his beliefs and thus remained under house arrest for life?,Galileo Galilei,54986,8742,Heresy,squad_extractive
191,What belief did Galileo have at the time that appeared to be extremely heretical to the church?,the Sun lies motionless at the centre of the universe,55239,8784,Heresy,squad_extractive
192,Who denounced Jewish People in many of his writings?,Pope St. Gregory,55515,8834,Heresy,squad_extractive
193,In what culture of law were Jews and heretics often lumped together?,Roman-Christian law,55952,8903,Heresy,squad_extractive
194,What area of Christianity commonly cited the first seven Ecumenical Councils in regards to heresy?,Eastern Christianity,55977,8906,Heresy,squad_extractive
195,After what two events did various Christian churches also begin using the first seven Ecumenical Councils to identify heresy?,Great Schism and the Protestant Reformation,56129,8926,Heresy,squad_extractive
196,What beginning Christian heresies did the Orthodox Church also reject during this time?,"Arianism, Gnosticism, Origenism, Montanism, Judaizers, Marcionism, Docetism, Adoptionism, Nestorianism, Monophysitism, Monothelitism and Iconoclasm",56377,8961,Heresy,squad_extractive
197,What is the work called that Martin Luther created regarding Jews and heresy?,"""On the Jews and Their Lies""",56539,8977,Heresy,squad_extractive
198,What term does Luther assign to the practice of Jewish Prayer?,blasphemous,56832,9029,Heresy,squad_extractive
199,What is said to be a special spiritual problem?,Jewish circumcision,57080,9067,Heresy,squad_extractive
200,What event in England during the 16th century had an outcome of many deaths for heresy?,European Reformation,57131,9073,Heresy,squad_extractive
201,During what king's reign did 60 Protestants die for heresy?,Henry VIII,57242,9090,Heresy,squad_extractive
202,What two notable figures are cited to have perished for refusing to give up the Church in England?,Sir Thomas More and Cardinal John Fisher,57434,9119,Heresy,squad_extractive
203,Under which king were the heresy laws repealed in 1547?,Edward VI,57554,9139,Heresy,squad_extractive
204,In what year was the last known person sentenced to death in England for heresy?,1612,58336,9275,Heresy,squad_extractive
205,During which years did the execution of the Boston martyrs take place?,"1659, 1660, and 1661",58708,9334,Heresy,squad_extractive
206,Which group was responsible for the deaths of the Boston martyrs?,Anglican Puritans,58780,9346,Heresy,squad_extractive
207,What goal is cited as the reason these killings took place?,purer absolute theocracy,58984,9380,Heresy,squad_extractive
208,What rival group did the Anglican Puritans want purged from their area?,Quaker sect,59114,9398,Heresy,squad_extractive
209,Which two groups viewed the Puritans themselves as nothing more than heresy?,Eastern Orthodox and Oriental Orthodox,59325,9432,Heresy,squad_extractive
210,What year did the deaths of heretics under Christianity come to an end?,1826,59561,9468,Heresy,squad_extractive
211,Who was the last heretic put to death under the Catholic Inquisition?,Cayetano Ripoll,59606,9476,Heresy,squad_extractive
212,What belief of the Catholic Church criticizes writings without using the word heresy?,Congregation for the Doctrine of the Faith,59905,9521,Heresy,squad_extractive
213,What event is stated as a reason why the word heretic is used less often in modern times?,Spanish inquisition,60130,9555,Heresy,squad_extractive
214,What subject does the question of who has a monopoly on spiritual truth regard?,Christian heresy,60201,9567,Heresy,squad_extractive
215,"Who was the author of the short story ""The Theologians""?",Jorge Luis Borges,60305,9585,Heresy,squad_extractive
216,What group did Sultan Selim the Grim label as heretics?,Shia Qizilbash,60440,9605,Heresy,squad_extractive
217,What type of law is still in practice in which heresy results in execution?,Sharia law,60630,9635,Heresy,squad_extractive
218,What author was declared a heretic and had a bounty placed on his head by the government of Iran?,Salman Rushdie,60862,9672,Heresy,squad_extractive
219,What alignment within Orthodox Judaism view individuals as heretics that reject Maimonides's 13 principles of Jewish faith?,right-wing groups,61063,9702,Heresy,squad_extractive
220,Which wing of Orthodox Judaism is stated as having a more tolerant view of Conservative Judaism?,The liberal wing,61371,9746,Heresy,squad_extractive
221,What term is used for the act of using Church of Scientology techniques in contrast to what Hubbard envisioned?,squirreling,61698,9797,Heresy,squad_extractive
222,What institution has prosecuted groups that practice outside the official Church without permission?,The Religious Technology Center,61761,9806,Heresy,squad_extractive
223,What must be welcomed in areas for the term do be perceived as complimentary?,innovation,62039,9845,Heresy,squad_extractive
224,What did Isaac Asimov consider heresy as?,an abstraction,62220,9872,Heresy,squad_extractive
225,Which type of heresy is the scientific community well equipped to defend itself against?,endoheretics,62400,9896,Heresy,squad_extractive
226,What is the title of the book published by Robert T. Bakker regarding mainstream opinion of dinosaurs?,The Dinosaur Heresies,62925,9967,Heresy,squad_extractive
227,What criticism did Robert T. Bakker share about the paleontologist community regarding the last fifty years?,the field hasn't tested dinosaur orthodoxy severely enough,63113,9996,Heresy,squad_extractive
228,What film did Robert T. Bakker's book reportedly influence?,Jurassic Park,63359,10029,Heresy,squad_extractive
229,What type of poses did the book's illustrations portray dinosaurs as?,active poses,63429,10040,Heresy,squad_extractive
230,What label is associated with Robert T. Bakker as a result of his work?,endoheretic,63538,10058,Heresy,squad_extractive
231,What label is associated with Immanuel Velikovsky due to his works outside the accepted discipline?,exoheretic,63609,10068,Heresy,squad_extractive
232,What medium did Immanuel Velikovsky not publish his works in that is accepted practice?,scientific journals,63694,10081,Heresy,squad_extractive
233,What two examples of ideas from Immanuel Velikovsky are stated as to have gained some acceptance?,extinction event and punctuated equilibrium,63810,10099,Heresy,squad_extractive
234,"By definition, what contrast does heresy depend on?",an established orthodoxy,64037,10130,Heresy,squad_extractive
235,What figure of speech is the word heresy commonly used as in present day scenarios?,metaphors,64223,10157,Heresy,squad_extractive
236,"What languages use equivalents of the English term ""translation"" that come from the same Latin source?",Romance,64739,10238,Translation,squad_extractive
237,What does Latin's traducere mean in English?,"""to lead across""",64893,10262,Translation,squad_extractive
238,"What does the Dutch word ""vertaling"" roughly translate to?","""re-language-ing""",65026,10282,Translation,squad_extractive
239,What kind of diversity has the practice of translation had?,theoretical,65110,10292,Translation,squad_extractive
240,When were there some extreme metaphrasers?,early Christian period and the Middle Ages,65248,10311,Translation,squad_extractive
241,What have general been prudent about?,seeking equivalents,65435,10337,Translation,squad_extractive
242,What have translators tried to preserve?,context itself,65762,10382,Translation,squad_extractive
243,How do translators preserve context?,reproducing the original order of sememes,65780,10385,Translation,squad_extractive
244,What is it sometimes necessary to reinterpret when translating?,grammatical structure,65888,10401,Translation,squad_extractive
245,What are the syntax characteristics of a text's source language adjusted to for a target language?,syntactic requirements,66294,10454,Translation,squad_extractive
246,A greater ratio of metaphrase to paraphrase can be used translating when there as been greater what between languages?,contact and exchange,66369,10464,Translation,squad_extractive
247,What is a common etymology sometimes misleading as?,guide to current meaning,66674,10515,Translation,squad_extractive
248,"To indicate something is feasible in Polish, what word could be used?",aktualny,66850,10543,Translation,squad_extractive
249,"How would you convey that something is ""presently of importance"" in Swedish?",aktuell,66928,10551,Translation,squad_extractive
250,How long has a translator's part in bridging values between cultures been discussed?,at least since Terence,67143,10580,Translation,squad_extractive
251,What did Terence adapt from the Greek's?,comedies,67210,10590,Translation,squad_extractive
252,A translator's role is less like a robot and more like a what?,artist,67338,10613,Translation,squad_extractive
253,Where was the concept of parallel creation found?,Cicero,67432,10630,Translation,squad_extractive
254,Who remarked about Alexander Pope playing Homer on a flageolet?,Samuel Johnson,67586,10656,Translation,squad_extractive
255,"When it comes to translation, what is less commonly used today?",earlier approaches,67705,10674,Translation,squad_extractive
256,When do earlier approaches to translation still have relevance for historians?,when historians view ancient or medieval records,67829,10692,Translation,squad_extractive
257,What do Chinese and related translations retain unique to their tradition?,theories and philosophies,68147,10734,Translation,squad_extractive
258,What allowed the expansion of Arabic translations during the 5th century?,creation of Arabic script,68262,10750,Translation,squad_extractive
