question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"Sept. 3, 1998)(variance is not material “where the allegations and proof substantially correspond, the variance is not of a character which could have misled the defendant at trial and is not such as to deprive the accused of his right to be protected against another prosecution for the same offense”). A material variance is sometimes referred to as a “fatal variance.” We have not been consistent in requiring materiality, but have sometimes reversed upon a finding of variance without exploring the further question of materiality. Compare Rowan v. State, 57 Tex.Crim. 625, 124 S.W. 668 (1910)(variance is not material unless it could mislead defense or expose defendant to danger of subsequent prosecution for same offense); Plessinger v. State, 536 S.W.2d 380 (Tex.Crim.App.1976)(<HOLDING>) with Pedrosa v. State, 155 Tex.Crim. 155, 232",8552,1304,4,case_hold_mc,holding that a defendant must demonstrate that he would not have pled guilty but for the error,holding that heightened evidentiary standard of proof is not required where the sentencing enhancement is based entirely on the extent of the conspiracy to which the defendant pled guilty,holding that where a defendant is misled and induced to plead by his counsels mistaken advice then he may be allowed to withdraw his plea,holding variance between enhancement allegation and proof renders evidence legally insufficient only if variance is material,holding variance in style of case pled for enhancement not material where defendant not surprised or misled to his prejudice
12,"relation to the grant of relief from the automatic stay. 28 . In following the analytic framework of Hernandez, I recognize that the case may hold implicitly that the fact that a debt is nondis-chargeable under § 523(a)(8) and that, outside the ba (concluding that a plan to fully pay a student loan obligation while paying all other unsecured claims a dividend of 3% unfairly discriminated against the class of other unsecured creditors) and In re Thibodeau, 248 B.R. 699 (Bankr.D.Mass.2000) (applying four-prong test of In re Leser, 939 F.2d 669 (8th Cir.1991) to conclude that a 36-month plan unfairly discriminated where it proposed to fully pay student loan debt while providing only a 27% dividend on other general unsecured claims) with In re Dodds, 140 B.R. 542 (Bankr.D.Mont.1992) (<HOLDING>) and In re Boggan, 125 B.R. 533",9401,1435,1,case_hold_mc,holding that unsecured creditor could not appeal decision determining priority among secured creditors because it would not affect the payment of his claims,holding that plan proposing and payment of nondischargeable student loan in full outside plan according to its terms for 54 months and 79 payment to unsecured creditors over 36 months did not discriminate unfairly among unsecured class,holding that plan did not unfairly discriminate against unsecured noteholder class receiving 327 percent recovery while awarding general unsecured creditors a 100 percent recovery because differing treatment was justified,holding that the fresh start was a legitimate interest to discriminate in a plan whereby the debtor proposed to pay the student loan in full while paying 15 of the other unsecured claims,holding that a 56month chapter 13 plan that proposed to pay 17 of the anticipated dividend to student loan creditors while making no distribution to other unsecured creditors unfairly discriminates and could not be confirmed
13,"that Dina told him about the allegations, the court must have believed that James did not obtain the information illegally. We find both parties’ reasoning to be flawed. The Fourth Amendment has no application in this context. James Pannunzio committed the illegal act without the assistance or appeal of the government. See United States v. Jacobsen (1984), 466 U.S. 109, 113-114, 104 S.Ct. 1652, 1656, 80 L.Ed.2d 85, 94. See, also, State v. Ford (Oct. 9, 1987), Lucas App. No. L-86- 338, unreported, 1987 WL 18126 (explaining that even though evidence is secured illegally by a private person and turned over to the police, possession by the police does not invoke the exclusionary rule); and Walter v. United States (1980), 447 U.S. 649, 657, 100 S.Ct. 2395, 2402, 65 L.Ed.2d 410, 418 (<HOLDING>). Davies’ reliance on Perkins and Nix is",10240,1573,2,case_hold_mc,holding that where defendant consented to search of his car and stood by as agent conducted a thorough and systematic search which included removal of vehicles back seat and raising of cars rear quarter panel defendants failure to object to search indicated search was within scope of consent,holding that officers executing a search warrant for contraband have the authority to detain the occupants of the premises while a proper search is conducted,holding that a significant expansion by police of the search that had been conducted previously by a private party must be characterized as a separate search,holding that search of backpack constituted a search of defendants person and was not authorized by search warrant for premises,holding that contraband would have been inevitably discovered where agents conducted a warrantless search while obtaining a search warrant and later conducted a second legal search in which agents discovered contraband
14,"by testimony from Alan W. Pullen, president of Community. 5 . Hudson v. Inman, 179 S.C. 399, 184 S.E. 102 (1936). 6 . Community argues again on appeal that this issue is moot. A case becomes moot when judgment, if rendered, will have no practical legal effect upon the existing controversy. Mathis v. South Carolina State Highway Dep't, 260 S.C. 344, 195 S.E.2d 713 (1973), cited in Arnold v. Association of Citadel Men, 337 S.C. 265, 523 S.E.2d 757 (1999). This is true when some event occurs making it impossible for the reviewing court to grant effectual relief. Id. However, a foreclosure sale that was improperly conducted so as to prejudice interested parties is void and, therefore, the sale may be set aside by the reviewing court. Howell v. Gibson, 208 S.C. 19, 37 S.E.2d 271 (1946) (<HOLDING>) (citation omitted); Farr v. Sims, 9 S.C. Eq.",11086,1714,0,case_hold_mc,holding a mistake or surprise in connection with the sale is grounds for setting it aside provided the mistake is harmful and not a mistake of law or one due to the negligence of the party complaining,holding breach of best execution duty is a material misrepresentation in connection with the purchase or sale of the securities,holding that it is unlawful for a person to omit material facts in connection with the offer or sale of a security,holding that common law grounds such as manifest disregard of law and gross mistake were not valid grounds for vacatur of arbitration award as hall street forecloses any common law grounds for vacatur,holding that the role of the courts is limited to ascertaining whether there exists one of the specific grounds for the vacation of an award as provided in  10 of the arbitration act and that the court should not review the arbitration proceeding for errors of law or fact
15,"evidence of Joseph Grendi’s activities that the plaintiffs have presented, there is clearly evidence from which a reasonable jury could conclude that Joseph Grendi exercised actual control over JWP’s procedures and activities. Joseph Grendi next argues that he may not be subject to control person liability based on the activities of McGinn and McQuade because the class plaintiffs have failed to allege that McGinn and McQuade committed primary violations of the securities laws. This argument is more persuasive. While the class plaintiffs need not name McGinn and McQuade as defendants in order to recover under § 20, they must at least allege that McGinn and McQuade committed primary violations. See In re Citisource, Inc. Securities Litigation, 694 F.Supp. 1069, 1072, 1077 (S.D.N.Y.1988) (<HOLDING>). The class plaintiffs’ complaint is, however,",11941,1861,1,case_hold_mc,holding that the presence of conclusory terms in a complaint does not insulate it from dismissal when the facts alleged cannot support the charges contained in the complaint,holding that plaintiff need not name alleged primary violators as defendants but describing detailed allegations of their wrongdoing contained in complaint,holding that a court need not accept as true conclusory allegations which are contradicted by documents referred to in the complaint,recognizing that one of those conditions for a district judge to grant leave to amend the complaint may properly be that claims contained in the original complaint but not included in the amended complaint be considered dismissed with prejudice ,holding that a complaint that included only allegations of intentional wrongdoing also set forth grounds for liability based on unintentional wrongdoing
16,"91 L.Ed. 451 (1947); see Fed.R.Civ.P. 26(b)(3)(A)(ii). “[T]he purpose of the work product privilege is to protect the integrity of the adversary process.” Parrott v. Wilson, 707 F.2d 1262, 1271 (11th Cir.1983); see also Admiral Ins. Co. v. U.S. Dist. Ct., Dist. of Az., 881 F.2d 1486, 1494 (9th Cir.1989) (“The conditional protections afforded by the work-product rule prevent exploitation of a party’s efforts in preparing for litigation.”). Not surprisingly, it does not apply to foster a distortion of the adversary process by protecting illegal actions by an attorney. Because its purpose “is to protect the integrity of the adversary process[,] ... it would be improper to allow an attorney to exploit the privilege for ends that are antithetical to that process.” Parrott, 707 F.2d at 1271 (<HOLDING>) (citing Moody v. I.R.S., 654 F.2d 795, 800",12801,1991,0,case_hold_mc,holding an attorneys unethical conduct in secretly recording conversations with witnesses vitiated the work product protection as to those recordings,holding that the party asserting work product protection has the burden of establishing that the doctrine applies,holding that the burden of proof lies on the party asserting the protection of the work product doctrine,holding that opinion work product is entitled to nearly absolute protection with limited exceptions,holding that the protection of the work product rule continues after litigation has terminated
17,"CURIAM. AFFIRMED. See Robinson v. Sun Bank & Trust Co., 685 So.2d 1325 (Fla. 2d DCA 1996) (<HOLDING>). THOMPSON, TORPY and LAWSON, JJ.,",13658,2128,4,case_hold_mc,holding that the court did not have jurisdiction to hear an appeal after an untimely filing of a notice of appeal,holding that an untimely postjudgment motion does not toll the time for filing a notice of appeal and that this court has no jurisdiction over an untimely filed appeal,holding that appeal of order became moot when order was complied with and court of appeals was notified and that court of appeals erred in issuing advisory opinion on merits of appeal,holding that the case must be dismissed for lack of appellate jurisdiction where notice of appeal was untimely,holding that the appellate court must accept appeals referees finding of untimeliness and affirm unemployment appeals commissions order dismissing claimants appeal as untimely where it appeared that claimant did not appeal decision within twenty days and did not dispute that notice of appeal was untimely
18,"of state law disputes between instate defendants. See Gibbs, 383 U.S. at 726, 86 S.Ct. 1130 (“Needless decisions of state law should be avoided both as a matter of comity and to promote justice between parties, by procuring for them a surer-footed reading of applicable law.”); see also Baggett v. First Nat’l Bank, 117 F.3d 1342, 1353 (11th Cir.1997) (“State courts, not federal courts, should be the final arbiters of state law.”); Hudson v. Cent. Ga. Health Servs., No. 5:04-cv-301, 2005 WL 4145745, at *10 (M.D.Ga. Jan. 13, 2005) (“[I]t is preferable for the courts of Georgia to make rulings on issues of Georgia law rather than to have federal courts do so, even when those federal courts are in Georgia.”).; cf. Pintando v. Miami-Dade Hous. Agency, 501 F.3d 1241, 1243-44 (11th Cir.2007) (<HOLDING>). The convenience and fairness factors do not",13800,2152,3,case_hold_mc,holding that the federal district courts dismissal of the plaintiffs federal claims deprived the court of its jurisdiction over the remaining state law claims arising from the same incident,holding that a federal court litigant who is forced into state court under pullman may reserve a right to return to federal court in that the plaintiff can preserve the right to the federal forum for federal claims by informing the state court of his or her intention to return following litigation of the state claims in the state court,holding that just because a claim implicates a federal issue or involves construction of federal law does not necessarily give rise to a federal question and confer removal jurisdiction on a federal court,holding that in nonremoved cases the district court must dismiss a federal question case if the plaintiff later drops its federal claims,holding that federal express despite the use of the word federal in its name is not a federal agency and therefore cannot be sued in this court
19,"that the two-level increase is a misapplication of the Guidelines because § 2B1.1(b)(12)(A) applies only when it is the fraudulent offense itself that carries the risk of death or serious bodily injury. Rizzo contends that the increase was applied based on his attempt to elude apprehension and did not relate to his theft of mail offense. Rizzo argues that trial counsel’s failure to make these objections fell below objective standards of practice and that prejudice resulted. Rizzo’s argument that counsel was ineffective for failing to object to the application of both § 3C1.2 and § 2Bl.l(b)(12)(A) has no merit because the enhancements were based on two separate instances of flight, one on July 25, and one on August 10. See United States v. Gillyard, 261 F.3d 506, 509-12 (5th Cir.2001) (<HOLDING>). The Government concedes that §",14658,2294,3,case_hold_mc,holding that there was no prejudice when evidence complained of would have been admissible against defendant in separate trial,holding that there was no legal separation where there was no evidence  that the orders at issue mandated or acknowledged separate existences,recognizing that separate ratings can be assigned for separate periods of time based on facts found,holding that there was no double counting in applying  3c12 and  3a12b because they were based on separate acts,holding that the defendants sentences were properly enhanced under  3a12b because they assaulted an officer employed by the mississippi bureau of narcotics and during the assault made statements including they are the police lets kill them
20,"2009) (citations omitted) (quoting Impresa Construzioni Geom. Domenico Garufi, 238 F.3d at 1332-33); accord Advanced Data Concepts, Inc. v. United States, 216 F.3d 1054, 1058 (Fed. Cir. 2000) (“The arbitrary and capricious standard ... requires a reviewing court to sustain an agency action evincing rational reasoning and consideration of relevant factors.”); see also Citizens to Preserve Overton Park, Inc., 401 U.S. at 416, 91 S.Ct. 814 (“The court is not empowered to substitute its judgment for that of the agency.”). In addition to showing “a significant error in the procurement process,” a protestor must show “that the error prejudiced it.” Data Gen. Corp. v. Johnson, 78 F.3d 1556, 1562 (Fed. Cir. 1996); see also Bannum, Inc. v. United States, 404 F.3d 1346, 1351 (Fed. Cir. 2005) (<HOLDING>). “To establish prejudice ..., a protester must",15503,2431,1,case_hold_mc,holding that a bid award may be set aside if either 1 the procurement officials decision lacked a rational basis or 2 the procurement procedure involved a violation of regulation or procedure,holding that if the procuring agencys decision lacked a rational basis or was made in violation of the applicable statutes regulations or procedures the court must then determine as a factual matter if the bid protester was prejudiced by that conduct,holding a bid award may be set aside if either 1 the procurement officials decision lacked a rational basis or 2 if the procurement procedure involved a violation of regulation or procedure,holding that a protester must show that the governments error in a bid evaluation was so significant that the government had no reasonable basis for its best value determination,holding that in bid protest cases  a bid award may be set aside if either 1 the procurement officials decision lacked a rational basis or 2 the procurement procedure involved a violation of regulation or procedure 
21,"to bear any and all costs, expenses, responsibilities, burdens, damages, and the like, relating to matters inherent to sales effected (directly or indirectly) by OAM in the United States of America, pursuant to the laws and rules of that country.” 1 App. in Supp. of Defs. ’ and Intervenor’s Mot. for Summ. J. Exs. A.22 at Art. 4, ¶ D (May 17, 1993 Agreement among Fiat Auto, American Finance S.p.A., and OAM); and A.23 at Art. 4, ¶ D (English translation) (emphasis added). Maserati II and MNA assert that there must be a showing of intent by the purchasing company to assume the old corporation’s liabilities in whole or in part in order to show an implied assumption, and Majestic has not done so. They rely on Ladjevardian v. Laidlaw-Coggeshall, Inc., 431 F.Supp. 834, 839-40 (S.D.N.Y.1977) (<HOLDING>). Maserati II and MNA assert that the OAM-MAI",16361,2566,1,case_hold_mc,holding that seller carried insurance for benefit of buyer and held proceeds in trust for buyer when seller agreed to maintain insurance until possession date but bam burned before buyer took possession,holding that conduct or representations relied upon by the party asserting liability must indicate an intention on the part of the buyer to pay the debts of the seller,holding that an agreement on the one side to sell and on the other to buy does not constitute a conspiracy even if the buyer intends to resell the drugs so long as the buyer and seller do not have an agreement to further distribute the drugs,holding that a seller could enforce an arbitration provision against a buyer even though only the buyer had signed the provision,holding an arbitration clause contained in confirmations sent to buyer by seller was part of parties course of dealing and therefore part of the contract after buyer had repeated opportunities to object to the clause and had failed to do so
22,"150, 155, 907 P.2d 536, 541 (App.1995) (relying on Principles as authoritative in a different context). Section 7.22 of Principles provides, in relevant part: (a) The fair value of shares under [corporate transactions giving rise to appraisal rights] should be the value of the eligible holder’s proportionate interest in the corporation, without any discount for minority status or, absent extraordinary circumstances, lack of marketability. Subject to Subsections (b) and (e), fair value should be determined using the customary valuation concepts and techniques generally employed in the relevant securities and financial markets for similar businesses in the context of the transaction giving rise to appraisal. (Emphasis added.) See also Weinberger v. UOP, Inc., 457 A2d 701, 713 (Del.1983) (<HOLDING>). ¶ 31 Both parties here cite a rule of law",17219,2712,0,case_hold_mc,holding that determining corporate value may be done by including proof of value by any techniques or methods which are generally considered acceptable in the financial community and otherwise admissible in court,holding the aggregate value of the land and its improvements is the controlling value,holding determination of property value in case to decide if assessed value was excessive is not a liquidated demand where only evidence of property value was the conclusory allegation of value in plaintiffs unsworn petition,holding that calculations done by applying product rule were generally accepted in relevant scientific community,holding in an equitable distribution case that the trial court should make specific findings regarding the value of a spouses professional practice and the existence and value of its goodwill and should clearly indicate the evidence on which its valuations are based preferably noting the valuation method or methods on which it relied internal quotation marks omitted
23,"that, upon a proper objection, “the trial judge must conduct a Neil inquiry,” and “that the proper remedy in all cases where the trial court errs in failing to hold a Neil inquiry is to reverse and remand for a new trial.” Id. at 1322. A rule mandating reversal whenever the trial court fails to require the party exercising the challenge to articulate a race or gender-neutral reason in response to a sufficient objection has some appeal, given the fact that, in Melbourne, the court stated that the trial court’s task is to determine the “genuineness” of the reason for the challenge, 679 So.2d at 764; and it is difficult to discern precisely how one would go about determining the genuineness of a reason that was never given. But see Plaza v. State, 699 So.2d 289, 290 (Fla. 3d DCA 1997) (<HOLDING>), review dismissed, 717 So.2d 58 (Fla.1998).",18076,2841,2,case_hold_mc,holding that a criminal defendant can bring a third party challenge to the peremptory striking of jurors based on race whether or not he is of the same race as the jurors who are struck,holding that it is impermissible to use a peremptory challenge to exclude a potential juror based on race,holding that if a race or genderneutral reason for a peremptory challenge is apparent from the record the trial court may deny an objection to the challenge without requiring the party exercising the challenge to articulate a race or genderneutral reason,holding that where the defense peremptorily challenged a prospective juror and the prosecutor merely stated that she would challenge that strike the states objection was sufficient to allow inquiry into whether the juror was being challenged for nonracial reasons where the trial court clearly understood that the objection was that the challenge had been exercised because of the prospective jurors race,holding lack of factual basis for preemptory challenge renders avowed reason for challenge a pretext
24,"of the kind defined in [26 U.S.C.] § 5845 ... involves the substantial risk of violence necessary to label the possession a crime of violence,” United States v. Dunn, 946 F.2d 615, 621 (9th Cir.1991), and Defendant’s sawed-off shotgun is of the type described in § 5845(a). The district court therefore should have applied the Career Offender Guideline only to Count 4, possession of an unregistered sawed-off shotgun. Instead, the district court erred by imposing a Career Offender sentence on all counts. If a district court incorrectly applies the Sentencing Guidelines and its error is not harmless, then we vacate the sentence and remand for resentencing. United States v. Cantrell, 433 F.3d 1269, 1279 (9th Cir.2006); see also United States v. Menyweather, 447 F.3d 625, 634 (9th Cir.2006) (<HOLDING>). Here, we cannot say with certainty that",18931,2990,1,case_hold_mc,recognizing that any error would be harmless to the government in this case because the district court couldand wouldimpose the same sentence again under the nowadvisory guidelines regime,holding that any error was harmless because under the unusual circumstances present in this thirdtime appeal we recognize that the district court could  and would  impose the same sentence again,holding a constitutional booker error harmless on the ground that because the district court stated its sentence would be the same even if the guidelines were only advisory  we know with certainty beyond a reasonable doubt what the district court would do upon remand,holding any possible error in a guidelines calculation harmless where this court was confident  that the district court could  and would  impose the same sentence again under the nowadvisory guidelines regime,holding that booker constitutional error was harmless beyond a reasonable doubt because on remand the district court would have given defendant the same sentence
