question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"a section 2 — 622 report and affidavit are filed — any examination of the reasonableness or unreasonableness of an injured party’s assertion that he did not know his injury was wrongfully caused. I respectfully submit that a section 2 — 622 investigation should not serve as a substitute for making a factual determination whether an injured party reasonably should have known his injury was wrongfully caused. There is nothing magical about a section 2 — 622 investigation. Its validity, accuracy, and comprehensiveness may be affected by numerous factors completely beyond the control of the injured party. Among these factors are (1) the misconduct by defendants delaying the discovery of the wrongful cause of injury or death (see Neade v. Engel, 277 Ill. App. 3d 1004, 1005-06, 1009 (1996) (<HOLDING>)); (2) the negligent maintenance or preparation",8527,1352,3,case_hold_mc,holding that the decedents estate had standing because the traditional requirement that the plaintiff show an injury in fact that is fairly traceable to the conduct of the defendant is met by the allegation in the complaint that the defendants actions resulted in the diminishment of the assets of the estate,holding where the plaintiff presented evidence which demonstrates that the terms alleged by the defendants to be indefinite were in fact sufficiently well delineated to all parties the entry of judgment notwithstanding the verdict in favor of the defendants was inappropriate despite the fact that the defendants contested the plaintiffs evidence concerning the manner in which the relevant contractual language should be construed,holding that the oneyear limit under the act was tolled until the plaintiff learned despite the defendants contrary representations that the defendants storm drain was the cause of damage,holding that the statute of limitations did not commence  despite the filing of a prior complaint against another physician  until the defendants deposition made the plaintiff aware of the defendants involvement in the decedents death where the plaintiff failed to discover the defendants involvement because of the defendants misstatement concealment or fraud,recognizing that where a plaintiff failed to perform because of the defendants breach the plaintiff could recover damages caused by the defendants breach
12,"this case was scheduled for a date approximately six months after the permanent injunction had expired. The procedural posture of this case is comparable to that of Madonna, in which the plaintiffs challenged their confinements while awaiting a hearing to determine whether they should be committed to mental institutions. 295 N.W.2d at 358. The plaintiffs filed petitions for habeas corpus during their pre-hearing confinements, which lasted only a matter of weeks, but the petitions were not adjudicated before their pre-hearing confinements ended. Id. at 358-59. Approximately two and one-half years later, the supreme court held that the case was not moot, reasoning that “some method of review must exist.” Id. at 361; see also Burkstrand v. Burkstrand, 632 N.W.2d 206, 208 n. 2 (Minn.2001) (<HOLDING>); Davis v. Davis, 297 Minn. 187, 188 n. 1, 210",9387,1489,0,case_hold_mc,holding that challenge to oneyear order for protection was not moot even though it had expired,holding that district court may award money due under a statute even though time for disbursement had expired,holding that challenge to oneyear residency requirement for divorce action was not moot even though plaintiff had since satisfied requirement,holding expired child abuse protective order not moot because of possible effect on future custody determinations,holding that a first amendment challenge to an expired restraining order which had enjoined a rally was not moot
13,"First, the terms “indecent act” and “indecent purpose” require no further definition because they are terms that are well within the knowledge of the average person. Additionally, to the extent that Wheeler is reasserting his contention that the trial court erred in charging the jury on the full statutory definition of enticing a child for indecent purposes rather than narrowing the definition to match the allegations in the indictment, as we held in Division 3, supra, the trial court’s instruction to the jury that the State was required to prove the offense as charged in the indictment cured any potential problems with the enticing-a-child-for-indecent-purposes charge and did not constitute plain error. Judgment affirmed. Doyle, P. J., and Miller, J., con (642 SE2d 361) (2007) (<HOLDING>). 8 Daniel, 296 Ga. App. at 522 (6). 9 Smith v.",10247,1625,0,case_hold_mc,holding that jurors who expressed personal biases but stated they could be fair did not require dismissal,holding that jurors who expressed residual doubt about the defendants right to silence should have been dismissed for cause,holding that one jurors exposure to extraneous information concerning prior criminal acts of the defendant which she did not disclose to the other jurors before they rendered a verdict did not merit a new trial,holding that the trial court did not abuse its discretion in refusing to strike for cause two potential jurors who had heard andor read about the case but indicated that they could render a fair and impartial verdict based on the evidence presented,holding that trial court abused its discretion in failing to make a proper inquiry of jurors andor failing to strike jurors for cause after jurors explicitly expressed bias
14,"several claims of error are without merit or have been waived, there is no cumulative error. ¶ 25 WE CONCUR: MICHAEL J. WILKINS, Presiding Judge and NORMAN H. JACKSON, Judge. 1 . This Amended Opinion replaces the Opinion issued on December 10, 1998, in Case No. 971200-CA. 2 . ""Precursor"" can be one of several ingredients necessary for the production of methamphetamine. 3 . See United States v. Smith, 3 F.3d 1088, 1098 (7th Cir.1993) (""We have held that a consent to search is not a self-incriminating statement, and. therefore, does not amount to interrogation. This view comports with the view taken by every court of appeals to address the issue.”), cert. denied, Smith v. United States, 510 U.S. 1061, 114 S.Ct. 733, 126 L.Ed.2d 696 (1994); Cody v. Solem, 755 F.2d 1323, 1329 (8th Cir.) (<HOLDING>), cert. denied, 474 U.S. 833, 106 S.Ct. 104, 88",11101,1762,4,case_hold_mc,holding that a consent to search is not an interrogation within the meaning of miranda ,holding that the first amendment protects communicative aspects of video games,holding miranda violation does not vitiate voluntary consent,holding fifth amendment prohibits comment on accuseds testimonial silence,holding miranda violation does not invalidate consent to search as fifth amendment only protects testimonial and communicative evidence
15,"in the statute that would limit or guide a prosecution for indecent, immoral, obscene, vulgar, or insulting language. Allowing a prosecution where one utters “insulting” language could possibly subject a vast percentage of the populace to a misdemeanor conviction. Id. at 258-59 (emphasis added) (citations, internal quotations, and omissions removed). The court went on to state that, “[the statute], as currently drafted, impinges on First Amendment freedoms.... [It is] unquestionable that [the statute], as drafted, reaches constitutionally protected speech, and it operates to inhibit the exercise of First Amendment rights.” Id. at 259. Thus, it is clear that probable cause for Leonard’s arrest is not supported by § 750.337. See Sandul v. Larion, 119 F.3d 1250, 1256 (6th Cir.1997) (<HOLDING>). Michigan’s courts have not commented so",11960,1909,1,case_hold_mc,holding that after the district court determined that the plaintiffs speech was protected the court was required to inform the jury of its ruling that knapps speech was constitutionally protected,holding that protected speech cannot serve as the basis for a violation of city ordinances at issue,recognizing the preliminary issue in a first amendment challenge is whether the speech at issue is protected or unprotected,holding that a city could not use past conduct to enjoin future protected speech,holding that when protected speech is inextricable from unprotected speech the court will treat the entire message as protected
16,"his courtroom constitutes protected speech under the First Amendment of the United States Constitution. The Supreme Court has stated that “there is a crucial difference between government speech endorsing religion, which the Establishment Clause forbids, and private speech endorsing religion, which the Free Speech and Free Exercise clauses protect.” Santa Fe Indep. Sch. Dist. v. Doe, 530 U.S. 290, 302, 120 S.Ct. 2266, 147 L.Ed.2d 295 (2000). However, although Defendant is correct that “judges are not First Amendment orphans,” (Br. of Appellant at 43), Defendant’s hanging of the poster in his courtroom is not the private judicial speech protected by the First Amendment’s Free Speech clause. See Republican Party of Minnesota v. White, 536 U.S. 765, 122 S.Ct. 2528, 153 L.Ed.2d 694 (2002) (<HOLDING>). Defendant presented the identical argument to",12809,2036,4,case_hold_mc,holding that it violated the first amendment to prohibit announcement of views on disputed legal and political issues by candidates for judicial election,holding that persecution was on account of political opinion because petitioners prosecutorial investigation into acts of political corruption was by its very nature political,holding unconstitutional an ordinance prohibiting opprobious language,holding political discharges were unconstitutional,holding unconstitutional a statute prohibiting judges running for election from expressing a view on political issues during campaigns
17,"made in open court. It also serves as a stipulation that no proof by the prosecution need b[e] advanced .... It supplies both evidence and verdict, ending controversy.’ ” Boykin, 395 U.S. at 243 n. 4, 89 S.Ct. 1709 (quoting Woodard v. State, 42 Ala.App. 552, 171 So.2d 462, 469 (1965)). See also Dingier v. State, 408 So.2d 530, 531 (Ala.1981) (same). In the case at hand, Clark entered into a “good behavior” stipulation that the State could prove a prima facie case of guilt. When Clark failed to comply with the terms of the agreement, he was adjudicated guilty based on his stipulation. During a hearing on Clark’s motion for a new trial, the prosecutor described a “goo (Ala.Crim.App.1999), overruled on other grounds, Perkins v. Alabama, 586 U.S. 953, 122 S.Ct. 2653, 153 L.Ed.2d 830 (2002) (<HOLDING>). Because Clark was adjudicated guilty based",13670,2167,4,case_hold_mc,holding that based on the facts presented by the state and the defendants stipulation to the existence of a factual basis for his plea the court properly determined a factual basis for the plea existed,holding that the defendants guilty plea was valid where the district court carefully questioned the defendant about whether he understood the consequences of his guilty plea,holding that court must decide case on basis of facts admitted unaffected by stipulation made by counsel,holding that a defendants guilty plea was unconditional where the guilty plea was not in writing and the government did not consent to it being conditional,holding that a defendants strategic stipulation to certain facts of the crime was not the functional equivalent of a guilty plea where the defendants stipulation did not establish guilt
18,"July 2007, the trial court entered separate orders terminating respondent’s parental rights to B.L.H. and Z.L.H. The only ground found by the trial court for terminating respondent’s parental rights to the minor children was under N.C.G.S. § 111 ly to fill procedural gaps where Chapter 7B requires, but does not identify, a specific procedure to be used in termination cases. In re S.D.W. & H.E.W., 187 N.C. App. at 421, 653 S.E.2d at 432; see also In re McKinney, 158 N.C. App. 441, 443, 581 S.E.2d 793, 795 (2003) (applying the Rules of Civil Procedure to determine whether the contents of a motion .filed to terminate the respondent’s parental rights were sufficient to confer subject matter jurisdiction on the trial court); In re Triscari Children, 109 N.C. App. 285, 426 S.E.2d 435 (1993) (<HOLDING>). Article 11 of Chapter 7B expressly states",14529,2312,4,case_hold_mc,holding that trial court erred in granting petition for termination of parental rights based on noncompliance with case plan when case plan was not filed and approved by the court until seven months after petition for termination was filed,recognizing this substantial interest in context of termination of parental rights,holding that a respondent in a termination of parental rights proceeding may not file a counterclaim,holding that the due process clause of the alaska constitution guarantees the right to effective counsel in proceedings for the termination of parental rights,holding the requirements for verification established in chapter 1a rule 11b should determine whether a petition for the termination of a respondents parental rights has been properly verified
19,"Section 11; Iowa Code § 598.22 (1996 & 1998 Supp.); Michigan Child Support Formula Manual 5-6 (1998); Mont. Admin. R. 46.30.1542; N.J. Child Support Guidelines, Appx. IX-A; Utah Code Ann. § 78-45-7.5(8)(b) (1996 & 1997 Supp.); Wash. Rev.Code § 26.18.190(2) (1994); W. Va.Code § 48A-1B-9 (1996 & 1997 Supp.). See also State ex rel. Pfister v. Larson, 569 N.W.2d 512 (Iowa Ct.App.1997) (discussing availability of a statutory credit for social security disability dependency benefits received by a child); Herd v. Herd, 307 N.J.Super. 501, 704 A.2d 1340 (App.Div.1998) (reading Appendices IX-A and 1X-B so as to require a credit to the obligor parent for social security disability dependency bene fits received by child); Pasternak v. Pasternak, 310 N.J.Super. 483, 708 A.2d 1235 (Ch.Div.1997) (<HOLDING>); In re Marriage of Briscoe, 134 Wash.2d 344,",15386,2454,2,case_hold_mc,recognizing doctrine,holding that the united states was a statutory employer under kansas law,recognizing statutory credit,recognizing that commission is not bound by statutory or common law rules of evidence,recognizing exception
20,"Court of Utah, in applying the good-faith exception to a Belton search, recently cautioned: ""If the case law had been ambiguous prior to the time the officers conducted a search later definitively declared unconstitutional, the good-faith exception would not apply and the evidence would be excluded.” Utah v. Baker, 229 P.3d 650, 664 (Utah 2010). 80 . See Belton, supra note 1, 453 U.S. at 460, 101 S.Ct. 2860. 81 . Compare Thornton, supra note 59, 541 U.S. at 622, 124 S.Ct. 2127 (declining to address argument that Belton rule applies only to “recent occupants” of vehicle, while noting that petitioner had conceded ""he was in ‘close proximity, both temporally and spatially,’ to his vehicle” when approached by police officer) with Lewis v. United States, 632 A.2d 383, 388-89 (D.C.1993) (<HOLDING>). 82 . See Gant, supra note 2, 129 S.Ct. at",16242,2587,3,case_hold_mc,holding that an officer may search a suspects vehicle incident to a lawful arrest,holding warrantless search of vehicle was improper where car was not stopped on a highway but was parked at a residence with no occupants inside or near the vehicle and capable of being driven away by the turn of an ignition key,holding police incident to arrest of occupant of automobile may search entire passenger compartment of vehicle,holding belton did not extend to search of vehicle incident to arrest of individual who has parked locked and walked fifteen to twenty feet away from an automobile before being stopped and arrested,holding that belton permits the search of the passenger compartment of an automobile even when the defendant is arrested outside as long as the officer made initial contact while the defendant was inside the automobile
21,"medicine] undeniably eliminates whatever may have remained of a plan sponsor’s option to minimize scrutiny of benefit denials, this effect of eliminating an insurer’s autonomy to guarantee terms congenial to its own interests is the stuff of garden variety insurance regulation through the imposition of standard policy terms.... It is therefore hard to imagine a reservation of state power to regulate insurance that would not be meant to cover restrictions of the insurer’s advantage in this kind of way.... To the extent that benefit litigation in some federal courts may have to account for the effects of [the statute], it would be an exaggeration to hold that the objectives of [ERISA’s Savings Clause] are undermined. 536 U.S. at 387, e Insurers v. Ross, 558 F.3d 600, 605 (6th Cir.2009) (<HOLDING>). Further, insurance regulation is not",17095,2729,2,case_hold_mc,recognizing privilege under federal rules,holding that pro se litigants must follow the kentucky rules of civil procedure,holding that certain rules meet the first prong of the kentucky association test because those rules regulate insurers with respect to their insurance practices,holding that a criminal defendants counsel is charged with knowledge of the local criminal rules in their entirety including those parts of the local civil rules incorporated by reference,holding that the federal expert witness compensation rules are in direct conflict with the state rules even when the state rules allow for a greater recovery
22,"so restricted. Rather, ... the doctrine is an intensely practical one, grounded in the realities of litigation in our adversary system. One of those realities is that attorneys often must rely on the assistance of investigators and other agents in the compilation of materials in preparation for trial. It is therefore necessary that the doctrine protect materials prepared by agents for the attorney as well as those prepared by the attorney himself. Id. at 238-39, 95 S.Ct. 2170. Accordingly, federal courts have consistently ruled that the work product doctrine is not inapplicable merely because the material was prepared by or for a party’s insurer or agents of the insurer. See Railroad Salvage of Conn. Inc. v. Japan Freight Consolidators (U.S.A.), Inc., 97 F.R.D. 37, 41 (E.D.N.Y.1983) (<HOLDING>), aff'd, 779 F.2d 38 (2d Cir.1985); Home Ins.",17946,2865,0,case_hold_mc,holding that correspondence between defendant and its liability carriers was protected,holding that the prohibition of inmatetoinmate correspondence was not an unconstitutional infringement of prisoners first amendment rights,recognizing correspondence appeared to establish a settlement relationship between the parties given the letters presented an attempt to curb further litigation,recognizing first amendment and fourteenth amendment interests in inmate correspondence,holding that a sixmonth gap between the protected activity and the employees termination was insufficient to infer that the protected activity was a contributing factor
23,"an inmate must “complfy] with an agency’s deadlines and other critical procedural rules.” Woodford v. Ngo, 548 U.S. 81, 91, 126 S.Ct. 2378, 165 L.Ed.2d 368 (2006). The statute, however, requires an inmate to exhaust only “such administrative remedies as are available” before filing suit. 42 U.S.C. § 1997e(a); see Malik v. District of Columbia, 574 F.3d 781, 785 (D.C.Cir.2009). In other words, the PLRA does not bar an inmate from suing before he exhausts an administrative remedy if that remedy is not actually “available” to him. An administrative remedy is actually “available” to an inmate only if it is “present or ready for immediate use,” “accessible,” or “obtainable.” Merriam-Webster’s Collegiate Dictionary 84 (11th ed.2004); see also Brown v. Croak, 312 F.3d 109, 113 (3d Cir.2002) (<HOLDING>); accord Miller v. Norris, 247 F.3d 736, 740",18803,3001,3,case_hold_mc,holding that judicial review under the apa is precluded when a remedy is available under a citizen suit provision of an environmental statute citations omitted,holding that it is the inefficacy of the remedy not the personal inability to use it that is determinative under  2255,holding that exhaustion is required under the plra even if the plaintiff seeks only money damages and money damages are not available as relief,holding a remedy is available under the plra when it is capable of use at hand  quoting websters ii new riverside univ dictionary 141 1994,holding that a thwarted remedy is not available
24,"date of the amendment. Jordan v. Dennison, 278 N.J.Super. 306, 311, 650 A.2d 1041 (App.Div.1995). Although the Legislature substantially modified the no-fault laws in 1988, and then again effective March 12, 1990, the provisions of the Fund Law, including N.J.S.A 39:6-70(n), were not changed. The Fund Law has remained constant since enactment and still requires that the threshold of N.J.S A 39:6A-8a be met if the injured party seeks recovery from the fund. Thus, after January 1, 1989, a person would not be entitled to recover noneconomic damages resulting from injury caused by an identified uninsured motorist from the Fund unless her injuries met the “verbal threshold” delineated in one of nine categories of N.J.S A 39:6A-8a. Cf. Rivera, supra, 285 N.J.Super. at 180, 666 A.2d 619 (<HOLDING>). Plaintiff contends that the failure to amend",19660,3137,4,case_hold_mc,holding that racial discrimination is not a personal injury tort,holding that age discrimination is not a personal injury tort,holding that a negligence claim is not a personal injury tort claim,holding that sexual harassment is a personal injury tort,holding that the tort threshold requirement njsa 39670n is not applicable if the injury to a qualified claimant is caused by a hit and run motorist
