question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"In mitigation, the trial judge found no statutory mitigating circumstances had been established. The trial judge considered the following nonstatutory mitigating factors: (1) Reynolds was gainfully employed at the time the crimes were committed (little weight); (2) Reynolds exhibited appropriate courtroom behavior (little weight); (3) Reynolds had a difficult childhood (little weight). The trial court found that the evidence did not establish that Reynolds had the ability to adjust easily to prison life. Additionally, the trial court refused to consider residual or lingering doubt as a nonstatutory mitigating circumstance. The circumstances of this case are similar to other cases in which this Court has upheld the death penalty. See Butler v. State, 842 So.2d 817, 833 (Fla.2003) (<HOLDING>); Singleton v. State, 783 So.2d 970, 979",8544,1331,2,case_hold_mc,holding in asapplied challenge that death is the statutory maximum sentence for firstdegree murder,holding death sentence proportional in a case where the aggravators were murder committed during the course of enumerated felony prior violent felony and hac and the following nonstatutory mitigating factors were found remorse unstable childhood positive personality traits and acceptable conduct at trial,holding the death sentence proportional for the firstdegree murder conviction where only the hac aggravator was found,holding that where both firstdegree and felony murder were possible bases for a murder conviction a jury instruction that suggested the jury could rely on felony murder as the predicate offense for a conviction for conspiracy to commit murder was improper because under arizona law a conviction for conspiracy to commit firstdegree murder requires a specific intent to kill,holding the death sentence proportional for the firstdegree murder conviction where the aggravators included prior violent felony conviction and hac
12,"has been permitted to use the “Blessed Day” phrase with coworkers, to hang objects containing various religious phrases in her work area, to read the Bible on her work break and to listen to a religiously oriented radio station at her work station. Thus, despite the language of the company policy, the district court held that Anderson was reasonably accommodated in practice. This accommodation was sufficient to satisfy the company’s obligations under Title VII. We agree. The fact that the company policy, as stated, would not reasonably accommodate her religious practice is not controlling. In many cases, a company must modify its stated policies in practice to reasonably accommodate a religious practice. Cf. Minkus v. Metro. Sanitary Dist. of Greater Chicago, 600 F.2d 80 (7th Cir.1979) (<HOLDING>). In this case, U.S.F. disregarded its stated",9392,1457,0,case_hold_mc,holding that the municipal employer failed to accommodate a jewish applicant when it followed its stated policy and scheduled civil service examinations only on saturdays,holding that an employer need not accommodate with indefinite leave an employee who is unable to return to work in any role,holding that a failure to accommodate claim is separate and distinct from a claim of discriminatory treatment under the ada and pointing out that a failure to accommodate claim and a claim of discriminatory treatment under the ada are not like or reasonably related to one another and one cannot expect a failure to accommodate claim to develop from an investigation into a claim that an employee was terminated because of a disability,holding that the decision of the appellate court establishes the law of the case and it must be followed by the trial court on remand,holding that when an employer takes steps to accommodate an employees restrictions it is not thereby conceding that the employee is disabled under the ada or that it regards the employee as disabled
13,"first since that is the most straightforward. “Virtually every court to consider the issue has concluded that pension and retirement plans are perquisites of seniority. Accordingly, employers must make contributions and grant vesting on the returning employee’s behalf.” 132 Mil. L.Rev. 175, 190. For example, the court in Alabama Power held that “pension payments are predominantly rewards for continuous employment with the same employer” and required that the employer pay the veteran employee “the pension to which he would have been entitled by virtue of his lengthy service if he had not” entered the military, 431 U.S. at 594, 97 S.Ct. 2002; see also Bunnell v. New England Teamsters and Trucking Industry Pension Fund, 486 F.Supp. 714 (D.Mass., 1980), aff'd 655 F.2d 451 (1 Cir., 1981)(<HOLDING>). Thus, I find that the Town must make",10252,1592,3,case_hold_mc,recognizing that pension plan administrators have the ability to fashion their own plan formulas,holding that the defendant withheld pension benefits in breach of the plan,holding that discriminatory act occurred when employer amended its plan in response to pda but did not amend service credit for pension purposes,holding that appropriate remedy was to compute service credit for veterans in accordance with vrra rather than pursuant to employers pension plan and requiring retroactive pension plan payments to be made,holding that the family courts award to exwife of interest in 387 of debtors military pension payable directly from the plan was not subject to discharge because interest in pension plan was not a debt rather it was considered exwifes separate ownership interest
14,"the risk,” as Loesel asserts, they were nonetheless “human lives placed at substantial risk of harm.” See U.S.S.G. § 2D1.1 cmt. n.20(A); cf. United States v. Davidson, 409 F.3d 304, 314 (6th Cir.2005) (not applying the enhancement where the defendants tried once to make meth in a remote, locked barn, and the operation did not: involve “an unusually large quantity of hazardous materials”; exist “for an unusually long period of time”; or “actually result[ ] in the disposal of the materials in a way harmful to human life or the environment”). Also, manufacturing occurred in residential areas and in a moving vehicle, placing additional lives at substantial risk. Considering the scope of meth activity, the district court did not err in applying the enhancement. See Pinnow, 469 F.3d at 1157 (<HOLDING>). III. Loesel claims the district court should",11101,1727,3,case_hold_mc,holding that under iowa code  7098 the offense of lascivious acts with a child was a crime of violence because it involved a substantial risk that physical force would be used against the child victim in the course of committing the offense,holding that the opposing party must show substantial harm,holding that because the crime of rape involved a nonconsensual act there was a substantial risk that physical force may be used in committing the offense,holding the offense created a substantial risk of harm where the defendant staying in various hotels possessed a substantial quantity of pseudoephedrine enough to manufacture fifty grams of pure meth plus other chemicals and equipment used in the lithium ammonia reduction method,holding that a court may issue injunctive relief only when the movant demonstrates four factors substantial likelihood of success on the merits irreparable harm no substantial injury to the other party and furtherance of the public interest
15,"to another jurisdiction, section 23-1-215 was enacted in 1987 to expressly address crimes that occur in multiple jurisdictions, and section 23-20-50 was enacted in 2000 to authorize law enforcement to assist other jurisdictions with certain public safety concerns. Notably, the drafters of these agreements appear to recognize this interrelationship as the agreements usually include a reference to all of these sections. 2. Propriety of NET Agreement under sections 23-1-210 and 23-1-215 Even though Boswell is not dispositive of the instant case, it is nonetheless instructive because it stands for the proposition that statutes governing multi-jurisdictional agreements must be strictly complied with to ensure the validity of the agreement. See Boswell, 391 S.C. at 602, 707 S.E.2d at 270 (<HOLDING>). Applying this principle to the instant case,",11961,1866,4,case_hold_mc,recognizing this rule,holding that as to the scope of court review substantial evidence is a stringent limitation,holding that while a magistrate lacked the authority to enter an order granting a motion to correct error and thus that the order was defective for failing to contain the judges signature or another indication it was approved or adopted by the trial court the city waived any challenge to the validity of the order by failing to make a timely objection and observing that the indiana supreme court has long held that defects in the authority of a court officer as opposed to the jurisdiction of the trial court itself to enter a final order will be waived if not raised through a timely objection and more recently this court has applied the same principle to civil proceedings and clarified that any objection to the authority of an adjudicative officer must be raised at the first instance the irregularity occurs or at least within such time as the tribunal is able to remedy the defect,recognizing a split of authority on this issue,recognizing the significance of territorial jurisdiction and concluding that a more stringent approach needs to be followed in order to confer this type of authority
16,"844. As discussed below, in ordering a probable cause showing, I am not issuing a “retroactive warrant” as KindHearts contends. Rather, I am ordering a probable cause showing as a remedy for the warrantless seizure and prolonged and continuing retention of KindHearts’ assets. I thus find that it is within the scope of my power to remedy constitutional violations to order this post-hoc probable cause showing. I recognize that this is an unusual and atypical remedy, but this is an unusual and atypical situation. b. Post-Seizure Review I find the analogy the government draws to forfeiture law instructive. Civil forfeiture implicates both the Fourth and Fifth Amendments. See U.S. v. James Daniel Good Real Prop. (James Daniel Good), 510 U.S. 43, 48-49, 114 S.Ct. 492, 126 L.Ed.2d 490 (1993) (<HOLDING>); see also One 1958 Plymouth Sedan v.",12818,1993,1,case_hold_mc,holding discovery rules apply to civil forfeiture proceedings,holding that both fourth amendment warrant and probable cause and fifth amendment due process requirements apply to civil forfeiture proceedings,holding that exclusionary rule does apply to civil forfeiture proceedings,holding that the exclusionary rule under the fourth amendment applies to civil forfeiture proceedings,holding that under fourth amendment standards for determining probable cause for arrest and probable cause for search and seizure are same
17,"to have his claim adjudicated in accordance with the VBA Letter duty to request SMRs and VA medical records, notwithstanding that that Letter was dated in August 1999, subsequent to the December 1997 BVA decision on appeal. See Karnas v. Derwinski, 1 Vet.App. 308, 313 (1991) (“where the law or regulation changes after a claim has been filed or reopened but before the administrative or judicial appeal process has been concluded, the version most favorable to the appellant should apply unless Congress provided otherwise or permitted the [Secretary] to do otherwise and the Secretary did so”); see also Dippel, 12 Vet.App. at 473 (“the Court has applied Kamas to process-oriented administrative issuances that are binding on the Board” (citing Bernard v. Brown, 4 Vet.App. 384, 393-94 (1993) (<HOLDING>)). “[T]he Court has repeatedly applied Kamas to",13669,2131,3,case_hold_mc,recognizing a divergence of opinion regarding the retroactive application of mennonite,holding that any inherent power to remand to the bia for the consideration of additional evidence should not be exercised where i the basis for the remand is an instruction to consider documentary evidence that was not in the record before the bia and ii the agency regulations set forth procedures to reopen a case before the bia for the taking of additional evidence,holding that the court will not remand if i the basis for the remand is an instruction to consider documentary evidence that was not in the record before the bia and ii the agency regulations set forth procedures to reopen a case before the bia for the taking of additional evidence,holding that remand required for application of va gen coun prec opinion 1692 regarding bva procedures which was issued before appeal process was completed,holding that the boards order to remand a claim to a va regional office that neither denied nor granted relief is not reviewable on appeal
18,"construction is to ascertain and effectuate the intent of the legislature.” Hawkins v. Bruno Yacht Sales, Inc., 353 S.C. 31, 39, 577 S.E.2d 202, 207 (2003). The words of the statute must be given their plain and ordinary meaning without resorting to subtle or forced construction to limit or expand the statute’s operation. Hitachi Data Sys. Corp. v. Leatherman, 309 S.C. 174, 178, 420 S.E.2d 843, 846 (1992). “The construction of a statute by the agency charged with its administration will be accorded the most respectful consideration and will not be overruled absent compelling reasons.” Brown v. South Carolina Dep’t of Health & Envtl. Control, 348 S.C. 507, 515, 560 S.E.2d 410, 414 (2002); see Nucor Steel v. South Carolina Pub. Serv. Comm’n, 310 S.C. 539, 543, 426 S.E.2d 319, 321 (1992) (<HOLDING>). Furthermore, “[t]he language of a tax",14529,2267,0,case_hold_mc,recognizing that where an agency is charged with the execution of a statute the agencys interpretation should not be overruled without cogent reason,holding that deference to an agency interpretation is not appropriate where a statute is administered by more than one agency,holding that when a court is asked to construe an ambiguous statute it must defer to the interpretation set out in a regulation promulgated by the agency charged with administering the statute so long as the agencys interpretation is reasonable,recognizing that deference to an agencys interpretation of the written law is appropriate only when that interpretation is within the written laws language,holding that where multiple agencies are charged with administering a statute a single agencys interpretation is generally not entitled to chevron deference but concluding that there would be no comparable concern if all three agencies charged with administering the statute in question pressed the same interpretation before this court
19,"exactly what the black material was before it became black, and that he had not chemically analyzed the material. The defense pathology expert disputed Dr. Cunha’s opinions. At the second trial, Dr. Cunha admitted that the material in Meadows’s stomach was not soot, but did not retreat from his opinion about the esophagus, and was not asked whether he retreated from his opinion about whether Meadows was alive when set on fire. Because Dr. Cunha did not substantially retract his earlier opinion, and because the defense was able to rigorously cross-examine and present its own expert at the first trial, we cannot agree that Tholmer’s trial was infected with constitutional error because of this testimony. See United States v. Frady, 456 U.S. 152, 170, 102 S.Ct. 1584, 71 L.Ed.2d 816 (1982) (<HOLDING>) (emphasis in original). Tholmer alleges",15382,2407,0,case_hold_mc,holding that to show actual prejudice petitioner must show that the errors at trial worked to his actual and substantial disadvantage infecting his entire trial with error of constitutional dimensions,holding that to show prejudice in a claim of ineffective assistance of appellate counsel the petitioner must show a reasonable probability that but for counsels errors the result of the proceeding would have been different,holding that to establish prejudice the defendant must show a reasonable likelihood that the sentencing courts obvious errors affected his sentence,holding that a defendant must show actual prejudice to succeed on an ineffective assistance of counsel claim,holding that a defendant must not only show actual prejudice as opposed to mere speculative prejudice  but also  any actual prejudice was substantial  that he was meaningfully impaired in his ability to defend against the states charges to such an extent that the disposition of the criminal proceeding was likely affected
20,"(10th Cir.2013) (“A district court’s factual finding is clearly erroneous when it is without factual support in the record or if, after reviewing all the evidence, we are left with a definite and firm conviction that a mistake has been made.”). Having reviewed the dash-cam video, which is consistent with Trooper Riches’s testimony, we can easily conclude that the district court’s factual finding is not clearly erroneous. Second, McCoy argues that both the district court and Trooper Riches misinterpreted the left-lane statute, thereby rendering the district court’s reasonable-suspicion-finding objectively unreasonable. Importantly, however, McCoy did not specifically raise a mistake-of-law argument before the district court. See United States v. Burke, 633 F.3d 984, 987 (10th Cir.2011) (<HOLDING>). Although there is a narrow good-cause",16236,2545,2,case_hold_mc,holding that an affidavit did not provide probable cause sufficient to validate a warrant where the affidavit stated an incorrect date uncontradicted by any other specific fact in the affidavit,holding the government waived its argument on appeal that the defendant did not have standing to challenge a search when it failed to raise the argument to the district court,holding that the defendant who filed a timely motion to suppress evidence based on an alleged fourth amendment violation in the district court but failed particularly to argue that the detectives affidavit was inadequate to provide the magistrate judge with probable cause waived his affidavit argument on appeal pursuant to fedrcrimp 12e,holding that affidavit is inadequate if it fails to disclose facts which would enable the magistrate to ascertain from the affidavit that the event upon which the probable cause was founded was not so remote as to render it ineffective,holding that a defendant who fails to raise a specific issue as the basis for suppression in a motion to suppress to the district court has waived the right to raise that issue on appeal
21,"one half-hour after the ‘startling event’ only under extreme and continuing stress.” Davenport v. State, 749 N.E.2d 1144, 1149 (Ind.2001) (citing Yamobi v. State, 672 N.E.2d 1344, 1346-47 (Ind.1996)). Furthermore, an excited utterance can be made in response to a question so long as the statement is unrehearsed and is made under the stress of excitement from the event. Yamobi, 672 N.E.2d at 1346 (“A declaration does not lack spontaneity simply because it was an answer to a question.”); Williams v. State, 782 N.E.2d 1039, 1046 (Ind.Ct.App.2003). In addition, we have considered if the declarant is crying, appears to be under stress, is injured, or is exhibiting other physical or psychological conditions that indicate stress. See e.g., Fowler v. State, 829 N.E.2d 459, 463-64 (Ind.2005) (<HOLDING>), cert, denied, abrogated on other grounds by",17089,2668,0,case_hold_mc,holding that statements made while the declarant was in pain crying bleeding and having trouble breathing were properly admissible as excited utterances,holding that the statements of a recently assaulted very upset and crying assault victim were excited utterances,holding that the statements of a scared to death declarant whispering help me to police officers twenty hours after being assaulted were excited utterances,holding that testimonial statements are subject to the requirements of the confrontation clause even if they are otherwise admissible under the hearsay exception for excited utterances,holding statements qualified as excited utterances where declarant was scared and tired and her statements were in response to questions twenty hours after the event
22,"and provide reliable information. The Charitable Solicitations Ordinance, however, does not appear to allow “ample alternatives for communication.” Indeed, in the absence of a permit, the ordinance shuts down all means of solicitation in Davidson County. The ordinance is unlike the ordinance at issue in Thomas, where applicants had to obtain a permit to use a park for a gathering of fifty or more persons. In Thomas, unlike in the case at bar, an unsuccessful applicant could use any location other than the park and could use whatever method of communication it wanted. In this case, an unsuccessful applicant may not solicit at any location in Davidson County by any means. The Charitable Solicitations Ordinance also does not appear to be narrowly tailored. First, the statute aff Ct. 826 (<HOLDING>). Third, although the plethora of information",17946,2802,1,case_hold_mc,holding that a rico plaintiff must allege at a minimum the time place and content of the alleged misrepresentations on which he or she relied the fraudulent scheme the fraudulent intent of the defendants and the injury resulting from the fraud,holding that a local ordinance enacted to prevent fraud by prohib iting solicitations by charities not using at least 75 of its receipts for charitable purposes is not narrowly tailored partly because the municipality could simply outlaw fraudulent misrepresentations and punish such activity directly,holding direct misrepresentations were not required for mail fraud conviction,holding that fiduciaries may not sue for benefits simply by using section 502a2,holding that if the alleged misrepresentations are material a plaintiff is entitled to recovery whether or not the misrepresentations caused the alleged damage
23,"is a reasonable time to wait before forcing entry. What is a reasonable time depends on the circumstances of each case. See United States v. Chambers, 382 F.2d 910, 916 (6th Cir.1967). The Sixth Circuit has stated that it will carefully scrutinize cases in which officers make a forced entry seconds after announcing their authority or purpose. See Bates, 84 F.3d at 794; United States v. Nabors, 901 F.2d 1351, 1355 (6th Cir.1990). In Nabors, the Sixth Circuit upheld a forced entry “moments” after knocking because of the existence of exigent circumstances: (1) Nabors was suspected of trafficking in drugs which could easily have been disposed of; (2) Nabors was known to be in possession of firearms; (3) Nabors was known to habitually wear a bullet proof (D.C.Cir.1993) (Ginsburg, J.) (<HOLDING>); United States v. Garcia, 983 F.2d 1160, 1168",18804,2939,3,case_hold_mc,holding warrantless entry of residence was justified by need to search for intruders or injured occupants,holding that proof of the discovery of illegal drugs in plain view in the presence or two or more joint occupants of the premises is sufficient to support a conviction for constructive possession,holding that regardless of whether the defendant actually had a right to monies claimed defendants demands under the contract were not extortion because they were motivated by the defendants interpretation of the agreement,holding failure of occupants to respond within 15 seconds of announcement even when they claimed they were unable to hear the knock justified inference of constructive refusal of admittance,holding defendants could not be guilty as parties when the state failed to show they knew the criminality of the conduct they assisted
