question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
24,What type of alcohol is found in wine and distilled spirits?,ethyl alcohol,4848,815,Beer,squad_extractive
25,How is alcohol measured in the human body?,blood alcohol concentration,5435,908,Beer,squad_extractive
26,What is it called when someone dies from inhaling vomit?,pulmonary aspiration,6057,997,Beer,squad_extractive
27,What could be caused by a 0.80% Blood alcohol content in a human?,fatal alcohol poisoning,6268,1020,Beer,squad_extractive
28,What types of containers is beer generally sold in?,bottles and cans,6493,1054,Beer,squad_extractive
29,"In addition to bottles and cans, How is beer often sold in bars?",draught,6539,1063,Beer,squad_extractive
30,"In general, what is usually the alcohol content in most beer?",around 4% to 6%,6794,1100,Beer,squad_extractive
31,What festivals are a social tradition in many beer drinking countries?,"beer festivals,",7043,1143,Beer,squad_extractive
32,What is a pub game that is popular in many beer drinking nations?,bar billiards,7151,1162,Beer,squad_extractive
33,"What type of water is good for making stout beer, like Guinness?",hard water,7412,1202,Beer,squad_extractive
34,What type of water is best for making pale lager?,soft water,7497,1216,Beer,squad_extractive
35,What type of beer benefits most from water that contains gypsum?,pale ale,7647,1239,Beer,squad_extractive
36,What is the process called when gypsum is added to water?,Burtonisation,7756,1262,Beer,squad_extractive
37,In what year did William IV adopt a purity law pertaining to beer?,1516,7775,1264,Beer,squad_extractive
38,Who was the Duke of Bavaria in 1516?,William IV,7781,1265,Beer,squad_extractive
39,What was the title of William IV in 1516?,Duke of Bavaria,7793,1267,Beer,squad_extractive
40,"What was the name of the purity law that regulated beer in 1516, and is still in use today?",Reinheitsgebot,7822,1272,Beer,squad_extractive
41,"Aside from water and hops, what is the only other ingredient allowed in beer?",barley-malt,8004,1300,Beer,squad_extractive
42,How is the bitterness in most beers generally measured?,the International Bitterness Units scale,8738,1412,Beer,squad_extractive
43,What do you call the length of time that foam is on top of beer because of carbonation?,head retention,8975,1448,Beer,squad_extractive
44,What is the first step of brewing when malted barley is mixed with hot water?,mashing,9228,1492,Beer,squad_extractive
45,How is hot water referred to by brewers?,liquor,9259,1497,Beer,squad_extractive
46,How long does the mashing step in the brewing process last?,1 to 2 hours,9388,1519,Beer,squad_extractive
47,What is it called when used grain is separated in the brewing process?,wort separation,9795,1591,Beer,squad_extractive
48,What vegetable is sometimes used as a grain source for beer in Brazil?,potato,10539,1713,Beer,squad_extractive
49,What is a popular grain source for brewing beer in Mexico?,agave,10561,1717,Beer,squad_extractive
50,"In a recipe, what would you call the list of each source of starch in beer?",the grain bill,10665,1735,Beer,squad_extractive
51,In what year were hops first known to be used in beer?,822 AD,10747,1751,Beer,squad_extractive
52,What name was Adalhard the Elder also known as in 822 AD?,Adalard of Corbie,10818,1764,Beer,squad_extractive
53,In which century were hops first widely cultivated for making beer?,the thirteenth century,10922,1782,Beer,squad_extractive
54,In which century did hops become the most popular flavoring for beer?,the sixteenth century,10987,1791,Beer,squad_extractive
55,What would you call a mixture of ingredients used for brewing before the 16th century?,gruit,11275,1835,Beer,squad_extractive
56,What do you call a dark beer that is brewed with roasted malts or barley?,Stout and porter,11491,1870,Beer,squad_extractive
57,What type of yeast is used to make stout and porter beers?,slow fermenting yeast,11591,1887,Beer,squad_extractive
58,In what year was the name Porter first used for a dark beer?,1721,11737,1911,Beer,squad_extractive
59,In what year was the name stout first used to describe a dark beer?,1677,11922,1946,Beer,squad_extractive
60,What percentage of beer was sold in cans in Sweden in 2001?,63.9%,12128,1978,Beer,squad_extractive
61,What company first created the full aperture can for beer?,Crown Holdings,12250,2002,Beer,squad_extractive
62,What is it called when light damages beer that is not in a can?,"""skunked"" beer",12482,2042,Beer,squad_extractive
63,How much alcohol is in Schorschbock 57?,"57,5%",12942,2115,Beer,squad_extractive
64,How much alcohol was in The End of History beer?,55%,12990,2125,Beer,squad_extractive
65,What company made The End of History beer in 2010?,BrewDog,13015,2130,Beer,squad_extractive
66,How much alcohol was contained in the beer Sink The Bismarck?,41%,13091,2143,Beer,squad_extractive
67,"What is a strong ale called when it is frozen partially, and then the ice is removed again and again?",fractional freezing,13217,2166,Beer,squad_extractive
68,What are the recommendations for pouring bottle conditioned beers?,slowly,13974,2294,Beer,squad_extractive
69,What type of bottle conditioned beer is customarily poured with the yeast in it?,wheat beers,14122,2319,Beer,squad_extractive
70,What kind of containers are used for bottle conditioned beers?,Glass bottles,14363,2358,Beer,squad_extractive
71,"In addition to a lack of muscle tone, what is believed to be the main cause of the beer belly?",overeating,14446,2371,Beer,squad_extractive
72,What condition was attributed to binge drinking in a 2004 study?,beer belly,14611,2401,Beer,squad_extractive
73,What is believed to be the glycemic index in beer?,110,14836,2436,Beer,squad_extractive
74,What is the glycemic index in maltose?,110,14836,2436,Beer,squad_extractive
75,What type of starch is used to make the beer Oshikundu?,sorghum or millet,15189,2492,Beer,squad_extractive
76,In what country is the beer Oshikundu produced?,Namibia,15229,2499,Beer,squad_extractive
77,In what country is the beer Tella produced? ,Ethiopia,15250,2503,Beer,squad_extractive
78,What is the name of the millet based porridge like beer made in Kyrgystan?,Bozo,15363,2522,Beer,squad_extractive
79,What is a beer-like beverage in China that is made with rice?,Choujiu,15544,2549,Beer,squad_extractive
80,When does evidence show the earliest known barley beer was produced?,circa 3500–3100 BC,15664,2565,Beer,squad_extractive
81,What ingredient is used for amylotytic fermentation in sake?,mould,16423,2701,Beer,squad_extractive
82,How long is sweet wort boiled for after sparging?,about one hour,16736,2749,Beer,squad_extractive
83,What does boiling sweet wort destroy?,enzymes,16956,2786,Beer,squad_extractive
84,What is generally used as starch in most beer?,malted grain,17432,2872,Beer,squad_extractive
85,How does grain become malted?,by soaking it in water,17462,2877,Beer,squad_extractive
86,What happens to grain when it is soaked in water?,germination,17507,2886,Beer,squad_extractive
87,What kind of container is partially germinated grain dried in?,a kiln,17570,2895,Beer,squad_extractive
88,How many liters of beer are bought and sold every year?,More than 133 billion,18002,2958,Beer,squad_extractive
89,How much revenue did beer bring in in 2006?,$294.5 billion,18105,2974,Beer,squad_extractive
90,What was the largest brewing company in the world in 2015?,AB InBev,18915,3097,Beer,squad_extractive
91,What does abv stand for?,alcohol by volume,19036,3116,Beer,squad_extractive
92,What percentage of alcohol by volume does beer achieve when it is re-pitched with champagne yeast?,around 20%,19120,3131,Beer,squad_extractive
93,What process can cause beer to have a 55% abv?,freeze-distilling,19190,3144,Beer,squad_extractive
94,What type of low alcohol beer is sometimes served in school?,table beer,19510,3200,Beer,squad_extractive
95,What is the term used for the study of beer?,zythology,19848,3254,Beer,squad_extractive
96,What is a popular drinking game where beer is often considered?,beer pong,20004,3278,Beer,squad_extractive
97,What is a professional called at a restaurant who advises customers about beer and food pairs?,beer sommelier,20076,3291,Beer,squad_extractive
98,What prayer did people use in Mesopotamia to remember a beer recipe?,The Hymn to Ninkasi,20987,3430,Beer,squad_extractive
99,Who was believed to have added hops to beer in 1067?,Abbess Hildegard,21712,3558,Beer,squad_extractive
100,Where did Abbess Hildegard live?,Bingen,21732,3561,Beer,squad_extractive
101,What is the origin of the word ale?,Old English ealu,21765,3567,Beer,squad_extractive
102,What is the origin of the word beer?,Old English bēor,21999,3598,Beer,squad_extractive
103,What word means to drink in Latin?,bibere,22235,3629,Beer,squad_extractive
104,"What 12th century poet once wrote ""Ale it is called among men, but among the gods, beer.""?",Alvíssmál,22366,3651,Beer,squad_extractive
105,What was the strongest beer in 1994 according to the Guinness Book of World Records?,Vetter 33,22518,3678,Beer,squad_extractive
106,How much alcohol is contained in the beer Vetter 33?,10.5%,22531,3681,Beer,squad_extractive
107,What do brewing companies sometimes use to give more alcohol content to their beer?,champagne yeasts,22854,3737,Beer,squad_extractive
108,What brewing company produced the beer Millennium?,Samuel Adams,22919,3747,Beer,squad_extractive
109,What beer is better for the environment than bottled beer?,Draught beer's,23277,3806,Beer,squad_extractive
110,How many pounds of CO2 emissions are attributed to just one sixpack of microbrew?,6.6,23582,3854,Beer,squad_extractive
111,How much habitat is damaged from just one sixpack of microbrew?,2.5 square meters,23687,3871,Beer,squad_extractive
112,"What type of container can be used to transport draft beer, and is better for the environment that a bottle?",a refillable jug,23887,3903,Beer,squad_extractive
113,What technology support the drinking of chilled beer?,artificial refrigeration,24146,3943,Beer,squad_extractive
114,In what decade did drinking chilled pale lager become popular?,the 1870s,24178,3947,Beer,squad_extractive
115,At what cool temperature is a beers flavor reduced?,below 15.5 °C,24307,3967,Beer,squad_extractive
116,When is a beer at its most flavorful?,unchilled,24429,3988,Beer,squad_extractive
117,What country is the organisation Cask Marque located?,UK,24532,4003,Beer,squad_extractive
118,What disease can be caused by heavy alcohol consumption?,alcoholic liver disease,25055,4089,Beer,squad_extractive
119,How many deaths are believed to have been caused by alcohol?,3.3 million,25091,4095,Beer,squad_extractive
120,How many years are removed from an alcoholic's life expectancy?,around ten,25221,4117,Beer,squad_extractive
121,What hormone can be triggered by the flavor of beer alone in males?,dopamine,25447,4154,Beer,squad_extractive
122,"Which old english word does the word ""green"" originate from?",grene,26119,4262,Green,squad_extractive
123,From which Middle English and Anglo-Saxon word is green derived?,grene,26119,4262,Green,squad_extractive
124,Which season is green most commonly associated with?,springtime,26280,4293,Green,squad_extractive
125,Which chemical in plants is the largest contributor to the color green?,chlorophyll,26364,4307,Green,squad_extractive
126,"What, in nature, is most likely to make things green?",chlorophyll,26364,4307,Green,squad_extractive
127,For what do some animals use the color green?,camouflage,26560,4336,Green,squad_extractive
128,What an is an example of a green mineral?,emerald,26623,4345,Green,squad_extractive
129,What chemical causes emeralds to be green?,chromium,26662,4352,Green,squad_extractive
130,What is green a symbol of in China?,fertility and happiness,27038,4412,Green,squad_extractive
131,What does the Mona Lisa wearing green symbolize?,she is not from a noble family,27310,4458,Green,squad_extractive
132,What does the color green represent in the flags of Islamic countries?,lush vegetation of Paradise,27758,4541,Green,squad_extractive
133,Why is green the color of the environmental movement?,its association with nature,27901,4567,Green,squad_extractive
134,"Germanic, Romance, Slavic, and Greek all has old terms for ""green"" which are derived from words for what?","fresh, sprouting vegetation",28389,4637,Green,squad_extractive
135,"How were the terms for ""green"" derived in the Germanic, Romance, Slavic, and Greek languages?",independently,28492,4650,Green,squad_extractive
136,"Which language has a word for ""green"" that is comparable to a Mongolian word for ""meadow""?",Turkic,28703,4681,Green,squad_extractive
137,What are the colors of traffic lights in Japan?,the same colors that other countries have,29558,4819,Green,squad_extractive
138,What is the Vietnamese word for both blue and green?,xanh,29942,4886,Green,squad_extractive
139,In what range does the color green fall in modern European languages?,520–570 nm,30134,4918,Green,squad_extractive
140,"What is the origin of the word ""orange""?",the name of a fruit,30923,5043,Green,squad_extractive
141,"In which language does the word for ""green"" also mean ""rank"" and ""smelly""?",Thai,30955,5050,Green,squad_extractive
142,In which color system is green created by combining yellow and blue?,subtractive,31075,5068,Green,squad_extractive
143,In which color model is green one of the additive primary colors?,RGB,31219,5093,Green,squad_extractive
144,What is the complement of green on the HSV color wheel?,magenta,31500,5143,Green,squad_extractive
145,What type of color devices are computer displays and televisions?,additive,31724,5182,Green,squad_extractive
146,At what wavelength is green on computer displays?,~550 nm,31893,5205,Green,squad_extractive
147,What is produced on a computer display when light from the green primary is mixed with some light from the blue primary?,A unique green,32060,5233,Green,squad_extractive
148,What is the wavelength of inexpensive green lasers?,532 nm,32392,5290,Green,squad_extractive
149,What type of technology is used in the most common green lasers?,diode pumped solid state,32607,5326,Green,squad_extractive
150,What is the range of green wavelengths available when using DPSS technology?,501 nm to 543 nm,33261,5427,Green,squad_extractive
151,What is the main chemical that causes emeralds to be green?,chromium,34123,5559,Green,squad_extractive
152,What is the source of amazonite's color?,small quantities of lead and water in the feldspar,34491,5618,Green,squad_extractive
153,What is the source of the green color in malachite pigments?,Copper,34543,5627,Green,squad_extractive
154,"What is made by placing a plate of blade of copper, brass, or bronze into vat of fermenting wine for several weeks, then scraping off and drying the green powder?",Verdigris,34655,5644,Green,squad_extractive
155,Who described the process of making verdigris in ancient times?,Pliny,34954,5697,Green,squad_extractive
156,In what city did the Romans use verdigris in murals?,Pompeii,35004,5708,Green,squad_extractive
157,Which famous artist warned other artists not to use verdigris?,Leonardo da Vinci,35330,5766,Green,squad_extractive
158,What is the most common green chemical found in nature?,Chlorophyll,36077,5897,Green,squad_extractive
159,"What is a commonly used food coloring in the United Kingdom that is banned in Australia, Japan, Norway, and the United States?",Quinoline Yellow,36232,5922,Green,squad_extractive
160,"Which green food coloring is known to cause hyperactivity, asthma, urticaria, and insomnia?",Green S (E142),36371,5945,Green,squad_extractive
161,How do fireworks create green sparks?,barium salts,36531,5970,Green,squad_extractive
162,Which copper salt can produce green glames?,cupric chloride,36689,5994,Green,squad_extractive
163,What is the ratio of boron to potassium nitrate in green pyrotechnic flares?,75:25,36813,6014,Green,squad_extractive
164,Why are many plants green?,chlorophyll,37099,6061,Green,squad_extractive
165,What does chlorophyll do with long (red) and short (blue) wavelengths of light?,absorbs,37161,6068,Green,squad_extractive
166,Where did chlorophyll first arise?,organisms living in oceans,37438,6113,Green,squad_extractive
167,How do animals typically use the color green?,camouflage,37851,6175,Green,squad_extractive
168,"Why do most fish, reptiles, amphibians, and birds appear green?",reflection of blue light coming through an over-layer of yellow pigment,38094,6209,Green,squad_extractive
169,What is a chemical that can cause green hue in birds?,Turacoverdin,38349,6248,Green,squad_extractive
170,What is the green pigment in bile called?,biliverdin,38883,6330,Green,squad_extractive
171,What is a protein that carries copper ions in chelation?,ceruloplasmin,38926,6337,Green,squad_extractive
172,What is the appearance of green in th eyes attributed to?,an optical illusion,39067,6362,Green,squad_extractive
173,Where are green eyes most common?,Northern and Central Europe,39349,6410,Green,squad_extractive
174,How did Egyptians dye fabrics yellow?,saffron,40282,6572,Green,squad_extractive
175,What is the ancient Egyptian hieroglyph for green?,a growing papyrus sprout,40460,6601,Green,squad_extractive
176,Who was the ruler of the underworld in ancient Egypt?,Osiris,40608,6623,Green,squad_extractive
177,Why was green facial makeup worn by ancient Egyptians?,to protect them from evil,40862,6666,Green,squad_extractive
178,Which ancient greek philosopher describe pale green as cloron and leek green as prasinon?,Democritus,41277,6737,Green,squad_extractive
179,Which ancient greek philosopher considered green to be located midway between black and white?,Aristotle,41372,6751,Green,squad_extractive
180,What pigment was made by soaking copper plates in fermenting wine?,verdigris,41963,6845,Green,squad_extractive
181,Why were vegetal green dyes less than ideal?,they rapidly faded or changed color,42539,6944,Green,squad_extractive
182,When was a good green vegetal dye finally produced?,16th century,42588,6953,Green,squad_extractive
183,What was known as yellow-weed?,reseda luteola,42695,6973,Green,squad_extractive
184,When was green associated with the romantic movement in literature and art?,18th and 19th century,42746,6981,Green,squad_extractive
185,Who was a French philospher that celebrated the virtues of nature?,Jean-Jacques Rousseau,42863,6999,Green,squad_extractive
186,Which German poet and philospher declared green to be the most restful color?,Goethe,42951,7011,Green,squad_extractive
187,When did the systematic study of color theory begin?,late nineteenth century,43247,7055,Green,squad_extractive
188,What type of colors are red and green?,complementary,43356,7072,Green,squad_extractive
189,Who painted The Night Cafe?,Vincent van Gogh,43517,7099,Green,squad_extractive
190,When was the first traffic light erected?,1868,44152,7210,Green,squad_extractive
191,Where were the first modern electric traffic lights erected in 1912?,"Salt Lake City, Utah",44342,7243,Green,squad_extractive
192,"Besides its association with danger, why was red chosen for traffic lights?",high visibility,44402,7254,Green,squad_extractive
193,Why were popular paints and pigments in the nineteenth century highly toxic?,copper or arsenic,45138,7369,Green,squad_extractive
194,What was absinthe known as?,the green fairy,45206,7380,Green,squad_extractive
195,Which country had a flag in 1977 that was only green?,Libya,45436,7421,Green,squad_extractive
196,What does the green in Jamaica's flag represent?,country's lush vegetation,45673,7462,Green,squad_extractive
197,What does the green cedar of Lebanon tree represent on the Flag of Lebanon?,steadiness and tolerance,45869,7497,Green,squad_extractive
198,Why was green chosen for a number of new European political parties in the 1980s?,environmentalism,46008,7520,Green,squad_extractive
199,What is the largest green party in Europe?,Alliance '90/The Greens,46133,7539,Green,squad_extractive
200,What is green the color of in the Eastern Catholic Church?,Pentecost,46664,7626,Green,squad_extractive
201,What was worshipped for their ability to maintain their color through the winter season?,evergreens,46771,7643,Green,squad_extractive
202,What did Romans use as decorations for their winter solstice celebration called Saturnalia?,green holly and evergreen,46878,7659,Green,squad_extractive
203,What does green represent in Ireland and Scotland?,Catholics,47094,7689,Green,squad_extractive
204,What is nonverbal communication?,conveying meaning in the form of non-word messages,47256,7713,Communication,squad_extractive
205,What is one example of nonverbal communication?,body language,47409,7731,Communication,squad_extractive
206,What is an example of a voluntary intent of a message related to nonverbal communication?,shaking a hand,47599,7758,Communication,squad_extractive
207,What is an example of an involuntary intent of a message related to nonverbal communication?,sweating,47658,7769,Communication,squad_extractive
208,What percentage of human communication occurs through nonverbal facial expressions?,55%,47846,7797,Communication,squad_extractive
209,Why do fungi communicate?,to coordinate and organize their growth and development,48211,7848,Communication,squad_extractive
210,How do fungi communicate with insects?,through biochemicals of biotic origin,48526,7895,Communication,squad_extractive
211,What enables an organism to differentiate between self and other?,interpretation processes,49166,7986,Communication,squad_extractive
212,"What is an example of ""noise"" that is filtered out through the interpretation processes?",similar molecules without biotic content,49369,8015,Communication,squad_extractive
213,What is one dimension that communication is typically described along?,channel (through which medium),49593,8049,Communication,squad_extractive
214,Who said that we should examine the impact a message has on the recipient of the message?,Wilbur Schram,49692,8064,Communication,squad_extractive
215,What acts are included in communication between parties?,"confer knowledge and experiences, give advice and commands, and ask questions",49895,8096,Communication,squad_extractive
216,The forms of the acts included in communication depends on what?,abilities of the group communicating,50078,8126,Communication,squad_extractive
217,What is one target of communication?,another person or being,50235,8149,Communication,squad_extractive
218,What is human communication defined as?,a system of symbols,50571,8199,Communication,squad_extractive
219,When does language learning primarily occur most intensively?,during human childhood,50801,8233,Communication,squad_extractive
220,What do human languages use to communicate with others?,patterns of sound or gesture for symbols,50870,8244,Communication,squad_extractive
221,What is an example of a language that is not restricted to properties of human language?,programming languages,51138,8284,Communication,squad_extractive
222,What is some factors in family communication that could affect communication between family members?,"family rules, family roles or family dialectics",51376,8316,Communication,squad_extractive
223,What are some time periods that family communication study looks at?,"marriage, parenthood or divorce",51660,8356,Communication,squad_extractive
224,What does trusted communication in a family lead to?,a well constructed family,51837,8383,Communication,squad_extractive
225,How is animal communication defined?,any behavior of one animal that affects the current or future behavior of another animal,51988,8406,Communication,squad_extractive
226,What is the study of animal communication called?,zoo semiotics,52120,8427,Communication,squad_extractive
227,What is the study of human communication called?,anthroposemiotics,52156,8431,Communication,squad_extractive
228,What are some fields of knowledge concerning the animal world that have been revolutionizes in the 21st century?,"animal emotions, animal culture and learning",52566,8495,Communication,squad_extractive
229,What field of communication has been investigated more thoroughly?,vibrational communication,52783,8528,Communication,squad_extractive
230,Who introduced the first major model for communication in 1949?,Claude Shannon and Warren Weaver,52869,8539,Communication,squad_extractive
231,What did the first model for communication consist of?,"sender, channel, and receiver",53081,8571,Communication,squad_extractive
232,What was the sender in the initial model?,the part of a telephone a person spoke into,53127,8578,Communication,squad_extractive
233,What was the channel in the initial model?,the telephone itself,53188,8590,Communication,squad_extractive
234,What was the receiver in the initial model?,the part of the phone where one could hear the other person,53231,8597,Communication,squad_extractive
235,A simple model is also referred to as what?,transmission model,53488,8641,Communication,squad_extractive
236,What kind of message is sent in a simple model?,a message in natural language,53571,8652,Communication,squad_extractive
237,How is information sent through a simple model?,from an emisor/ sender/ encoder,53644,8665,Communication,squad_extractive
238,What are the strengths of the simple model?,"simplicity, generality, and quantifiability",53861,8697,Communication,squad_extractive
239,How are the sender and receiver connected in a slightly more complex form of communication model?,reciprocally,54062,8727,Communication,squad_extractive
240,What is the model of communication in which the sender and receiver are connected reciprocally called?,constitutive model or constructionist view,54134,8737,Communication,squad_extractive
241,What is communication viewed as?,a conduit,54317,8764,Communication,squad_extractive
242,What is something that may alter the intended meaning of a message?,different regional traditions,54620,8809,Communication,squad_extractive
243,What is something that may cause the reception and decoding of the content of a message to be faulty?,communication noise,54750,8829,Communication,squad_extractive
244,What is a form of communication observed within plants?,between plant cells,55432,8934,Communication,squad_extractive
245,"How are the plant roots able to communicate with rhizome bacteria, fungi, and insects within the soil?","the decentralized ""nervous system"" of plants",55778,8984,Communication,squad_extractive
246,What is the meaning of the word neuron in Greek?,vegetable fiber,55879,9001,Communication,squad_extractive
247,How do plants communicate to warn nearby plants of danger?,via volatiles,56028,9020,Communication,squad_extractive
248,What describes communication as creative and dynamic rather than discrete?,Theories of coregulation,56375,9068,Communication,squad_extractive
249,Who theorized that the types of media people use to communicate will offer different possibilities for the shape of society?,Harold Innis,56540,9090,Communication,squad_extractive
250,What did Harold Innis call papyrus?,Space Binding,56941,9158,Communication,squad_extractive
251,What did Space Binding make possible for the ancient Egyptian civilizations?,"transmission of written orders across space, empires",56978,9163,Communication,squad_extractive
252,What kind of companies may engage in only a few types of communications?,Companies with limited resources,57359,9218,Communication,squad_extractive
253,Why do communications professionals typically specialize in only one or two areas of communication?,it is difficult to develop such a broad range of skills,57527,9244,Communication,squad_extractive
254,Good people skills is a qualification that is important to what profession?,communications,57764,9284,Communication,squad_extractive
255,What is one of the most important qualifications for a communications professional to have?,excellent writing ability,57809,9289,Communication,squad_extractive
256,What other groups during this period for form minorities?,Poles and Lithuanians,58308,9360,East_Prussia,squad_extractive
257,Around when did the Old Prussian language become extinct?,17th or early 18th century,58653,9420,East_Prussia,squad_extractive
258,Why were the prince electors able to proclaim themselves King of Prussia?,Because the duchy was outside of the core Holy Roman Empire,58682,9425,East_Prussia,squad_extractive
259,In what year were the prince electors elect them selves as King?,1701,58840,9450,East_Prussia,squad_extractive
260,What year did the Kingdom of Prussia become the leading state of the German Empire?,1871,59319,9530,East_Prussia,squad_extractive
261,What well known treaty would eventually would grant West Prussia to Poland?,Versailles,59348,9535,East_Prussia,squad_extractive
262,Which two areas were slowly Germanized during the 13th century?,Old-Prussian (north) and Polish (south) toponyms,60520,9721,East_Prussia,squad_extractive
263,What did the knights of expansionist polices eventually lead to?,several wars,60791,9757,East_Prussia,squad_extractive
264,What year was the Second Treaty of Thorn enacted?,1466,61042,9795,East_Prussia,squad_extractive
265,Who converted to Lutheranism and secularized the Prussian branch of the Teutonic Order?,Albert of Brandenburg-Ansbach,61510,9871,East_Prussia,squad_extractive
266,In what year did The Teutonic Order lose Eastern Prussia?,1525,61626,9887,East_Prussia,squad_extractive
267,What did Albert establish himself as?,first duke of the Duchy of Prussia,61666,9893,East_Prussia,squad_extractive
268,In what year did Maximilian III die?,1618,62206,9979,East_Prussia,squad_extractive
269,What happened as a result of Maximilian's death?,Albert's line died out,62234,9983,East_Prussia,squad_extractive
270,Who elected there self as King of Prussia in 1701?,Frederick III,63068,10114,East_Prussia,squad_extractive
271,What did the former Duchy of Prussia become known as?,"Altpreußen (""Old Prussia"")",63417,10169,East_Prussia,squad_extractive
272,What wiped out one third of East Prussia's population during the early 1700's?,the plague and famine,63551,10187,East_Prussia,squad_extractive
273,What was lost in Prussia's history during the Plague?,speakers of Old Prussian,63606,10196,East_Prussia,squad_extractive
274,What military overran much of East Prussia?,Russian troops,64036,10259,East_Prussia,squad_extractive
275,In what year was Royal Prussia annexed?,1772,64088,10268,East_Prussia,squad_extractive
276,In what year was the territory of Warmia incorporated? ,31 January 1773,64575,10338,East_Prussia,squad_extractive
277,What was ratified in 1773 in Prussia?,The Polish Partition Sejm,64795,10372,East_Prussia,squad_extractive
278,What defeat led to Prussia having to swear its allegiance to Napoleon?,Battle of Jena-Auerstedt,64998,10405,East_Prussia,squad_extractive
279,What year did Napoleon end of the War of the Fourth Coalition?,1807,65357,10465,East_Prussia,squad_extractive
280,Who instigated the Prussian reforms?,Heinrich Friedrich Karl vom und zum Stein and Karl August von Hardenberg,65984,10569,East_Prussia,squad_extractive
281,What was included in the reform?,emancipation of the serfs and Jews,66195,10599,East_Prussia,squad_extractive
282,In what year was East and West Prussia first united?,1824,66569,10656,East_Prussia,squad_extractive
283,When did East and West Prussia split again?,1878,66734,10686,East_Prussia,squad_extractive
284,Was the population of the Prussian province in 1900?,"1,996,626 people",66784,10695,East_Prussia,squad_extractive
285,Which religious group made up the majority of the population in Prussia?,Protestants,66839,10703,East_Prussia,squad_extractive
286,Due to Germanization which three groups saw a decrease in Prussia?,"Masurians, Kursenieki and Prussian Lithuanians",67009,10728,East_Prussia,squad_extractive
287,Which country invaded east Prussia in World War I?,Russian Empire,67739,10842,East_Prussia,squad_extractive
288,Why did the Russian army face such little resistance when moving through Prussia?,German Army had been directed towards the Western Front,67855,10860,East_Prussia,squad_extractive
289,In what year did the battle of Tannenberg take place?,1914,68056,10893,East_Prussia,squad_extractive
290,In what year did Germany become a republic?,1918,68308,10934,East_Prussia,squad_extractive
291,What was implemented that separated East Prussia from Germany?,Treaty of Versailles,68639,10986,East_Prussia,squad_extractive
292,What was implemented to provide transport to East Prussia?,The Seedienst Ostpreußen,69051,11048,East_Prussia,squad_extractive
293,Who was the leader of the East Prussian Nazi Party?,Erich Koch,69154,11062,East_Prussia,squad_extractive
294,What large plans did Koch have?,mass-scale industrialization of the largely agricultural province,69429,11107,East_Prussia,squad_extractive
295,What even occurred during the summer of 1932 in Konigsberg?,attack on the headquarters of the Social Democrats,69695,11148,East_Prussia,squad_extractive
296,Who was killed in the attack of the Social Democrats?,Gustav Sauf,69808,11163,East_Prussia,squad_extractive
297,How were East Prussians able to pay for land improvements and road construction?,publicly funded emergency relief programs,70145,11212,East_Prussia,squad_extractive
298,What was the name of the initiative to help with the new projects in East Prussia?,Erich Koch Plan,70271,11227,East_Prussia,squad_extractive
299,What did Koch report to Hitler in 1933?,that unemployment had been banished entirely,70398,11247,East_Prussia,squad_extractive
