question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"bar, of rule 32:1.3 for dilatory handling of estates despite notices and inquiries from beneficiaries). Johnson’s failure to respond to Neefs phone calls and requests for information, failure to notify Neef of what progress had or had not been made on the case, and failure to provide notice of termination, contact information, return of paperwork, or a return of unearned fees violated rules 32:1.4 (duty to keep client informed) and 32:1.16(d) (duty to protect client’s interests upon termination of representation). See Iowa Supreme Ct. Att’y Disciplinary Bd. v. Carpenter, 781 N.W.2d 263, 268 (Iowa 2010) (finding attorney’s neglect of client’s legal matters and failure to keep clients informed about their cases violated rules 32:1.3, 32:1.4, and 32:1.16(d)); Earley, 774 N.W.2d at 307-08 (<HOLDING>). Johnson also violated rule 32:8.4(c) (duty",8566,1373,2,case_hold_mc,holding that the attorney violated mlrpc 13 when he did not prosecute his clients claim after filing a complaint or protect against expiration of the statute of limitation for his clients complaint and caused discovery sanctions to be filed for his failure to respond to discovery requests,holding an attorney violated his duty of candor to the tribunal by changing his clients interrogatory answers without the clients knowledge,holding attorney violated rules 3214 and 32116d when he failed to keep his clients informed about the status of their cases failed to communicate with his clients after their repeated requests for information and failed to  account for or return client money from retainer fees,holding that a law firm receiving funds for a client was not an initial transferee because the firms role with respect to the received money was to accept the funds in settlement of its clients case deposit the money in trust keep as fees only what the the clients agreed to and pay the rest to the bank on behalf of the clients in satisfaction of their loan,holding that equitable tolling applied when the attorney informed his client there was no such thing as a oneyear filing deadline and consistently lied to his client and the clients wife
12,"the issue on direct appeal” of his conviction. (Resp.’s Ex. 2, County Court Order Dated Sept. 1, 2009, Aug. 26, 2010, ECF No. 8-4.) Noting that “[t]he purpose of a 440.10 [motion] is to advise the Court of facts that were unknown at the time of the judgment,” the County Court rejected Petitioner’s legal insufficiency claim as unpreserved since it relied entirely on matters of record being improperly raised for the first time. Id. Failure to preserve an issue for state appellate review by not raising it on direct appeal is clearly an adequate and independent procedural ground recognized in New York and one on which the County Court relied in denying Petitioner’s motion to vacate judgment. See, e.g., People v. Cooks, 67 N.Y.2d 100, 103-04, 500 N.Y.S.2d 503, 491 N.E.2d 676 (N.Y.1986) (<HOLDING>); see also People v. Jossiah, 2 A.D.3d 877, 769",9424,1503,1,case_hold_mc,holding that an issue not raised on direct appeal of sentence is barred by the law of the case from presentation in a subsequent appeal,recognizing that the rule disallowing matters of record to be raised on a 44010 motion is designed to prevent cpl 44010 from being employed as a substitute for direct appeal when defendant was in a position to raise an issue on appeal or could readily have raised it on appeal but failed to do so,holding that an issue not raised in the trial court cannot be raised for the first time on appeal,holding claims must be raised on direct appeal or waived,holding that an issue not raised on appeal is waived
13,"and thus held that the entire agreement was unenforceable. In reaching this conclusion, the district court determined that the cost-splitting provision was severable from the rest of the agreement; had it reached the contrary conclusion, it would not have proceeded to consider the enforceability of the remainder of the agreement. We agree with the district court’s determination that the cost-splitting provision at issue in the present case was sever-able from the rest of the arbitration agreement. That provision was not interwoven with the rest of the agreement and may be deleted without affecting the rest of the agreement’s provisions regarding arbitration. This conclusion is consistent with both Tennessee contract law and our own precedents. See also Giordano, 2001 WL 484360, at *6 (<HOLDING>); Fuller v. Pep Boys-Manny, Moe & Jack of Del.,",10281,1647,3,case_hold_mc,holding that limitation of liability provisions in arbitration agreement included in nursing homes admissions documents violated public policy and were not severable because they constituted financial heart of arbitration agreement,holding that an arbitration agreement is separable from the underlying agreement,holding that when agreement includes severability provision intent of the parties and policy in favor of arbitration dictate that rest of agreement should be held enforceable,holding that costsplitting provision in pep boys arbitration agreement is severable from the rest of the agreement,holding that arbitration agreement was not unconscionable where agree ment did not limit punitive damages and limitation of liability provision was severable if unenforceable
14,"that City Sign could renew the lease “at the end of 10-years.” The parties properly recognize that no Tennessee case has clarified the requisite time frame within which an , 311-12 (La.Ct.App.1981) (acknowledging that if a lease does not expressly designate a time frame for renewal, the lessee must exercise the option within a time which, under all the circumstances, the lessor intended to give the lessee to communicate the intent to renew); Kearney v. Hare, 265 N.C. 570, 144 S.E.2d 636, 639 (1965) (stating that with a lease containing a renewal option that did not require specific notice from the lessee, a presumption existed that the option was exercised where the lessee held over after the original term and continued to pay rent); Caito v. Ferri, 44 R.I. 261, 116 A. 897 (1922) (<HOLDING>). Cf. Coulter v. Capitol Fin. Co., 266 N.C.",11141,1780,3,case_hold_mc,holding that under an option requiring renewal at the expiration of the lease but providing no more specific time requirement the lessee had a reasonable time to exercise the option within the term of the lease,holding that the damage for tenancy at sufferance during the holdover period was the monthly rent under the lease versus the apartments fair market value because the lease contained a provision requiring lease payments beyond the lease term,holding that the lease pro vision granting the lessee the option of constructing improvements did not make the construction the pith of the lease,recognizing that a lease providing for renewal at the termination of the lease did not require the lessee to exercise the option before the lease expired nor did it require renewal at the precise hour of termination but gave the lessee a reasonable time after the termination of the lease in which to make his election,holding that under an option requiring renewal at the expiration of the lease the lessee was required to exercise the option on or before the last day of the lease
15,"is correct. We will also assume that the court’s erro umed error prejudiced him is that other evidence supports the finding that he was a manager or supervisor of the conspiracy. In the district court, Vasquez did not object to the PSR’s statement that he “recruited Wornick and Sella” into the conspiracy. Although the district court did not explicitly find that Vasquez recruited two of his co-conspirators, “[i]t is the law of this circuit that a failure to object to allegations of fact in a[PSR] admits those facts for sentencing purposes.” United States v. Wade, 458 F.3d 1273, 1277 (11th Cir.2006). And we have held many times that a defendant’s recruitment of co-conspirators supports a § 3B1.1 enhancement. See, e.g., United States v. Thomas, 446 F.3d 1348, 1355 n. 2 (11th Cir.2006) (<HOLDING>); United States v. Ndiaye, 434 F.3d 1270, 1304",11993,1924,4,case_hold_mc,holding that the district court did not clearly err in finding that the defendant was an organizer leader manager or supervisor under  3bllc in part because the defendant actively recruited two individuals to transport drugs,holding that the district court did not clearly err in finding that the defendant was a manager or supervisor under  3bllb in part because he recruited accomplices,holding that trial court did not err,holding that a trial court did not clearly err in finding that an attorney fees clause materially altered a contract,holding that the district court did not clearly err in finding that the defendant was an organizer or leader under  3blla in part because he recruited coconspirators
16,"F.2d 1412, 1415 (9th Cir.1988). Our understanding of what Rule 60(b)(1) requires in the default judgment context is consistent with the Supreme Court’s recent clarification of the concept of “excusable neglect” generally. That concept, the Supreme Court has made clear, is a general equitable one, not necessarily reserved for extraordinary circumstances, and takes account of factors such as “prejudice, the length of the delay and impact on judicial proceedings, the reason for the delay, including whether it was within the reasonable control of the movant, and whether the movant acted in good faith.” Pioneer Inv. Servs. Co. v. Brunsunck Assocs. Ltd. P’ship, 507 U.S. 380, 395, 113 S.Ct. 1489, 123 L.Ed.2d 74 (1993); see Briones v. Riviera Hotel & Casino, 116 F.3d 379, 381 (9th Cir.1997) (<HOLDING>); cf. Bateman v. United States Postal Service,",12850,2066,3,case_hold_mc,holding that when ruling on a motion under rule 60b1 the trial court is not required to make written findings of fact unless a request is made,holding that a motion that alleged rule 60b1 grounds could not be treated as a rule 60b6 motion in the absence of allegations of aggravating circumstances,holding the district court did not abuse its discretion in denying attorneys fees because plaintiffs rule 54d2 motion was untimely and they had failed to show excusable neglect that would justify extending the time they had to file such a motion,holding that the pioneer investment excusable neglect standard applies to rule 60b1,holding that it is an abuse of the courts discretion to consider an untimely filing in the absence of a motion to enlarge demonstrating excusable neglect
17,"the raising of roosters, (3) there are no disputed material facts, and (4) Plaintiffs have failed to overcome the presumption that the County’s anti-cockfighting ordinances are valid. In requesting a declaratory judgment as to whether cockfighting is a protected native Hawaiian right, Plaintiffs urge this court to “determine their rights prior to having to suffer actual criminal prosecution, which is threatened and imminent.” Because we believe Plaintiffs’ request is not appropriate for a declaratory judgment action, we affirm summary judgment on behalf of the State and County, but on different grounds. See Waianae Model Neighborhood Area Ass’n v. City & County of Honolulu, 55 Haw. 40, 43, 514 P.2d 861, 864 (1973); McCarthy v. Yempuku, 5 Haw.App. 45, 52, 678 P.2d 11, 16 (1984) (<HOLDING>). III. It is evident, as mentioned above in",13708,2201,4,case_hold_mc,holding that the trial court may not grant summary judgment on a ground not raised in the motion,recognizing that this court may affirm on any ground supported by the record even if it differs from the reasoning of the district court,holding that appellate court can uphold a trial courts ruling on any ground appearing in the record whether urged in the trial court or not,recognizing that the court of appeals can affirm a grant on summary judgment on any basis made apparent by the record,holding that an appellate court may affirm a grant of summary judgment on any ground appearing in the record even if the circuit court did not rely on it
18,"to allege damages through June 30, 2006 is the focus of their motion.”). Because the Government does not oppose Plaintiff supplementing the September 4, 2009 Complaint to seek damages through the end of 2009, the issue before the court is whether Plaintiff may supplement to allege a claim for damages incurred through December 31, 2009, or through December 31, 2010. See System Fuels, 73 Fed.Cl. at 211 (“Supplementation may be limited or curtailed to avoid prejudice.” (citation omitted)). Although Plaintiff may have given the Government an estimate of 2010 damages as early as July 2010, Plaintiff did not identify the specific 2010 damages claimed or provide the Government with supporting documentation of those damages until April 20, 2011 — t 4 Fed.Cl. 727 (2006) (“SMUD III"") (<HOLDING>), aff'd in part, rev'd in part, 293 Fed.Appx.",14557,2335,1,case_hold_mc,holding that smud is entitled to 53159863 in mitigation costs but staying entry of judgment pending the outcome of this proceeding,holding that smud was entitled to 39796234 in damages,holding that a plaintiff is entitled to either statutory treble damages or punitive damages whichever is the greater,holding that plaintiff was not entitled to a presumption of nominal damages when she had failed to request them,holding that smud was entitled to mitigation damages for costs incurred from may 15 1997 to december 31 2003
19,"if anything, this may affect the scope of the remedy available to the plaintiff, but it does not indicate that relief is unavailable. 7 . As is evident in the cases cited by Sunflower itself, completion is a potentially relevant factor in the mootness analysis when it relates, not merely to the agency’s action, but rather to the actual project at issue. For example, in Fund for Animals, Inc. v. Bureau of Land Management, 460 F.3d 13 (D.C.Cir.2006), plaintiff's case challenging the federal agency's plan relating to gathers of wild horses and burros was held to be moot because the gathers had already occurred and could not be undone; therefore, ""it was impossible for the court to grant any effectual relief whatever.” Id. at 22; see also Feldman v. Bomar, 518 F.3d 637, 643 (9th Cir.2008) (<HOLDING>) The instant case, however, differs",15405,2471,2,case_hold_mc,holding that a disability must be evaluated at the time of the challenged employment action,holding that the threat of injury was not speculative because the plaintiffs had been previously charged under the challenged statute,holding that a challenged action relating to the killing of feral pigs was moot because by the time the court heard the case the pigs had already been killed and plaintiffs had already suffered whatever harm could conceivably result from the challenged agency action,holding a claim seeking the humane removal of feral pigs from an island became moot once monitoring indicated that all pigs had been killed,holding state of the law must be determined at time of challenged action
20,"in the district court to his own or Plaskett’s statements, our review of challenges to those statements is limited to plain error. See United States v. Marcus, 560 U.S. 258, 262, 130 S.Ct. 2159, 176 L.Ed.2d 1012 (2010). Here, we identify no error, much less plain error, in any of the district court’s rulings. In evaluating Barnes’s challenge to the admission of his own statement about killing a rival drug dealer who had intruded on his crack-dealing territory, we note at the outset that the statement was not admitted as “other crime” evidence, see Fed.R.Evid. 404(b), but as direct proof of the charged crack conspiracy and of Barnes’s firearms possession related to that conspiracy. As such, it was highly probative. See United States v. Concepcion, 983 F.2d 369, 392 (2d Cir.1992) (<HOLDING>); United States v. Jamil, 707 F.2d 638, 643 (2d",16254,2614,2,case_hold_mc,recognizing the probative value of objective and reliable hearsay evidence,recognizing high probative value of act done in furtherance of conspiracy because it is part of the very act charged,recognizing high probative value of evidence providing conduct that was part of the very act charged,recognizing that while the evidence at issue was admissible under rule 407 its probative value was minimal,recognizing substantial probative value of tape recording that provided direct evidence of knowledge element of crime charged
21,"never been designated as a state sponsor of terrorism. See Mwani, 417 F.3d at 15 n. 15. 5 . Afghanistan might not be individually liable under Doe's wrongful death claims in the absence of a conspiracy theory. The complaint does not allege tortious actions committed by Afghanistan in the United States. See Asociacion de Reclamantes v. United Mexican States, 735 F.2d 1517, 1524 (D.C.Cir.1984) (noting that the conduct at issue ""lacks the required nexus with the United States”). Section 1605(a)(5) ""requires that both the tor-tious act as well as the injury occur in the United States.” Cicippio v. Islamic Republic of Iran, 30 F.3d 164, 169 (D.C.Cir.1994) (finding that noncommercial tort exception did not apply to kidnappings that occurred in Lebanon); State of Israel, 400 F.Supp.2d at 108 (<HOLDING>). Doe claims that ""at least four of the",17108,2756,4,case_hold_mc,holding that in a conspiracy case venue lies where the conspiracy agreement was formed or in any jurisdiction where an overt act in furtherance of the conspiracy was committed by any of the conspirators,holding that prosecution of defendant in the united states for hostage taking based on acts committed outside the united states did not violate due process,holding that ajlthough the  action is nominally one against individual defendants the acts complained of consist of actions taken by defendants in their official capacity as agents of the united states and that under such circumstances the action is in fact one against the united states,holding that once a defendant becomes associated with a conspiracy he is responsible for all of the acts of the conspiracy even those which occurred before or after his association with the conspiracy,holding that despite plaintiffs allegations of a conspiracy they did not suggest that any of the acts committed by individual defendants occurred in the united states
22,"proceedings and in courts of law would appear to constitute an unconstitutional deprivation of due process, since the holder of the right to payment would never have an opportunity to be heard concerning property already allegedly owed her. Nat’l Union, 28 F.3d at 390-91 (emphasis original). Other courts have allowed for the possibility of declaratory claims under § 1821 as well. See, e.g., Tri-State, 79 F.3d at 715 n. 12 (discussing Third Circuit decision, stating “the administrative claims procedures and the jurisdictional bar have concurrent scope, which suggests that declaratory judgment actions could be raised in the administrative forum”) (citing Hudson United Bank v. Chase Manhattan Bank of Conn., N.A., 43 F.3d 843, 849-50 (3d Cir.1994)); see also Freeman, 56 F.3d at 1403-05 (<HOLDING>); Henderson v. Bank of New England, 986 F.2d",17961,2894,0,case_hold_mc,holding plaintiffs could have filed administrative claim and then de novo claim in district court seeking a determination regarding their obligations to the fdic,holding that a court of appeals should review de novo a district courts determination of state law,holding that the appellate standard of review of ineffectiveness claim is de novo,holding we review claim construction de novo on appeal,holding in the criminal context that a district courts obligation to make a de novo determination with respect to the portions of a magistrate judges report and recommendation to which objections are made did not require a de novo hearing
23,"cause,” but it did not contain a provision permitting Colameta to terminate his employmentforgoodreason or a provision guaranteeing Colameta’s salary. The absence of these provisions, Protégé argues, means that Protégé had the authority to make unilateral changes to the 2007 Employment Agreement without being in breach. In interpreting a contract, the court “must first examine the language of the contract by itself, independent of extrinsic evidence concerning the drafting history or the intention of the parties.” Indus Partners, LLC v. Intelligroup, Inc., 77 Mass.App.Ct. 793, 795 (2010), quoting Bank v. Thermo Elemental, Inc., 451 Mass. 638, 648 (2008). The court only considers extrinsic evidence “in the construction of ambiguous contract language.” Id. (citation omitted); see id. (<HOLDING>). Where the contract language is unambiguous,",18816,3027,4,case_hold_mc,holding that bias interpretation of immigration law is entitled to deference except where the interpretation is clearly contrary to the plain and sensible meaning of the statute,holding that actual controversy requirement is met where there is a substantial controversy between parties having adverse legal interests of sufficient immediacy and reality to warrant the issuance of a declaratory judgment,holding that there is an actual controversy between an insurer and the party injured by the insured,holding erisa plan interpretation is simply one of contract interpretation,holding that ambiguity is not created simply because a controversy exists between parties each favoring an interpretation contrary to the others citation omitted
