question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
121,What kinds of programming appear on KUJH-LP?,public affairs,15212,2391,University_of_Kansas,squad_extractive
122,What are the call letters of the National Public Radio affiliate that broadcasts from KU?,KANU,15241,2395,University_of_Kansas,squad_extractive
123,When was KU's first student union constructed?,1926,15493,2439,University_of_Kansas,squad_extractive
124,What was the role the union was intended serve?,campus community center,15503,2442,University_of_Kansas,squad_extractive
125,What is the name of the student union on the Edwards Campus of KU?,Jayhawk Central,15674,2471,University_of_Kansas,squad_extractive
126,What company runs the University of Kansas's bookstore?,KU Memorial Unions Corporation,15717,2478,University_of_Kansas,squad_extractive
127,What is the name of a potential recipient of funds from enterprises like the bookstore and dining centers at KU?,Student Union Activities,16148,2544,University_of_Kansas,squad_extractive
128,What is the name of the University of Kansas's foundation?,KU Endowment,16175,2547,University_of_Kansas,squad_extractive
129,When was the KU Endowment founded?,1891,16207,2552,University_of_Kansas,squad_extractive
130,To whom does the KU Endowment seek to connect with?,donors,16298,2567,University_of_Kansas,squad_extractive
131,What do donors offer to the University of Kansas?,philanthropic support,16318,2570,University_of_Kansas,squad_extractive
132,What is the name of a publicly-available resource of KU related to community health?,The Community Tool Box,16382,2579,University_of_Kansas,squad_extractive
133,What body is responsible for managing the Community Tool Box?,the Work Group for Community Health and Development,16457,2592,University_of_Kansas,squad_extractive
134,Where can the Community Tool Box be found?,online,16524,2604,University_of_Kansas,squad_extractive
135,How much content does the Community Tool Box offer?,"more than 7,000 pages",16554,2608,University_of_Kansas,squad_extractive
136,What kinds of groups around the world can benefit from the Community Tool Box?,professionals and grassroots groups engaged in the work of community health and development,16683,2628,University_of_Kansas,squad_extractive
137,What does the state want a police force to do?,"enforce the law, protect property, and limit civil disorder",16856,2656,Police,squad_extractive
138,What are police usually separate from?,military or other organizations involved in the defense of the state against foreign aggressors,17227,2715,Police,squad_extractive
139,What are gendarmerie?,military units charged with civil policing,17349,2732,Police,squad_extractive
140,When were police used to protect the class system?,late 18th and early 19th centuries,17631,2773,Police,squad_extractive
141,When were police used to protect the class system?,late 18th and early 19th centuries,17631,2773,Police,squad_extractive
142,What kind of service are police?,public sector,17884,2814,Police,squad_extractive
143,What kind of service are police?,public sector,17884,2814,Police,squad_extractive
144,How are police usually paid?,through taxes,17929,2821,Police,squad_extractive
145,How are police usually paid?,through taxes,17929,2821,Police,squad_extractive
146,Which Chinese kingdoms developed law enforcement?,Chu and Jin,18062,2843,Police,squad_extractive
147,What period was the Chu kingdom in?,Spring,18090,2849,Police,squad_extractive
148,What period was the Jin kingdom in?,Autumn,18101,2851,Police,squad_extractive
149,Which countries adopted the 'prefecture system' from China?,Korea and Japan,18741,2946,Police,squad_extractive
150,What war ended in 1479?,War of the Castilian Succession,18803,2959,Police,squad_extractive
151,Who formed Spain's first national police force?,Ferdinand and Isabella,18844,2966,Police,squad_extractive
152,What does Santa Hermandad mean?,Holy Brotherhood,18917,2975,Police,squad_extractive
153,"What was Spain's first national police force called, in Spanish?",Santa Hermandad,18935,2978,Police,squad_extractive
154,When did Spain suppress local police units?,1835,19284,3029,Police,squad_extractive
155,How were the Marshal and Constable of France formally classified?,Great Officers of the Crown of France,19340,3039,Police,squad_extractive
156,How were the Marshal and Constable of France formally classified?,Great Officers of the Crown of France,19340,3039,Police,squad_extractive
157,Which two entities in Medieval France had police duties?,The Marshal of France and the Constable of France,19408,3049,Police,squad_extractive
158,Which two entities in Medieval France had police duties?,The Marshal of France and the Constable of France,19408,3049,Police,squad_extractive
159,What was the Marshal's force called?,the Marshalcy,19589,3078,Police,squad_extractive
160,What was the Marshal's force called?,the Marshalcy,19589,3078,Police,squad_extractive
161,"What was the Constable's force called, in English?",the Constabulary,19798,3110,Police,squad_extractive
162,"What was the Constable's force called, in English?",the Constabulary,19798,3110,Police,squad_extractive
163,"What was the Constable's force called, in French?",Connétablie,19824,3113,Police,squad_extractive
164,"What was the Constable's force called, in French?",Connétablie,19824,3113,Police,squad_extractive
165,Who created Paris's police force?,King Louis XIV,20235,3176,Police,squad_extractive
166,In what year did Paris get a police force?,1667,20253,3180,Police,squad_extractive
167,"What was the title of the head of Paris's police, in French?",lieutenant général de police,20414,3210,Police,squad_extractive
168,"What was the title of the head of Paris's police, in English?",lieutenant general of police,20445,3215,Police,squad_extractive
169,Who was Paris's first head of police?,Gabriel Nicolas de la Reynie,20822,3279,Police,squad_extractive
170,When were police inspectors added to Paris's police?,1709,20933,3296,Police,squad_extractive
171,When was Paris's police system expanded to the rest of France?,October 1699,21266,3351,Police,squad_extractive
172,When did the French language adopt the word 'police'?,in the 18th century,21447,3380,Police,squad_extractive
173,Which dictionary said police were 'a symbol of foreign oppression'?,Britannica 1911,21662,3417,Police,squad_extractive
174,What was the first use of 'police' in the UK?,the appointment of Commissioners of Police for Scotland in 1714,21799,3439,Police,squad_extractive
175,When were the Marine Police created in the UK?,1798,21904,3457,Police,squad_extractive
176,When did the West Indies merchants in London create a police force?,1797,21914,3459,Police,squad_extractive
177,Who convinced the West Indies merchants in London to establish police?,Patrick Colquhoun,21920,3460,Police,squad_extractive
178,Where did the West Indies merchants in London create a police force?,docks,22076,3488,Police,squad_extractive
179,How much cargo had been being stolen from West Indies merchants in London each year?,"£500,000",22151,3500,Police,squad_extractive
180,How did Colquhoun praise the French police?,"""the greatest degree of perfection""",22640,3579,Police,squad_extractive
181,How many dock workers were the Thames River Police policing?,"33,000",22828,3610,Police,squad_extractive
182,How many dock workers did Colquhoun say were criminals?,"11,000",22890,3620,Police,squad_extractive
183,How much cargo theft did the Thames River Police prevent in its first year?,"£122,000",23034,3646,Police,squad_extractive
184,When was the Thames River Police made a public service?,28 July 180,23186,3672,Police,squad_extractive
185,Who started the Bow Street detectives?,Henry and John Fielding,23694,3753,Police,squad_extractive
186,How did the Bow Street group pay their employees?,stipendiary system,23769,3765,Police,squad_extractive
187,How did the Thames River Police pay their employees?,"full-time, salaried officers prohibited from taking private fees",23825,3774,Police,squad_extractive
188,What schedule did the Thames River Police employees work?,full-time,23825,3774,Police,squad_extractive
189,Who came up with the concept of the 'new' police?,Robert Peel,24125,3819,Police,squad_extractive
190,Which law established Glasgow's police?,Glasgow Police Act,24273,3839,Police,squad_extractive
191,When was Glasgow's police force established?,1800,24335,3849,Police,squad_extractive
192,Which law established Ireland's police?,Irish Constabulary Act,24460,3870,Police,squad_extractive
193,When was Ireland's police force established?,1822,24486,3874,Police,squad_extractive
194,What was Ireland's police force called?,Royal Irish Constabulary,24519,3880,Police,squad_extractive
195,Whose philosophy influenced Peel?,Jeremy Bentham,24859,3934,Police,squad_extractive
196,How did Peel standardize police?,as an official paid profession,25139,3980,Police,squad_extractive
197,How did Peel organize police?,in a civilian fashion,25186,3988,Police,squad_extractive
198,When was the Metropolitan Police Act passed?,1829,25255,4001,Police,squad_extractive
199,What did the Metropolitan Police Act say police were a subset of?,the judicial system,25408,4028,Police,squad_extractive
200,What part of the government did French police work under?,the authority of the monarch,25750,4085,Police,squad_extractive
201,When did Rio get its first police investigator?,1566,25830,4099,Police,squad_extractive
202,How had the Rio police grown by the 17th century?,most captaincies already had local units with law enforcement functions,25920,4114,Police,squad_extractive
203,When did Minas Gerais get a cavalry regiment?,"July 9, 1775",25996,4125,Police,squad_extractive
204,What was Canada's first police force?,Royal Newfoundland Constabulary,26561,4214,Police,squad_extractive
205,When did Canada get its first police?,1729,26608,4220,Police,squad_extractive
206,When was the Toronto police created?,1834,26689,4234,Police,squad_extractive
207,When was the Montreal police created?,1838,26724,4241,Police,squad_extractive
208,When were the first Mounties created?,1873,26995,4282,Police,squad_extractive
209,Which military branch helped the Old West's inadequate local police?,The Army,27187,4312,Police,squad_extractive
210,What were the Old West's local police options?,poorly resourced sheriffs and temporarily organized posses,27235,4319,Police,squad_extractive
211,Which private contractor acted as police for businesses?,Pinkerton National Detective Agency,27387,4336,Police,squad_extractive
212,Which countries' scholars developed the contemporary police concept?,German and French,27747,4388,Police,squad_extractive
213,Who wrote the 'Treatise on the Police'?,Nicolas Delamare,27894,4410,Police,squad_extractive
214,What was the 'Treatise on the Police' called in French?,Traité de la Police,27913,4412,Police,squad_extractive
215,When was the 'Treatise on the Police' published?,1705,27980,4423,Police,squad_extractive
216,What was von Hornigk's career?,Political economist and civil servant,28100,4439,Police,squad_extractive
217,How did Foucault describe the social duty of police?,procuring abundance,28833,4544,Police,squad_extractive
218,Which economic theory did Foucault say supported the police?,mercantilist theory,29134,4584,Police,squad_extractive
219,Why did the functions of police grow beyond law enforcement to urban planning?,"because of the miasma theory of disease; thus, cemeteries were moved out of town, etc.",29344,4614,Police,squad_extractive
220,Who wrote 'Preventive Police'?,Edwin Chadwick,29462,4633,Police,squad_extractive
221,When was 'Preventive Police' published?,1829,29479,4635,Police,squad_extractive
222,Where was 'Preventive Police' published?,London Review,29520,4641,Police,squad_extractive
223,What was the alternative to prevention?,a deterrent of punishment,29810,4688,Police,squad_extractive
224,What do some police departments make detectives go back to periodically?,patrol duties,30676,4822,Police,squad_extractive
225,Where do some think the most important police work happens?,on patrol,30821,4844,Police,squad_extractive
226,How do patrol officers affect crime?,prevent crime by their presence,30885,4854,Police,squad_extractive
227,What terms have been used to describe policing beyond one country?,"international policing, transnational policing, and/or global policing",31019,4873,Police,squad_extractive
228,When did Sheptycki write about global policing?,1995,31259,4905,Police,squad_extractive
229,What groups did European police work against across borders in the 19th century?,anarchist agitators and other political radicals,31954,5003,Police,squad_extractive
230,Which police force monitored Karl Marx?,Prussian,32065,5019,Police,squad_extractive
231,What international police agency was created before WW2?,Interpol,32355,5063,Police,squad_extractive
232,In what era did cross-border policing increase?,post–Cold War,32734,5122,Police,squad_extractive
233,Where did Sheptycki study police cooperation?,the English Channel region,33029,5165,Police,squad_extractive
234,When was the Schengen Treaty signed?,1992,33511,5232,Police,squad_extractive
235,What did the Schengen Treaty do for policing?,formalized aspects of police information exchange across the territory of the European Union,33564,5241,Police,squad_extractive
236,Where has cross-border policing been most under-studied?,outside of Europe,33908,5291,Police,squad_extractive
237,Who compared transnational police information and intelligence sharing practices?,Alain,34256,5341,Police,squad_extractive
238,What kind of policing has become common practice?,Intelligence-led,34270,5342,Police,squad_extractive
239,What problems did Sheptycki say 'organizational pathologies' have caused for police?,make the functioning of security-intelligence processes in transnational policing deeply problematic,34697,5401,Police,squad_extractive
240,What paradox did Sheptycki point out?,"the harder policing agencies work to produce security, the greater are feelings of insecurity",34956,5434,Police,squad_extractive
241,What kind of countries get assistance with policing?,"weak, failed or failing states",35078,5451,Police,squad_extractive
242,Where has transnational policing become more important?,in United Nations peacekeeping,35253,5476,Police,squad_extractive
243,Who wrote about police development-aid in 2007?,Goldsmith and Sheptycki,35475,5512,Police,squad_extractive
244,What concern did Hills raise about power imbalances?,With transnational police development-aid the imbalances of power between donors and recipients are stark,35506,5515,Police,squad_extractive
245,What concern did Hills raise about police models?,there are questions about the applicability and transportability of policing models between jurisdictions,35616,5530,Police,squad_extractive
246,Who wrote the Global Accountability Report for 2007?,"Lloyd, et al.",36085,5594,Police,squad_extractive
247,What is the least-accountable IGO?,Interpol,36105,5597,Police,squad_extractive
248,How accountable is Interpol?,22%,36192,5613,Police,squad_extractive
249,Why is transnational policing so unaccountable?,this is a secretive area and one not open to civil society involvement,36352,5636,Police,squad_extractive
250,What should non-lethal weapons properly be called?,"""less than lethal"" or ""less-lethal""",36490,5660,Police,squad_extractive
251,What are common less-lethal weapons?,"batons, tear gas, riot control agents, rubber bullets, riot shields, water cannons and electroshock weapons",36595,5673,Police,squad_extractive
252,What is supposed to be the last resort for police?,The use of firearms or deadly force,36764,5696,Police,squad_extractive
253,"What is South Africa's ""shoot-to-kill"" policy?",allows police to use deadly force against any person who poses a significant threat to them or civilians,37054,5743,Police,squad_extractive
254,Where do police have radios?,carried both on the person and installed in vehicles,37405,5798,Police,squad_extractive
255,Why do police use radios?,"to co-ordinate their work, share information, and get help quickly",37459,5807,Police,squad_extractive
256,What have computers in police cars enabled for investigation?,criminal background checks on persons of interest to be completed in a matter of seconds,37662,5834,Police,squad_extractive
257,What have computers in police cars enabled for reporting?,"updating officers' daily activity log and other, required reports on a real-time basis",37756,5850,Police,squad_extractive
258,When do police often use unmarked cars?,primarily for sting operations or apprehending criminals without alerting them to their presence,38001,5883,Police,squad_extractive
259,What use of unmarked cars is controversial?,for traffic law enforcement,38156,5905,Police,squad_extractive
260,When did New York State ban unmarked cars for traffic cops?,1996,38429,5948,Police,squad_extractive
261,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,38454,5953,Police,squad_extractive
262,What do police use to control motorcyclist events?,Motorcycles,38545,5966,Police,squad_extractive
263,Why do some cops use bicycles to patrol?,they allow for more open interaction with the public,38880,6018,Police,squad_extractive
264,How do bicycles help catch some suspects?,their quieter operation can facilitate approaching suspects unawares and can help in pursuing them attempting to escape on foot,38947,6029,Police,squad_extractive
265,Who was O.W. Wilson a student of?,August Vollmer,39099,6052,Police,squad_extractive
266,Who introduced education requirements for US police?,August Vollmer,39099,6052,Police,squad_extractive
267,Where did Wilson reduce police corruption?,"Wichita, Kansas, and later in the Chicago Police Department",39287,6076,Police,squad_extractive
268,Why did Wilson rotate officers between communities?,to reduce their vulnerability to corruption,39438,6097,Police,squad_extractive
269,How did Wilson recruit more qualified police?,an aggressive recruiting drive with higher police salaries,39624,6125,Police,squad_extractive
270,What does Miranda provide?,safeguards against self-incriminating statements made after an arrest,39938,6168,Police,squad_extractive
271,Which amendment prevents self-incrimination?,Fifth,40364,6230,Police,squad_extractive
272,What does the 5th Amendment protect against?,self-incrimination,40400,6234,Police,squad_extractive
273,Which two parts did Terry v. Ohio divide seizure into?,investigatory stop and arrest,40491,6248,Police,squad_extractive
274,What is an investigatory stop's search limited to?,what [is] minimally necessary to determine whether [a suspect] is armed,40624,6269,Police,squad_extractive
275,What is the legal status of UK police officers?,constables,41156,6351,Police,squad_extractive
276,What can only Inspector-ranked UK officers do?,authorize a search of a suspect's house,41434,6394,Police,squad_extractive
277,What can only Superintendent-ranked UK officers do?,authorize a suspect's detention beyond 24 hours,41569,6420,Police,squad_extractive
278,Why do some police acts limit when police can interfere without court orders?,To ensure that the police would not interfere in the regular competencies of the courts of law,41725,6443,Police,squad_extractive
279,What could be impeded without police interference?,the realization of the private right,41999,6489,Police,squad_extractive
280,How could police help the owner when a restaurant guest doesn't pay because their wallet got stolen?,establish a restaurant guest's identity and forward it to the innkeeper,42095,6505,Police,squad_extractive
281,What is the last step in paper production?,drying,42425,6561,Paper,squad_extractive
282,When was the pulp papermaking process developed?,2nd century AD,42694,6602,Paper,squad_extractive
283,Which court eunuch was associated with the papermaking process?,Cai Lun,42774,6618,Paper,squad_extractive
284,Who is credited with the papermaking process?,Cai Lun,43167,6682,Paper,squad_extractive
285,What material did paper replace upon its invention?,silk,43253,6697,Paper,squad_extractive
286,Which Age did the invention of the papermaking process contribute towards?,Golden Age,43343,6711,Paper,squad_extractive
287,In what century did the papermaking process spread from China to Europe?,13th,43447,6729,Paper,squad_extractive
288,Which middle eastern city did the papermaking process to Europe from?,Baghdad,43579,6751,Paper,squad_extractive
289,What name did the process take on in Baghdad?,bagdatikos,43608,6756,Paper,squad_extractive
290,Which Canadian inventor helped F.G. Keller to develop their own process?,Charles Fenerty,43808,6783,Paper,squad_extractive
