question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"looking only to the statutory definitions of the prior offenses, and not to the particular facts underlying those convictions.” Taylor, 495 U.S. at 600, 110 S.Ct. 2143 (citations omitted); see also United States v. Kaplansky, 42 F.3d 320, 322 (6th Cir.1994)(en banc). A narrow exception exists for “cases where a jury ... was actually required to find all the elements of the generic offense.” Shepard v. United States, — U.S. -, 125 S.Ct. 1254, 1258, 161 L.Ed.2d 205 (2005)(quoting Taylor, 495 U.S. at 602, 110 S.Ct. 2143). In this circuit, the exception has been held to apply “where a statute broadly defines a felony.” United States v. Seaton, 45 F.3d 108, 111 (6th Cir.1995)(citing Taylor, 495 U.S. at 602, 110 S.Ct. 2143); see also United States v. Sacko, 247 F.3d 21, 23 (1st Cir.2001)(<HOLDING>). A. Facilitation of Aggravated Burglary In",8565,1400,2,case_hold_mc,holding that the reference to any court encompasses both state and federal courts,recognizing that courts may look beyond the statutory text to determine legislative intent only when the statute is ambiguous,holding that when the relevant criminal statute encompasses both violent and nonviolent felonies a sentencing court may go beyond the statutory language,holding that evidence of subsequent criminal conduct may be used at sentencing hearing on prior criminal charge and stating that misdeeds occurring up to the time of sentencing whether before the finding of guilty or subsequent are relevant as they go to the defendants history and character ,holding that term court encompasses trial by both judge and jury
12,"assistance because trial counsel failed to object when the prosecutor referred to him as a liar during closing argument. To prove ineffectiveness for failing to object, Mr. Mitchem had to show that an objection would have been meritorious and the failure to object substantially deprived him of a fair trial. Jackson v. State, 205 S.W.3d 282, 288 (Mo.App. E.D. 2006). Trial counsel cannot be ineffective for failing to make a nonmeritorious objee tion. Id. On direct appeal, this court found there was no error, plain or otherwise, in allowing the prosecutor to refer to Mr. Mitchem as a liar and characterize his testimony as a lie, because the comments were reasonable inferences from the evidence. Because of this finding, Mr. Mit-chem’s second point is denied. See Ringo, 120 S.W.3d at 746 (<HOLDING>). Ineffectiveness of Appellate Counsel In the",9418,1541,2,case_hold_mc,holding that affidavit of appellate counsel summarizing conversations with trial counsel in which trial counsel admitted making errors is hearsay and cannot establish ineffective assistance claim,holding that errors not raised before the trial court will not generally be considered on appeal,holding counsel cannot be ineffective based on errors that the appellate court determined on direct appeal were not errors plain or otherwise,holding that it is an abuse of discretion to make errors of law or clear errors of factual determination,holding that instructional errors that are trial errors are subject to harmless error analysis
13,"about drinking. {41} On a cautionary note, however, our grant of slight latitude in this particular case should not be read as allowing broad officer discretion in questioning motorists or deviating from a supervisory plan or script. Close questions as to when the threshold of minimal discretion at DWI roadblocks is reached should be resolved in favor of privacy, not a broadening of discretion. Supervisors and field officers must exercise prudence and caution in DWI roadblock investigations. We neither fall on the side of a bright-line approach by which any deviation from a plan or script will render the roadblock unreasonable, nor on the side of incremental intrusion into privacy by deviating field officers. Compare Commonwealth v. Anderson, 406 Mass. 343, 547 N.E.2d 1134, 1138 (1989) (<HOLDING>), with Brouhard v. Lee, 125 F.3d 656, 660 (8th",10275,1680,0,case_hold_mc,holding mere deviation unconstitutional,holding that the mere application for other benefits is not fault,holding mere rumors inadmissible,holding that mere expectancy is not property,holding political discharges were unconstitutional
14,"or manufacture of a controlled sub stance and the trafficking of that controlled substance in the same quantity and under the same conduct violate double jeopardy. See Latos v. State, 39 So.3d 511, 513-14 (Fla. 4th DCA 2010); Fonseca v. State, 114 So.3d 1010 (Fla. 5th DCA 2012); Odom v. State, 104 So.3d 1238, 1239 (Fla. 5th DCA 2012). In the present case, as in Latos, the trafficking conduct was the same conduct constituting the lesser offense, rendering the defendant’s conviction under both counts violative of double jeopardy. The State does not argue that the cultivation count is for cannabis distinct from the cannabis involved in the trafficking count, but even if it did, such an argument has been rejected by this court. See Sims v. State, 793 So.2d 1153, 1154 (Fla. 4th DCA 2001) (<HOLDING>). Therefore, we reverse the defendant’s",11136,1817,3,case_hold_mc,holding that convictions for trafficking possession and simple possession ofcocaine offended double jeopardy protections,holding that trial court may arrest judgment on conviction for possession with intent to deliver and enter judgment of guilt on simple possession,recognizing possession of cocaine as a lesserincluded offense of possession of cocaine with intent to sell,holding that convictions for possession with intent to sell cannabis and simple possession of cannabis could not be grounded on cannabis being found in different places in the house,holding that possession with intent to distribute and simple possession are the same offense under blockburger
15,"counsel contends should have been presented includes Yates’s daughters, son, stepmother, half sisters, brother-in-law, aunt, uncle, cousins, aunt’s sister, and school classmate. ¶73 Trial counsel was “obviously interested” in presenting testimony of family members but, after investigating that avenue, discovered that “[m]ost of Mr. Yates’ family members were understandably conflicted.” Id. Ex. A at 4. As a result, trial counsel decided not to call additional family members during the penalty phase. Id. Presenting testimony by conflicted family members, subject to cross-examination, might have prompted the prosecutor to argue that Yates had also victimized his own family through his actions. Counsel’s strategic decision is not objectively unreasonable. See Stenson, 142 Wn.2d at 741-47 (<HOLDING>). e. Future Dangerousness Investigation ¶74",11987,1959,3,case_hold_mc,holding that to establish a claim of ineffective assistance of counsel a defendant must demonstrate that counsel was constitutionally deficient and as a result defendant was prejudiced,holding counsel was not deficient in not objecting to testimony that was permissible within state rules of evidence,holding that counsel was not deficient in failing to present a meritless argument,holding that failure to present evidence rebutting lack of remorse was not deficient where counsel made a substantial attempt to humanize defendant,holding that failure to object to properly admitted evidence was not deficient performance by trial counsel
16,"the finding as to whether counsel was adequately prepared does not revolve solely around the amount of time counsel spends on the case or the number of days which he or she spends preparing for mitigation. Instead, this must be a case-by-case analysis. For example, in Rose, although counsel had seventy-nine days in which to prepare for a re-sentencing, this was not sufficient time, in part because counsel never had a capital case before. Rose, 675 So.2d at 573. 10 . See, e.g., Mitchell v. State, 595 So.2d 938, 942 (Fla.1992) (finding that counsel was deficient and defendant suffered prejudice when counsel failed to present mitigating evidence that defendant had brain damage, a history of child abuse, and a history of substance abuse); State v. Lara, 581 So.2d 1288, 1289 (Fla.1991) (<HOLDING>); see also Harris v. Dugger, 874 F.2d 756, 763",12843,2078,3,case_hold_mc,holding that there was ineffective assistance because counsel did not take even the first step of requesting a mental examination when the defendants rape and robbery of a sixtysevenyearold woman for no reason was of such a bizarre nature as to call into question the petitioners mental condition,holding that attorneys mental illness may justify equitable tolling,holding that a mental illness limitation limiting the maximum payment for care of mental illness or care of nervous conditions of any type or cause is ambiguous because the plan contains no definition or explanation of the term mental illness  and thus construed against the insurance company does not include physically based illnesses,holding that counsel did not sufficiently prepare for the penalty phase and defendant suffered prejudice because counsel failed to adequately present evidence of child abuse the defendants bizarre behavior signaling serious mental disorientation and pri or hospitalization for mental illness,holding that defendant failed to show that his trial counsel provided ineffective assistance by failing to adequately investigate the case because record demonstrated that counsel did in fact prepare for trial and interview witnesses
17,"to that question. Nor, frankly, does existing case law. A number of cases, for instance, have formulated a rule for an “implied” attorney-client relationship in situations where formal contracts have not been executed or fees have not been paid. Cole, 43 F.3d at 1384; Westinghouse Elec. Corp. v. Kerr-McGee Corp., 580 F.2d 1311, 1317 (7th Cir.), cert. denied, 439 U.S. 955, 99 S.Ct. 353, 58 L.Ed.2d 346 (1978). Typically, to demonstrate an implied attorney-client relationship under Rule 1.9 a “party must show that (1) it submitted confidential information to a lawyer and (2) it did so with the reasonable belief that the lawyer was acting as the party’s attorney.” Cole, 43 F.3d at 1384. But see Dalrymple v. National Bank & Trust Co. of Traverse City, 615 F.Supp. 979, 982 (W.D.Mich.1985) (<HOLDING>). This rule, however, may not adequately",13699,2220,3,case_hold_mc,holding that defendant was not resident of his mothers household even though his drivers license listed his mothers address and he received mail there because he expressed a belief that his residence was in a different location than his mothers home he rented and occupied his own residence and he testified that he was only living with his mother after expiration of his lease until he could find another place to live,holding that a witness may testify about his subjective interpretation of a conversation in which he is participating as long as his opinion is rationally based on his perception and is helpful either to an understanding of his testimony or to the determination of a fact in issue,holding that in a bivens action service upon employee in his official capacity does not amount to service in his individual capacity,holding focus is on the putative clients subjective belief that he is consulting a lawyer in his professional capacity and on his intent to seek professional legal advice,holding that trial court did not abuse its discretion in not allowing defendant to present evidence of his subjective belief regarding his status as habitual offender because his belief was irrelevant to offense of driving as habitual offender
18,"aid of any sectarian institution. (Emphasis added.) The Florida Supreme Court, interpreting this provision, tells us: A state cannot pass a law to aid one religion or all religions, but state action to promote the general welfare of society, apart from any religious considerations, is valid, even though religious interests may be indirectly benefited. If the primary purpose of the state action is to promote religion, that action is in violation of the First Amendment, but if a statute furthers both secular and religious ends, an examination of the means used is necessary to determine whether the state could reasonably have attained the secular end by means which do not further the promotion of religion. Johnson v. Presbyterian Homes of Synod of Fla., Inc., 239 So.2d 256, 261 (Fla.1970) (<HOLDING>). The instant probation condition, by fostering",14551,2359,3,case_hold_mc,holding that limitations placed upon the religious activities of two prison groups found to be religious organizations were reasonable under the circumstances,holding that cemetery owned and operated by association of churches was not entitled to unemployment compensation tax exemption because services it provided were the same as those of secular cemeteries and therefore its primary purpose was not religious,holding exempt under ors 307130 which relates to other charitable institutions a building that was used as an office for a religious official and religious court and a printing press for a religious publication,holding constitutional a statute exempting from taxation properties owned by religious organizations used as homes for the aged and operated notforprofit,holding that a charitable organizations religious purposes will not remove it from the purview of a property tax exemption
19,"he wrote to defendant Marinelli asking if he was being medicated, but defendant Marinelli did not respond. Compl. at 29, 36. This is insufficient to implicate defendant Marinelli in the alleged forced medication of plaintiff. 14 . Whether all five Colon factors for supervisor liability remain available in light of the Supreme Court’s decision in Iqbal, 556 U.S. 662, 129 S.Ct. 1937, has been debated by the district courts in this circuit. See, e.g., Pearce v. Estate of Longo, 766 F.Supp.2d 367, 376 (N.D.N.Y.2011), rev’d in part on other grounds sub nom., Pearce v. Labella, 473 Fed.Appx. 16 (2d Cir.2012) (recognizing that several district courts in the Second Circuit have debated Iqbal's impact on the five Colon factors); Kleehammer v. Monroe Cnty., 743 F.Supp.2d 175, 185 (W.D.N.Y.2010) (<HOLDING>); D’Olimpio v. Crisafi, 718 F.Supp.2d 340, 347",15413,2496,4,case_hold_mc,holding there is no duty to third parties on the part of a premises owner who could not have foreseen the criminal acts of third parties,holding that where a third partys conduct is closely related to the contractual relationship or the contractual dispute and where the third party enjoys financial benefit from the contract the forum selection clause applies to the third party,recognizing that a forum selection clause also applies to a nonsignatory third party where the third partys conduct is closely related to the contractual relationship or the contractual dispute and where the third party enjoys financial benefit from the contract,holding under minnesota law that third party was not intended beneficiary merely because contract for sale of fixtures required title to pass from seller through third party to buyer,holding that only the first and part of the third colon categories pass iqbals muster
20,"in all promotional material or labeling for Zyderm”). 11 . See, e.g., Michael, 46 F.3d at 1324—25; Martello v. Ciba Vision Corp., 42 F.3d at 1168-69; King v. Collagen Corp., 983 F.2d 1130, 1135 (1st Cir.) (op. of Torruella, J., joined by Aldrich and Campbell, JJ.), cert. denied, - U.S. -, 114 S.Ct. 84, 126 L.Ed.2d 52 (1993); see also Talbott v. C.R. Bard, Inc., 63 F.3d 25, 30-31 (1st Cir.1995) (adopting analysis of district court, which held implied warranty claim preempted); Mendes v. Medtronic, Inc., 18 F.3d 13, 18-19 (1st Cir.1994) (finding implied warranty claim preempted for Class III device not subject to PMA process); Duncan v. Iolab Corp., 12 F.3d 194, 195 (11th Cir.1994) (per curiam) (same for intraocular lens); cf. Feldt v. Mentor Corp., 61 F.3d 431, 437 & n. 9 (5th Cir.1995)",16273,2632,2,case_hold_mc,holding that under virginia law an implied warranty claim was not actionable against the plaintiff because there was no privity,holding that the plaintiffs breach of express warranty claim was preempted because it would require a plaintiff to persuade a jury that the infuse device was not safe and effective  contrary to the fdas approval but failing to address the fact that the fda did not approve the offlabel use,holding that implied warranty claim relating to defective design was not preempted with respect to class iii device that had not undergone pma process and distinguishing michael on the ground that the device at issue in michael had undergone the pma process,holding that the defendant was denied due process because the procedural rule was not followed in any respect by the trial court,holding the implied warranty is implied in all residential leases in california
21,"by sufferance of the State for a considerable period of time. And although no tenancy under property concepts was thereby created, we think that this long acquiescence by the government has given rise to a reasonable expectation of privacy on the part of the [squatters], at least with respect to the interior of the building itself. Id. at 640. In addition to those courts which have invoked policy grounds to deny standing to “squatters,” other courts have merely questioned whether a squatter could have a legitimate expectation of privacy in the premises searched. See Amezquita v. Hernandez-Colon, 518 F.2d 8, 11-12 (1st Cir. 1975) (stating that squatters on public land could not avail themselves of Fourth Amendment protection); State v. Gilmore, 324 Mont. 488, 104 P.3d 1051, 1055 (2004) (<HOLDING>); State v. Cruz, 15 Kan.App.2d 476, 809 P.2d",17076,2769,0,case_hold_mc,holding that trespasser did not have expectation of privacy in bedroom where he did not pay rent and had been asked to leave,holding that a lessee of a home could not consent to a search of a bedroom that was used exclusively by a temporary gratuitous guest because the guest had an expectation of privacy in the bedroom,holding that a landlords acceptance of rent turned a trespasser to a tenant at sufferance,holding that defendant did not have a reasonable expectation of privacy in statements made to companion while seated in police car,holding that a defendants sister could consent to a search of only the common areas of their shared house and her own bedroom and explicitly stating that the sister could not consent to search the defendants bedroom because the defendant had a reasonable expectation of privacy in her own bedroom
22,"the reporting of mere financial matters. See id. at 68-72 (substantial interest in disclosure of campaign contribution outweighed generally alleged harm; while disclosure may even expose contributors to harassment and retaliation, factual showing required to invalidate disclosure requirement). The mere fact that First Amendment rights are implicated does not mean those rights are burdened. Plaintiffs imagine various scenarios where the legitimate reach of the Act may be tenuous, and where expenditures bear little correlation to the state’s interest in disclosure. Yet, a law will not be declared unconstitutional on its face on the basis that it might be unconstitutionally enforced under speculative circumstances. Cf. State v. Cantrell, 151 Vt. 130, 133-34, 558 A.2d 639, 641-42 (1989) (<HOLDING>). Laws are to be interpreted in a reasonable",17934,2908,0,case_hold_mc,recognizing in criminal case exception to standing rules where statute involving first amendment freedoms is challenged on vagueness grounds,holding a contribution restriction for minors was invalid because the statute was not closely drawn to avoid unnecessary abridgment of first amendment freedoms,holding that where first amendment freedoms are not infringed by the statute a vagueness claim must be evaluated as the statute is applied to the facts of the case,holding that there is a qualified first amendment right of access to proceedings and documents relating to disqualification of a judge in a criminal case and to conflicts of interest between attorneys in a criminal case,recognizing retaliation involving promotion as adverse employment actions under the first amendment
23,"money judgment through the doctrine of collateral estoppel.” To support that proposition, the State cites Sopcak v. Northern Mountain Helicopter Services, 924 P.2d 1006, 1008 (Alaska 1996), in which the Alaska Supreme Court held that, under Alaska law, the doctrine of “[collateral estoppel precludes relitigation of a previously determined issue where the first action is brought in a federal court and a second action is brought in state court.” The United States counters that, even if issue preclusion applies, the Eleventh Amendment does not prohibit its third-party claim, because any “subsequent state court judgment for [Pjlaintiff based on the federal court findings ... would be simply an ancillary effect of the district court judgment.” Cfi Edelman, 415 U.S. at 667-68, 94 S.Ct. 1347 (<HOLDING>). Although the Supreme Court has not confronted",18790,3034,2,case_hold_mc,holding that eleventh amendment does not bar federal suit against state official for prospective injunctive relief,holding that the eleventh amendment precludes an award of injunctive or declaratory relief that is not prospective in nature,holding that judgments for prospective relief that have an ancillary effect on the state treasury do not offend the eleventh amendment,holding that  106a  b offend the eleventh amendment,recognizing that ex parte young allows claims that would have an ancillary effect on the state treasury where such an effect is the necessary result of compliance with decrees which by their terms were prospective in nature
24,"decision so as to lead to a conclusion that the Board’s decision was based on personal animus rather than merit. [¶ 44] The Board’s sanction is authorized by law, and on this record and under our deferential standard of review, we hold the Board did not abuse its discretion in deciding to revoke Dr. Hsu’s license. We therefore conclude the district court erred in reversing the Board’s order revoking Dr. Hsu’s license. Because we sustain the Board’s sanction, we conclude Dr. Hsu has not demonstrated a clear legal right to the ALJ’s recommended sanction, and we further conclude the district court abused its discretion in issuing a writ of mandamus compelling the Board to adopt the ALJ’s recommended sanction for monitoring. See Eichhorn v. Waldo Twnshp, 2006 ND 214, ¶ 19, 723 N.W.2d 112 (<HOLDING>). [¶ 45] We therefore reverse the part of the",19651,3166,3,case_hold_mc,holding that to grant a writ of mandamus a court in the exercise of its discretion must be satisfied that the writ is appropriate under the circumstances,holding when the state statute did not abrogate the common law rule the only available damage remedy in a mandamus action was one for making a false return and damages for the delay in doing the thing the mandamus sought to command could not be sought in the mandamus action,recognizing that the issuance of a writ of mandamus is itself generally a matter of discretion,recognizing petitioner for writ of mandamus must demonstrate clear legal right to the act sought to be compelled and no other plain speedy and adequate remedy in the ordinary cause of law and stating mandamus may not be issued to compel an officials discretionary acts,holding that a court may grant a writ of mandamus if 1 the petitioner demonstrates that he lacks an adequate alternative 2 the petitioner demonstrates a clear and indisputable right to the writ and 3 the court is convinced that issuing the writ is warranted
