question_id,question,answer,evidence_char_pos,evidence_word_pos,type
46,who is Adolf Merckle?,billionaire,10944,1767,newsqa_extractive
47,Where did Merckle die?,"Ulm,",11234,1815,newsqa_extractive
48,What did his family say?,"economic crisis had ""broken"" Merckle.",11273,1822,newsqa_extractive
49,What is Merckle's net worth?,$9.2 billion,11483,1860,newsqa_extractive
50,what was his profession?,cement-maker HeidelbergCement and generic drug-maker Ratiopharm.,11565,1872,newsqa_extractive
51,Where did the race take place?,Europe's,12832,2070,newsqa_extractive
52,Where had they earlier won?,"English Derby,",12954,2089,newsqa_extractive
53,Who was the jockey of race winning horse?,Mick Kinane,13125,2118,newsqa_extractive
54,Who was the Irish jockey of the horse that passed its rivals?,Mick Kinane,13125,2118,newsqa_extractive
55,How long is the Triomphe horse race?,"(2,400 meters)",13771,2227,newsqa_extractive
56,Who returned fire?,A Spanish fishing boat,14016,2268,newsqa_extractive
57,Where was the attack?,"Indian Ocean off the African coast,",14101,2282,newsqa_extractive
58,"what happened on Thursday with Atlanta's Mei Lan, and Washington's Tai Shan?",left the United States for their new homes in China,15556,2510,newsqa_extractive
59,what is the reason behing the animals that will be entered into a breeding program?,help replenish the endangered species' numbers.,15967,2575,newsqa_extractive
60,Where will the animals be put?,in a breeding program in China.,16046,2586,newsqa_extractive
61,What did president do?,removed 30 of 55 generals in the national,17280,2793,newsqa_extractive
62,What did the new chief say about corruption?,that stains the name of the police.,17801,2879,newsqa_extractive
63,What did the interior minister say?,"the retirements had to do with a reorganization of a bloated institution,",18534,2999,newsqa_extractive
64,Who is celebrating the milestone birthday in Las Vegas?,"Jonathan Lipnicki,",19011,3074,newsqa_extractive
65,What happened Saturday?,turned 21,19180,3101,newsqa_extractive
66,What is Lipnicki celebrating?,milestone birthday,19234,3109,newsqa_extractive
67,Where was the dinner?,Tao,19403,3136,newsqa_extractive
68,Where was the cake and dinner served?,Lavo.,19620,3172,newsqa_extractive
69,What has Lipnicki spent a majority of his time doing?,"studying and fiercely working out,",19810,3202,newsqa_extractive
70,What is the cause of so many deaths?,immigrants from Africa attempt to make the perilous journey across the Mediterranean in overcrowded boats.,20500,3316,newsqa_extractive
71,What is the name of the hub?,Malta,21198,3421,newsqa_extractive
72,wich is the hub for inmigrants?,Malta,21198,3421,newsqa_extractive
73,What number of migrants have recently been apprehended?,"Approximately 20,000",21267,3433,newsqa_extractive
74,Who is out with a thigh injury?,Barcelona's Argentina striker Lionel Messi,22461,3617,newsqa_extractive
75,Where is Messi from?,Argentina,22473,3618,newsqa_extractive
76,Who was ruled out for six weeks with a thigh injury?,Lionel Messi,22491,3620,newsqa_extractive
77,Who was ruled out?,Lionel Messi,22491,3620,newsqa_extractive
78,Who has suffered this injury three times?,Lionel Messi,22491,3620,newsqa_extractive
79,When did the injury occur?,during Tuesday night's 1-0 Champions League victory,22579,3638,newsqa_extractive
80,When did the Argentine sustain the injury?,Tuesday night's 1-0 Champions League victory over Celtic.,22586,3639,newsqa_extractive
81,When did he sustain the injury?,Tuesday night's 1-0 Champions League victory,22586,3639,newsqa_extractive
82,Who will step down from their PM post?,"Prime Minister Abdullah Ahmad Badawi,",24601,3981,newsqa_extractive
83,Who is becoming the new official?,Najib Razak,24667,3990,newsqa_extractive
84,what party is razak in?,"National Front Coalition,",24918,4030,newsqa_extractive
85,What did the party fail to do?,gain the two-thirds majority,25214,4079,newsqa_extractive
86,what caused him to step down,election upset,25284,4089,newsqa_extractive
87,What went off?,A mine,26109,4217,newsqa_extractive
88,Where was the mine?,"on a road in southern Somalia,",26132,4221,newsqa_extractive
89,Where did the mine go off?,"southern Somalia,",26145,4225,newsqa_extractive
90,Who was among those killed?,"Victor Okumu, 51, a Kenyan doctor; Damien Lehalle, 27, a French logistician; and a Somali driver named Billan were the MSF workers",26422,4265,newsqa_extractive
91,What driver also died in the attack?,named Billan,26519,4281,newsqa_extractive
92,What happened to the Somali driver?,killed.,26562,4289,newsqa_extractive
93,Who else died?,"Hassan Kafi Hared,",26786,4326,newsqa_extractive
94,What is expected to be approved for the expected build-up of U.S. troops next year?,a deployment order,28096,4532,newsqa_extractive
95,What will troops be part of?,"combat aviation brigade,",28358,4573,newsqa_extractive
96,Who was killed in southern Afghanistan,a Dutch soldier,29284,4718,newsqa_extractive
97,Who has been killed?,a Dutch soldier,29284,4718,newsqa_extractive
98,What did NATO confirm?,"a Dutch soldier was killed Friday in southern Afghanistan,",29284,4718,newsqa_extractive
99,What happened to the Dutch soldier?,"died in an improvised explosive device strike,",29386,4733,newsqa_extractive
100,What killed the soldier,improvised explosive device,29397,4736,newsqa_extractive
101,What does Mayweather Jr claim?,he will knock out WBO welterweight world champion,30072,4841,newsqa_extractive
102,What does Floyd Mayweather Jr claim?,he will knock out WBO welterweight world champion,30072,4841,newsqa_extractive
103,What is the weight class,welterweight,30094,4846,newsqa_extractive
104,Who does Floyd Mayweather Jr claim he will knock out?,Manny Pacquiao,30122,4849,newsqa_extractive
105,When are Mayweather and Pacquiao due to fight?,next year.,30175,4858,newsqa_extractive
106,What is Mayweather's age?,32-year-old,30236,4869,newsqa_extractive
107,When will the pair meet?,March 13,31124,5024,newsqa_extractive
108,Where did the roadside bombs go off?,"the busy Bab al-Sharji commercial district of central Baghdad,",32103,5187,newsqa_extractive
109,Where did a bomb hit a minibus?,Bab al-Sharji commercial district,32112,5189,newsqa_extractive
110,Who is taking over full responsibility for security?,Iraqi army,32921,5316,newsqa_extractive
111,When will U.S. forces leave?,December 31 this year.,33010,5331,newsqa_extractive
112,What does the State Department call the action?,"""unjustified,""",33497,5409,newsqa_extractive
113,How much time was Mark Sullivan given to leave the country?,48 hours,33633,5426,newsqa_extractive
114,What does the government fgive Mark Sullivan?,"48 hours to leave the U.S. embassy in Quito, Ecuador.",33633,5426,newsqa_extractive
115,How long is Mark Sullivan given to leave the country?,48 hours,33633,5426,newsqa_extractive
116,What is Sullivan accused of?,"meddling in the government's internal police policies,",33791,5450,newsqa_extractive
117,What is Sullivan accused of doing?,"meddling in the government's internal police policies,",33791,5450,newsqa_extractive
118,What does eBay have to do?,pay $63 million damages,35076,5640,newsqa_extractive
119,what did Paris court order to ebay?,pay $63 million damages,35076,5640,newsqa_extractive
120,What sum was eBay ordered to pay?,$63 million,35080,5641,newsqa_extractive
121,What was eBay sued over?,allowing copies of its goods to be sold on the Web auction site.,35133,5650,newsqa_extractive
122,For what did the group sue eBay?,allowing copies of its goods to be sold on the Web auction site.,35133,5650,newsqa_extractive
123,What brand got affected?,"Louis Vuitton, Givenchy, Fendi, Emilio Pucci and Marc Jacobs",35334,5686,newsqa_extractive
124,what was the brands affected?,"Louis Vuitton, Givenchy, Fendi, Emilio Pucci and Marc Jacobs",35334,5686,newsqa_extractive
125,What brands are affected?,"Louis Vuitton, Givenchy, Fendi, Emilio Pucci and Marc Jacobs",35334,5686,newsqa_extractive
126,Which brands are included as affected?,"Louis Vuitton, Givenchy, Fendi, Emilio Pucci and Marc Jacobs",35334,5686,newsqa_extractive
127,who apologizes for the reaction?,Paolo Guerrero,37743,6087,newsqa_extractive
128,Peruvian striker apologizes?,Paolo Guerrero,37743,6087,newsqa_extractive
129,Who was hit with a record fine?,Paolo Guerrero,37743,6087,newsqa_extractive
130,Paolo Guerrero hit with record fine?,has been punished,37758,6089,newsqa_extractive
131,What action triggered the fine?,throwing a water bottle into the face of a fan,37826,6102,newsqa_extractive
132,what does paolo throw into  a fan's face?,water bottle,37837,6104,newsqa_extractive
133,what does guerrero going to face?,further disciplinary action from the German Football Association,37971,6129,newsqa_extractive
134,What was found near the border between mexico city and mexico state?,two severed heads,39813,6422,newsqa_extractive
135,where were found the heads?,along a highway in Mexico City,39831,6425,newsqa_extractive
136,who left the message?,"drug gang known as ""The Hand With Eyes""",40189,6481,newsqa_extractive
137,Who claims responsibility?,"""The Hand With Eyes""",40208,6485,newsqa_extractive
138,What is rare in the capital?,such violence,41069,6615,newsqa_extractive
139,who must be extradited,Peruvian President Alberto Fujimori,41764,6721,newsqa_extractive
140,who is being extradited,Peruvian President Alberto Fujimori,41764,6721,newsqa_extractive
141,what is fujimori accused of,five corruption and two human rights abuse charges.,41829,6731,newsqa_extractive
142,what is he accused of,five corruption and two human rights abuse charges.,41829,6731,newsqa_extractive
143,"Who has denied allegations, saying they're politically motivated",Former Peruvian President Alberto Fujimori,41886,6739,newsqa_extractive
144,what has he said,"""decision of the Supreme Court should be respected and will be respected.""",42168,6777,newsqa_extractive
145,What about the border dispute,disputed maritime territory,43699,7029,newsqa_extractive
146,What is the basis of the sea border dispute?,disputed maritime territory between the South American neighbors.,43699,7029,newsqa_extractive
147,Row was downplayed by whom?,"Peru's foreign minister, Jose Antonio Garcia Belaunde,",44509,7154,newsqa_extractive
148,Who is Peru's foreign minister?,"Jose Antonio Garcia Belaunde,",44534,7157,newsqa_extractive
149,what did the minister do,sought to downplay the row.,44564,7161,newsqa_extractive
150,What has bubbled away?,dispute over their sea border,45867,7379,newsqa_extractive
151,Have past disputes regarding the sea border been resolved?,has bubbled anew,45897,7384,newsqa_extractive
152,The sea border dispute has bubbled anew for how long?,over the past two years,45914,7387,newsqa_extractive
153,Things that are less serious disputes are what?,"the origins of everything from a dessert and a fruit to pisco, a grape liquor.",45990,7401,newsqa_extractive
154,What do less serious disputes involve?,"the origins of everything from a dessert and a fruit to pisco, a grape liquor.",45990,7401,newsqa_extractive
155,What did FBI do after 9/11?,"posted openings for 850 special agents and more than 2,100 professional support personnel. Officials say it's the largest",46570,7497,newsqa_extractive
156,What numbers were posted on website?,850 special agents,46590,7500,newsqa_extractive
157,How many agents is the FBI seeking to Hire?,850 special,46590,7500,newsqa_extractive
158,how many support staffers,"2,100",46623,7506,newsqa_extractive
159,Where were the job notices posted?,fbijobs.gov.,47735,7666,newsqa_extractive
160,Where are ribosomes found?,"Inside all animals, plants and bacteria",48586,7808,newsqa_extractive
161,What are ribosomes?,are an organism's protein factories.,48691,7824,newsqa_extractive
162,What is ribosomes?,organism's protein factories.,48698,7826,newsqa_extractive
163,In what way do antibiotics work?,"bind to the ribosomes, preventing them from making the proteins the bacteria need to survive.",49073,7880,newsqa_extractive
164,Who will share the $1.4 million prize?,Americans Venkatraman Ramakrishnan and Thomas Steitz and Israeli Ada Yonath,49170,7895,newsqa_extractive
165,What are the names of the two americans/,Venkatraman Ramakrishnan,49180,7896,newsqa_extractive
166,What Two Americans?,Thomas Steitz,49209,7899,newsqa_extractive
167,what relation is she to tiger woods,teenage niece,50536,8115,newsqa_extractive
168,What golf event is being played?,LPGA Tour's Wegmans,50814,8160,newsqa_extractive
169,Who is she the daughter of?,"No. 1 Tiger's half-brother, Earl Jnr.",51393,8258,newsqa_extractive
170,Who stars in Hannah Montana?,"Miley Cyrus,",51913,8345,newsqa_extractive
171,"What version of ""Hannah Montana"" does Miley Cyrus star?",Disney's popular television series,51934,8349,newsqa_extractive
172,"Which version of ""Hannah Montana"" is Miley Cyrus star?",television series,51951,8351,newsqa_extractive
173,what is miley cyrus in?,"""Hannah Montana: The Movie,""",52016,8359,newsqa_extractive
174,where is movie shot?,Tennessee,52143,8381,newsqa_extractive
175,Where was the movie shot?,Tennessee,52143,8381,newsqa_extractive
176,Where was movie shot?,Tennessee,52143,8381,newsqa_extractive
177,where was the movie shot?,Tennessee,52143,8381,newsqa_extractive
178,who does cyrus kiss?,"Lucas Till,",53833,8674,newsqa_extractive
179,who does miley kiss?,"Lucas Till,",53833,8674,newsqa_extractive
180,What did Cyrus do to Lucas Till in the film?,The two shared an on-screen kiss,54062,8709,newsqa_extractive
181,Sears agree to do what?,will notify nearly 4 million customers who may have bought stoves between July 2000 and September 2007 that they either can get anti-tip safety brackets installed for free or receive gift cards or reimbursements of up,55499,8953,newsqa_extractive
182,What were tipping stoves blamed for?,"more than 100 deaths or injuries,",55874,9015,newsqa_extractive
183,Stoves tipping over are blamed for how many deaths?,more than 100,55874,9015,newsqa_extractive
184,Which consumer group is being discussed?,Public Citizen.,55982,9032,newsqa_extractive
185,How much could the settlement cost?,more than $545 million.,56143,9059,newsqa_extractive
186,The settlement may cost retailers how much?,more than $545 million.,56143,9059,newsqa_extractive
187,Amount of money that consumer group says settlement might cost?,more than $545 million.,56143,9059,newsqa_extractive
188,what is quran?,"the holy book of Islam,",57849,9325,newsqa_extractive
189,What did the Shiite imam say on Fridays sermon?,"""If we were strongly united from the beginning, that silly-minded American soldier wouldn't have used the Quran as a target,""",57990,9350,newsqa_extractive
190,What did sunni imam call the soldier?,silly-minded,58043,9359,newsqa_extractive
191,what did shiite imam say,"""We condemn and denounce the criminal act by the American soldier in Radhwaniya in tearing the Holy Quran and using it as a shooting target.""",59215,9557,newsqa_extractive
192,what did sunni imam say,"""We condemn and denounce the criminal act by the American soldier in Radhwaniya in tearing the Holy Quran and using it as a shooting target.""",59215,9557,newsqa_extractive
193,Which is the most significant prayer of the week?,Friday's,59360,9582,newsqa_extractive
194,How many medics were suspended?,Seven,60031,9686,newsqa_extractive
195,How many medics suspended?,Seven,60031,9686,newsqa_extractive
196,what were they alleged to have done,an Internet game that involves being photographed lying down in unusual places.,60107,9698,newsqa_extractive
197,what have medics done in england,an Internet game that involves being photographed lying down in unusual places.,60107,9698,newsqa_extractive
198,what does the internet game involve,being photographed lying down in unusual places.,60138,9703,newsqa_extractive
199,What state is El Reno in?,"Oklahoma,",61881,9986,newsqa_extractive
200,Number of mourners?,About 300 people,62048,10011,newsqa_extractive
201,How many mourners came to the funeral at Redlands Community College?,300 people,62054,10012,newsqa_extractive
202,What did 300 mourners attend?,the service at Redlands Community College,62074,10015,newsqa_extractive
203,What colleg was the service held at?,Redlands Community College,62089,10018,newsqa_extractive
204,What date were the bodies found?,January 12,63043,10191,newsqa_extractive
205,Who admitted to choking a women in an affidavit?,"Rust's boyfriend, Joshua Steven Durcho,",63284,10230,newsqa_extractive
206,What was the suspect's name?,"Joshua Steven Durcho,",63302,10232,newsqa_extractive
207,Who admitted to choking the woman?,"Joshua Steven Durcho,",63302,10232,newsqa_extractive
208,"Who backs Dalai Lama's current ""middle way approach""?","Tibetan exile leaders,",64651,10451,newsqa_extractive
209,What do the Tibetan exile leaders back?,"the Dalai Lama's current ""middle way approach,""",64806,10475,newsqa_extractive
210,Who is the spiritual leader of Tibet?,Dalai Lama's,64810,10476,newsqa_extractive
211,What to Tibetan exile leaders support?,"""middle way approach,""",64831,10479,newsqa_extractive
212,What does the Dalai Lama seek?,autonomy.,64988,10503,newsqa_extractive
213,Who wants to demand Tibet's independence?,a small minority,65768,10631,newsqa_extractive
214,What are a small minority demanding?,"Tibet's independence,",65816,10640,newsqa_extractive
215,Who were protesting?,Indian oil workers,67441,10890,newsqa_extractive
216,What workers ended the strike,Indian oil,67441,10890,newsqa_extractive
217,Workers ended strike after govt. threats to what?,"suspend, fire or arrest",67727,10937,newsqa_extractive
218,Where was the strike?,"in India,",67861,10961,newsqa_extractive
219,How many workers walked off the job at govt.-controlled companies Wednesday?,"45,000",68137,11007,newsqa_extractive
220,Government had refused their demands for what?,higher pay.,68271,11026,newsqa_extractive
221,Whad government had refused their demands,India's,68288,11028,newsqa_extractive
222,What did the plane passenger say?,"""There was fear on their faces,""",69802,11264,newsqa_extractive
223,Who dumped fuel?,pilot of Nationwide Airlines' Boeing 737 Flight CE723,69889,11277,newsqa_extractive
224,What did Nationwide Airlines pilot do?,fly long enough to dump fuel and make an emergency landing at Cape Town International Airport.,69955,11288,newsqa_extractive
225,Where did he dump fuel?,Cape Town International Airport.,70017,11300,newsqa_extractive
226,Who was on the plane?,100 hundred people,70069,11306,newsqa_extractive
227,Where was the plane headed?,"Johannesburg, South Africa.",70158,11323,newsqa_extractive
228,Were there injuries?,No one was injured.,70186,11326,newsqa_extractive
229,What happened?,engine fell.,70270,11343,newsqa_extractive
230,Where is the prision located?,"Standish, Michigan,",71964,11628,newsqa_extractive
231,From where are the detainees being relocated to?,"Guantanamo Bay, Cuba,",72075,11647,newsqa_extractive
232,Where is the prison?,"in Standish, Michigan,",72153,11657,newsqa_extractive
233,Where could the Guantanamo detainees be relocated?,"Standish, Michigan,",72156,11658,newsqa_extractive
234,Who is the mayor of Standish?,"Jerry Nelson,",72955,11781,newsqa_extractive
235,When does Obama aim to close the Guantanamo detention center?,by January.,73821,11912,newsqa_extractive
236,who is on track to succeed Prime Minister?,Johanna Sigurdardottir,73981,11939,newsqa_extractive
237,Who is on track to succeed Prime Minister Geir Haarde?,Johanna Sigurdardottir,73981,11939,newsqa_extractive
238,Who is the prime minister now?,Johanna Sigurdardottir,73981,11939,newsqa_extractive
239,Who will succeed Haarde?,Johanna Sigurdardottir,73981,11939,newsqa_extractive
240,What is Sigurdardottir's current position?,"minister of social affairs and social security,",74138,11957,newsqa_extractive
241,Who is Sigurdardottir?,"minister of social affairs and social security,",74138,11957,newsqa_extractive
242,Negotiations are underway between?,Sigurardottir's Social Democratic Alliance Party and potential coalition partners.,74371,11992,newsqa_extractive
243,Why was he arrested?,"accepted $450,000 a month in bribes",76530,12345,newsqa_extractive
244,How much money per month is given in bribes by the cartels?,"$450,000 a",76539,12346,newsqa_extractive
245,Who was arrested for taking bribes?,Noe Ramirez Mandujano,76631,12359,newsqa_extractive
246,Who was arrested on suspicion of taking bribes?,Noe Ramirez Mandujano,76631,12359,newsqa_extractive
247,Who was arrested?,Noe Ramirez Mandujano,76734,12375,newsqa_extractive
248,How many people died this year in the war between authorities and traffickers?,"more than 4,300 dead",78123,12582,newsqa_extractive
249,What is the death toll in the drug war this year?,"more than 4,300",78123,12582,newsqa_extractive
250,How much are drug cartels paying in bribes?,"$150,000 to $450,000 a month,",79857,12851,newsqa_extractive
251,The dollar amount of bribes drug cartels paid was believed to be as high as how much?,"$450,000 a month,",79869,12853,newsqa_extractive
252,What happen the second day?,and Sachin Tendulkar scored centuries,80169,12905,newsqa_extractive
253,Where was the second test?,Kolkata.,80255,12920,newsqa_extractive
254,What was the score for India?,342-5,80380,12942,newsqa_extractive
255,Tourists from where added 30 runs?,Morne Morkel and Wayne Parnell,81810,13184,newsqa_extractive
256,What happend the day one in New Zealand?,reached 258-5,82153,13238,newsqa_extractive
257,What was the score for New Zealand?,258-5,82161,13239,newsqa_extractive
258,What does Cretan plan to do?,visit the child in the hospital Friday.,83007,13387,newsqa_extractive
259,Who was working in the store,"Horia Cretan,",83155,13413,newsqa_extractive
260,Who is expected to recover,The boy is,83346,13444,newsqa_extractive
261,what does Cretan says about the boy?,"is expected to recover,",83354,13446,newsqa_extractive
262,Where was Cretan when he heard screams?,inside his store,83573,13484,newsqa_extractive
263,what does Horia cretan says about when he heard a child's screams?,still alive?,83990,13558,newsqa_extractive
264,what happended to Cretan when he was 12 years old?,rescued his sister from a fire in Romania that killed their father.,84755,13689,newsqa_extractive
265,Who did Cretan rescue at 12?,his sister,84763,13690,newsqa_extractive
266,Who else did Cretan rescue,his sister from a fire in Romania,84763,13690,newsqa_extractive
267,"What genre is ""Avatar""?",sci-fi,85613,13839,newsqa_extractive
268,What 3d sci-fi  epic goes on public release in December?,"""Avatar""",85625,13841,newsqa_extractive
269,What did the court rule?,prime minister Thaksin Shinawatra guilty of,88058,14210,newsqa_extractive
270,Who was convicted of corruption?,Thaksin Shinawatra,88073,14212,newsqa_extractive
271,What did the court rule Thaksin facilitated in 2003?,"corruption,",88102,14216,newsqa_extractive
272,Where does Thaksin live?,London.,88224,14233,newsqa_extractive
273,Where does exiled Thaksin live?,London.,88224,14233,newsqa_extractive
274,Where does Thaksin live in exile?,London.,88224,14233,newsqa_extractive
275,What was Ex-PM Thaksin Shinawatra convicted of?,violating a law that bans ministers or their wives from conducting business with government agencies.,88326,14251,newsqa_extractive
276,What did Thaksin's wife buy in 2003?,undeveloped land from a government agency for about a third of its estimated value.,88686,14312,newsqa_extractive
277,Who took a sledgehammer to the windows?,A motorcycle gang,90691,14630,newsqa_extractive
278,Who helped themselves to watches before making a getaway?,motorcycle gang,90693,14631,newsqa_extractive
279,What is going on?,a jewelry store,90751,14640,newsqa_extractive
280,Who is reporting the incident?,Sasha Herriman,90936,14674,newsqa_extractive
281,What did the gang help themselves to?,handfuls of luxury watches,91194,14713,newsqa_extractive
282,Who was arrested?,No one,92423,14927,newsqa_extractive
283,who reached the final of the italian cup?,Inter Milan,92875,15005,newsqa_extractive
284,who beat lazio 2-0?,Inter Milan,92875,15005,newsqa_extractive
285,Inter Milan beat whom to regain lead in Serie A from Roma,Lazio,92933,15015,newsqa_extractive
286,who did they beat,Lazio,92933,15015,newsqa_extractive
287,what was the score,2-0,92939,15016,newsqa_extractive
288,FC Twente beat whom 2-0 to win the Dutch title?,NAC Breda,94470,15270,newsqa_extractive
289,What did Congress enact?,a $300 billion farm bill,94860,15335,newsqa_extractive
290,What bill did Congress enact?,$300 billion farm,94862,15336,newsqa_extractive
291,Who objected most of the farm bill?,President Bush's,94899,15342,newsqa_extractive
292,Who objected to the farm bill?,"President Bush's objections,",94899,15342,newsqa_extractive
293,Who was objecting?,President Bush's,94899,15342,newsqa_extractive
294,What was left out in the version sent to Bush?,"that section of the bill, which dealt with authorized trade and food aid,",95576,15448,newsqa_extractive
295,What was left out of bill sent to Bush?,"which dealt with authorized trade and food aid,",95602,15453,newsqa_extractive
296,What did Pelosi say about the bill?,"""But I'm optimistic that we will be able to get Title III as well,",96457,15588,newsqa_extractive
297,Why did Bush veto the bill?,"it ""continues subsidies for the wealthy and increases farm-bill spending by more than $20 billion, while using budget gimmicks to hide much of the increase.""",97406,15754,newsqa_extractive
298,Where are the university students at?,"Doha, Qatar.",97941,15838,newsqa_extractive
299,Where can someone discover the treasures?,Doha at the Museum of Islamic Art,98022,15850,newsqa_extractive
300,What are millions of people celebrating?,the annual Hajj pilgrimage followed by the celebrations of Eid Al-Adha.,99251,16046,newsqa_extractive
301,What are the millions celebrating?,Hajj pilgrimage,99262,16048,newsqa_extractive
302,What is Mecca celebrating?,Eid Al-Adha.,99310,16055,newsqa_extractive
303,Who invoked the fifth?,"Peter Madoff,",99992,16161,newsqa_extractive
304,Who is Peter Madoff?,"the subject of a criminal investigation,",100108,16178,newsqa_extractive
305,What term is Madoff serving?,150 years,102032,16481,newsqa_extractive
306,What is Madoff serving?,150 years in prison.,102032,16481,newsqa_extractive
307,Who did the leader of Krindjabo kingdom reportedly name?,Rev. Jesse Jackson,102121,16496,newsqa_extractive
308,Who did Jackson meet with?,President Laurent Gbagbo,102432,16553,newsqa_extractive
309,Where is the Ivory Coast?,"Africa.""",102994,16648,newsqa_extractive
310,who reportedly names Jackson a prince of the Agni people?,"Amon N'Douffou V, king of the Krindjabo kingdom,",103261,16692,newsqa_extractive
311,"who received ""excellent medical care""?","Jackson's wife, Jacqueline,",103426,16719,newsqa_extractive
312,What reason did the stage collapse?,too many people had gathered on the,103713,16767,newsqa_extractive
313,What are U.N. officials watching closely?,coming elections in the Ivory Coast,104012,16816,newsqa_extractive
314,what are being closely watched by U.N. officials?,coming elections in the Ivory Coast,104012,16816,newsqa_extractive
315,How many people think Washington lied to the public?,74 percent,105029,16977,newsqa_extractive
316,What does the poll suggest?,74 percent of the public thinks the father of our country did lie to the public while he served as president.,105029,16977,newsqa_extractive
317,What percentage of people believe Lincoln lied?,74 percent,105029,16977,newsqa_extractive
318,What nickname does Lincoln have?,"""Honest Abe,""",105685,17083,newsqa_extractive
319,Where was the U.S. ambassador expelled to?,"Venezuela,",107135,17312,newsqa_extractive
320,Who is the US in an escalating diplomatic war with?,"Venezuela,",107135,17312,newsqa_extractive
321,Who acussed the Venezuelans of aiding Colombian rebels?,U.S. Treasury Department,107371,17346,newsqa_extractive
322,What does the U.S. Treasury accuse Venezualans of?,"of assisting leftist rebels in the Revolutionary Armed Forces of Colombia, or FARC, with narcotics trafficking.",107577,17377,newsqa_extractive
323,What does the U.S. Treasury Department accuse Venezuelans of doing?,assisting leftist rebels,107580,17378,newsqa_extractive
324,Who is expelling the US ambassador?,Venezuelan President Hugo Chavez,108347,17492,newsqa_extractive
325,Who is the Venezuelan president?,Hugo Chavez,108368,17494,newsqa_extractive
