question_id,question,answer,evidence_char_pos,evidence_word_pos,type
116,What did the team announce?,details in the coming weeks of how fans can receive a refund on their admission ticket.,27422,4600,newsqa_extractive
117,What will the team announce?,how fans can receive a refund on their admission ticket.,27453,4606,newsqa_extractive
118,Who won the final of the IPL?,Chennai Super Kings,27721,4649,newsqa_extractive
119,What does IPL stand for?,Indian Premier League,27770,4658,newsqa_extractive
120,Who is Suresh Raina?,star for Chenna,28103,4715,newsqa_extractive
121,how much did Sachin Tendulkar score?,66-run,28712,4813,newsqa_extractive
122,Who scored 48?,Shadab Jakati,28952,4858,newsqa_extractive
123,who made a joint bid for the giant oil field al-Rumeila?,BP-CNPC,29782,4993,newsqa_extractive
124,What was the BP-CNPC bid?,"for the al-Rumeila oil field,",29798,4996,newsqa_extractive
125,What oil field was the bid for?,al-Rumeila,29806,4998,newsqa_extractive
126,What did the energy companies expected?,"to increase production at the oil field by 50 percent, to 285,000 barrels a day,",29895,5013,newsqa_extractive
127,who awards lucrative oil contracts Iraq?,The Iraqi government,30075,5044,newsqa_extractive
128,Who did Gosling kill?,a former lover.,31708,5316,newsqa_extractive
129,Whom had AIDS?,"Ray Gosling,",31729,5319,newsqa_extractive
130,Who admitted to killing his former lover?,"Ray Gosling,",31729,5319,newsqa_extractive
131,Where did the murder occur?,in hospital,31861,5341,newsqa_extractive
132,What was his former lover suffering from?,AIDS.,31904,5349,newsqa_extractive
133,What did he want to end?,"""terrible, terrible pain.""",32276,5408,newsqa_extractive
134,What did Golsing want to end?,"""terrible, terrible pain.""",32276,5408,newsqa_extractive
135,What did Ray Gosling admit?,I killed someone once.,32407,5432,newsqa_extractive
136,What lead to a pipeline rupture in Alaska,winter conditions,33278,5594,newsqa_extractive
137,How many gallons of water and oil mixture spilled entirely on land?,"46,000",33418,5615,newsqa_extractive
138,How much spilled?,"46,000 gallons",33418,5615,newsqa_extractive
139,how many gallons of water and oil,"46,000",33418,5615,newsqa_extractive
140,what caused the spill,pipe rupture,33507,5631,newsqa_extractive
141,Spill not believed to have any effect on production and what?,wildlife,34223,5743,newsqa_extractive
142,what has led to the rupture,"an overpressure scenario,"" caused by ice inside the pipe.",34848,5849,newsqa_extractive
143,Who banned all organized visits to Saddam Hussein's grave?,Iraqi government,35212,5906,newsqa_extractive
144,What does the Iraqi government ban?,all organized visits to Saddam Hussein's,35248,5912,newsqa_extractive
145,Where was Hussein buried?,in his hometown of al-Ouja near Tikrit in Salaheddin north of Baghdad.,35716,5985,newsqa_extractive
146,Where is the dictator buried?,hometown of al-Ouja near Tikrit in Salaheddin north of Baghdad.,35723,5987,newsqa_extractive
147,Where is the former dictator buried?,al-Ouja near Tikrit in Salaheddin north of Baghdad.,35735,5989,newsqa_extractive
148,Who visited the grave?,schoolchildren,35996,6031,newsqa_extractive
149,What prompted the decision?,"a recent visit by schoolchildren to the grave,",36188,6061,newsqa_extractive
150,Who recently visited the grave?,schoolchildren,36206,6065,newsqa_extractive
151,The dinner was in honor of what?,"Indian Prime Minister Manmohan Singh,",37918,6335,newsqa_extractive
152,Where will the dinner for Indian premier take place?,"in a tent set up on the White House South Lawn,",37972,6343,newsqa_extractive
153,Where will dinner take place?,"White House South Lawn,",37996,6350,newsqa_extractive
154,What did the flowers pay homage to?,"the state bird of India, the Indian peacock,",38158,6378,newsqa_extractive
155,What do the floral arrangements pay homage to?,"the state bird of India, the Indian peacock,",38158,6378,newsqa_extractive
156,What did the dinner reflect?,"American and Indian flavors,",38255,6394,newsqa_extractive
157,What does dinner reflect?,"the best of American cuisine,",38976,6507,newsqa_extractive
158,Where do the Indian and American herbs come from?,White House Kitchen Garden,39251,6549,newsqa_extractive
159,What did the team find?,"the oldest piece of gold jewelry ever found in the Americas,",39429,6579,newsqa_extractive
160,Near what lake was the necklace found?,Titicaca.,39621,6612,newsqa_extractive
161,In what country was the gold necklace found,Peru,40433,6745,newsqa_extractive
162,What does the find signal the emergence of?,a desire for status among people who lived as relative equals without a formal leadership system.,40584,6770,newsqa_extractive
163,Who has custody of the golden necklace?,the National Institute of Peru,41015,6838,newsqa_extractive
164,who has custody of the artifact,National Institute of Peru,41019,6839,newsqa_extractive
165,What country was the gold necklace found?,Peru,41041,6842,newsqa_extractive
166,where is this journalist,"South Waziristan,",41495,6916,newsqa_extractive
167,What did Mehsud do?,vowed to avenge the recent death of Taliban leader Baitullah,41786,6961,newsqa_extractive
168,Whose death did Mehsud vow to avenge?,Taliban leader Baitullah,41822,6968,newsqa_extractive
169,What ability does U.S. have?,"launch missiles from drones,",42477,7075,newsqa_extractive
170,What are the rumors about Wyeth?,Pfizer is near a deal to buy rival drugmaker,42688,7107,newsqa_extractive
171,What kind of company is Wyeth?,drugmaker,42723,7115,newsqa_extractive
172,What did the rep say?,"""It is our policy not to comment on rumor or speculation,""",42997,7159,newsqa_extractive
173,What did the Wyeth rep say?,"""It is our policy not to comment on rumor or speculation,""",42997,7159,newsqa_extractive
174,Who said it's not their policy to comment on rumors?,"Michael Lampe, a Wyeth representative.",43061,7171,newsqa_extractive
175,Which department is having staff cut?,R&D,43398,7228,newsqa_extractive
176,Number of jobs Pfizer was cutting?,about 800,43409,7230,newsqa_extractive
177,What was the purpose of the demonstration?,protests over education budget,45266,7529,newsqa_extractive
178,what caused demostrations on Tursday?,education budget,45280,7531,newsqa_extractive
179,What caused tuition fee hikes?,education budget,45280,7531,newsqa_extractive
180,"who hit the streets to challenge cuts, tuition hikes?","thousands of students, educators and supporters",45801,7609,newsqa_extractive
181,What did the woman say that the man did to her?,attacked at an ATM,47262,7823,newsqa_extractive
182,What sticker did the man notice before the attack?,John McCain bumper,47338,7839,newsqa_extractive
183,What is the woman's age?,20-year-old,47697,7893,newsqa_extractive
184,What is the age of the woman?,20-year-old,47697,7893,newsqa_extractive
185,What letter was carved into her cheek?,"""B""",48292,7998,newsqa_extractive
186,What did the attacker use to carve the letter?,"a knife,",48315,8003,newsqa_extractive
187,Which candidates talked to the victim?,McCain and running mate Sarah Palin,48994,8110,newsqa_extractive
188,What caused the death of a yachting tycoon?,terror attacks,49769,8236,newsqa_extractive
189,What is the name of the wife?,"Kia Scherr,",49821,8244,newsqa_extractive
190,Where was Alan Scherr from?,a Virginia meditation group,50327,8325,newsqa_extractive
191,Where were Alan and Naomi Scherr from?,Virginia,50329,8326,newsqa_extractive
192,What state are Alan Scher and his daughter from?,Virginia,50329,8326,newsqa_extractive
193,Where were Alan and Naomi Scherr from?,Virginia,50329,8326,newsqa_extractive
194,What is the name of the deceased Anti-Terrorism Squad chief?,"Hemant Karkare,",51185,8466,newsqa_extractive
195,What squad did the chief work for?,Anti-Terrorism,51201,8468,newsqa_extractive
196,Who is CNN's sister network?,CNN-IBN,51493,8514,newsqa_extractive
197,What Rabbi was killed?,"Gavriel Noach Holtzberg,",51984,8589,newsqa_extractive
198,What is the first name of the rabbi's wife?,"Rivka,",52059,8601,newsqa_extractive
199,What is the role of Louis Schacht?,"family has been growing citrus in Vero Beach, Florida,",53598,8853,newsqa_extractive
200,What is making citrus farmers concerned?,"The winter weather blasting much of the country has made it to Florida, and the cold front now moving through is expected to last longer than usual.",53747,8875,newsqa_extractive
201,What event does Lous Schacht fear?i,winter weather,53751,8876,newsqa_extractive
202,What is forecast to be unusually long?,cold front,53827,8890,newsqa_extractive
203,What fruits are at risk of being ruined?,oranges,54034,8927,newsqa_extractive
204,What did the citrus grower say?,"""If it stays just above freezing, it can really help sweeten the fruit, but it's a fine line to walk. If it gets too cold, you can definitely have some damage,""",54283,8968,newsqa_extractive
205,What is out of the hand of citrus growers?,fate of his fruit,54777,9061,newsqa_extractive
206,How many Christian families have been displaced,"1,424",55678,9211,newsqa_extractive
207,How many families have been displaced?,"1,424",55678,9211,newsqa_extractive
208,Who was displaced?,"1,424 families,",55678,9211,newsqa_extractive
209,What frightened the families?,a series of killings and threats by Muslim extremists ordering them to convert to Islam or face death.,56012,9267,newsqa_extractive
210,What did extremists order thdm to do,Islam or face death.,56094,9281,newsqa_extractive
211,What were the families ordered to do?,Islam or face death.,56094,9281,newsqa_extractive
212,How many Christians have been slain,Fourteen,56118,9285,newsqa_extractive
213,Who is involved?,Pakistan's ruling coalition,57625,9517,newsqa_extractive
214,What is the political move?,impeach President Pervez Musharraf.,57705,9528,newsqa_extractive
215,Who does Pakistan move to impeach?,President Pervez Musharraf.,57713,9529,newsqa_extractive
216,Who will be impeached?,President Pervez Musharraf.,57713,9529,newsqa_extractive
217,Who will the Pakistan government impeach?,President Pervez Musharraf.,57713,9529,newsqa_extractive
218,Who is being impeached?,President Pervez Musharraf.,57713,9529,newsqa_extractive
219,What year of military coup did Musharraf seize power in?,1999.,57818,9544,newsqa_extractive
220,When did Musharraf seize power?,1999.,57818,9544,newsqa_extractive
221,Who will replace Musharraf at the Olympic opening?,Prime Minister Yousaf Raza Gilani,59148,9756,newsqa_extractive
222,Who will replace Musharraf?,Prime Minister Yousaf Raza Gilani,59148,9756,newsqa_extractive
223,What will Musharraf do?,"""will fight back""",60173,9910,newsqa_extractive
224,Who is Vinny Hickerson?,"""Biggest Loser"" contestant",60854,10013,newsqa_extractive
225,What person said their dream was to be a great husband and father,Vinny Hickerson,60881,10016,newsqa_extractive
226,What was the name of the singer in the country duo Trailor Choir,Vinny Hickerson,60881,10016,newsqa_extractive
227,Vinny Hickerson is a singer in  which  country duo ?,"Trailer Choir,",61042,10042,newsqa_extractive
228,What woman said there was no one but them and the camera crew,"Lori Diaz,",61094,10049,newsqa_extractive
229,What Lori Diaz said about filming the video?,"""I'll never forget that night for as long as I live. It was so perfect, even more perfect than if I had planned it myself!""",62682,10334,newsqa_extractive
230,Where was plane from?,Sudan's Darfur region,62964,10386,newsqa_extractive
231,Where was the plane hijacked?,Sudan's Darfur,62964,10386,newsqa_extractive
232,Where was the plane from?,Sudan's Darfur region,62964,10386,newsqa_extractive
233,Who did the two hijackers surrender to?,Libyan authorities,63267,10435,newsqa_extractive
234,Who did the hijackers surrender to?,"Libyan authorities in the eastern town of Kufra,",63267,10435,newsqa_extractive
235,Who did hijackers release?,all 87 passengers,63474,10469,newsqa_extractive
236,What did the hijackers want to do?,"land the plane in Egypt,",64406,10626,newsqa_extractive
237,Who is angling to return to the office?,Vladimir Putin,65210,10755,newsqa_extractive
238,What man is angling to return to the office,Vladimir Putin,65210,10755,newsqa_extractive
239,Who says he will run against Putin?,"Mikhail Prokhorov,",65688,10826,newsqa_extractive
240,who will run against putin?,"Mikhail Prokhorov,",65688,10826,newsqa_extractive
241,What billionaire says he will run against Putin,"Mikhail Prokhorov,",65688,10826,newsqa_extractive
242,Who claim the results were falsified?,ordinary Russians,65784,10840,newsqa_extractive
243,what does putin deny?,that the December 4 parliamentary elections in Russia were falsified.,65944,10865,newsqa_extractive
244,What number of Russians demonstrated against election results,Tens of thousands,66201,10907,newsqa_extractive
245,Kashmir has been a source of dispute between which countries?,India and Pakistan,67769,11143,newsqa_extractive
246,What is happening for the first time in six decades?,India and Pakistan opened a symbolic trade route in the disputed region,67769,11143,newsqa_extractive
247,The trade route was the first in how many decades?,more than 60 years.,67863,11160,newsqa_extractive
248,How long has it been since there's been a trade route between the two sides?,60 years.,67873,11162,newsqa_extractive
249,What is the number of decades since the trade route was open?,60 years.,67873,11162,newsqa_extractive
250,what subjects does it cover,immortality.,70819,11633,newsqa_extractive
251,On what website can it be seen on?,CNN.com,71474,11736,newsqa_extractive
252,where is the webcast,CNN.com,71474,11736,newsqa_extractive
253,What will the experts do?,give you tips on how,71989,11827,newsqa_extractive
254,When it the webcast scheduled to air?,"Monday November 30,",72202,11866,newsqa_extractive
255,When is God live webcast?,"Monday November 30,",72202,11866,newsqa_extractive
256,who's the president,Rafael Correa,72300,11883,newsqa_extractive
257,what does the president do,he will not pay interest on the nation's foreign,72326,11887,newsqa_extractive
258,What does the President say ?,he will not pay interest on the nation's foreign,72326,11887,newsqa_extractive
259,What did President Rafael Correa call the foreign debt?,"""immoral and a betrayal of the country,""",72661,11944,newsqa_extractive
260,How much has been spent on debt interest?,$7 billion,72793,11968,newsqa_extractive
261,What is he assuming?,"all responsibility,""",73028,12008,newsqa_extractive
262,What has Eddie Murphy decided?,"he would not host next year's Academy Awards,",74011,12175,newsqa_extractive
263,What has Eddie Murphy decided to?,"not host next year's Academy Awards,",74020,12177,newsqa_extractive
264,What did Brett Ratner do?,quit over an anti-gay remark he made over the weekend.,74112,12192,newsqa_extractive
265,Who has quoted him?,"Brett Ratner,",74237,12212,newsqa_extractive
266,who is worked with Murphy on a recent film?,"Brett Ratner,",74237,12212,newsqa_extractive
267,Who is working with Murphy recently?,"Ratner,",74443,12246,newsqa_extractive
268,What is the Victorian masterpiece?,"Ben,",75792,12466,newsqa_extractive
269,What is the clock's moniker?,"Ben,",75792,12466,newsqa_extractive
270,What is Big Ben?,"world's most famous clock,",75810,12469,newsqa_extractive
271,What are other monuments in Britain,Big Ben's,75969,12494,newsqa_extractive
272,What is the height of Big Ben?,96-meter (310-foot),76233,12541,newsqa_extractive
273,Where did the clock's moniker come from?,"Some say it was named after the 1850s heavyweight boxer Ben Caunt while others suggest it was named after Sir Benjamin Hall,",77459,12746,newsqa_extractive
274,What year was Big Ben built?,"1859,",77650,12779,newsqa_extractive
275,How long has the war lasted?,"12 years,""",78817,12977,newsqa_extractive
276,What is Tamil independence movement called?,Liberation Tigers of,78958,13000,newsqa_extractive
277,What do Tamils want?,an independent homeland,79055,13017,newsqa_extractive
278,What do the Tamils want?,independent homeland,79058,13018,newsqa_extractive
279,Rebels gained control of where?,Mullaittivu,79218,13043,newsqa_extractive
280,What year did rebels gain control over Mullaittivu?,1996,79233,13045,newsqa_extractive
281,The military is making progress in what?,in its campaign to recapture rebel strongholds.,79372,13065,newsqa_extractive
282,What area did troops regain control of?,"of the northern town of Elephant Pass,",79467,13078,newsqa_extractive
283,What key northern town was retaken this month?,"Elephant Pass,",79491,13083,newsqa_extractive
284,What was the northern town called?,"Elephant Pass,",79491,13083,newsqa_extractive
285,Brown says what?,"The Huffington Post has audio of an executive talking about the ""awards.""",81833,13444,newsqa_extractive
286,Banks is reportedly giving what to its employees?,bonuses,82082,13483,newsqa_extractive
287,what did the firms accept,$60 billion of your bailout dollars.,82141,13493,newsqa_extractive
288,how much in bonuses,"$3 billion,",82232,13508,newsqa_extractive
289,what awards are being given to employees,retention,82574,13569,newsqa_extractive
290,What did Banks say?,award. Please do not call it a bonus. It is not a bonus. It is an award.,82584,13570,newsqa_extractive
291,Who is Liu Xiaobo?,Prominent Chinese dissident,83405,13713,newsqa_extractive
292,Who faces trial?,"Liu Xiaobo,",83433,13716,newsqa_extractive
293,When was he also arrested?,1989,83465,13722,newsqa_extractive
294,What is he being charged with?,"""inciting subversion""",83552,13736,newsqa_extractive
295,What is he charged with?,"""inciting subversion""",83552,13736,newsqa_extractive
296,What is Liu charged with?,"inciting subversion of state power,",84387,13871,newsqa_extractive
297,What is the US government pressing for?,Liu's release.,85825,14103,newsqa_extractive
298,What is the US government's response?,"is deeply disturbed by reports that Liu Xiaobo has been formally arrested and charged with serious crimes,""",85866,14108,newsqa_extractive
299,What did the attorney say?,"Samuel David Crowe's death sentence was changed to life in prison by Georgia authorities,",86439,14196,newsqa_extractive
300,Who's death sentence was changed was changed to life?,Samuel David Crowe's,86439,14196,newsqa_extractive
301,Who is Samuel David Crowe?,"was convicted in 1988 of murdering Joseph V. Pala,",86557,14214,newsqa_extractive
302,What did Crowe admit to doing to the store clerk?,"murdering Joseph V. Pala,",86582,14219,newsqa_extractive
303,What did Crowe admit?,"murdering Joseph V. Pala,",86582,14219,newsqa_extractive
304,What did Crowe admit to?,"murdering Joseph V. Pala,",86582,14219,newsqa_extractive
305,What length was Crowe's sentence changed to?,life without the possibility of parole.,86763,14248,newsqa_extractive
306,Who secures Saraogha?,Pakistani security forces,89351,14665,newsqa_extractive
307,What do Pakistani forces secure?,Sararogha,89390,14670,newsqa_extractive
308,What town did Pakistani forces secure?,Sararogha,89390,14670,newsqa_extractive
309,Were other similar offensives successful in the past?,"without success,",90214,14798,newsqa_extractive
310,Who took a group of children to see a village?,Vimlendu Jha,91825,15061,newsqa_extractive
311,What was his intention?,"combat the pollution of the city's main waterway, the river Yamuna.",92131,15113,newsqa_extractive
312,What did Vimlendu take a group of children to see?,key sites around the city,92333,15144,newsqa_extractive
313,What village were kids taken to see?,Kempty,92655,15201,newsqa_extractive
314,Where had many of the children never been?,Kempty Village in Uttaranchal.,92655,15201,newsqa_extractive
315,Where was the village located?,Uttaranchal,93966,15430,newsqa_extractive
316,How did the children react to the plight of villagers?,Some were overwhelmed with the beauty and many were saddened,94505,15514,newsqa_extractive
317,What did he say was their reaction to the plight of the villagers?,Some were overwhelmed with the beauty and many were saddened,94505,15514,newsqa_extractive
318,What were the children saddened by?,the villagers' plight.,94569,15525,newsqa_extractive
319,What was his aim?,understanding the gap between the two exisiting worlds;,94804,15563,newsqa_extractive
320,What did NAATO say?,"the NATO command called a ""successful operation against high-priority Taliban targets.""",95049,15601,newsqa_extractive
321,What did the UK say?,"""successful operation against high-priority Taliban targets.""",95075,15606,newsqa_extractive
322,What international organization reported on these events?,NATO's,95451,15658,newsqa_extractive
323,Who said its troops killed another senior Taliban leader?,NATO's International Security Assistance Force.,95451,15658,newsqa_extractive
324,Who is described to be a senior key facilitator?,Mullah Bismullah Akhund,96654,15853,newsqa_extractive
325,"Who is described as a ""senior key facilitator and logistician?",Mullah Bismullah Akhund,96654,15853,newsqa_extractive
326,Who killed another Taliban leader?,British troops,97363,15961,newsqa_extractive
327,Who was attacked?,coalition convoy,97928,16042,newsqa_extractive
328,what amount of people have been stranded?,hundreds of thousands,98126,16073,newsqa_extractive
329,Was anyone killed?,"dozens,",98188,16083,newsqa_extractive
330,what Li talked about?,"""The warm air is very active this year,""",98777,16182,newsqa_extractive
331,What calls for the first-ever and most severe red warning?,once-in-50-years snowstorm,99852,16354,newsqa_extractive
332,what current snowstorm calls for?,"the red warning,",99889,16358,newsqa_extractive
