question_id,question,answer,evidence_char_pos,evidence_word_pos,type
104,What town was completely evacuated?,"Taloga, Oklahoma,",24955,4051,newsqa_extractive
105,Why were they evacuated?,because of a raging fire,24996,4056,newsqa_extractive
106,Why was Taloga evacuated?,because of a raging fire,24996,4056,newsqa_extractive
107,What is the population of Taloga?,"400,",25181,4086,newsqa_extractive
108,Where are the fires burning?,in northwest and central Oklahoma,25428,4126,newsqa_extractive
109,Where are wildfires also burning?,central Oklahoma,25445,4129,newsqa_extractive
110,Who turned down a switch to Inter Milan?,midfielder Alexander Hleb,26625,4315,newsqa_extractive
111,What position does Alexander Hleb play?,midfielder,26625,4315,newsqa_extractive
112,Who did he choose instead?,to Bundesliga club Stuttgart,26711,4330,newsqa_extractive
113,How long is the loan deal?,the season.,26752,4337,newsqa_extractive
114,Who was expected to be part of the Ibrahimovic transfer?,Alexander Hleb,26767,4339,newsqa_extractive
115,What had been expected?,be part of the swap deal that saw Zlatan Ibrahimovic and Samuel Eto'o switch clubs earlier this week.,26894,4360,newsqa_extractive
116,Who is invoked in the swap transfer?,Zlatan Ibrahimovic and Samuel Eto'o,26928,4368,newsqa_extractive
117,Who jumped in to Niagara?,unidentified man,28719,4664,newsqa_extractive
118,What is the temperature of the river?,near-freezing,28747,4669,newsqa_extractive
119,What amount of time was he in the river?,"""40-plus"" minutes",28771,4672,newsqa_extractive
120,What amount of time did the man spend in the Niagra River?,"""40-plus"" minutes",28771,4672,newsqa_extractive
121,Who were moved three points clear on the top of English Premier League?,Arsenal,30051,4899,newsqa_extractive
122,Who moves to within three points of Chelsea?,Arsenal,30051,4899,newsqa_extractive
123,Who came back to score for 2:0 on win vs. Bolton?,Cesc Fabregas,30154,4917,newsqa_extractive
124,What did the results spoil?,new manager Owen Coyle's first match in charge.,30218,4929,newsqa_extractive
125,Who is the new Bolton manager?,Owen Coyle's,30230,4931,newsqa_extractive
126,Who is the returning captain?,Fabregas,30279,4938,newsqa_extractive
127,"According to the lawyer, when did the student visit the hospital?","Just days before his death,",31988,5219,newsqa_extractive
128,Who died October 14 from infection with MRSA?,"Omar Rivera,",32247,5257,newsqa_extractive
129,Who had visited hospital days before his death from staph infection?,"Omar Rivera,",32247,5257,newsqa_extractive
130,who died on October 14 from a MRSA infection,"Omar Rivera,",32247,5257,newsqa_extractive
131,What was the age of Omar Rivera?,"12,",32260,5259,newsqa_extractive
132,When did Rivera die?,October 14.,32323,5269,newsqa_extractive
133,Who made it through to the final of the Italian Cup?,Ranieri's Roma side,33811,5501,newsqa_extractive
134,What are Roma through to?,"to the final of the Italian Cup,",33843,5506,newsqa_extractive
135,Who did they lose to in the second leg of the semifinal?,Udinese,33898,5517,newsqa_extractive
136,Who did they lose to in the second leg of their semifinal?,Udinese,33898,5517,newsqa_extractive
137,How many times has Roma faced Milan?,fifth,34171,5566,newsqa_extractive
138,Who was fired at on Friday night?,crowd of people,35654,5809,newsqa_extractive
139,When was the crowd fired upon?,"Friday night,",35688,5815,newsqa_extractive
140,How many people died in this incident?,two teens,35710,5818,newsqa_extractive
141,Who ordered the students to the ground?,a masked man with an AK-47,36442,5943,newsqa_extractive
142,What did the gunman order the victims to do?,ordered everyone,36494,5954,newsqa_extractive
143,What did the teen tell WSVN?,"""Boy came round the corner; he was like, 'Get down,' and he just started shooting,""",36529,5959,newsqa_extractive
144,What were the six victimes students at?,Northwestern Senior High School,36756,5998,newsqa_extractive
145,how much did ten weigh?,555-pound,37986,6207,newsqa_extractive
146,the mother of the Teen was sought after what?,"of violating a custody order,",38040,6216,newsqa_extractive
147,what was boys name?,"Alexander Deundray Draper,",38095,6224,newsqa_extractive
148,what is the name of the person whose the judge have ordered to get into custody because of medical neglect?,"Alexander Deundray Draper,",38095,6224,newsqa_extractive
149,"what were found near laundormat in Baltimore, Maryland?","Alexander Deundray Draper,",38201,6240,newsqa_extractive
150,Where was the boy found?,"near a laundromat in Baltimore, Maryland,",38334,6261,newsqa_extractive
151,"what city was mother, son found?","Baltimore,",38355,6265,newsqa_extractive
152,What did the judge order?,"the boy was ordered into state custody because of medical neglect,",39457,6442,newsqa_extractive
153,What was Bout accused of?,illegally purchasing U.S. cargo planes to ferry weapons to warring parties and regimes in Africa and the Middle East.,40188,6558,newsqa_extractive
154,What has the U.S. been trying to do?,"extradite Bout to New York from Thailand,",40426,6596,newsqa_extractive
155,Where is the location of Bout's jail?,"Thailand,",40458,6602,newsqa_extractive
156,Where did Bout spend his time in jail?,"Thailand,",40458,6602,newsqa_extractive
157,where is bout from?,"a Russian native,",40539,6614,newsqa_extractive
158,Where did he transport the planes to?,"Africa, the Middle East and South America.",40987,6683,newsqa_extractive
159,Where was the attack?,"Esmeraldas, on Ecuador's northern coast.",42573,6935,newsqa_extractive
160,What happened to the man?,was stabbed more than 24 times,42753,6962,newsqa_extractive
161,Was the man or the woman raped?,his fiancée was beaten and raped.,42793,6970,newsqa_extractive
162,What happened to the man's fiance?,beaten and raped.,42809,6973,newsqa_extractive
163,What did the fiance write in her blog?,was in intensive care after three surgeries.,43179,7037,newsqa_extractive
164,Where should travelers exercise extreme caution?,"northern border region of Ecuador, including Esmeraldas.",43962,7160,newsqa_extractive
165,who is kayne west,Rapper,44710,7269,newsqa_extractive
166,What is the rapper's name?,Kanye West,44717,7270,newsqa_extractive
167,How long is the community service due to be?,50 hours,44767,7278,newsqa_extractive
168,What is the name of West's manager?,Don Crawley,45196,7348,newsqa_extractive
169,Who was the altercation with?,a photographer and a cameraman,45257,7358,newsqa_extractive
170,who was honoured,Bruce Springsteen.,46826,7615,newsqa_extractive
171,Who was honored that day ?,Bruce Springsteen.,46826,7615,newsqa_extractive
172,Who were among those honored?,Bruce Springsteen.,46826,7615,newsqa_extractive
173,What is Mel brooks job ?,"writer, composer, actor, director and producer",46949,7634,newsqa_extractive
174,Dave Brubeck is what?,pianist and composer,47008,7642,newsqa_extractive
175,How many people were discharged from the Maoist camp ?,than 200,48269,7842,newsqa_extractive
176,What kind of people were in the discharged group ?,200 former fighters,48274,7843,newsqa_extractive
177,What country is the Maoist camp in?,Nepal's,48431,7869,newsqa_extractive
178,Where is the Maoist camp,Nepal's,48431,7869,newsqa_extractive
179,Who were they deemed disqualified by,"United Nations findings in 2007,",48550,7886,newsqa_extractive
180,"The group was ""disqualified"" by United Nations findings in what year?","2007,",48577,7890,newsqa_extractive
181,What is their discharge seen as,in important part of the Nepal's ongoing peace process.,49759,8081,newsqa_extractive
182,Of what is this discharge seen a part of ?,of the Nepal's ongoing peace process.,49777,8084,newsqa_extractive
183,Who is he a fan of,Bobby Murcer,50809,8256,newsqa_extractive
184,"Who was the ""Rainbow Man""?",Rollen Stewart,52222,8503,newsqa_extractive
185,"What else is ""Rainbow Man"" known as?",Rollen Stewart,52222,8503,newsqa_extractive
186,Where is Rainbow Man?,Buckingham Palace,52410,8537,newsqa_extractive
187,Is the Rainbow Man in prision?,"And he's now serving three life sentences for holding a maid hostage at a Los Angeles Hyatt, also in 1992.",52653,8578,newsqa_extractive
188,What happened to the John 3:16 guy?,he's now serving three life sentences for holding a maid hostage,52657,8579,newsqa_extractive
189,"What has happened to ""Rainbow Man""?",now serving three life sentences,52662,8580,newsqa_extractive
190,"WHERE IS THE ""RAINBOW MAN"" NOW?",serving three life sentences,52666,8581,newsqa_extractive
191,"Where is ""Rainbow Man""",serving three life sentences,52666,8581,newsqa_extractive
192,Who lost his seat?,Robin Ficker,53110,8659,newsqa_extractive
193,What did her husband lose in the bombing?,His legs,54699,8920,newsqa_extractive
194,What is he suffering from?,His legs were blown off,54699,8920,newsqa_extractive
195,"Who said; I saw my legs were severed, just flesh and skin?","Murtada, a 29-year-old taxi driver,",54740,8928,newsqa_extractive
196,What has husband been unable to get?,prosthetics.,56113,9178,newsqa_extractive
197,Where are they?,Shiite neighborhood in western Baghdad.,56666,9277,newsqa_extractive
198,Who is Marilyn Chambers?,Porn icon,57307,9394,newsqa_extractive
199,When Chamber's body was found?,"Sunday night,",57373,9406,newsqa_extractive
200,What his her claim to fame during the 1970s?,adult-film actress,57523,9430,newsqa_extractive
201,Who is Ron Jeremy?,co-starred with Chambers in adult films starting in the 1970s.,57754,9472,newsqa_extractive
202,What was Marilyn Chambers set to do?,sign a contract,57903,9496,newsqa_extractive
203,When is Mac snow leopard expected to be out?,"Friday,",59089,9688,newsqa_extractive
204,What's coming out soon?,Mac OS X Snow Leopard,59229,9710,newsqa_extractive
205,What is the cost of the upgrade?,$29,59317,9727,newsqa_extractive
206,What did apple promise?,"faster applications,",59966,9830,newsqa_extractive
207,What is Apple promising?,"faster applications,",59966,9830,newsqa_extractive
208,What was changed?,"An upgraded QuickTime system will let users more easily view, record, trim and share video,",60105,9852,newsqa_extractive
209,Who urges protection of Irag's minority religions?,The U.S. Commission on International Religious Freedom,61333,10049,newsqa_extractive
210,Who urged the incoming U.S. administration to ensure safety for all Iraqis?,Commission on International Religious Freedom,61342,10051,newsqa_extractive
211,Who is urging that these religious minorities be protected?,Judith Ingram,61759,10107,newsqa_extractive
212,Who doesn't have any militias or tribal structures?,the smaller groups,62052,10150,newsqa_extractive
213,What don't smaller groups have?,"""militia or tribal structures to protect them""",62082,10155,newsqa_extractive
214,What do smaller religious groups in Iraq lack?,"""Lacking militias,",62505,10211,newsqa_extractive
215,What is the U.S administration urged to ensure?,"""safe and fair provincial elections"" and ""security and safety for all",63347,10332,newsqa_extractive
216,What did Portugal announce?,three days of national mourning,63706,10386,newsqa_extractive
217,What number of people were killed?,could rise above 42.,63834,10407,newsqa_extractive
218,How many were injured?,At least 120,64049,10442,newsqa_extractive
219,What number of people were injured?,120,64058,10444,newsqa_extractive
220,Who paid tribute to the victims?,Cristiano Ronaldo,64734,10549,newsqa_extractive
221,Who paid tribute to victims?,Cristiano Ronaldo,64734,10549,newsqa_extractive
222,Who also paid tribute to victims?,Cristiano Ronaldo,64734,10549,newsqa_extractive
223,What was he guilty of?,first-degree murder,66519,10832,newsqa_extractive
224,What were the charges?,first-degree murder,66519,10832,newsqa_extractive
225,Who pleads not guilty to slaying woman?,Philip Markoff,66582,10841,newsqa_extractive
226,What was Philip Markoff charged with?,killing a woman and robbing another,66613,10846,newsqa_extractive
227,Who was killed?,"Julissa Brisman,",66990,10907,newsqa_extractive
228,What were both April incidents linked to?,ads on the popular Web site Craigslist.,67120,10929,newsqa_extractive
229,Where did it stop?,International Airport,68600,11175,newsqa_extractive
230,Where was the jet going?,"Honolulu, Hawaii.",69011,11245,newsqa_extractive
231,Where is Honolulu located?,Hawaii.,69021,11246,newsqa_extractive
232,were any injuries to passengers reported,"had minor cuts and bruises,",69433,11312,newsqa_extractive
233,where was the event,Wembley,70136,11430,newsqa_extractive
234,Where will they play next ?,Wembley,70136,11430,newsqa_extractive
235,What are the goal scorers names ?,Frederic Piquionne,70175,11435,newsqa_extractive
236,who scored the goals,Kevin-Prince Boateng,70298,11451,newsqa_extractive
237,when will the final take place,May 15,72430,11793,newsqa_extractive
238,Who are suspects linked to?,Mexican drug cartels.,72818,11857,newsqa_extractive
239,What do suspects have links to?,Mexican drug cartels.,72818,11857,newsqa_extractive
240,Who said the area has high-intensity drug trafficking?,Czar Gil Kerlikowske,73172,11908,newsqa_extractive
241,Who said it was a drug area?,Czar Gil Kerlikowske,73172,11908,newsqa_extractive
242,How long will the operation continue?,"into November,",74711,12143,newsqa_extractive
243,How many marijuana plants were seized?,"At least 330,000",74789,12153,newsqa_extractive
244,How many plants have been found?,"330,000",74798,12155,newsqa_extractive
245,Where will Bush speak Wednesday?,U.S. Air Force,75203,12219,newsqa_extractive
246,what was the main point of bush speech,"the ""only way America could lose the war on terror is if we defeat ourselves.""",75244,12226,newsqa_extractive
247,what did bush say,"""only way America could lose the war on terror is if we defeat ourselves.""",75248,12227,newsqa_extractive
248,What is the only way America could lose the war on terror?,"if we defeat ourselves.""",75298,12237,newsqa_extractive
249,What does he compare the wars in Iraq and Afghanistan to?,"America's earlier conflicts, particularly World",75542,12274,newsqa_extractive
250,Where does he predict that successes will come?,Afghanistan and Iraq.,76305,12401,newsqa_extractive
251,Who married in February?,Kelsey Grammer and,77630,12619,newsqa_extractive
252,Who is looking forward to?,Kelsey Grammer,77630,12619,newsqa_extractive
253,Who is looking forward to meeting these new arrivals?,Kelsey Grammer,77630,12619,newsqa_extractive
254,Who did he marry?,Kayte Walsh,77654,12623,newsqa_extractive
255,What will the second leg decide?,last remaining places for European football's showpiece tournament,79191,12876,newsqa_extractive
256,who will be co-hosting next year?,"Poland and Ukraine,",79420,12910,newsqa_extractive
257,What will the court be asked to do?,extend,80895,13150,newsqa_extractive
258,What nationality was the alleged terrorist?,Lebanese,80921,13155,newsqa_extractive
259,Who warned of a terrorist threat?,United States and Israel,81043,13173,newsqa_extractive
260,Who has been charged?,"Atris Hussein,",81196,13197,newsqa_extractive
261,Who has been charged with possession of explosives?,"Atris Hussein,",81196,13197,newsqa_extractive
262,What is the mans name?,"Atris Hussein,",81196,13197,newsqa_extractive
263,How much explosives did he have?,"400 boxes of fertilizers weighing a total of more than 4,000 kilograms and 1,500 liters of liquid ammonia nitrate,",82200,13355,newsqa_extractive
264,Where is the violence happening?,Srinagar,83599,13568,newsqa_extractive
265,In what city did Indian security forces quell violence sparked by a schoolboy's death?,Srinagar,83599,13568,newsqa_extractive
266,What was a 13 year old boy hit with in the clash?,tear gas shell,83787,13596,newsqa_extractive
267,What hit the 13-year-old?,tear gas shell,83787,13596,newsqa_extractive
268,how many people were injured in the confrontation?,more than 100,84164,13658,newsqa_extractive
269,How many people were wounded in clashes between Muslim protestors and security forces?,more than 100,84164,13658,newsqa_extractive
270,Which company does Fiat hope to purchase?,GM Europe,86089,13949,newsqa_extractive
271,How much money is the new company excepted to generate ?,about $100 billion annually with sales of between 6 and 7 million cars a year.,86421,14004,newsqa_extractive
272,How much money would the new company generate?,$100 billion annually,86427,14005,newsqa_extractive
273,How much would the new company generate?,$100 billion annually,86427,14005,newsqa_extractive
274,What does Fiat hope for?,"to have the deal finished by the end of this month,",87278,14141,newsqa_extractive
275,What would the new company be called?,Fiat/Opel,87389,14164,newsqa_extractive
276,What is Fiat hoping for ?,"to secure loans from the German government,",87985,14265,newsqa_extractive
277,Who racked a growing fine?,President George Washington,88317,14323,newsqa_extractive
278,Who has racked up a fine?,President George Washington,88317,14323,newsqa_extractive
279,What library would like to track down the books?,New York City,88358,14329,newsqa_extractive
280,what was never returned?,two books,88446,14346,newsqa_extractive
281,How long has the library known about the missing books?,since the 1930s.,89919,14597,newsqa_extractive
282,How long as the library known about the missing books?,since the 1930s.,89919,14597,newsqa_extractive
283,What media was Phil Donahue involved with?,"syndicated talk show,",90520,14698,newsqa_extractive
284,What is the film about?,"disabled veteran Tomas Young,",90737,14733,newsqa_extractive
285,Who is the subject of the movie?,"Tomas Young,",90754,14735,newsqa_extractive
286,What did Donahue help direct and produce?,"independent film, ""Body of War,""",90843,14749,newsqa_extractive
287,What does the film concern?,"a disabled Iraq war veteran, Tomas Young,",90882,14755,newsqa_extractive
288,Who is Tomas Young?,"disabled Iraq war veteran,",90884,14756,newsqa_extractive
289,What happened to Tomas Young?,"shot in the spine,",91083,14789,newsqa_extractive
290,What injury did Tomas Young suffer?,"shot in the spine, paralyzing him from the waist down.",91083,14789,newsqa_extractive
291,Who will lose his job this week?,Spider-Man's alter ego,93503,15236,newsqa_extractive
292,What will happen to Peter Parker?,lose his job,93599,15251,newsqa_extractive
293,what is the alter's name?,"Peter Parker,",93681,15265,newsqa_extractive
294,What will be Parker's struggle?,"unemployment and trying to save the city while he can barely afford to keep a roof over his head,""",93870,15295,newsqa_extractive
295,where was texas am sailboat,Gulf of Mexico,95344,15524,newsqa_extractive
296,Who have the Coast Guard rescued?,five crewmates,95424,15538,newsqa_extractive
297,Who was the deceaded mariner?,"Roger Stone,",95632,15573,newsqa_extractive
298,What was the starting city of the regatta?,"Galveston, Texas,",96029,15639,newsqa_extractive
299,where is galveston,"Texas,",96040,15640,newsqa_extractive
300,Where did the regatta end?,"Veracruz, Mexico,",96050,15642,newsqa_extractive
301,where is veracruz,"Mexico,",96060,15643,newsqa_extractive
302,Who will host Saturday Night Live in May?,Betty White,98026,15961,newsqa_extractive
303,Which day white will host NCB'S?,May 8,98578,16051,newsqa_extractive
304,When will White host Saturday Night Live?,May 8,98578,16051,newsqa_extractive
305,What are White's two hit sitcoms?,"""Golden Girls.""",99007,16130,newsqa_extractive
306,What is the name of the man?,John Kalymon,100205,16335,newsqa_extractive
307,What was he a member of?,Nazi-sponsored Ukrainian Auxiliary Police,100273,16348,newsqa_extractive
308,When did he come to the United States?,1949,100488,16378,newsqa_extractive
309,When did he become a U.S citizen?,1955.,100522,16385,newsqa_extractive
310,When did he become a U.S. citizen?,1955.,100522,16385,newsqa_extractive
311,Who went missing on a solo flight?,Steve Fossett,102167,16644,newsqa_extractive
312,Who is missing?,Steve Fossett,102167,16644,newsqa_extractive
313,How long has Fosset been missing?,"last seen in early September,",102298,16666,newsqa_extractive
314,When did Stephen Fossett go missing?,"early September,",102311,16669,newsqa_extractive
315,Where was the single-engine plane last seen?,Nevada ranch.,102385,16681,newsqa_extractive
316,How long has the search been going on?,A month-long,102399,16683,newsqa_extractive
317,How long was the search?,month-long,102401,16684,newsqa_extractive
318,Where was the small plane last sighted?,spotted at 11 a.m. less than 20 miles from the ranch's airport.,103520,16879,newsqa_extractive
319,Who was the University of Georgia professor suspected of killing?,"George Zinkhan,",105425,17198,newsqa_extractive
320,Who is the suspect?,"George Zinkhan,",105425,17198,newsqa_extractive
321,Who found body of George Zinkhan in wood?,Cadaver dogs,105605,17228,newsqa_extractive
322,What distance from the vehicle was the body found?,about a mile,105697,17244,newsqa_extractive
323,How far away was the body from the Jeep?,about a mile,105697,17244,newsqa_extractive
324,How far was Zinkhan's body from his jeep?,about a mile,105697,17244,newsqa_extractive
325,Who is the former Air Force fighter?,"Chesley B. ""Sully"" Sullenberger III",107626,17562,newsqa_extractive
326,Who has 40 years of flight experience?,"Chesley B. ""Sully"" Sullenberger III",107626,17562,newsqa_extractive
327,What pilot's character was praised?,"Chesley B. ""Sully"" Sullenberger III",107626,17562,newsqa_extractive
328,What is Chesley B. Sullenberger III's nickname?,"""Sully""",107637,17564,newsqa_extractive
329,What branch of the military was Sullenberger in?,an Air Force veteran,107833,17599,newsqa_extractive
330,How old is Sully?,57-year-old,108153,17652,newsqa_extractive
331,Age o Chesley B. Sullenberger?,57-year-old,108153,17652,newsqa_extractive
332,How many years of experience does this professional have?,more than 40,108216,17662,newsqa_extractive
333,What does Sullenberger usually speak about?,"airline safety,",108409,17692,newsqa_extractive
334,What did the superintendent do?,congratulated Sullenberger,110313,18001,newsqa_extractive
335,Who is the Air Force Academy superintendent?,"Lt. Gen. John Regni,",110344,18004,newsqa_extractive
336,Who insist for the removal of Zelaya?,The de facto government of Roberto Micheletti and his supporters,112540,18332,newsqa_extractive
337,What did the government say?,that Zelaya's removal was a constitutional,112619,18344,newsqa_extractive
338,What coincide with the US official's visit?,The announcement of the arrest warrants,113511,18487,newsqa_extractive
339,Where is Zelaya?,inside the Brazilian Embassy,113982,18558,newsqa_extractive
340,"Which embassy is Zelaya ""holed up"" in?",Brazilian,113993,18560,newsqa_extractive
341,In which Embassy stay Zelaya?,Brazilian,113993,18560,newsqa_extractive
342,what does bushs say,"""Americans can be proud of the history that was made yesterday,""",114454,18633,newsqa_extractive
343,What will be a stirring sight?,turning over the White House to Obama,115217,18761,newsqa_extractive
344,what kind of briefing,top-secret intelligence,116437,18950,newsqa_extractive
