question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
57,"According to legend, who took the Santo Caliz to Rome?",St. Peter,11763,1891,Valencia,squad_extractive
58,In what year did the cantonalist uprising occur?,1873,11983,1929,Valencia,squad_extractive
59,Who was sent to stop Valencia's uprising?,General Martinez-Campos,12355,1992,Valencia,squad_extractive
60,Who became king in 1874?,Alfonso XII,12504,2015,Valencia,squad_extractive
61,When did Alfonso XXII reach Valencia?,11 January 1875,12584,2029,Valencia,squad_extractive
62,Who was the Republican leader after the granting of male suffrage?,Vicente Blasco Ibáñez,12889,2078,Valencia,squad_extractive
63,Who designed the City of Arts and Sciences?,Santiago Calatrava,13000,2092,Valencia,squad_extractive
64,Which of Calatrava's creations contains an IMAX theater?,City of Arts and Sciences,13043,2097,Valencia,squad_extractive
65,Where is the bridge named for Calatrava located?,centre of the city,13365,2148,Valencia,squad_extractive
66,How many schools offer education completely in Valencian?,more than 70,15456,2457,Valencia,squad_extractive
67,During what period has Valencia had a cultural surge?,the last thirty years,15636,2486,Valencia,squad_extractive
68,Which structural engineer's work has helped Valencia's reputation?,Santiago Calatrava,16067,2554,Valencia,squad_extractive
69,Which architect other than Calatrava has helped Valencia's reputation?,Félix Candela,16164,2567,Valencia,squad_extractive
70,What part of Valencia is undergoing improvements?,Old City,16292,2584,Valencia,squad_extractive
71,What church holds some of Spain's greatest frescoes?,Saints John,16428,2604,Valencia,squad_extractive
72,Who decorated the Saints John's dome?,Palonino,16508,2616,Valencia,squad_extractive
73,What was once headquartered in the former Dominican convent?,Capital General,16819,2671,Valencia,squad_extractive
74,Who destroyed the Jesuit college?,the revolutionary Committee of the Popular Front,17118,2720,Valencia,squad_extractive
75,What was once a college for nobles and is now a place of secondary education?,Colegio de San Juan,17195,2732,Valencia,squad_extractive
76,When did the Byzantines invade the Iberian peninsula?,554,17725,2817,Valencia,squad_extractive
77,When were the Byzantines expelled?,625,17810,2830,Valencia,squad_extractive
78,"After the Byzantines left, who was stationed in Valencia?",Visigothic military contingents,17815,2831,Valencia,squad_extractive
79,What archdiocese was Valencia under during the time of the Visigoths?,Toledo,18244,2895,Valencia,squad_extractive
80,Who started the construction of the main chapel?,Archbishop Luis Alfonso de los Cameros,18466,2932,Valencia,squad_extractive
81,When was the main entrance constructed?,beginning of the 18th century,18646,2964,Valencia,squad_extractive
82,Who painted the pictures that are in the San Francesco chapel?,Francisco Goya,19542,3118,Valencia,squad_extractive
83,What ruler attacked Valencia in 1238?,King James I of Aragon,19831,3167,Valencia,squad_extractive
84,What group did the crusaders who attacked Valencia belong to?,Order of Calatrava,19934,3184,Valencia,squad_extractive
85,When did Valencia surrender?,28 September,19984,3193,Valencia,squad_extractive
86,Who was expelled from Valencia after James I's victory?,the Muslim population,20200,3228,Valencia,squad_extractive
87,What were Valencia's new charters called?,Furs of Valencia,20426,3265,Valencia,squad_extractive
88,What Valencian festivals were declared Celebrations of International Touristic Interest?,Falles,20789,3326,Valencia,squad_extractive
89,Which America's Cup competitions did Valencia host?,the 32nd and the 33rd,21306,3401,Valencia,squad_extractive
90,What tennis event has Valencia hosted?,Valencia Open 500 tennis tournament,21412,3419,Valencia,squad_extractive
91,What equestrian event has Valencia hosted?,Global Champions Tour,21457,3426,Valencia,squad_extractive
92,When did Valencia surrender to the Moors?,by 714 AD,21585,3446,Valencia,squad_extractive
93,Who commanded that Valencia be destroyed?,Abd al-Rahman I,21657,3460,Valencia,squad_extractive
94,What did Abdullah have built outside Valencia?,the Russafa,21956,3510,Valencia,squad_extractive
95,What was Valencia named during the time of Abdullah?,Medina al-Turab,22117,3540,Valencia,squad_extractive
96,What feature of Valencia used to be a minaret?,El Micalet,22564,3612,Valencia,squad_extractive
97,When were the Serranos Towers constructed?,1392,22818,3655,Valencia,squad_extractive
98,What influential novel did Joanot Martorell write?,Tirant lo Blanch,23245,3723,Valencia,squad_extractive
99,Who was an early poet to use Valencian?,Ausiàs March,23362,3740,Valencia,squad_extractive
100,When was the University of Valencia founded?,between 1499 and 1502,23510,3764,Valencia,squad_extractive
101,What was the University of Valencia's original name?,Estudio General,23603,3779,Valencia,squad_extractive
102,What war took place from 1702-1709?,War of Spanish Succession,23719,3797,Valencia,squad_extractive
103,With whom did Valencia side in the War of Spanish Succession?,Charles of Austria,23907,3827,Valencia,squad_extractive
104,When did English cavalry enter Valencia?,24 January 1706,23930,3831,Valencia,squad_extractive
105,Who led the English cavalry into Valencia?,"Charles Mordaunt, 3rd Earl of Peterborough, 1st Earl of Monmouth",23947,3834,Valencia,squad_extractive
106,What did Mordaunt capture on his way from Barcelona?,fortress at Sagunt,24119,3861,Valencia,squad_extractive
107,Who attacked Valencia with French soldiers but failed to capture it?,Moncey,24305,3889,Valencia,squad_extractive
108,Who led the successful attack against Valencia?,Suchet,24485,3921,Valencia,squad_extractive
109,When did Valencia surrender to the French?,8 January 1812,24596,3941,Valencia,squad_extractive
110,What forced Suchet to leave Valencia?,Battle of Vitoria,24877,3986,Valencia,squad_extractive
111,When were the Jews expelled?,1609,25051,4016,Valencia,squad_extractive
112,What people group was descended from Muslim converts to Christianity?,Moriscos,25076,4022,Valencia,squad_extractive
113,When was the Taula de Canvi bankrupted?,1613,25644,4112,Valencia,squad_extractive
114,Who got rich from the Valencian orange crop and vineyards?,land-owners,26173,4197,Valencia,squad_extractive
115,What poet was an early influence on the Valencian Renaissance?,Teodor Llorente,26666,4275,Valencia,squad_extractive
116,Who founded Lo Rat Penat?,Constantine Llombart,26732,4284,Valencia,squad_extractive
117,What group still exists and promotes Valencian culture?,Lo Rat Penat,26800,4293,Valencia,squad_extractive
118,Who was Spain's 18th Prime Minister?,Espartero,26946,4316,Valencia,squad_extractive
119,When did Espartero rule?,16 September 1840 to 21 May 1841,27014,4328,Valencia,squad_extractive
120,Who ended up getting most of Valencia's church property?,local bourgeoisie,27384,4386,Valencia,squad_extractive
121,Whose troops threatened reprisals in Valencia?,General Cabrera,27582,4416,Valencia,squad_extractive
122,When did the Valencia metro derail?,3 July 2006,27642,4424,Valencia,squad_extractive
123,How many people were gravely injured by the derailment?,more than ten,27800,4453,Valencia,squad_extractive
124,Who said the Valencia derailment was fortuitous?,Vicente Rambla and Mayor Rita Barberá,27930,4473,Valencia,squad_extractive
125,What was Valencia's population in 2000?,"739,014",28353,4541,Valencia,squad_extractive
126,When was the Gare du Nord station finished?,1921,28678,4593,Valencia,squad_extractive
127,Who was prime minister in 1936?,Manuel Azana,29410,4711,Valencia,squad_extractive
128,What building did the government move to in 1936?,Palau de Benicarló,29452,4718,Valencia,squad_extractive
129,How many bomb shelters were built?,over two hundred,29603,4740,Valencia,squad_extractive
130,When did the Italian Navy first attack Valencia?,13 January 1937,29664,4750,Valencia,squad_extractive
131,When did El Mundo's article with information about the crash investigation come out?,March 2012,30535,4893,Valencia,squad_extractive
132,Which paper published an article that raised questions about the handling of the investigation?,El Mundo,30561,4897,Valencia,squad_extractive
133,What TV program questioned the official account of the crash?,Salvados,30810,4936,Valencia,squad_extractive
134,"What happened at the same time as the crash, which may have contributed to the government downplaying it?",visit of the pope to Valencia,30984,4962,Valencia,squad_extractive
135,What evidence related to the crash remains missing?,book of train breakdowns,31048,4975,Valencia,squad_extractive
136,Who was the hospital's patroness?,Santa María de los Inocentes,31399,5028,Valencia,squad_extractive
137,What was the confraternity called after its separation from the hospital?,Cofradia para el ámparo de los desamparados,31710,5084,Valencia,squad_extractive
138,Who insisted on building the new chapel?,Conde de Oropesa,31869,5112,Valencia,squad_extractive
139,Who placed the chapel's cornerstone?,Archbishop Pedro de Urbina,32107,5151,Valencia,squad_extractive
140,What was the archiepiscopal palace during the Moorish period?,a grain market,32232,5172,Valencia,squad_extractive
141,When did Valencia C.F. win the UEFA Cup?,2004,32610,5238,Valencia,squad_extractive
142,What is Levante UD's stadium?,Estadi Ciutat de València,32885,5289,Valencia,squad_extractive
143,Where does Huracan Valencia play?,Municipal de Manises,33014,5313,Valencia,squad_extractive
144,In which division does Huracan Valencia play?,Segunda División B,33043,5318,Valencia,squad_extractive
145,When was Valencia's founding?,138 BC,33106,5329,Valencia,squad_extractive
146,How big is Valencia's historic centre?,169 hectares,33333,5370,Valencia,squad_extractive
147,What Valencian museum contains pieces by Velazquez and other famous artists?,Museu de Belles Arts de València,33830,5446,Valencia,squad_extractive
148,What Valencian museum has a photography collection?,Institut Valencià d'Art Modern,34051,5484,Valencia,squad_extractive
149,How far from the sea was Valencia when it was founded?,6.4 km,34469,5551,Valencia,squad_extractive
150,How far from Valencia is the Albufera?,11 km,34549,5566,Valencia,squad_extractive
151,From what entity was the Albufera bought?,Crown of Spain,34661,5590,Valencia,squad_extractive
152,In what park is the Albufera located?,Parc Natural de l'Albufera,34750,5607,Valencia,squad_extractive
153,Where does Valencia's population rank among EU municipalities?,24th,35023,5649,Valencia,squad_extractive
154,How many inhabitants live within Valencia's limits?,"809,267",35107,5662,Valencia,squad_extractive
155,How much land is within Valencia's limits?,134.6 km2,35166,5672,Valencia,squad_extractive
156,How much did Valencia's foreign population rise from 2007 to 2008?,14%,35433,5715,Valencia,squad_extractive
157,From which countries does the biggest rise in Valencia's foreign population come?,"Bolivia, Romania and Italy",35534,5731,Valencia,squad_extractive
158,How many Romans lived in Valencia in 138 BC?,two thousand,35569,5736,Valencia,squad_extractive
159,Who was the ruler of Valencia in 138 BC?,Decimus Junius Brutus Galaico,35653,5751,Valencia,squad_extractive
160,What road crossed Valencia's island in Roman times?,Via Augusta,35933,5800,Valencia,squad_extractive
161,What is now located at the former centre of Valencia?,Plaza de la Virgen,36103,5829,Valencia,squad_extractive
162,"In Roman times, what two roads met at Valencia's centre?",Cardo Maximus and the Decumanus Maximus,36166,5842,Valencia,squad_extractive
163,Who was the ruler when the new city wall was constructed?,Abd al-Aziz,36522,5903,Valencia,squad_extractive
164,What was El Cid's real name?,Rodrigo Diaz de Vivar,36661,5926,Valencia,squad_extractive
165,When did El Cid rule?,15 June 1094 to July 1099,36982,5983,Valencia,squad_extractive
166,When did El Cid die?,July 1099,37211,6026,Valencia,squad_extractive
167,Who took El Cid's position after his death?,Ximena Díaz,37290,6039,Valencia,squad_extractive
168,When did Valencia suffer from the Black Death?,1348,37483,6073,Valencia,squad_extractive
169,Which three religious groups lived in Valencia?,"Christian, Jewish and Muslim",37926,6154,Valencia,squad_extractive
170,The Muslims lived near what current market?,Mosen Sorel,38305,6209,Valencia,squad_extractive
171,When was the Jewish section attacked?,1391,38321,6212,Valencia,squad_extractive
172,When was the Muslim section attacked?,1456,38566,6249,Valencia,squad_extractive
173,When did the guilds' rebellion take place?,1519–1523,38709,6271,Valencia,squad_extractive
174,What were the artisan guilds called?,the Germanies,38752,6278,Valencia,squad_extractive
175,From where did the anti-monarchists get inspiration?,Italian republics,38998,6318,Valencia,squad_extractive
176,What caused the nobility to leave Valencia?,plague,39102,6336,Valencia,squad_extractive
177,What type of people often held Valencia's offices?,foreign aristocrats,39576,6412,Valencia,squad_extractive
178,What convent was close to the area where troops lived?,Santo Domingo,39738,6438,Valencia,squad_extractive
179,Until when was the Lonja used to quarter troops?,1762,39827,6454,Valencia,squad_extractive
180,Who offered troops to the King?,General Elio,39911,6468,Valencia,squad_extractive
181,How long did absolutist rule last?,six years,40163,6511,Valencia,squad_extractive
182,When was the Trieno Liberal?,1820–1823,40329,6537,Valencia,squad_extractive
183,What was finished in 1850?,public water supply network,40345,6539,Valencia,squad_extractive
184,When were plans for city expansion drawn?,1858,40403,6549,Valencia,squad_extractive
185,What was Valencia's population in 1860?,"140,416",40777,6606,Valencia,squad_extractive
186,What was knocked down in 1866?,city walls,40832,6614,Valencia,squad_extractive
187,When did Valencia get electricity?,1882,40948,6630,Valencia,squad_extractive
188,"When democracy began in Spain, what did the kingdom of Valencia become?",the Valencian Community,41301,6683,Valencia,squad_extractive
189,What law made Valencia the capital of its region?,Statute of Autonomy,41330,6687,Valencia,squad_extractive
190,Who led a coup in Valencia?,Jaime Milans del Bosch,41530,6719,Valencia,squad_extractive
191,Whose message convinced much of the military to stay loyal?,King Juan Carlos I,41735,6754,Valencia,squad_extractive
192,When did Milans del Bosch surrender?,24 February,41967,6796,Valencia,squad_extractive
193,Where is Valencia's City Hall located?,Plaza del Ayuntamiento,42018,6805,Valencia,squad_extractive
194,What is on the eastern side of Valencia's largest plaza?,the central post office,42109,6821,Valencia,squad_extractive
195,What shape is the Plaza del Ayuntamiento?,triangular,42256,6846,Valencia,squad_extractive
196,When are firewords heard every day?,during the Les Falles,42386,6868,Valencia,squad_extractive
197,What is in the north part of the plaza?,a large fountain,42482,6885,Valencia,squad_extractive
198,What was the Cathedral's name from early in the Reconquista? ,Iglesia Mayor,42555,6897,Valencia,squad_extractive
199,What was the Valencia Cathedral called from 1866?,Basilica Metropolitana,42765,6935,Valencia,squad_extractive
200,What pagan deity may have had a temple where the Valencia Cathedral is now?,Diana,42877,6954,Valencia,squad_extractive
201,What is the tower called?,El Miguelete,43579,7080,Valencia,squad_extractive
202,How tall is the cathedral's tower?,58 m,43664,7096,Valencia,squad_extractive
203,In which years was the European Formula One Grand Prix in Valencia?,2008–2012,43733,7109,Valencia,squad_extractive
204,Who won the last race of the European Grand Prix in 2012?,Fernando Alonso,44094,7169,Valencia,squad_extractive
205,What motorcycle event is held in Valencia?,Valencian Community motorcycle Grand Prix,44175,7183,Valencia,squad_extractive
206,What is another name for the Circuit Recardo Tormo?,Circuit de Valencia,44368,7213,Valencia,squad_extractive
207,What is the population of Berne?,"140,634",44860,7287,Bern,squad_extractive
208,How many municipalities are in the Berne agglomeration?,36 municipalities,44977,7304,Bern,squad_extractive
209, What is the second most populous of Switzerland's cantons?,Canton of Bern,45124,7330,Bern,squad_extractive
210,Which canton is Berne the capital?,Canton of Bern,45124,7330,Bern,squad_extractive
211,Bern is the capitol of which canton?,Canton of Bern,45124,7330,Bern,squad_extractive
212,What dialect is Bernese German?,Alemannic Swiss,45301,7359,Bern,squad_extractive
213,Where is the UNESCO World Heritage Site located?,the centre of Bern,45389,7373,Bern,squad_extractive
214,Where is the UNESCO World Heritage Site?,centre of Bern,45393,7374,Bern,squad_extractive
215,What is Bern's ranking for the best quality of life?,the world’s top ten,45466,7387,Bern,squad_extractive
216,Where does Bern rank for top cities for the best quality of life?,top ten,45478,7389,Bern,squad_extractive
217,Who was the founder of the city of Bern?,"Berchtold V, Duke of Zähringen",45632,7416,Bern,squad_extractive
218,What animal does legend say Bern is named after?,a bear,45789,7448,Bern,squad_extractive
219,Finding what in the 1980s changed the assumption as to what the city was named after?,the Bern zinc tablet,45976,7486,Bern,squad_extractive
220,What is the common assumption of what Bern was named after?,"a pre-existing toponym of Celtic origin, possibly *berna ""cleft""",46073,7506,Bern,squad_extractive
221,What live animals did they keep in the Bärengraben?,bears,46280,7543,Bern,squad_extractive
222,What is the earliest reference to keeping live bears in the Bärengraben?,the 1440s,46314,7549,Bern,squad_extractive
223,What is the earliest that they kept live bears in the Bärengraben?,1440s.,46318,7550,Bern,squad_extractive
224,When was the earliest evidnce of settlement in the city centre?,12th century,46429,7568,Bern,squad_extractive
225,What era was there a Gallo-Roman vicus on the same site?,Roman era,46695,7614,Bern,squad_extractive
226,What is the name of the Bern zinc tablet?,Brenodor,46788,7632,Bern,squad_extractive
227,When was the settlement in Bumpliz close to the medieval city?,Early Middle Ages,46827,7638,Bern,squad_extractive
228,The medieval city is a foundation of what family?,Zähringer,46993,7670,Bern,squad_extractive
229,Where did the Zahringer ruling family rise to power?,Upper Burgundy,47041,7678,Bern,squad_extractive
230,When did the Zahringer ruling family rise to power?,12th century,47063,7682,Bern,squad_extractive
231,What year was Bern founded?,1191,47164,7697,Bern,squad_extractive
232,Who founded Bern?,"Berthold V, Duke of Zähringen",47172,7699,Bern,squad_extractive
233,what year did Bern join the Swiss Confederacy?,1353,47207,7705,Bern,squad_extractive
234,What year did Bern invade Aargau?,1415,47359,7731,Bern,squad_extractive
235,What river was the city near?,River Aare,47660,7786,Bern,squad_extractive
236,What was the name of the tower that was the western boundary?,Zytglogge,47676,7789,Bern,squad_extractive
237,What tower took over after Zytglogge?,Käfigturm,47763,7804,Bern,squad_extractive
238,What did the big and small Schanze protect?,the whole area of the peninsula,48080,7856,Bern,squad_extractive
239,What year was there a huge fire?,1405,48137,7867,Bern,squad_extractive
240,What was destroyed in the fire?,the city's original wooden buildings,48143,7868,Bern,squad_extractive
241,What year was Bern occupied by French troops?,1798,48515,7925,Bern,squad_extractive
242,Why were French troops in Bern?,French Revolutionary Wars,48531,7928,Bern,squad_extractive
243,When did Bern regain control of Bernese Oberland?,1802,48655,7948,Bern,squad_extractive
244,What new territory was aquired in 1814?,Bernese Jura.,48729,7961,Bern,squad_extractive
245,When did the canton of Jura seceed?,1979,48900,7992,Bern,squad_extractive
246,What congresses were held in Bern?,First and Second Internationals,49053,8019,Bern,squad_extractive
247,"In World War I, what side was Switzerland on?",Switzerland was neutral,49141,8033,Bern,squad_extractive
248,What percent of the populatin of Bern resident foreigners?,30%,49569,8104,Bern,squad_extractive
249,Where is Bern located?,the Swiss plateau in the Canton of Bern,49687,8120,Bern,squad_extractive
250,What helped form the Bern countryside?,glaciers,49858,8152,Bern,squad_extractive
251,What is the tallest mountain closests to Bern?,Bantiger,49982,8176,Bern,squad_extractive
252,What was built to help Bern grow bigger than the peninula?,bridges,50352,8237,Bern,squad_extractive
253,What type of ground was Bern built on?,uneven ground.,50444,8255,Bern,squad_extractive
254,What is the elevation difference between the inner cities and the other cities?,several metres,50495,8263,Bern,squad_extractive
255,"Which city is higher, Matte or Langgasse?",Länggasse,50606,8280,Bern,squad_extractive
256,What is 33.6% of the land in Bern?,forested,50848,8321,Bern,squad_extractive
257,How does the government of Bern operate?,as a collegiate authority.,51205,8381,Bern,squad_extractive
258,"Who is Bern's mayor, or Stadtprasident?",Alexander Tschäppät,51552,8427,Bern,squad_extractive
259,How after are the elections?,every four years.,51787,8463,Bern,squad_extractive
260,Where is the executive body held?,in the Erlacherhof,52117,8523,Bern,squad_extractive
261,What party also had the mayor as of 2015?,Social Democratic Party,52263,8549,Bern,squad_extractive
262,What is the Christian Democratic Party also known as?,CVP,52336,8562,Bern,squad_extractive
263,Who has the majority of the seats in Bern's City Council?,left parties,52439,8577,Bern,squad_extractive
264,Who holds the legislative power?,The City Parliament,52540,8596,Bern,squad_extractive
265,How often are elections held for the City Parliament?,every four years.,52671,8618,Bern,squad_extractive
266,Which specific party has the most members in the City Parliament?,Social Democratic Party,53462,8748,Bern,squad_extractive
267,Which party has the absolute majority of the seats?,left parties,54298,8877,Bern,squad_extractive
268,What is the population of Bern?,"140,634",54371,8890,Bern,squad_extractive
269,What percent of the population are resident foreign nationals?,34%,54390,8893,Bern,squad_extractive
270,What counted for more of the population change?,births and deaths,54563,8922,Bern,squad_extractive
271,What percent of the population speaks German?,81.2%,54673,8939,Bern,squad_extractive
272,What did the city decide again?,having twinned cities,54890,8978,Bern,squad_extractive
273,When did they have a temporary twinned city?,during the UEFA Euro 2008,54936,8986,Bern,squad_extractive
274,What country is Salzburg in?,Austrian,54984,8993,Bern,squad_extractive
275,What was the twinning city with Bern in 2008?,Salzburg,54998,8995,Bern,squad_extractive
276,How many Swiss men live in Bern?,35.4%,55124,9017,Bern,squad_extractive
277,What percent of the population is born somewhere else in Switzerland?,20.1%,55438,9070,Bern,squad_extractive
278,What percent were born outside of Switzerland?,21.6%,55499,9080,Bern,squad_extractive
279,What percent of the population are 19 years old and under?,15.1%,55608,9097,Bern,squad_extractive
280,What age group has most of the population included?,adults,55639,9102,Bern,squad_extractive
281,What percent of the population are between 20-64?,65%,55672,9108,Bern,squad_extractive
282,What percent of the population are over 64 years old?,19.9%,55716,9117,Bern,squad_extractive
283,How many people were single in Bern in 2000?,"59,948",55755,9123,Bern,squad_extractive
284,How many people were married in Bern in 2000?,"49,873",55835,9136,Bern,squad_extractive
285,How many people were widows or widowers in Bern in 2000?,"9,468",55892,9144,Bern,squad_extractive
286,What is the average of people per household in Bern?,1.8 persons,56025,9164,Bern,squad_extractive
287,How many households have 5 or more people living in them?,"1,592",56117,9179,Bern,squad_extractive
288,What percentage of the apartment homes in Bern were occupied in 2000?,90.6%,56207,9194,Bern,squad_extractive
289,What percent of apartments are seasonal apartments?,7.4%,56278,9204,Bern,squad_extractive
290,What was the average price to rent an average apartment in Bern?,1108.92 Swiss francs,56529,9244,Bern,squad_extractive
291,What was the vacancy rate for Bern in 2010?,.45%,57061,9332,Bern,squad_extractive
292,What percent of the population were Roman Catholic?,24.5%,57169,9348,Bern,squad_extractive
293,How much of the population is Jewish in Bern?,.25%,57555,9413,Bern,squad_extractive
294,How many muslims were there in Bern in 2000?,"4,907",57600,9420,Bern,squad_extractive
295,How much of the population had no religion?,12.72%,57794,9453,Bern,squad_extractive
296,What does UNESCO recognised Bern's city center to be?,a Cultural World Heritage Site,58105,9505,Bern,squad_extractive
297,What is Berns most famous site?,Zytglogge,58174,9517,Bern,squad_extractive
298,What is the name of the 15th century cathedral?,Münster,58334,9541,Bern,squad_extractive
299,What is the Barengraben?,a bear pit,58538,9576,Bern,squad_extractive
300,Where is the Barengraben located?,the far end of the Nydeggbrücke,58570,9582,Bern,squad_extractive
301,What are held at the Barengraben?,heraldic animals,58615,9591,Bern,squad_extractive
302,Who gave Bern their bears?,the Russian president,58744,9613,Bern,squad_extractive
303,What zoo are the bears of Bern kept?,Dählhölzli zoo,58779,9619,Bern,squad_extractive
304,Where is the national parliment housed?,The Federal Palace,58796,9621,Bern,squad_extractive
305,What is the Federal Palace called?,Bundeshaus,58816,9625,Bern,squad_extractive
306,Where is Albert Einstein live?,the Kramgasse 49,59000,9653,Bern,squad_extractive
307,What is the flat that Einstein called?,Einsteinhaus,59034,9660,Bern,squad_extractive
308,What was published the same years?,Annus Mirabilis Papers,59089,9670,Bern,squad_extractive
309,What is the Rose Garden also known as?,Rosengarten,59146,9679,Bern,squad_extractive
310,What can you see from the Rose Garden?,view of the medieval town centre,59190,9684,Bern,squad_extractive
311,What was the Rosarium converted into?,a park,59289,9702,Bern,squad_extractive
312,What year was the Rosarium converted?,1913,59322,9709,Bern,squad_extractive
313,Where are the statues at in the Old Town?,public fountains,59381,9717,Bern,squad_extractive
314,Who created all the statues except the Zahringer fountain?,Hans Hiltbrand,59505,9737,Bern,squad_extractive
315,Who does the Kindlifresserbrunnen scare?,disobedient children.,59802,9784,Bern,squad_extractive
316,What does the UNESCO consider the entre Old Town?,a UNESCO World Heritage Site,59872,9795,Bern,squad_extractive
317,When was the biggest cathedral in Switzerland built?,1421,60023,9823,Bern,squad_extractive
318,What is the largest Swiss Reformed church in Switzerland?,Holy Ghost Church,60171,9847,Bern,squad_extractive
