question_id,question,answer,evidence_char_pos,evidence_word_pos,type
233,who is dealing with their own flooding problems?,West Virginia,66598,10800,newsqa_extractive
234,What levels did winds reach?,75 miles per hour,67648,10968,newsqa_extractive
235,Where was the exposition held?,"Copenhagen, Denmark.",68332,11081,newsqa_extractive
236,Who  has been collecting photos of amusing signs for 17 years ?,writer Doug Lansky.,68470,11102,newsqa_extractive
237,How many years has Lansky been collecting?,almost 17,68714,11144,newsqa_extractive
238,"Where did tThe ""Signspotting"" street exhibition open ?","Copenhagen, Denmark",69975,11365,newsqa_extractive
239,Who died of cancer at age 64?,Malcolm McLaren,70272,11413,newsqa_extractive
240,Can you name the manager,Malcolm McLaren,70272,11413,newsqa_extractive
241,Who was the onetime manager ?,Malcolm McLaren,70272,11413,newsqa_extractive
242,Do you know his age,64.,70324,11422,newsqa_extractive
243,What happened in 1978,The Sex Pistols broke up,71896,11687,newsqa_extractive
244,What  broke up in 1978?,The Sex Pistols,71896,11687,newsqa_extractive
245,when did the band break up,1978,71924,11693,newsqa_extractive
246,What accusation was lodged against alleged agents?,U.S. citizen to keep quiet about a growing international election scandal.,72573,11803,newsqa_extractive
247,Where was Wilson coming from?,"Caracas, Venezuela,",72937,11855,newsqa_extractive
248,What was the cash believed to be for?,"the campaign of Cristina Fernandez de Kirchner,",74384,12076,newsqa_extractive
249,Who is the cash for?,campaign of Cristina Fernandez,74388,12077,newsqa_extractive
250,What was the supposed purpose for the cash?,"campaign of Cristina Fernandez de Kirchner,",74388,12077,newsqa_extractive
251,What did the family request about the funeral?,estate get the bill for the cost of this week's burial of her son.,75806,12296,newsqa_extractive
252,Where will Michael Jackson be interred?,"Forest Lawn Memorial Park in Glendale, California,",76108,12349,newsqa_extractive
253,What has been kept under court seal?,The cost of the burial,76497,12408,newsqa_extractive
254,What was kept under court seal by judge's order?,The cost of the burial is a secret,76497,12408,newsqa_extractive
255,what is the cost of the burial,is a secret,76520,12413,newsqa_extractive
256,when will the public tribute be held,"July 7,",76858,12473,newsqa_extractive
257,When was the public tribute held?,"July 7,",76858,12473,newsqa_extractive
258,Who should have invited Reagan to bill signing?,The White House,77877,12634,newsqa_extractive
259,What is the name of the former first lady?,Nancy Reagan,77938,12645,newsqa_extractive
260,What does Reagan support?,stem-cell research.,78704,12767,newsqa_extractive
261,What event is she attending?,the unveiling of a new statue of President Reagan,79633,12916,newsqa_extractive
262,What is going to be unveiled Wednesday?,a new statue of President Reagan,79650,12919,newsqa_extractive
263,What is being unveiled on Wednesday?,a new statue of President Reagan,79650,12919,newsqa_extractive
264,Who drew them?,Adolf Hitler,80154,13003,newsqa_extractive
265,Who is the painter of 12 sketches at the time he was trying to get into art school,Adolf Hitler,80154,13003,newsqa_extractive
266,What was hitler trying to get into?,art school.,80231,13016,newsqa_extractive
267,What do some of the sketches have?,"two drawings of an elderly woman thought to be Hitler's mother, as well as studies of objects, landscapes, models, and even a Roman senator.",80401,13041,newsqa_extractive
268,What address do some of the paintings have on them,Hitler's Vienna,80581,13072,newsqa_extractive
269,What are the expected to bring at auction?,"between £4,000 and £6,000 (about $6,100 and $9,100) each,",81873,13280,newsqa_extractive
270,What is the price range the sketches are likely to achieve at auction,"between £4,000 and £6,000 (about $6,100 and $9,100) each,",81873,13280,newsqa_extractive
271,What price will they sell for?,"between £4,000 and £6,000 (about $6,100 and $9,100) each,",81873,13280,newsqa_extractive
272,When do the drawings date from?,"1908 and 1909,",81994,13299,newsqa_extractive
273,Where were the farms?,"Mexico and Florida,",83010,13466,newsqa_extractive
274,what did FDA found about tomatoes?,"contamination could have occurred in a packing shed, warehouse, supplier chain or distribution center.",83666,13572,newsqa_extractive
275,What number of cases has there been?,552,83992,13625,newsqa_extractive
276,what is the count of cases on outbreak?,552,83992,13625,newsqa_extractive
277,What is the number of cases in outbreak?,552,83992,13625,newsqa_extractive
278,What countries had places in the second round of Asia qualifying?,"Jordan,",85713,13914,newsqa_extractive
279,Who clinched places in second round?,Japan and Uzbekistan,86260,14009,newsqa_extractive
280,who scored 3-1,Congo DR,87312,14189,newsqa_extractive
281,Where was it raining?,Basel,88061,14311,newsqa_extractive
282,Who must the Turks beat to qualify?,Czech Republic,88317,14356,newsqa_extractive
283,Who must the Turks beat in Group A?,Czech Republic,88317,14356,newsqa_extractive
284,What was the match marred by?,deluge,88664,14410,newsqa_extractive
285,What marred the match?,deluge,88664,14410,newsqa_extractive
286,What the mach was marred with?,"heavy rain,",88932,14452,newsqa_extractive
287,What was the severity of the rain during the match?,heavy,88932,14452,newsqa_extractive
288,Who has been expelled from Israel?,Venezuela's ambassador,91659,14925,newsqa_extractive
289,who did Move in response to?,Venezuela's ambassador,91659,14925,newsqa_extractive
290,Who was expelled?,Venezuela's ambassador,91659,14925,newsqa_extractive
291,Who broke diplomatic relations?,Venezuela's,91697,14930,newsqa_extractive
292,What caused the expulsion?,an Israeli envoy and the rupture of diplomatic relations,91722,14933,newsqa_extractive
293,who is Venezuelan ambassador?,Roland Betancourt,91896,14957,newsqa_extractive
294,Who is proud of the expulsion from israel?,Venezuelan Foreign Minister Nicolas Maduro,92470,15050,newsqa_extractive
295,Who has reached the cup?,Angeles Galaxy,94053,15295,newsqa_extractive
296,Who has reached the MLS Cup?,Angeles Galaxy,94053,15295,newsqa_extractive
297,What sport fo the Los Angeles galaxy play?,Major League Soccer's,94076,15298,newsqa_extractive
298,What was the score of the winning game?,3-1,94141,15308,newsqa_extractive
299,Who did they beat?,Real Salt Lake,94155,15311,newsqa_extractive
300,Who will they play in final?,Houston Dynamo,94494,15366,newsqa_extractive
301,When will the team face Houston Dynamo?,"in the post-season's final match,",94509,15368,newsqa_extractive
302,what Video game sales were $2.91 billion in November?,U.S. retail,96618,15719,newsqa_extractive
303,What was the value of video sales in November,$2.91 billion,96659,15726,newsqa_extractive
304,What is the value of game sales in November?,$2.91 billion,96659,15726,newsqa_extractive
305,"According to Game Informer, what do video games provide?","""provide the ultimate escapism.""",97493,15859,newsqa_extractive
306,What does the editor of Game Informer call Video games,"the ultimate escapism.""",97502,15860,newsqa_extractive
307,Name the two most popular games,"""Call Of Duty: World At War,""",97656,15885,newsqa_extractive
308,Which President or ex-President was mentioned?,Bill Clinton,98451,16019,newsqa_extractive
309,Who did Bill Clinton embrace?,Mervyn Jones Jr.'s,98642,16050,newsqa_extractive
310,What resonated loudly regarding Bill Clinton?,silent embrace of the 25-year-old son of recently deceased Ohio Rep. Stephanie Tubbs Jones,98735,16065,newsqa_extractive
311,What was the result of years of friendship?,embrace of the 25-year-old son of recently deceased Ohio Rep. Stephanie Tubbs Jones,98742,16066,newsqa_extractive
312,What state did Stephanie Tubbs Jones represent?,Ohio,98794,16074,newsqa_extractive
313,What caused the public moment of recognition?,years of friendship.,99341,16166,newsqa_extractive
314,How old was Stephanie Tubbs Jones at the time of her death?,"58,",101042,16461,newsqa_extractive
315,Age of Tubbs Jones when she died?,"58,",101042,16461,newsqa_extractive
316,What did Tubbs Jones die from?,brain aneurysm.,101076,16469,newsqa_extractive
317,What did Tubbs die of?,brain aneurysm.,101076,16469,newsqa_extractive
318,What did Rep Joe Wilson say?,he will not apologize,101881,16607,newsqa_extractive
319,What speech was Obama making?,to Congress,101981,16623,newsqa_extractive
320,What did Joe Wilson say to Obama?,"""You lie!""",102049,16633,newsqa_extractive
321,What did Wilson yell as Obama made his speech?,"""You lie!""",102049,16633,newsqa_extractive
322,What did Wilson yell at Obama?,"""You lie!""",102049,16633,newsqa_extractive
323,What do House Democrats plan to do?,censure Wilson if he refuses,102587,16714,newsqa_extractive
324,Would Wilson do it again?,"""would never",105058,17091,newsqa_extractive
325,Who did the police arrest?,46 people,105133,17103,newsqa_extractive
326,"All together, how many police has been arrested?",46,105133,17103,newsqa_extractive
327,How many people were arrested?,46,105133,17103,newsqa_extractive
328,Where were they?,"in Boston, Massachusetts,",105208,17115,newsqa_extractive
329,What did a judge rule?,First Amendment rights do not extend to seizing and holding areas on which they sit.,106115,17260,newsqa_extractive
330,What were the people charged with?,blocked traffic and refused to disperse.,106929,17387,newsqa_extractive
331,What did Xavier Todo win?,the toughest stage of this year's Paris-Nice cycling classic,107269,17441,newsqa_extractive
332,who  finishes second to claim six-second time bonus?,Alejandro Valverde,107333,17451,newsqa_extractive
333,Who finished in second place?,Alejandro Valverde,107333,17451,newsqa_extractive
334,Who is the race leader?,Alberto Contador.,107436,17467,newsqa_extractive
335,Who is leading the race?,Alberto Contador.,107436,17467,newsqa_extractive
336,Who got the six-second time bonus?,Valverde,107744,17516,newsqa_extractive
