question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"meaning of our statute! ] is a question of fact which must be proved or disproved by the evidence in each case.” (citation and punctuation omitted)); Clark v. State, 169 Ga. App. (4) (61 SE 917) (1908) (analyzing the nature of “public places” and holding that “while a town guardhouse may be made a public place by an assemblage of persons there, it is not primarily nor per se such a place” in context of prohibited liquor sales). 8 OCGA § 16-6-8 (d) (emphasis supplied); see Ga. L. 1996, pp. 312-13, § 1; see also Minor v. State, 232 Ga. App. 246, 246 (1) (501 SE2d 576) (1998) (“Correctional institutions are public places within the meaning of the public indecency statute.” (citing OCGA § 16-6-8 (d))). 9 See Berry v. City of East Point, 277 Ga. App. 649, 654 (6) (c) (627 SE2d 391) (2006) (<HOLDING>); see also United Savings Ass’n of Tex. v.",8579,1403,0,case_hold_mc,holding that laterenacted provision governed over earlierenacted provision and that a specific statute will prevail over a general statute absent any indication of a contrary legislative intent to resolve any inconsistency between them citation and punctuation omitted,holding wills more specific provision prevails over general provision,holding that a specific statutory provision prevails over a more general one,recognizing that a specific statute controls over a general one,holding that where there is a conflict between statutes the more recent statute is controlling and a specific provision prevails over a general provision relating to the same subject matter
12,"of common law fraud, it is considered a fraudulent act and is protected by 9(b)). We conclude that 9(b) applies to FCA fraud claims because not only is such a conclusion in accord with other courts and our more recent decisions, but also because its applicability is consistent with the purposes of Rule 9: (1) to inhibit claims that are filed as a pretext to uncover unknown wrongs; (2) to protect defendants from the harm that results from charges of serious wrongdoing; and (3) to give defendants notice of the complained-of conduct, enabling defendants to prepare a defense. Coronet Insurance Co. v. Seyfarth, 665 F.Supp. 661, 666 (N.D.Ill.1987). See also U.S. ex rel. Stinson, Lyons, Gerlin & Bustamante v. Blue Cross Blue Shield of Georgia, Inc., 755 F.Supp. 1055, 1058 (S.D.Ga.1990) (<HOLDING>); U.S. ex rel. Stinson, Lyons, Gerlin &",9434,1558,1,case_hold_mc,holding a broad claim with no factual support was insufficient to satisfy rule 9b,holding that rule 9b applies to fca,holding that californias ucl claims are subject to rule 9b pleading standards,holding that charge of money laundering need not satisfy rule 9b,holding plaintiffs speculations did not satisfy rule 9b requirements
13,"Commission pursuant to 28 U.S.C. 994(o), upon motion of the defendant or the Director of the Bureau of Prisons, or on its own motion, the court may reduce the term of imprisonment, after considering the factors set forth in section 3553(a) to the extent they are applicable, if such a reduction is consistent with applicable policy statements issued by the Sentencing Commission.” 18 U.S.C. § 3582(c)(2). CLAY, Circuit Judge, concurring. Although I concur in the result reached by the majority, I hesitate to concur in the reasoning of the majority opinion because of the possibility that the district court lacked the jurisdiction to impose a sentence below the applicable statutory minimum sentence. See Melendez v. United States, 518 U.S. 120, 130-31, 116 S.Ct. 2057, 135 L.Ed.2d 427 (1996) (<HOLDING>). However, the jurisdictional issue, which was",10281,1698,2,case_hold_mc,holding that when no statutory exception applies  the district court lacks the authority to impose a sentence less than the statutory mandatory minimum,holding that a district court is not authorized to sentence a defendant below the statutory minimum unless the government filed a substantial assistance motion pursuant to 18 usc  3553e and ussg  5k11 or the defendant falls within the safetyvalve of 18 usc  3553f,holding that a district court lacks authority to pierce a statutory minimum sentence under ussg  5k11,holding that a motion under  5k11 permitted a downward departure from the guideline range but that the departure could not extend below the statutory minimum sentence absent an additional motion by the government under  3553e,holding that government waived right to challenge alleged error of district court in failing to impose statutory minimum sentence under  841b1b by failing to object to sentence announced by district court
14,"This substance abuse, the report continued, “seems to have had an exacerbating effect on the grandiose and persecutory beliefs that Doug began to develop during the mid-1970s.” Thus, Mickey is simply incorrect that there was undiscovered evidence of pre-drug abuse psychiatric disturbance for counsel to investigate. The same is true of the new social history with respect to the purported abuse. It is black-letter law that counsel cannot be found deficient for believing what his client plausibly tells him: “when a defendant has given counsel reason to believe that pursuing certain investigations would be fruitless or harmful, counsel’s failure to pursue those investigations may not later be challenged as unreasonable.” Strickland, 466 U.S. at 691, 104 S.Ct. 2052; Cox, 588 F.3d at 1048-49 (<HOLDING>); Raley v. Ylst, 470 F.3d 792, 803 (9th",11139,1834,4,case_hold_mc,holding that defendants failure to obtain counsel despite opportunities to do so implied a waiver of counsel,recognizing that a criminal defendants right to counsel is the right to the effective assistance of counsel,holding that an ambiguous mention of an attorney is not a request for counsel,holding that trial counsel will not be convicted of ineffective assistance of counsel for failure to engage in futile acts,holding counsel not responsible for defendants failure to mention abuse
15,"Ex. 16 (Memorandum from Barbara Birchette to Joyce Dews regarding ""RIF Ranking” dated June 13, 1996). Defendant counters ""that the evaluation of three teachers [who were over the age of 50] is statistically too small to have any meaning, particularly in light of the actual situation at the business academy.” Defendant's Reply to Plaintiffs Opposition to Motion for Summary Judgment (""Def.’s Reply”) at 4. Defendant notes that regarding the business education teachers, a 41 year old and a 50 year old were rated higher than a 35 year old, a 62 year old, and a 53 year old. Id. at 4. The Court agrees with defendant that this evidence is not highly probative and does not establish that there was discriminatory animus towards older employees in general. See Simpson, 823 F.2d at 942, 943 (<HOLDING>); Goss, 942 F.Supp. at 665 (rejecting",11993,1967,1,case_hold_mc,holding that after court dismissed case at plaintiffs request notwithstanding the fact that jury had deliberated upon the case and indicated that it had reached a verdict there was no case pending in court on which a verdict could be predicated and the information which the judge got from an inspection of the petition handed to him by the foreman of the jury was information which he received as an individual and not as a judge of the court and further holding that despite violation of defendants right to receive the verdict that was purportedly reached the writing incorporated in the bill of exceptions as a verdict of the jury was in law no verdict because it was not received in court and published as required by law and was instead entirely extraneous and extrajudicial,holding that plaintiffs statistics regarding the average age  of employees retained and fired during the period immediately preceding and following his termination    even if arguably supporting an inference of discrimination to establish a prima facie case  had insufficient probative value to support a jury verdict on the ultimate question of discrimination this was due in part because the plaintiff used the departure of only seventeen people as a basis for his statistical argument which the court concluded was suspect furthermore the plaintiff failed to provide the relative qualifications of those hired and the positions to which they were assigned and he neglected vital information regarding the pool of applicants and whether for example qualified older employees were available or applied for those jobs,holding that plaintiff could not establish prima facie case of discrimination where plaintiff failed to meet minimum qualifications for job,holding that a general motion for judgment of acquittal which asserted without explanation or argument that the state had failed to prove a prima facie case of the crime charged in the indictment was insufficient to preserve for appeal the specific argument that the state had failed to prove the age of the victim to support a conviction for sexual battery of a child under the age of eleven,holding that to make out the fourth element of a prima facie case of sex discrimination plaintiff must prove that males remained in similar positions and similarly for age discrimination that she was otherwise discharged because of her age
16,"Commonwealth, 437 Mass. 312, 771 N.E.2d 770, 775-76 (2002); see also Brum v. Town of Dartmouth, 428 Mass. 684, 704 N.E.2d 1147, 1155 (1999) (“[T]he principal purpose of § 10(j) is to preclude liability for failure to prevent' or diminish harm, including harm brought about by the wrongful act of a third party.”). Here, Plaintiff has not presented evidence of an affirmative act (as opposed to a failure to act) by the Individual Defendants that originally caused Plaintiff to suffer harassment. See, e.g., Doe v. Old Rochester Reg'l Sch. Dist., 56 F.Supp.2d 114, 121 (D.Mass.1999) (“Even if the School District ignored the Does’ complaints about harassment by other students, ""there are no allegations that it ‘originally caused’ the students to harass Jane Doe.”); Brum, 704 N.E.2d at 1155-56 (<HOLDING>). Thus, even if Plaintiff had made presentment,",12838,2109,2,case_hold_mc,holding that a school had no duty to protect pedestrian from student,holding that a prosecutor is absolutely immune from a suit claiming that he destroyed and falsified evidence,holding that school officials were immune from suit claiming they failed to protect student from an inschool stabbing,holding college school district immune from suit in federal court under eleventh amendment,holding state immune from suit involving a federal question
17,"but it is ""as provided in Section 30 of the Automated External Defibrillator Act.” The current version of the Good Samaritan Act was not in force at the time of Mr. Tobin's death, and therefore it cannot govern the issue retroactively. 45 . Plaintiffs seem to concede that the off-duty flight attendants are entitled to immunity under the Samaritan Act, but claim that on-duty flight attendants are not, because they worked ""for compensation.” 46 . 745 Ill. Comp. Stat. § 49/10 (1998). 47 . In re Heanue, 355 Ill.App.3d 645, 291 Ill. Dec. 537, 823 N.E.2d 1123 (2005); see Johnson v. Matviuw, 176 Ill.App.3d 907, 126 Ill. Dec. 343, 531 N.E.2d 970 (1989). 48 . In re Heanue, 291 Ill.Dec. 537, 823 N.E.2d at 1129. See Rodas v. SwedishAmerican Health System Corp., 594 F.Supp.2d 1033 (N.D.Ill.2009) (<HOLDING>). But see Henslee v. Provena Hospitals, 373",13698,2246,0,case_hold_mc,holding that under illinois law doctors were immune from civil damages under the samaritan act because they did not derive economic benefit directly from the service performed,holding that a municipality is immune from punitive damages under 42 usc  1983,holding that payments from a tortfeasors insurer are not from a collateral source because they stem directly from the tortfeasor,holding that police officers were immune from liability for damages resulting from alleged intentional infliction of emotional distress,holding that port authority is immune from punitive damages
18,"the court erroneously exercises its discretion, or exercises it “upon unfounded considerations or to an extent clearly unreasonable in light of the evidence”). ¶ 27. In affirming the family court decision, we stress what is not covered by this opinion. Wife, recipient spouse, appealed only the decision to find changed circumstances and not the modification decision reached by the family court once it found changed circumstances. Thus, we have not reviewed the amount of the reduction with respect to the improvement of wife’s financial situation. Nor have we determined whether part of the original maintenance award in this case was compensatory. If it was, we would question the family court’s authority to terminate that part of the maintenance award. See id. at 39-40, 819 A.2d at 690 (<HOLDING>); Stickney v. Stickney, 170 Vt. 547, 549, 742",14554,2391,4,case_hold_mc,recognizing appropriateness of compensatory education award and holding that plaintiff was entitled to recover compensatory education if she prevailed in her claim that she was denied a fape for several years,holding that a trial court has broad discretion to modify a spousal maintenance award,holding that denial of petition for modification of maintenance was proper when the parties agreement prohibited modification of maintenance,recognizing that recipient spouses improved financial security will support modification of maintenance award,recognizing that family court cannot eliminate compensatory part of maintenance award
19,"however, provides a narrow exception to this rule: [U]pon the submission of documentation to the commission that a contractor or subcontractor has represented himself to a higher tier subcontractor, contractor, or project owner as having workers’ compensation insurance at the time the contractor or subcontractor was engaged to perform work, the higher tier subcontractor, contractor, or project owner must be relieved of any and all liability under this title except as specifically provided in this section. Liability may only be transferred from the higher tier contractor to the Fund after the higher tier contractor has properly documented the lower tier contractor’s claim that it retains workers’ compensation insurance. See Barton v. Higgs, 381 S.C. 367, 371, 674 S.E.2d 145, 147 (2009) (<HOLDING>). We find substantial evidence in the record to",15410,2528,2,case_hold_mc,holding that because exclusion was not provided to certificate holder terms of the certificate controlled,holding that insurance certificate holder could not maintain negligence action against insurer when certificate holder was not insurers customer did not discuss insurance coverage with insurer and did not make any specific request to procure insurance coverage,holding liability could not be transferred to the fund where the certificate of insurance was not signed,holding that where a bankrupt wife transferred a certain lot to her husband the husband being already the equitable owner of the transferred property it cannot be said that the lot was transferred to him without consideration,holding that an insurance policy cannot be transferred to a third person without the insurers consent
20,"However, Medical Expert # 1, Dr. Abramson, found Hampton was capable of performing only light to medium work. (R. 70). Dr. Blackman testified that due to Hampton’s anger and depression interfering with his concentration, Hampton could not perform “even in the simplest of jobs now.” (R. 84). Once the psychiatrist established Hampton’s limitations performing the simplest of jobs due to his lack of mental concentration based on depression, the ALJ was required to call the VE to testify because the grid rules were no longer appropriate in determining whether Hampton could perform light to medium work where Hampton’s nonexertional impairments were so severe as to limit the range of work he could perform. Herron, 19 F.3d at 336; Allen v. Sullivan, 977 F.2d 385, 389-90 (7th Cir.1992) (<HOLDING>). Intertwined with claimant’s argument that the",16271,2659,0,case_hold_mc,holding the record viewed in its entirety does not support the aljs finding that allen had no nonexertional impairments,holding that when court applies the clearly erroneous standard court may not reverse boards finding of fact if after court reviews the record in its entirety the finding is supported by a plausible basis,holding that ambiguity will be found where writing viewed in its entirety fairly admits of more than one meaning,recognizing the aljs broad discretion to correct mistakes in the record,holding that the district courts finding of no discrimination was not clearly erroneous because the finding was supported by the record
21,"(reversing and remanding for determination of whether permissive intervention should have been allowed, where district court did not previously rule on question and where appellate court concluded that to permit it would not constitute an abuse of discretion). On appeal, however, we have a duty to determine if such an error was harmless. See Halderman v. Pennhurst State School & Hosp., 612 F.2d 131, 134 (3d Cir.1979) (applying harmless-error analysis to denial of motion to intervene for the purpose of appealing). Since we have considered all of the Task Force’s claims in this appeal, we conclude that the denial of its motion to intervene permissively constituted harmless error. See In re Grand Jury Proceedings in the Matter of Freeman, 708 F.2d 1571, 1575 (11th Cir.1983) (per curiam) (<HOLDING>); Washington State Bldg. & Constr. Trades",17124,2794,2,case_hold_mc,holding the order is only reviewable if actually considered by the district court,holding that appellate court may only review issues actually presented to and considered by the trial court,holding that failure to permit intervention was harmless where the appellate court considered the defendants claim  as if the district court had al lowed them to intervene,holding that defendants failure to renew their motion for judgment as a matter of law which was denied by the district court when they made it at the close of the evidence limited the relief the appellate court could grant to a new trial,holding that appellate court may infer that district court considered sentencing guidelines policy statements despite district courts failure to make explicit reference to them
22,"a right to enjoy over the land of another for the benefit of the easement holder’s land, but it does not create an interest in the land itself."" (footnote omitted; emphasis added)). 2 . 25 Am. Jur. 2d Easements and Licenses § 100 (2004) (footnotes omitted); see Cameron v. Barton, Ky., 272 S.W.2d 40, 42 (1954) (""Appellant finally contends that the easement in controversy was extinguished by merger when a former owner of the dominant estate bought an adjoining lot which offered a means of ingress and egress to and from the Highway Department’s property. The answer to this contention is that the doctrine of merger could not apply because the former owner of the dominant estate did not acquire the ser-vient estate."" (emphasis added)); Sievers v. Flynn, 305 Ky. 325, 204 S.W.2d 364 (1947) (<HOLDING>); City of Franklin v. St. Mary's Roman Catholic",17978,2929,2,case_hold_mc,holding that owners of a dominant estate had a duty to keep the easement in a proper state of repair to avoid damaging the servient estate through erosion,holding that the burden on the servient estate cannot be increased without the consent of the owners of the servient estate and that the owner of the dominant estate to which the appurtenant easement is attached has no power to convey or expand use of that easement in connection with a tract of land owned by another,holding that an easement is not a separate estate when dominant and servient tracts are under the same ownership,holding that an express easement ran with the dominant estate,recognizing that the dominant easement owner not the servient estate owner bears responsibility for maintaining an easement
23,"based on the above analysis, to succeed on a defense of vindictive prosecution, defendant must prove (1) that the prosecutor “harbored genuine animus toward the defendant”; and (2) that the defendant would not have been prosecuted except for that unlawful animus. Aviv, 923 F.Supp. at 36 (citing Futernick, 78 F.3d at 1056-57 (6th Cir.1996)); see also Koh, 199 F.3d at 640. First, it is clear from the record that it had been well over a year between the time defendant was erroneously released and the time that a decision was made to prosecute this case. During that year no one had shown any interest in prosecuting this case. It is well established that to prosecute a defendant based on the success of an appeal is unconstitutional. See United States v. Williams, 47 F.3d 658 (4th Cir.1995) (<HOLDING>). Second, based on evidence presented at the",18837,3074,2,case_hold_mc,holding that there is no due process right to appellate review,holding that there is no constitutional right to appeal a criminal conviction,holding violation of due process to penalize a criminal defendant for pursuing statutory right of appeal,holding that a criminal defendant has a due process right to present evidence and that exclusion of evidence for a defense discovery violation should be imposed only if no other remedy suffices,holding a criminal defendant has the right to effective assistance of counsel during a plea process
24,"seeks damages — that is, those entered into with Safeco, Provident and Manulife. (See Pl.’s Br. in Opp’n at 34, 92 Doc. 484-1 at 51, 109.) In the opinion of the Court, all of the Safeco, Provident and Manulife annuities, except the QPA-2, are variable annuities not entitled to the exemption provided for by section 3(a)(8). (1) The Safeco Annuities The QPA-2 was a traditional fixed annuity with a guaranteed interest rate. (PL’s Ex. 358 at Safeco 00127, Doc. 456-3 at 1.) All deposits were held in Safeco’s general fund, not a separate account. (PL’s Ex. 360 at Safeco 00115, Doc. 456-4 at 2.) Safeco bore all of the risk as it had to meet minimum interest payments. As such, it falls within the exemption provided by section 3(a) (8), 15 U.S.C. § 77c(a)(8). See Otto I, 814 F.2d at 1131-32 (<HOLDING>). The Resource Variable Account A was an",19695,3219,2,case_hold_mc,holding railroad rate exempt from state regulation,holding that the trustee did not breach its fiduciary duty when its actions were consistent with the trust instrument,holding that insurance instrument was fixed annuity exempt from securities regulation because the instrument provided a guaranteed return of four percent 4,holding that the gravamen of the offense is the physical adaptation of the instrument,holding that the deferential standard of review of a plan interpretation is appropriate only when the trust instrument allows the trustee to interpret the instrument and when the trust ee has in fact interpreted the instrument
25,"matter. When it is clear, however, from the relevant parts of the contract taken together and considered with the facts and circumstances surrounding the execution of the agreement, that the obligation in question was within the contemplation of the parties or was necessary to effect their intention, then such obligation may be implied and enforced. But when the contract between the parties speaks to the obligation sought to be implied, the courts will not write that implied obligation into the contract. Stated conversely, there may be an implied covenant on the part of the lessee (in the absence of any expressed on the subject as in the lease).[ ] Id. (citations, alterations, and quotation omitted). See also Nearburg v. Yates Petroleum Corp., 123 N.M. 526, 943 P.2d 560, 569 (1997) (<HOLDING>). Thus, in accordance with New Mexico law, any",20546,3369,1,case_hold_mc,recognizing that endorsement would prevail if inconsistent with policy provisions,holding that courts cannot imply covenants which are inconsistent with express provisions,holding that state courts may not enforce racially restrictive covenants,holding that the restrictive covenants at issue are unenforceable as a matter of public policy,holding that the law will not imply a contract where there is an existing express contract covering the same subject matter
