question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"the ISBE would terminate on August 1, 2011, and the consent decree for CPS on September 1, 2012. With the consent decrees terminated, the only remaining action is for the Monitor to file the final report detailing her findings of the agencies’ compliance with the decrees. Then, just a few months before the consent decree for CPS was set to terminate, CPS filed a motion with the district court to decertify the original “Corey H.” class and vacate the consent decree it had agreed to in 1998 and also in 2010. The district court denied the motion and CPS appealed to this court. On appeal, CPS contends that the district court erred by denying its motion on the ground that our decision in Jamie S. v. Milwaukee Pub. Schs., 668 F.3d 481 (7th Cir.2012), mandates that we d th Cir.1999) (en banc) (<HOLDING>). Even if this case were not moot, we would not",8543,1403,4,case_hold_mc,holding that where the action was filed as a class action and a consent decree was entered into entry of the consent decree was sufficient certification of the action as a class action under rule 23,holding there is no consent as a matter of law where the consent was given under coercion,holding that a motion to terminate a consent decree was moot because the challenged provisions of the decree had expired,holding that consent decree could not preclude plaintiffs from bringing claims that could not have been brought at time consent decree was filed and to which they were legally and procedurally entitled,holding that a motion to terminate a consent decree was moot because there was no  consent decree left to be terminated
12,"Jan. 5, 2011); Missouri ex rel. Koster v. Portfolio Recovery Assocs., Inc., 686 F.Supp.2d 942, 945-46 (E.D.Mo.2010); Illinois v. SDS W. Corp., 640 F.Supp.2d 1047, 1052 (C.D.Ill.2009). But see West Virginia ex rel. McGraw v. Comcast Corp., 705 F.Supp.2d 441, 449-50 (E.D.Penn.2010) (concluding that Caldwell's framework is consistent with CAFA’s goals). 5 . I have previously expressed that I generally eschew the use of legislative history to determine a statute's intent. See, e.g., Villas at Parkside Partners v. City of Farmers Branch, Tex., 675 F.3d 802, 829 n. 4 (5th Cir.2012) reh'g en banc granted, 688 F.3d 801 (5th Cir.2012). 6 . I note some commentary consistent with this concern. See Dwight R. Carswell, Comment, CAFA and Parens Patriae Actions, 78 U. Chi. L.Rev. 345, 370 (2011) (<HOLDING>). 7 . The majority opinion also suggests that",9405,1557,4,case_hold_mc,holding that an action against an officer was not an action against the state because the relief sought would not take away any property of the state or fasten a lien on it or interfere with the disposition of funds in the treasury,holding that prospective injunctive relief is appropriate in a federal civil rights action only if a reasonable likelihood exists the plaintiff will again be subjected to the unconstitutional actions,recognizing that civil rights lawsuits are private only in form,recognizing that state agencies which are independent of the state are citizens of the state,recognizing that lawsuits that seek only injunctive relief or money that will go to the state treasury rather than to state citizens are not mass actions as defined by cafa thus it does not make sense to argue that these are the only lawsuits that will fall within the mass action exception
13,"5th DCA 2002)(recognizing that the determination of whether an offer of judgment was served in good faith turns entirely on whether the offeror Mortgage’s notice of voluntary dismissal with out prejudice, Ormond Beach lost its right to request recovery of such fees. To hold otherwise would preclude the filing of a voluntary dismissal in all cases in which a defendant had filed an offer of judgment. AFFIRMED. COBB and PLEUS, JJ., concur. 1 . The bankruptcy court disallowed all of Citation’s claims against Ormond Beach. See In Re: Ormond Beach Assocs., Ltd. Partnership, 204 B.R. 336 (Bankr.D.Conn.1996). That decision was affirmed on appeal. See In Re: Ormond Beach Assocs., Ltd. Partnership, 184 F.3d 143 (2d Cir.1999). 2 . See MX Investments, Inc. v. Crawford, 700 So.2d 640",10260,1694,2,case_hold_mc,holding attorney fees not allowable as costs,holding a summary judgment to be final although motion to assess attorney fees remained pending because award of attorney fees is collateral to judgment,holding that offer of judgment statute does not provide a basis for an award of attorney fees and costs unless dismissal is with prejudice,holding proper basis for award of fees,recognizing that an award of temporary attorneys fees and costs is based on an assessment of need and ability to pay as well as the reasonableness of the fees and costs
14,"in Griffin in one or the other of the following respects: It either prohibits inviting the jury to do what the jury is perfectly entitled to do; or it requires the jury to do what is practically impossible. [Id. at 68, 120 S.Ct at 1124, 146 L.Ed.2d at 55 (footnoteq omitted).] Ultimately, the Court concluded that a prosecutor may accuse a defendant of tailoring based on trial presence because such com- merits are “appropriate” and “sometimes essential [ ] to the central function of the trial, which is to discover the truth.” Id. at 73, 120 S.Ct. at 1127, 146 L.Ed.2d at 59. Our appellate case law has, for decades, conformed to the Portuondo approach and permitted the kind of accusations allowed in that case. See State v. Buscham, 360 N.J.Super. 346, 366, 823 A.2d 71 (App.Div.2003) (<HOLDING>). In State v. Robinson, 157 N.J.Super. 118,",11048,1822,0,case_hold_mc,holding prosecutors reference to defendant being only witness in courtroom during testimony as tailoring opportunity not plain error,holding that a trial judges decision to close the courtroom during the testimony of a witness without making the requisite casespecific findings of fact was reversible error,holding that prosecutors reference to the fact that not one white witness has produced contradictory evidence was plain error,holding that prosecutors reference to code of silence among witnesses to shooting not plain error where argument finds support in record,holding that prosecutors reference to cooperation agreements with government witnesses was not plain error
15,"doubt” submitted to the jury that convicted him may have been unconstitutional. Moreover, as discussed infra, because trial counsel manifestly intended, at the end of the trial, to defend Mercer based solely on an insanity defense, counsel was reasonably unconcerned about the reasonable doubt instruction as it had no relevance to such defense upon which Mercer as the defendant earned the burden. Indeed, as discussed, Discussion, infra, at 240-43, because trial counsel tactically chose to rely on a concession that Mercer had committed the crimes charged in order to sustain the insanity defense for Mercer, such indifference to the reasonable doubt charge as given by Judge Han-nigan was completely understandable. Because as of the date of Mercer’s trial, t 46, 150 (N.D.N.Y.1996) (<HOLDING>). Nevertheless, insofar as Cage is, for",11899,1968,4,case_hold_mc,holding that where trial counsel was not ineffective appellate counsel was not ineffective for failing to raise claim of ineffectiveness of trial counsel,recognizing a constitutional claim for ineffective assistance of counsel,holding that defendant may raise claim of ineffective assistance of counsel on direct appeal only if ineffective assistance is conclusive from the record,holding that failure to object to admissible evidence was not ineffective assistance of counsel,holding no ineffective assistance of appellate counsel claim for failure to raise as basis for appeal of conviction ineffective assistance of trial counsel where basis for the latter claim was inadequate
16,"finding on the basis of supposition: the court inferred a worst-case scenario involving sex with a “child” that would have resulted in the endangerment of Francisco’s own children. The trier of fact may draw inferences, but only reasonable and logical ones. Hammerly Oaks, Inc. v. Edwards, 958 S.W.2d 387, 392 (Tex.1997) (observing that “[t]his Court has held that the trier of fact may. draw inferences, but only reasonable and logical ones,” and noting that the evidence relied on may not just be “ ‘meager circumstantial evidence’ which could give rise to any number of inferences, none more probable than another” (quoting Blount v. Bordens, Inc., 910 S.W.2d 931, 933 (Tex.1995))); see also Schlumberger Well Surveying Corp. v. Nortex Oil & Gas Corp., 435 S.W.2d 854, 858 (Tex.1969) (<HOLDING>). We agree that an offense occurring before a",12743,2098,1,case_hold_mc,recognizing that to uphold the government contentions would require the court to pile inference upon inference,recognizing that a vital fact may not be established by piling inference upon inference,holding that adverse inference rule is permissive,holding that a reasonable inference need not be the sole possible inference,holding that the nonmovant need not be given the benefit of every inference but only of every reasonable inference
17,"and substantive due process claims against the defendants because, on this record, these claims present genuine issues of triable fact. Accordingly, the judgment of the district court is affirmed in part and reversed in part. The plaintiffs may recover their costs from Deputy Mar he alone had the power to transfer ownership. 4 . This statutory provision has been amended and its new provisions became effective on July 1, 2007. 2007 Ind. Legis. Serv. P.L. 191-2007 (H.E.A.1425). The amendments to the statute do not bear on the issues in this case. 5 . The record does not demonstrate whether Mr. Belcher had to use any tools to remove the radio from the van, nor does the record clarify with any certainty how the radio was affixed to the van. However, at his deposi- . ti 1 (Ind.Ct.App.2003) (<HOLDING>). 8 . The law enforcement immunity provision",13593,2235,1,case_hold_mc,holding that after making an arrest of the driver of a vehicle the police may search the passenger compartment of the vehicle,holding police officers were entitled to immunity where the officers decided not to arrest an intoxicated driver who subsequently died of hypothermia in his vehicle,holding officers engaged in search entitled to immunity,holding that officers were entitled to qualified immunity where defendant officers could have reasonably believed that they were given sufficient third party consent to search,holding that police officers who instructed an intoxicated and unlicensed teenager who was a passenger in a vehicle operated by his intoxicated relative to drive the vehicle home rather than go through the effort of preparing arrest paperwork for the two intoxicated subjects were immune from liability for damages resulting from deaths of two innocent motorists and injuries to another cause by the drunk driving relative
18,"to release medical records to law enforcement for investigative purposes does not preclude the use of the records in a criminal prosecution resulting from the investigation. The purpose for which medical information is released is not necessarily a limitation on the use of the information, especially when the purpose and the use are closely related. The important focus is on the concept of confidentiality. When Demaray consented to the hospital’s release of his medical records to Deputy Miller, he destroyed the confidentiality between him and his doctor by allowing the information to be communicated to a third party. See 1 McCormick on Evidence § 103, at 413 (stating patient’s disclosure of the information waives the privilege); State v. Randle, 484 N.W.2d 220, 222 (Iowa Ct.App.1992) (<HOLDING>). Even though Dema-ray retained the right to",14451,2381,4,case_hold_mc,holding no reasonable expectation of privacy in medical records because of statutory exception to physicianpatient privilege in homicide trials,holding that the former wife did not waive her attorneyclient privilege simply because the credibility of her claim that she relied on her husbands representations could be impeached by deposing her former attorney,holding that threatening employee to mind her own business investigating her videotaping her without her permission and forcing her to take polygraph could not be considered adverse employment actions because they had no effect on conditions of employment,holding that every citizen has a constitutional right of privacy in his or her medical records,holding victim waived physicianpatient privilege by authorizing her doctor to release her medical records to the department of criminal investigation because the information contained in her medical records was no longer confidential between herself and her physician
19,"of the evidence presented, make a finding on the record as to whether domestic abuse occurred and then, if necessary, it must apply the remaining provisions of the Custody and Domestic or Family Abuse Act. REVERSED AND REMANDED. THOMPSON, J., concurs. YATES, J., concurs in the result. ROBERTSON, P.J., and MONROE, J., concur in the result only. 1 . For example, without a finding stated in the record, an appellate court cannot be certain whether the trial court has found that the alleged abuse did not occur, or has found that the abuse did occur but that the perpetrator of the abuse had rebutted the presumption against the child’s being placed in the sole or joint custody of the perpetrator. See Ala.Code 1975, § 30-3-131; see also Jackson v. Jackson, 709 So.2d 46, 48 (Ala.Civ.App.1997)",15308,2515,2,case_hold_mc,holding that the mclendon standard applied where an agreement between the parties granted the parties joint legal custody of the child with physical custody to the mother and the agreement had been adopted by the trial court,holding the trial court did not abuse its discretion in finding the best interest of the children require the continuation of primary physical custody with defendant and secondary custody with plaintiff and the trial court failed to make sufficient findings of fact and conclusions of law for this court to determine whether the guidelines were followed,holding that the trial court must apply the provisions of the statute and specifically determine whether the perpetrator of domestic abuse had rebutted the presumption against an award of joint custody,holding the district court did not abuse its discretion in limiting alternative perpetrator evidence where the record demonstrated the supposed alternative perpetrator was near the victim no more than ten minutes before the crime,holding that provisions concerning joint custody and healthcare of the parties child were consistent with the signed notes
20,"fraud alleged must be of an extreme nature, that goes to one of the essentials of marriage.”); Stegienko v. Stegienko, 295 Mich. 530, 295 N.W. 252, 254 (1940) (noting fraud must be “of a nature wholly subversive of the true essence of the marriage relationship” to support annulment of marriage). Several courts have held that the nondisclosure of a prior marriage and divorce does not qualify as an extreme enough fraud to annul a marriage. See Attor, 894 A.2d at 88 (citing Gerard v. Distefano, 84 N.J.Super. 396, 202 A.2d 220 (1964) (“The nondisclosure of a prior marriage and divorce is not such a fraud, for it in no way impedes the carrying out of the marital obligations and does not go to the fundamentals of the relationship.”)); Hess v. Pettigrew, 261 Mich. 618, 247 N.W. 90, 92 (1933) (<HOLDING>). However, at least one jurisdiction has held",16109,2651,2,case_hold_mc,recognizing that basis for deportation was aliens misrepresentation about his marriage not the validity of his marriage,holding that the law to be applied in determining the validity of  an outofstate marriage is the law of the state in which the marriage occurred,holding concealment of prior marriage is generally not fraud justifying annulment,holding that denial of leave to amend is error in the absence of justifying reasons,holding husband could not have marriage annulled because wife was pregnant by him at time of marriage
21,"where the-plaintiff seeks to subject private parties to § 1983 liability by bestowing on them the title of state actors. The instant case does not involve a situation where the State has “ ‘so far insinuated itself into a position of interdependence with the [private party] that it was a joint participant in the enterprise.’ ” Harvey, 949 F.2d at 1131 (quoting NBC ¶. Communications Workers of Am., AFL-CIO, 860 F.2d 1022, 1026 (11th Cir.1988) (citation omitted)). The Eleventh Circuit in Harvey, confronting facts similar to the case at bar and the issue of whether involuntary commitment by private parties may be considered state action, found an insufficient nexus between the defendants, a private hospital and private physicians, and the State. See id.; see also Rockwell, 26 F.3d at 258 (<HOLDING>). The court observed that “[b]oth the Supreme",16968,2799,1,case_hold_mc,holding that ccmc and its employees were not state actors under either the symbiotic relationship or close nexus test,holding that massachusetts statute did not create a sufficiently close nexus between private hospital and the state to warrant labeling private actors state actors,holding that foster parents are not state actors,holding private actors are not acting under the color of state law for the purposes of section 1983 liability,holding that private hospital and physicians who involuntarily committed plaintiff under massachusetts statute were not state actors noting that state regulation even if extensive and receipt of federal funds do not establish state action
22,"Although a 1986 D.C. law required the May- or to promulgate rules for providers of residential facilities for District juveniles, see D.C.Code § 7-2103; see generally id. §§ 7-2101 to 7-2108 (codifying the Youth Residential Facilities Licensure Act of 1986), the Mayor failed to develop any such rules for independent living programs prior to the events leading to this case. Absent such rules, no minimum standards were required of District providers generally, and the city’s Youth Services Administration (YSA) had, in the words of its Administrator Gail Turner, “no specific standards” for selecting providers. Tr. 3/17/03 at 32. Viewed in the light most favorable to Tron’s grandmother, Minnie Smith, see, e.g., Ekedahl v. COREStaff, Inc., 183 F.3d 855, 858 (D.C.Cir.1999) (per curiam) (<HOLDING>), the record reveals the following events: In",17827,2938,1,case_hold_mc,holding that in reviewing sufficiency of the evidence claims we view the evidence in the light most favorable to the government and draw all reasonable inferences and credibility choices in favor of the jurys verdict,holding that we view the evidence in the light most favorable to the prevailing party,holding that in reviewing whether there is sufficient evidence to support a conviction we view the evidence in the light most favorable to the government and draw all reasonable inferences and credibility choices in favor of the jurys verdict,holding that we view evidence in light most favorable to defendants requested submission,holding that when reviewing a challenge to the sufficiency of the evidence all evidence is viewed in the light most favorable to the government
23,"966 So.2d 319, 326 (Fla.2007) (quoting § 921.137(1), Fla. Stat. (2005)). See § 921.137(1), Fla. Stat. (2008); Fla. R.Crim. P. 3.203(b) (effective Oct. 1, 2004). 10 . Arnold testified that he was experienced in trying capital cases but because he won the guilt phase portions of all the capital cases he tried, except one, he had only handled one prior penalty phase proceeding. 11 . Dr. McClain also administered the Miller Forensic Assessment of Symptoms test, the Trailmaking test, The State Trait Anger Expression Inventory-2 test, the Controlled Oral Word Association test, the Rey Complex Figure test, the Rey Auditory Verbal Learning test, and the Rey 15 Item test. She interviewed Hurst's mother and father, as well as his sister. 12 . Spencer v. State, 615 So.2d 688, 691 (Fla.1993)",18681,3069,3,case_hold_mc,holding that the judge must allow the attorneys the opportunity to be heard on an initial 3850 motion in a capital case for the purpose of determining whether an evidentiary hearing is required and to hear legal argument relating to the motion,holding that a trial courts refusal to allow the defendant to attend the jury view was not prejudicial,holding that it was within the trial courts discretion to refuse any additional discovery and that the courts refusal to allow additional discovery was not an abuse of discretion,holding that the trial court should conduct a hearing to allow the parties to be heard including the defendant in person and to allow presentation of additional evidence before sentencing,holding trial court did not abuse its discretion in denying a continuance to allow defendant to present mitigating evidence in the form of letters and affidavits from family members when they were not requested until the day before the hearing
24,"fall within the scope of ERISA, but then be excluded from ERISA coverage because it is a governmental plan.”). Likewise, in Lovelace, this Court held that a health insurance plan established by the Wilmington City Public School System qualified as an employee welfare benefit plan under ERISA but nevertheless fell within ERISA’s governmental plan exclusion. Lovelace, 775 F.Supp. at 229-30 (“ERISA regulates employee benefit plans, such as the plan at issue — [bu cv-519, 2013 WL 4832066, at *3 (S.D.Ohio Sept. 10, 2013) (“Since [plaintiff] is an employee of the State of Ohio and her insurance plan was established and maintained by the State of Ohio, ERISA is not applicable.”); Robert v. Bd. of Cnty. Comm’rs of Brown Cnty., Kan., No. 08-2150-EFM, 2011 WL 836729, at *9 (D.Kan. Mar. 3, 2011) (<HOLDING>); Kirkpatrick v. Merit Behavioral Care Corp.,",19478,3200,3,case_hold_mc,holding that healthcare plan established by the state of vermont for eligible employees qualified for governmental plan exclusion,holding that disability plan established by state university for benefit of employees qualified for governmental plan exclusion,holding that a payment is under the plan when the debt is provided for in the plan,holding that county governments healthcare plan qualified for governmental plan exclusion,holding that employee benefit plan sponsored by two participating employers  cook county and the cook county forest preserve district  qualified for governmental plan exclusion
