question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"appealing the ALJ’s decision to the Board are exactly the same in LHWCA and DBA cases. Id. at 1113-1115. However, the 1972 amendments also amended the judicial review provisions of the LHWCA to provide direct review of the Board’s decision to the federal court of appeal where the injury occurred, not to the district court. See 33 U.S.C.A. § 921(c); Home Indem. Co., 597 F.2d at 90. Congress has not, however, amended the judicial review provision of the DBA that expressly modified the former judicial review provisions of the LHWCA. Section 3(b) of the DBA still provides, as quoted above, that judicial review of compensation orders lies in the appropriate district court. Section 3(b) controls judicial review of compensation orders in DBA cases. See Home Indem. Co., 597 F.2d at 89 (<HOLDING>); AFIA/CIGNA Worldwide, 930 F.2d at 1115",8557,1347,1,case_hold_mc,holding that fehbas complete preemption provision closely resembles erisas express preemption provision and precedent interpreting the erisa provision thus provides authority for cases involving the fehba provision,holding that if a provision of the dba specifically modifies a provision of the lhwca the dba provision controls in a dba case,holding wills more specific provision prevails over general provision,holding that defendants testimony that he did not see a provision in the agreement because the plaintiffcounterparty failed to direct him to the provision was insufficient as a matter of law to establish fraud and defendant was therefore bound to the terms of the provision,holding that a provision of the constitution is to be construed in the sense in which it was understood by the framers and the people at the time of its adoption but that if new products or circumstances that did not exist at the time the constitutional provision was enacted fall within the meaning of the provision the constitutional provision applies to them
12,"recognized that her statements could later be used prosecutorially. {57} Next, the State argues that the statement cannot be testimonial because the trial court made a preliminary finding that it was admissible under the hearsay exception for statements made for purposes of medical diagnosis or treatment. See Rule 11-803(D) NMRA. The State contends that this ruling necessarily indicates that “[the victim’s] motive for making the statement, and ... Tucker’s motive for eliciting it, was not to perpetuate her testimony for use in a future trial.” {58} We disagree. Even if a statement falls within the hearsay exception for statements made for the purpose of obtaining medical diagnosis or treatment, it may still be testimonial. See, e.g., State v. Stahl, 2005-Ohio-1137, ¶ 13, 20 912 (2005) (<HOLDING>). {59} In this case, the facts suggest that the",9403,1486,0,case_hold_mc,holding a victims statements to emergency room doctor not testimonial where the purpose of the examination was for medical diagnosis and treatment,holding that statements made by a child who was brought to an emergency room by her mother were admissible when the child knew a doctor would conduct a medical exam the physician explained he was a doctor and he asked questions about medical history and performed a physical examination of the child,holding that there was insufficient evidence that alleged victim made statements to forensic nurseexaminer for purpose of medical diagnosis or treatment in part because there was no evidence regarding alleged victims past experience with medical facilities or medical providers,holding that statements in medical records given for the primary purpose of medical diagnosis and treatment are nontestimonial,holding that federal rule of evidence 8034 the hearsay exception for statements made for medical diagnosis or treatment does not apply to statements made by doctors
13,"at 360, 97 S.Ct. 1843. Moreover, we also recognized that the pattern-or-practice method of proof had, in the past, been viewed as “no more than an application of the McDonnell Douglas “burden-shifting framework” to claims brought either by the government on behalf of a group of employees or by class plaintiffs. 685 F.3d at 147-148. Parisi recognizes that non-government plaintiffs can use the pattern-or-practice method only in class actions and argues that she is therefore entitled to pursue a class action in court. This logic is flawed. The availability of the class action Rule 23 mechanism presupposes the existence of a claim; Rule 23 cannot create a non-waivable, substantive right to bring such a claim. Wal-Mart Stores v. Dukes, - U.S. -, 131 S.Ct. 2541, 2561, 180 L.Ed.2d 374 (2011) (<HOLDING>). “[T]he right of a litigant to employ Rule 23",10264,1622,3,case_hold_mc,holding that krs  3373852 prevents class certification under rule 23 in federal court because of the rules enabling act,holding that rule 5 prohibits a trial court from enlarging the period for taking action under the rules relating to new trials,holding that pleading rules are substantive,holding that the rules enabling act precludes rule from abridging enlarging or modifying any substantive right,holding that rules allowing multiple claims to be litigated together  including rule 23  are categorically valid under the rules enabling act
14,"that he intends to perform. If the objection to discharge-ability is based upon an unperformed promise, the proponent must show that the debtor did not intend to perform or had no reasonable basis to believe that she could perform when she made the promise.” Aldus Green Co. v. Mitchell (In re Mitchell), 227 B.R. 45, 50-51 (Bankr.S.D.N.Y.1998) (citations omitted). See also In re D’Atria, 128 B.R. 71, 76 (Bankr.S.D.N.Y.1991) (“In order for the aggrieved party to the contract to prevail on a claim for fraud in such case, there must also be proof that the other party had no intention of honoring the obligation imposed under the contract when it was signed”); Little Family Farms Corp. v. Mortensen (In re Morten-sen), 2009 WL 721709, 2009 Bankr.LEXIS 765 (Bankr.S.D.Iowa March 17, 2009) (<HOLDING>). The plaintiff must establish that his damages",11124,1763,3,case_hold_mc,recognizing the general rule that a property owner is not liable for the negligence of an independent contractor,holding that a surety after becoming aware of a single claim for labor and materials by a subcontractor acted reasonably by directing the owner to withhold further payments from the contractor even though contractor had not been declared in default by the owner,holding a premises owner is a general contractor for purposes of the statutory employer provision,holding that where owner and contractor frequently discussed progress of construction project and advancement of money by owner to contractor and contractor misappropriated some of the money debt was not excepted from discharge under bankruptcy code  523a2 because owner did not show that contractor had intent not to perform when the agreement was made,holding that bankruptcy trustee for contractor could not avoid prepetition payment of funds from contractor to subcontractors
15,"the inquiry mandated by Genesco. I. The first question we must address is whether the language in Paragraph 4N calling for the appointment of an independent tax counsel does indeed constitute an enforceable arbitration clause. We believe that the language clearly manifests an intention by the parties to submit certain disputes to a specified third party for binding resolution. It is, in our estimation, irrelevant that the contract language in question does not employ the word “arbitration” as such. Rather, what is important is that the parties clearly intended to submit some disputes to their “ ‘chosen instrument for the definitive settlement of [certain] grievances under ' the Agreement_’” International Longshoremen’s Ass’n v. Hellenic Lines, Ltd., 549 F.Supp. 435, 437 (S.D.N.Y.1982) (<HOLDING>) (quoting General Drivers, Warehousemen &",11980,1903,2,case_hold_mc,holding that arbitration award is binding on the parties,holding that a third party has authority to consent to a search if the third party is a coinhabitant,holding that binding review by a designated third party is arbitration even if not denominated as such in the contract,holding that an arbitration in accordance with aaa rules is a binding arbitration,holding that the terms arbitration or arbitrate need not be used as long as binding review by a third party is clearly the intention of the parties
16,"but before its effective date. Bishop argues that defendants therefore had notice that their conduct was unlawful discrimination at the time that it occurred, and may be held liable for it in a suit brought after the effective date of the ADA. In sum, this argument states that the date of enactment governs when conduct became unlawful, while the effective date only governs when an injured party may bring suit to enforce the provisions of the ADA. A careful reading of Landgraf and Rivers, however, counsels against accepting Bishop’s arguments. First, while these opinions did in fact address cases pending at the time of enactment of the ADA, they both speak in terms of the law effective at the time the allegedly discriminatory conduct occurred. See Landgraf — U.S. at-, 114 S.Ct. at 1508 (<HOLDING>) (emphasis added); Rivers, — U.S. at-, 114",12835,2031,4,case_hold_mc,recognizing that aedpa would not apply to a habeas petition that was pending at the time of its enactment,recognizing that new law did not apply to claims that accrued prior to enactment,holding that aedpa amendments to  2254 apply only to such cases as were filed after the statutes enactment,holding that the fair sentencing act does not apply retroactively to defendants whose criminal conduct occurred before its enactment even if those defendants were sentenced after its enactment,holding that section 1981a does not apply to cases arising before its enactment
17,"the jury that the children were too knowledgeable about sex for their age and that the Defendant was the one who expose them to this. Defendant wanted to show motive as to why the children would lie, based on the fact the older child was caught engaged in sexual acts with other boys and had a history of lying whenever she was in trouble. The defense theory was that the older child had influence her little sister and was able to get her to lie for her whenever, she was in trouble. Had Defendant been allowed to cross-exami t guarantees a defendant the right to be confronted with the witnesses against him. U.S. Const, amend. VI. The right to confrontation includes the right to conduct reasonable cross-examination. Davis v. Alaska, 415 U.S. 308, 315-16, 94 S.Ct. 1105, 39 L.Ed.2d 347 (1974) (<HOLDING>). Cross-examination is the “principal means by",13691,2174,1,case_hold_mc,holding that the constitutional right to crossexamination must be satisfied first before the court can exercise its discretion in limiting the scope or extent of crossexamination,holding that if crossexamination aims to reveal the motive bias or prejudice of a witness it ought to be allowed,holding that defendants right to crossexamine a witness for bias or motivation to lie is not grounds for reversal where the jury had enough information despite the limits placed on otherwise permitted crossexamination to assess the defense theory of bias or improper motive,holding that limitation on scope and breadth of crossexamination did not significantly curtail effectiveness of witness crossexamination because crossexamination was lengthy and extensive,recognizing that extensive crossexamination of the witness alone is not enough if the crossexamination permitted did not include questions on the issue constitutionally required
18,"Texas Fund has a legitimate interest in the case and it is in a much better position to protect that interest than any of the other parties. Texas Fund is entitled to intervene in the action to protect its legitimate interests. I foresee no harm or prejudice to any of the other parties by virtue of this intervention. Texas Fund’s intervention in the lawsuit would have little effect on how the case is actually prosecuted before a jury and affects no substantial interest of any of the other parties. Other courts, faced with identical or very similar circumstances, have held that an insurance carrier may intervene as of right in an action brought by the injured party against a third-party tortfeasor. See Smith Petroleum Service, Inc. v. Monsanto Chemical Co., 420 F.2d 1103 (5th Cir.1970) (<HOLDING>); Curtis v. Sears, Roebuck & Co., 754 F.2d 781,",14552,2323,4,case_hold_mc,holding if a workers compensation carrier denies liability for medical expenses of its insured the nofault carrier is bound promptly to pay benefits concerning such expenses under its policy,recognizing workers compensation insurance carrier owes employee duty of good faith and fair dealing in processing compensation claims,holding that rule 6e did not extend the period in which a workers compensation carrier was required to pay a compensation award under the longshore and harbor workers compensation act where the act required payment within ten days of filing of the order as opposed to within ten days of service of notice provided for in the rule,recognizing a breachofduty action by an employee against a workers compensation carrier even though the carrier issued its policy to the employer,holding that carrier was entitled to intervene as of right where the states workers compensation law permitted subrogation of a compensation carrier
19,"The Court agrees with Magistrate Judge Harvey that Ms. Toomer offers, no evidence of Ms. Stiger’s threat other than her own self-serving assertions and that such unsupported, self-serving assertions do not give rise to a triable issue of fact. See, e.g., Taylor v. FDIC, 132 F.3d 753, 762 (D.C. Cir. 1997) (when scrutinizing motions for summary judgment courts “examine the facts in the record and reasonable inferences in the light most favorable to the nonmoving party, but do not accept bare conclusory allegations, as fact”) (internal citations omitted); Ward v. District of Columbia, 950 F.Supp.2d 9, 17 (D.D.C. 2013) (“[S]elf-serving assertions are not sufficient to create an issue of material fact.”); Musgrove v. Gov’t of the District of Columbia, 775 F.Supp.2d 158, 170 (D.D.C. 2011) (<HOLDING>). Even if unsupported, self-serving assertions",15413,2469,4,case_hold_mc,holding conclusory statements in affidavits and deposition testimony standing alone are insufficient to withstand a properlysupported motion for summary judgment,holding that evidence of alleged limitations obtained soon after accident was without more insufficient to survive summary judgment,holding that adverse inference alone insufficient to support a motion for summary judgment,holding that a plaintiffs selfserving deposition testimony was not enough for her fdcpa claim to survive summary judgment but that a consumer survey may have been sufficient,holding that selfserving deposition testimony standing alone is insufficient to survive a motion for summary judgment
20,"Lexapro his pain increased, which caused his blood pressure to rise, and when he resumed taking Lexapro those physical symptoms subsided. Because the Division did not present evidence disputing his testimony, he contends, substantial evidence supported the OAH ruling. [¶ 12] The Division asserts the district court properly held substantial evidence did not support the OAH ruling that Lexapro was prescribed to reduce Mr. Herrera’s pain, numbness and high blood pressure. The Division contends the evidence showed Lexapro was prescribed to treat Mr. Herrera’s agitation, stress, anxiety and depression, that is, mental injuries. Citing § 27-14-102(a)(xi)(J), the Division asserts mental injuries are compensable only when the ty and Comp. Div., 2001 WY 45, ¶ 12, 23 P.3d 1138,1141 (Wyo.2001) (<HOLDING>); State ex rel. Wyoming Workers’ Safety and",16271,2601,3,case_hold_mc,holding that fraud on the court must be supported by clear unequivocal and convincing evidence,holding clear and convincing evidence established that the claimants attempted suicide was the result of a mental injury suffered subsequent to a compensable injury,holding that in reviewing a defendants motion for judgment of acquittal based on insanity which the defendant must prove by clear and convincing evidence the court must determine whether no reasonable jury could have failed to find that the defendants criminal insanity at the time of the offense was established by clear and convincing evidence,holding the claimant established by clear and convincing evidence that her depression was caused by her compensable physical injury,holding that because a claimant testified that she had no insurance and could not afford treatment her failure to take medication for her symptoms is not a clear and convincing reason for discrediting her symptom testimony
21,"but plaintiffs have imposed correspondingly greater fees and costs upon defendants. That fact may constitute grounds for reducing plaintiffs’ fee request, but it does not permit the court to deny the fee request altogether. As the Court of Appeals has stated, “[t]o the extent that Chambless’ actions were ‘vexatious[ ] and wasteful[ ],’ he is obviously pe-nalized by not recovering any attorney’s fees for those efforts. This does not affect his right to a reasonable attorney’s fee for his successful claim.” Chambless, 815 F.2d at 872. Nor is plaintiffs’ supplemental application so untimely as to be denied on the ground that it “unfairly surprise[d] or prejudice^] the affected party.” White v. New Hampshire Dep’t of Employment Security, 455 U.S. 445, 102 S.Ct. 1162, 71 L.Ed.2d 325 (1982) (<HOLDING>). Defendants do not claim to have been caught",17126,2729,0,case_hold_mc,holding that a fee application under 42 usc  1988 is not governed by the 10day limit imposed on motions to amend judgment under rule 59e frciv p,recognizing that rule 59e permits a district court to reconsider and amend a previous order,holding that plaintiffs were prevailing parties under 42 usc section 1988 despite dismissal of the appeal as moot and vacation of the district court judgment,recognizing absolute immunity to suits under 42 usc  1988,holding that the same standards apply for setting reasonable attorneys fees under the clean air acts fee shifting provision as under 42 usc  1988
22,"different. Parsons testified that the last time he was on Hancock’s land “was late ’96, early ’97.” When asked if there was a push off ramp on the two pits Parsons testified, “I think there was. I can’t recollect, but manure could have gone into the pit.[A]gain, having a hard time recollecting this. I was thinking that both [pits] were able to be — would have been able to be used.” Mr. Parsons was never specifically asked, nor did he specifically testify as to the Bolivar Ready Mix lawsuit in his deposition testimony. It is within the sound discretion of the trial court to determine whether perjury occurred and whether an improper verdict resulted therefrom. Hoodoo of Poplar Bluff v. Bosoluke, 9 S.W.3d 701, 704 (Mo.App.1999). See also Clark v. McKeone, 234 S.W.2d 574, 576 (Mo.1950) (<HOLDING>). It is only in cases where the evidence",17985,2866,1,case_hold_mc,holding that the trial court did not abuse its discretion in ordering a new trial based on a 250000 award for a mental distress claim,holding that trial court did not abuse its discretion in overruling motion for new trial on perjury grounds,holding that trial court did not abuse its discretion in denying defendants motion to dismiss on de minimis grounds where his expert witness testimony was inadmissible,holding trial court did not abuse its discretion by ruling based only on affidavits,holding that trial court did not abuse its discretion by denying motion for continuance when not in proper affidavit form
23,"on the proper valuation date of property when the debtor attempts to strip off a wholly unsecured lien. Dean, 319 B.R. at 477. This Court is more persuaded by the cases that use the petition date as the appropriate date to value both the collateral and, necessarily, the first lienholder’s claim, for the purpose of determining whether any value over the first claim exists in the collateral to support the second lien. The Court’s independent review of relevant caselaw reveals that the majority of courts considering this issue have also settled on the petition date as the proper date for valuation in this and other contexts. See, e.g., Marsh v. U.S. Dep’t of Housing and Urban Dev. (In re Marsh), 929 F.Supp.2d 852, 855 (N.D.Ill.2013); In re Gilpin, 479 B.R. 905, 908 (Bankr.M.D.Fla.2011) (<HOLDING>); In re Levitt & Sons, LLC, 384 B.R. 630, 644",18836,3012,2,case_hold_mc,holding the correct date to use when determining the controlling statute is date upon which the claim arose,holding that the date of the federal indictment not the date of the state arrest was the triggering date for the speedytrial act,holding the petition date is the appropriate date to value the collateral when the debtors intend to remain in the home,holding that the date of sale for an installment contract was the date of contract formation not the date of the last payment due,holding petition date is proper date to value assets for a hypothetical liquidation under 11 usc  547b
24,"pleas; (3) the analysis under long-standing principles of the right to effective assistance of counsel; and (4) the absence of any mention of retroactivity, the conclusion that the opinion does not announce a new rule of criminal procedure seems self-evident to this court. See Padilla, 559 U.S. at -, 130 S.Ct. at 1478 (stating “[i]n this postconviction proceeding ... ”); 1485-86 (discussing “nature of relief secured by a successful collateral challenge to a guilty plea” and “collateral challenge to a conviction”). Nonetheless, we recognize that some courts that have addressed whether Padilla applies retroactively have concluded that it does announce a new rule of criminal procedure. See Marroquin v. United States, No. M-10-156, 2011 WL 488985, at *2 & nn. 3-4 (S.D.Tex. Feb. 4, 2011) (<HOLDING>). Because Padilla’s holding effectively",19693,3157,4,case_hold_mc,holding that apprendi announced a rule of criminal procedure forecloses  argument that ring announced a substantive rule,holding that reasonable reliance upon the old rule is an important factor supporting prospective application of the new rule,holding simply that padilla was not made retroactive to cases on collateral review without further analysis,holding that simmons announced a new rule and retrospective application of the rule was barred by teague,holding that padilla does not announce a new rule of constitutional criminal procedure and listing in footnotes three eases finding that padilla announced a new rule of criminal procedure and seven cases finding that padilla is simply the application of an old rule
