question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"provides that each class must accept the plan or be unimpaired. The plan may still be confirmed over the dissent of one or more classes of impaired creditors if the plan complies with all requirements of 11 U.S.C. § 1129(a) and the cramdown standard set forth in 11 U.S.C. § 1129(b). In addition to the considerations of objections raised by parties in interest, this Court has a mandatory independent duty to determine whether the plan has met all of the requirements of confirmation. United Student Aid Funds, Inc. v. Espinosa, 559 U.S. 260, 130 S.Ct. 1367, 1381, 176 L.Ed.2d 158 (2010) (stating that bankruptcy court has obligation to ensure Chapter 13 plan complies with the Code even if the creditor fails to object); Burnett v. Burnett (In re Burnett), 646 F.3d 575, 581 (8th Cir.2011) (<HOLDING>); Williams v. Hibernia Nat’l Bank (Matter of",8202,1304,0,case_hold_mc,recognizing that bankruptcy court preconfirmation bears an independent duty to assure compliance with title 11 even if no objection is lodged,holding that section 105a facilitates compliance with the bankruptcy code and the bankruptcy courts orders and compliance is one of the central goals of civil contempt sanctions,holding that an employer through its employees did not breach an independent duty to power company not to come in contact with power companys transmission lines because such a duty is a general duty not an independent one,holding that bankruptcy court has discretionary power pursuant to 11 usc  105a to order preconfirmation plan payments in a chapter 12 proceeding,holding that all core proceedings necessarily arise under title 11 or arise in a title 11 case
12,"set forth in the statute are met: the plaintiff must be “(1) an alien, (2) suing for a tort, which was (3) committed in violation of international law.” See Aldana v. Del Monte Fresh Produce, N.A., Inc., 416 F.3d 1242, 1246 (11th Cir.2005) (per curiam). However, the explicit statutory requirements are not the only requirements for jurisdiction. Some of the numerous additional jurisdictional predicates include, for example, whether liability on the part of the defendant and the plaintiffs’ theory therefor are cognizable. See Mastafa v. Chevron Corp., 770 F.3d 170, 179-80 (2d Cir.2014). Here, such initial prerequisites appear to be satisfied: Plaintiffs are citizens of Colombia bringing a civil suit for the extrajudicial killings of their decedents. See Romero, 552 F.3d at 1316 (<HOLDING>). Further, Plaintiffs may pursue their claims",9056,1448,3,case_hold_mc,holding that it would be difficult to contend that violations of international human rights are in the public interest,holding that under  1983 violations of constitutional rights are actionable for nominal damages without proof of actual injury,recognizing the possibility that 28 usc  1331 supplies jurisdiction for violations of international law but not reaching the ultimate merits of the issue,recognizing that claims for extrajudicial killings are actionable international law violations under the ats,holding that atca establishes cause of action for violations of international law but requiring the district court to perform a traditional choiceoflaw analysis to determine whether international law law of forum state or law of state where events occurred should provide substantive law in such an action
13,"raiser was litigated) was brought by Guardian Ad Litem, and his fees in doing so were adjudged against Harter. Guardian does not demonstrate how any issue involving those funds also provides a basis for an award of her attorney’s fees. Guardian fails to demonstrate that this case constitutes an unusual type of case, or unusually complicated litigation, in order to qualify under the “very unusual circumstances” exception to the “American Rule.” For that reason alone, it is necessary that we reverse the portion of the judgment awarding Guardian her attorney’s fees. In further support of reversal of the award of Guardian’s attorney’s fees, however, is the fact that such an award is unsupported by substantial evidence. See Estate of Zeppenfeld, 593 S.W.2d 890, 894-95 (Mo.App. E.D.1979) (<HOLDING>). The evidence in this case was heard on",9906,1579,1,case_hold_mc,holding merely that the evidence was sufficient to support the award of attorneys fees,holding that a public administrator was not entitled to attorneys fees in a claim against the estate of a former guardian where the case was not one where attorneys fees were authorized and there was no evidence to support the award,holding trial court had no authority to award attorneys fees when arbitrator had stated he would not award attorneys fees,holding that an award of attorneys fees under supreme court rule 38 precursor to rule 222 did not preempt an award of attorneys fees to which one is otherwise entitled and thus appellant could seek an award of attorneys fees pursuant to section 1577300 which permits an award of fees for a party prevailing in an action against a state agency,holding that no reason existed to create a uniform national rule in admiralty where the case concerned attorneys fees and whether the contractual provision which provided for attorneys fees should allow a party to recover attorneys fees where it succeeded on all but one minor issue
14,"century context. We hold, therefore, that a plaintiff may not recover for mental anguish for a potential injury to her unborn child that is wholly unsupported by any physical suffering during and after the incident in question and that explicitly has been ruled out by routine medical diagnostics. We are mindful of the fact, however, that pregnancy and childbirth continue to pose great mysteries that escape complete comprehension and control, and that carry risks with them, which, despite the latest advancements in medical research and technology, cannot be fully assessed. This has led some of our sister states to sustain their holdings in cases involving mental anguish suffered by pregnant women in recent decisions. See, e.g., Simons v. Beard, 188 Or.App. 370, 72 P.3d 96 (2003) (<HOLDING>). We emphasize that in an appropriate case this",10757,1715,1,case_hold_mc,holding that a woman who was six months pregnant at the time of the accident was permitted to recover damages for her apprehension that her child may be born dead or deformed as a result of striking her abdomen against the steering wheel in the accident,holding that a pregnant woman whose baby died just before being born as a direct result of defendantdoctors negligence was permitted to recover damages for her apprehension about the childs wellbeing before death after she learned that the baby was in a transverse position across the upper part of the birth canal and defendant did not undertake any steps to correct the position until after the baby had died,holding female supervisors alleged comments that she did not want to add stress to the baby were sufficient direct evidence in a pregnancy discrimination mixed motives case,holding woman who claimed she was terminated after giving birth because she became pregnant was part of the protected class,holding that there was sufficient evidence to show that the victim suffered before she died based on numerous bruises on her forearms that appeared to be defensive wounds and the large amount of blood found at the scene of the crime indicating that many of the wounds were inflicted before the victim died
15,"defendant claimed that the officer’s “request for permission to ‘look through’ defendant’s automobile was so vague that defendant may not have understood the extent of the search.” Id. In rejecting that argument, the court stated that: Defendant stood beside his car expressing no concern during this thorough and systematic search.... At no time did defendant attempt to retract or narrow his consent. Failure to object to the continuation of the search under these circumstances may be considered an indication that the search was within the scope of the consent. Id. (emphasis added). See also Olivier-Becerril, 861 F.2d at 425-26 (stating that the defendant was “cooperative during the search” and upholding a search in which police punched a hole in a car’s trunk); Lopez, 777 F.2d at 546-48 (<HOLDING>). B. Because Chaidez gave McMullin permission",11611,1851,4,case_hold_mc,holding that where defendant consented to search of the glove box the trunk and the remainder of his vehicle and stood by without objecting when trooper searched beneath back seat of vehicle it was reasonable to conclude that defendants acquiescence indicated that the search was within the scope of the consent,holding conviction for possession was supported by sufficient evidence when a firearm was found under the passenger seat where the defendant had been sitting and the arresting officer observed the defendant trying to place something in the glove compartment which when searched yielded an ammunition clip matching the gun under the seat,holding that the presence of a gun in a cars passenger compartment supported the possibility that the cars trunk contained ammunition additional weapons andor other contraband,holding that where defendant consented to search of his car and stood by as agent conducted a thorough and systematic search which included removal of vehicles back seat and raising of cars rear quarter panel defendants failure to object to search indicated search was within scope of consent,holding that the defendant who stood by and watched as the officers searched the vehicle consented to a search during which officers checked under a cars seat looked in the cars glove compartment and removed a speaker by unscrewing it from a panel
16,"facts underlying the charges for which the defendant had been acquitted were an “integral and natural part of an account of the [defendant’s] crimef.]” The same cannot be said for the facts at issue here, which relate to a seizure that occurred on an entirely different occasion. For that reason, we do not find either Agee or Solomon directly relevant to the present controversy. As a result, we will first examine the challenged evidence in light of the principles traditionally employed in evaluating challenges to evidence admitted pursuant to N.C. Gen. Stat. § 8C-1, Rule 404(b), which focus on the similarity between the prior incident and the incident that underlies the current charges against the defendant. See Dowling v. United States, 493 U.S. 342, 348, 107 L. Ed. 2d 708, 717 (1990) (<HOLDING>). To be sure, the events of 10 February 2005",12471,1986,2,case_hold_mc,holding that collateral estoppel component of tire double jeopardy clause did not preclude government from introducing defendants prior acquittal at trial because government was presented with lower standard of proof in the later case,holding that the estoppel doctrine did not apply because unlike the situation in ashe v swenson the prior acquittal did not determine an ultimate issue in the present case,holding that a prior acquittal does not preclude the admission of evidence of a defendants other alleged crimes in a prosecution for the bank robbery on the basis of collateral estoppel principles because    the prior acquittal did not determine an ultimate issue in the present case,holding that a criminal acquittal does not have collateral estoppel effect on a later civil forfeiture proceeding based on the same conduct,holding that there is no need for a formal motion for a judgment of acquittal in a bench trial because the plea of not guilty asks the court for a judgment of acquittal
17,"and decisions that such a party believed adversely affected his position. Because the premise for seeking removal is presumably a product of a lack of understanding of the process required by the Decree, it is best characterized as baseless. Accordingly, the request for removal will be denied. B. Plaintiffs’ Right to a Jury Trial and the Special Master Process As an initial matter, Paragraph 11(2) of the Stage II Consent Decree provides in relevant part that: This Decree settles in full all class-claims for monetary relief of whatever kind for members of the plaintiff class against Local 542 ... which have been, are, or could have been raised in this litigation. This Decree is not intended, however, to affect, limit or in any way resolve any , 79 F.R.D. 98, 105-06 (E.D.Pa. 1978) (<HOLDING>). The court notes that Local 542 does not",13329,2129,2,case_hold_mc,holding that a motion to terminate a consent decree was moot because the challenged provisions of the decree had expired,holding that where the action was filed as a class action and a consent decree was entered into entry of the consent decree was sufficient certification of the action as a class action under rule 23,holding that consent decree could not preclude plaintiffs from bringing claims that could not have been brought at time consent decree was filed and to which they were legally and procedurally entitled,holding that a motion to terminate a consent decree was moot because there was no  consent decree left to be terminated,holding a motion to revise an enrolled divorce decree because of a discrepancy between the separation agreement and the decree filed more than 5 years after entry of the enrolled decree was properly denied
18,"a drunk driver’s base offense level for involuntary manslaughter. 162 F.3d at 1252. Reasoning that “recklessness” covers a broad spectrum of behavior, the Tenth Circuit concluded that district courts should be free to depart if the facts indicate “a degree of recklessness that falls on the periphery of reckless conduct.” Id. at 1251. Among the factors justifying the upward departure were the defendant’s high blood-alcohol level, a prior conviction for drunk driving that had put her on notice of the dangerousness of her conduct, and several opportunities to avoid the accident on that day, including being refused service at a bar, having her keys taken from her, and narrowly avoiding a collision with another vehicle. Id. at 1252-53; see also Jones, 332 F.3d 1294, 2003 WL 21399025, at *4 (<HOLDING>). In both Whiteskunk and Jones, the Tenth",14178,2272,2,case_hold_mc,holding that the district court violated fedrcrimp 32 by departing upward in sentence without notice and the psr identified no grounds for departure,holding that district courts error was not harmless because the court relied on an improper factor in imposing an upward departure,holding that a high bloodalcohol content and prior drunk driving convictions justified an upward departure on extreme recklessness and public safety grounds,holding that notice must state the specific grounds for the departure,holding that defendants diminished capacity while grounds for departure from the guidelines sentencing range is not grounds for departure below the minimum sentence set by congress
19,"retail installment sales contract for eight vehicles nonexecutory where debtor’s only obligation was payment and creditor’s only obligation concerned limited repair warranty); Riggs Nat. Bank of Wash, D.C. v. Perry (In re Perry), 25 B.R. 817, 819-20 (Bankr.D.Md.1982) (finding installment sales contracts for vehicles not executory within meaning of § 365); Brock v. Am. Sec. Bank (In re Brock), 23 B.R. 998, 1002 n. 8 (Bankr.D.D.C.1982) (noting, without deciding, that installment sales contract for vehicle purchase “would not ordinarily be deemed an executory contract simply because the sole and remaining obligation under the contract is that of the debtor to maintain periodic contractual payments called for in the contract itself’); In re Whatley, 16 B.R. 394, 398 (Bankr.N.D.Ohio 1982) (<HOLDING>). Accordingly, we affirm the nonexe-cutory",15033,2410,4,case_hold_mc,holding that a lien cannot be estopped into existence where the borrowers promised to execute a lien in the manner mandated by the constitution and then failed to do so,holding the beginning of a creditors action to subject an equitable estate to the payment of a judgment gives a specific lien upon the property which it is sought to reach and this lien continues while the cause is pending,holding that the lien bond releases the property from the lien but the lien is then secured by the bond,holding that insurance obligation was primary to indemnity obligation,holding creditors obligation to cancel lien not sufficient to make the contract execute ry
20,"such as the instant case, federal courts must apply the substantive law of the forum state. Id. at 1515 (citing Erie R.R. v. Tompkins, 304 U.S. 64, 58 S.Ct. 817, 82 L.Ed. 1188 (1938) and Keller v. Miami Herald Publ’g Co., 778 F.2d 711 (11th Cir.1985)). This principle extends to the forum state’s choice of law rules. LaFarge, 118 F.3d at 1515 (citations omitted). We are thus bound to apply Florida’s choice of law rules in determining which state’s law governs this case. The district court held that Florida’s choice of law rules mandate the application of Florida law to a dispute over a contract to insure real property located within the state. The Sadikis concede, as they must, that the district court’s holding is entirely consistent with two prior opinions of this court. Id. at 1516 (<HOLDING>); Shapiro v. Associated Int'l Ins. Co., 899",15888,2536,2,case_hold_mc,holding that by selling approximately eighteen percent of its product to florida importers moving nearly all of its product through the state purchasing equipment and supplies from florida suppliers utilizing storage facilities in florida and establishing essential business relationships in this state all within its ongoing commercial relationship with florida defendant engaged  in substantial and not isolated activity within the state ,holding that where florida state court had not addressed choiceoflaw issues with regard to directors liability federal court could presume that florida court would follow the restatement second of conflict of laws based on the florida courts past reliance on the treatise,holding that florida courts would apply florida law to contracts insuring real property located within the state,holding that when an accident occurs outside florida workers compensation benefits are payable only if the contract of employment was made in florida or if the employees employment is principally located in florida,holding new york could lawfully modify a florida custody decree because florida court had right under florida law to change the decree
21,"who have not returned their consents 30 days from the date notice is mailed as unnecessary. Plaintiff replies that reminder notice is necessary because potential class members work in remote locations far away from their homes for long periods of time. Plaintiff argues that reminder notice affects the broad remedial purposes of the FLSA and ensures that potential class members receive notice of their rights and potential claims. District courts are split as to whether reminder notices to potential class members are proper in FLSA actions. See Santinac v. Worldwide Labor Support of Illinois, Inc., 107 F.Supp.3d 610, 618-19, 2015 WL 3486971, *6 (S.D.Miss. June 2, 2015) (citing Garcia v. TWC Administration, LLC, Civil Action No. SA: 14-CV-985-DAE, 2015 WL 1737932 (W.D.Tex, April 16, 2015) (<HOLDING>)). Courts that have denied requests for",16743,2682,3,case_hold_mc,holding that district courts do not have appellate jurisdiction over state courts,recognizing that uniformity has at its heart the equalization of the ratio among all properties in the district,holding that a district courts findings under rule 52a are to be liberally construed in support of the district courts judgment,recognizing split among district courts,recognizing district courts discretion to consider pending state charge in determining sentence
22,"writ denied); see also Attorney General of Tex. v. Redding, 60 S.W.3d 891, 893 (Tex.App.-Dallas 2001) (noting that defendant’s right to rely on statute of limitations vests when limitations period expires); Baker Hughes, Inc. v. Keco R. & D., Inc., 12 S.W.3d 1, 4 (Tex.1999) (same). Choice-of-law rules are alterable The majority suggests that chapter 149 disrupted Satterfield’s settled expectations in this case. It did not. Satterfield lacked any immediate entitlement or legally enforceable right to impose successor liability on Crown. Her successor-liability remedy depended entirely on the application of New York law through choice-of-law rules and those rules may be altered by statute in the same manner as other Texas law. See Owens Corning v. Carter, 997 S.W.2d 560, 574 (Tex.1999) (<HOLDING>); see also Restatement (Second) of Conflict of",17597,2815,3,case_hold_mc,recognizing appellate courts must not make fact findings,recognizing that police officers may use reasonable force to make a lawful arrest,holding that bpps may not engage in legal assistance make inquiries or answer legal questions,recognizing that courts may make reasoned adjustments in legal system,holding that a municipal sewer system is liable for the acts of a third party that discharged hazardous waste into the system
23,"training, skill, or experience that may be helpful to the jury in understanding or determining the facts. Crime-scene analysis, which involves the gathering and analysis of physical evidence, is generally recognized as a body of specialized knowledge. See generally 2 Wigmore, Evidence § 417b at 499 (1979); State v. Russell, 125 Wash.2d 24, 882 P.2d 747 (1994), cert. denied, 514 U.S. 1129, 115 S.Ct. 2004, 131 L.Ed.2d 1005 (1995); United States v. Meeks, 35 M.J. 64 (C.M.A.1992); People v. Nolan, 152 Ill.App.3d 260, 105 Ill.Dec. 336, 504 N.E.2d 205 (1987); and Hill v. State, 647 S.W.2d 306 (Tex.App.1982). Therefore, because crime-scene analysis is not scientific evidence, we conclude that we are not bound by the test enunciated in Frye. Cf. Ex parte Dolvin, 391 So.2d 677 (Ala.1980) (<HOLDING>). The proper standard to determine whether",18455,2946,0,case_hold_mc,holding that frye was inapplicable when evidence is in the nature of physical comparisons as opposed to scientific tests or experiments,holding that the frye test of general acceptance in the scientific community was superceded by the federal rules,holding under the restrictive frye test that pcrstr testing is generally accepted in the relevant scientific community,holding use of mtdna analysis to prove identity satisfied frye test for admissibility of new or novel scientific evidence,holding that federal rule of evidence 702 superceded the frye standard of admissibility of scientific evidence and that under rule 702 the district court had to determine that proffered expert testimony was both reliable and relevant
24,"deficient as to deprive the public of the ability to respond, when Tri-Valley CAREs itself relied upon that very document to specifically and publicly comment on the 2005 shipping incident? The purpose of an EA is not to compile an exhaustive examination of each and every tangential event that potentially could impact the local environment. Such a task is impossible, and never-ending. The purpose of the EA is simply to create a workable public document that briefly provides evidence and analysis for an agency’s finding regarding an environmental impact. 40 C.F.R. § 1508.9; League of Wilderness Defenders Blue Mountains Biodiversity Proje ient manner to put the opposing party on notice are deemed waived. Swierkiewicz v. Sorema, N.A., 534 U.S. 506, 512, 122 S.Ct. 992, 152 L.Ed.2d 1 (2002) (<HOLDING>). c. The 2008 Security Assessment NEPA requires",19305,3081,2,case_hold_mc,holding that generally arguments not briefed on appeal are deemed abandoned or waived,holding that arguments not raised before the trial court are waived,holding that claims must put parties on sufficient notice of underlying arguments or arguments are deemed waived,holding that arguments not raised in district court are waived,holding arguments not raised on appeal waived
