question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"(statute of frauds). Carpenter and Carpco further contend the trial court erred in concluding that the contract was partially performed and that promissory estoppel bars the application of the statute of frauds. The trial court found that the alleged contract provided that Phelps and Helms would initially share in a pro rata ownership of 100% of the M.T. Cole “A” lease until net revenues from the wells equaled the principal and interest due the investors, after which Phelps and Helms would share in a pro rata ownership of 50%. On appeal, the parties do not dispute that an agreement assigning such real property interests must contain a description of the property in order to satisfy the statute of frauds. See Westland Oil Dev. Corp. v. Gulf Oil Corp., 637 S.W.2d 903, 908 (Tex.1982) (<HOLDING>); Morrow v. Shotwell, 477 S.W.2d 538, 539",8572,1315,4,case_hold_mc,recognizing that a metes and bounds partition when land contains oil and gas results in a serious loss to a coowner who receives a lot without oil or gas under the surface with the loss due solely to the division of the land,holding provision in oil and gas lease authorizing lessor to use gas for agricultural purposes contained no geographical limitations,recognizing oil gas and coal are minerals and holding if oil gas and minerals are reserved from the grant of the surface of several tracts of unseated land  they can be taxed as an estate in land,holding that allegations that states lease and actions that resulted in taking of oil and gas were sufficient to state claim for inverse condemnation,holding assignment of oil and gas lease is subject to business and commerce code section 2601
12,"was a justifiable change of methodology as long as such change in position was reasonably supported by the record. 2. Agency’s Reconsideration of Its Determination After Issuance of Preliminary Results An agency’s reconsideration of its determination after issuance of prelimi nary results does not necessarily mean that the parties affected by the determination have been denied due process of law. A party subject to or affected by the review does not have a due process right to notice and comment on the agency’s change in position if, throughout the agency’s investigation, the party was reasonably on notice that the agency was considering the alternative ultimately used in the final determination. See Tehnoimportexport v. United States, 15 CIT 250, 255, 766 F.Supp. 1169, 1175 (1991) (<HOLDING>); accord Kerr-McGee Chem. Corp. v. United",9423,1457,0,case_hold_mc,holding that commerce has no obligation to notify the parties beforehand that commerce had chosen a surrogate country different from that designated in the initial determination,holding that commerce clause authorizes congress to punish any particular criminal action even without proof of a relation to interstate commerce when the activity is part of a class of activities determined by congress to affect interstate commerce,holding that nothing in the statute prohibits commerce from valuing the fop as it did because commerce does not have to duplicate the exact production experience of an nme manufacturer at the expense of choosing a surrogate that most accurately represents the fmv of the surrogate in the hypothetically created marketeconomy version of the nme,holding the limitations to congresss commerce clause authority recognized in lopez have no effect on the establishment of the interstate commerce element of the hobbs act,holding that the statute as applied violates the commerce clause
13,"amounts in the budget process that were insufficient to fund payments due local governments as stated in the Act. This failure to request sufficient funds was a breach of the alleged implied contract, plaintiff believes, citing the General Accounting Office on the issue of statutory formulae: ‘Where allocation of funds is based on a statutory formula, the formula itself establishes the obligation to each recipient and the obligation occurs by operation of law.” GAO, Principles of Federal Appropriations Law (“GAO Redbook”) at 7-34. Greenlee also points to eases in which the full appropriation for a government obligation was not available, yet the obligation itself remained. The plaintiff had recourse to the courts for the difference. See, e.g., New York Airways, 369 F.2d at 748 (<HOLDING>). The elements of an implied-in-fact contract",10275,1589,4,case_hold_mc,holding that the 2005 amendment was a substantive change,recognizing that four reasons for granting a rule 59e motion are manifest errors of law or fact newly discovered or previously unavailable evidence manifest injustice and an intervening change in controlling law,holding that change in state substantive case law does not constitute the removal of an impediment,holding that a subsequent petition may be filed upon a showing of a change in circumstances,holding that congress had the power to amend an obligation but any intent to change substantive law in a subsequent appropriation must be clearly manifest
14,"as late as February 1994, although the wife stated that she did not think that she lived with them for longer than one year. The wife testified that, during the time that she lived with the husband’s parents, they helped her financially. It appears that the trial court may have considered the husband’s obligation to support the wife suspended during the time that she lived with his parents, as the order reflects that it calculated arrearage beginning in February 1994. Alimony arrearage is a final judgment as of the date due and is not subject to modification. Harris v. Harris, 553 So.2d 129 (Ala.Civ.App.1989). In some instances alimony obligations can be satisfied by means other than direct payment from the husband to the wife. See, Swindle v. Swindle, 429 So.2d 601 (Ala.Civ.App.1983) (<HOLDING>); Frazier v. Frazier, 455 So.2d 883",11126,1721,3,case_hold_mc,holding that the proceeds of a liability insurance policy were not property of the estate,holding that insurance obligation was primary to indemnity obligation,holding that the standard fire policy and a broader homeowners policy were so intertwined that the prescriptive period in the standard fire policy applied to nonfire perils,holding that obligation to pay mortgage on home was satisfied by payment of fire insurance proceeds where husband maintained fire insurance policy,holding that when the house  is destroyed by fire and there exists thereon a policy by insurance the money arising therefrom stands in the place instead of such house  the proceeds of the policy therefore take the place of the property loss
15,"it appears that the majority opinion ignores the legal principles which must govern its review. The judicial lens through which this Court must examine the City’s exer cise of its police power is governed by well-established law, beginning with the premise that rational basis scrutiny “is the most relaxed and tolerant form of judicial scrutiny,” City of Dallas v. Stanglin, 490 U.S. 19, 26, 109 S.Ct. 1591, 104 L.Ed.2d 18 (1989) (emphasis added), and municipal zoning ordinances, which are legislative enactments, are presumed to be valid and constitutional. See Orange County v. Costco Wholesale Corp., 823 So.2d 732, 737 (Fla.2002) (specifying that ordinances reflecting legislative action are entitled to a presumption of validity); State v. Hanna, 901 So.2d 201, 204 (Fla. 5th DCA 2005) (<HOLDING>). Statutes and ordinances in Florida not only",11975,1861,3,case_hold_mc,holding that the workers compensation act is to be liberally construed in the employees favor and any doubt in its construction is thus resolved in favor of the employee,holding that the workers compensation act is to be liberally construed and reasonable doubts as to construction are to be resolved in favor of coverage,holding any doubts concerning scope of arbitrable issues resolved in favor of arbitration,holding that statutes and ordinances are presumed to be constitutional and all reasonable doubts must be resolved in favor of constitutionality,holding that disputed questions of fact and all ambiguities in state law must be resolved in favor of the nonmoving party
16,"States, 418 U.S. 87, 117, 94 S.Ct. 2887, 41 L.Ed.2d 590 (1974) (internal citations omitted). A court “read[s] an [indictment] as a whole” and “construefs] the allegations in a practical sense, with all necessary implications.” Barker, 985 F.2d at 1125 (internal citations omitted). II. Section 922(k) is a Valid Exercise of Congress’s Authority Under the Commerce Clause Defendant Colon-Quiles argues that section 922(k) is an invalid exercise of Congress’s authority under the Commerce Clause because the activity that it prohibits does not have a substantial effect upon interstate commerce. Section 922(k) reads, in part, as follows: “[i]t shall be unlawful for any person ... to possess or receive any firearm which has had the importer’s or manufacturer’s s 1904, 146 L.Ed.2d 902 (2000) (<HOLDING>); and United States v. Morrison, 529 U.S. 598,",12831,1994,4,case_hold_mc,holding that a determination of whether the defendants actions constituted a taking under the louisiana constitution does not implicate any issues of federal law and thus does not provides a basis for a federal district court to exercise federal subject matter jurisdiction,holding that restaurant that bought and sold products produced outside of state satisfied interstate commerce requirement for federal arson statute,holding under the circumstances that a criminal proceeding does not qualify as an alternate remedy under the federal fca,holding that application of federal arson statute to a private home would federalize a typically state crime and thereby significantly change  the federalstate balance in the prosecution of crimes,holding that arson of an owneroccupied residence not used for any commercial purpose does not qualify as property used in commerce and is not subject to federal prosecution under federal arson statute
17,"law-abiding and upright manner.” The district court excluded the convictions for two reasons, because of the 1975 pardon and under Rule 609(b) because they were more than 10 years old. However, McMur-rey was allowed to testify that Stout told him he had been to prison before. Rule 609(c) and the accompanying commentary draw a distinction between pardons based on actual innocence or a finding of rehabilitation (which make the underlying conviction inadmissible for impeachment) and pardons granted solely to restore civil rights (which have no relevance to character and do not impair the admissibility of the underlying conviction). Fed.R.Evid. 609(c) & accompanying Notes of Committee on the JudiciaRY House RepoRT No. 93-650; see also United States v. Wiggins, 566 F.2d 944, 946 (5th Cir.) (<HOLDING>), cert. denied, 436 U.S. 950, 98 S.Ct. 2859, 56",13687,2127,4,case_hold_mc,holding that a mere failure to accord procedural protection called for by state law or regulation does not of itself amount to a denial of due process,holding that state attorney general as member of executive department may assert claim of executive privilege,recognizing that absolute judicial immunity is not grounded in any special esteem for those who perform judicial functions and certainly not from a desire to shield abuses of office but because any lesser degree of immunity could impair the judicial process itself,recognizing as a matter of law executive privilege for governor,holding that rule 609 shows a desire to accord a controlling consideration to rehabilitation as opposed to executive grace or judicial invalidation
18,"that were built lawfully but subsequently found to violate the RHA. The Corps suggests a broader reading of the RHA, claiming that section 403 makes it unlawful to place or maintain any obstruction to the navigable capacity of any waters except as authorized by the Corps. While the word “maintain” is not found in section 403 itself, the Corps avers that prior decisions have made clear 516, 26 S.Ct. 518, 519, 50 L.Ed. 845 (1906) (preserving government’s right to require the removal or reconstruction of tunnel under Chicago river that had been constructed with permission of Chicago). Finally, the government may be compensated for removing obstructions to navigation when their owners refuse to remove them. See United States v. Perma Paving Co., 332 F.2d 754, 758 (2nd Cir.1964) (<HOLDING>); United States v. Illinois Terminal R.R. Co.,",14548,2262,2,case_hold_mc,holding that insured could recover the costs of defending a declaratory judgment action brought by the injured party to compel the insurer to defend but could not recover the costs associated with prosecuting crossclaims against the insurer,holding that any defect in removal procedure must be cured within the 30day removal period or it is fatal to the removal and defendants failure to attach exhibits to the notice of removal within that time required remand,holding that government was entitled to recover costs for removal of shoal in navigable channel,holding party not entitled to recover attorneys fees without also recoveringdamages for breach of contract in part because attorney fees are in the nature of costs not damages,holding that the defendants motion to amend their notice of removal was proper due to plaintiffs waived objections to the sufficiency of the notice of removal by failing to seek remand within thirty days of removal
19,"45, review denied, 178 Wn.2d 1020 (2013); see Eugster v. City of Spokane, 139 Wn. App. 21, 33, 156 P.3d 912 (2007) (The interpretation and application of a statute are reviewed de novo.). 7 RCW 4.24.525(4)(b) provides: A moving party bringing a special motion to strike a claim under this subsection has the initial burden of showing by a preponderance of the evidence that the claim is based on an action involving public participation and petition. If the moving party meets this burden, the burden shifts to the responding party to establish by clear and convincing evidence a probability of prevailing on the claim. If the responding party meets this burden, the court shall deny the motion. 8 Laws of 2010, ch. 118, §l(a). 9 Burt v. Dep’t of Corr, 168 Wn.2d 828, 833, 231 P.3d 191 (2010) (<HOLDING>). 10 561 U.S. 186, 195-96, 130 S. Ct. 2811, 177",15397,2399,3,case_hold_mc,holding a party cannot be joined to prevent removal where no cause of action can be brought against that party,holding civil action cannot be joined to a criminal appeal,recognizing that in a derivative action the corporation for whose benefit suit is brought is a necessary party to the action,holding that a person who requests public records is a necessary party and must be joined in any action brought under rcw 4256540,holding that municipal court records were admissible under  official records or public documents  exception
20,"public official or employee must breach a ministerial duty imposed by statute or by regulation.” Norton does not cite to any authority or provide any rationale for that statement; moreover, NoHon made that comment solely in the context of the public duty doctrine. Id. The Missouri Supreme Court has declared that, absent allegations that a state official violated “either a statutory or departmentally-mandated duty,” a petition’s pleadings “are insufficient to state a claim which is not barred by the doctrine of official immunity as a matter of law.” State ex rel Twiehaus v. Adolf, 706 S.W.2d 443, 445 (Mo.1986). But a “departmentally-mandated duty” may clearly arise from sources other than statutes or regulations. Such a duty can arise from departmental rules, the orders of a s E.D.2010) (<HOLDING>); Geiger v. Boiversox, 974 S.W.2d 513, 517",16255,2549,0,case_hold_mc,holding that emergency medical technicians and paramedics were not entitled to official immunity for their actions related to the treatment of patients in nonemergency situations,holding that defendants were entitled to official immunity and not addressing the merits,holding that because a city inspector was not entitled to official immunity the city was not entitled to vicarious official immunity,holding that patients who were denied medical treatment on nonemergency basis had standing to bring antitrust action against medical center,holding nurses were not entitled to official immunity where it was alleged that they failed to follow orders for a patients care given to them by a doctor
21,"Judge. Kathleen Swan, as personal representative of the Estate and Survivors of Alan Swan, Sr., deceased, and Mary Joe Swan, appeal a final summary judgment entered in favor of State Farm Mutual Automobile Insurance Company on their claim for stacked uninsured motorist (“UM”) benefits under an automobile insurance policy. Because the insureds expressly rejected UM coverage on the subject policy and paid no premium for such coverage, we affirm. See Coleman v. Fla. Ins. Guar. Ass’n, 517 So.2d 686, 689-91 (Fla.1988) (<HOLDING>); Collins v. Gov’t Employees Ins. Co., 922",17112,2685,4,case_hold_mc,holding that an insurer may  assert as defenses the nonnegligence of the uninsured the contributory negligence of the insured and the lack of resulting damage all being matters of substantive law and legal defenses of the uninsured but it does not  succeed  to the rights of the uninsured motorist to interpose the latters procedural defense of statute of limitations,holding that a hit and run or unknown driver is deemed to be uninsured for purposes of the uninsured motorist statute,holding that the rejection was made a part of the policy because the declarations pages included the statements uninsured motorist covs rejected and uninsured motorists coverages have been rejected,holding that language requiring insurer to pay all sums which the insured  shall be legally entitled to recover as damages from the owner or operator of an uninsured automobile includes recovery of exemplary damages under uninsured motorist provision of policy,holding that while the owner of several vehicles by paying a single premium for um coverage applicable to only one of them secures um coverage for himself and his family while occupying the uninsured vehicles as well as the insured vehicle the number of uninsured motorist coverages available to be stacked should be based upon the number of coverages for which uninsured motorist premiums were paid
22,"these circumstances, requiring Robert to pay Nicole’s attorneys’ fees constituted an abuse of discretion. Gaudette v. Gaudette, 890 So.2d 1161 (Fla. 5th DCA 2004); see also Derrevere v. Derrevere, 924 So.2d 987 (Fla. 4th DCA 2006). Bridge-The-Gap Alimony Although we have found no abuse of discretion in the trial court’s award of permanent periodic alimony in this case, the trial court clearly expressed frustration during the proceeding with its lack of ability to consider a short-term alimony award to aid Nicole in making her transition to single life. Section 61.08, Florida Statutes, does not preclude such an award, and the other four district courts of appeal in Florida have expressly recognized bridge-the-gap alimony. See, e.g., Shea v. Shea, 572 So.2d 558, 560 (Fla. 1st DCA 1990) (<HOLDING>); Borchard v. Borchard, 730 So.2d 748, 753",17691,2775,1,case_hold_mc,recognizing that family court may under special circumstances require a supporting spouse to secure an alimony obligation with a life insurance policy,recognizing that even though a spouse is already employed or employable an award of rehabilitative alimony may also be justified as a bridgethegap measure to aid the recipient in making the transition from a married to a single state,holding that an obligation is in the nature of alimony when it is intended to provide support for the spouse rather than an equalization of property rights,holding that property transferred by a spouse to avoid support obligation may be considered on the issue of property distribution as well as alimony,holding that an award of temporary or rehabilitative alimony may not be made unless the recipient spouse is not selfsupporting and citing hull v hull 83 mdapp 218 220221 574 a2d 20 1990
23,"have been required to examine the entire public record and would have discovered the foreclosure judgment....”). These recorded instruments would charge any subsequent purchaser with the information contained in them. Fairmont Funding, 301 A.D.2d at 564, 754 N.Y.S.2d 54 (“The intended purchaser must be presumed to have investigated the title, and to have examined every deed or instrument properly recorded, and to have known every fact disclosed or to which an inquiry suggested by the record would have led.”). The Foreclosure Judgment provides a purchaser with notice that a foreclosure sale was authorized by the court, and at a minimum would require a purchaser to inquire whether a foreclosure sale had occurred. See In re Davidson Rehab Associates, 103 B.R. 440, 444 (Bankr.S.D.N.Y.1989) (<HOLDING>). Furthermore, here the Referee’s Report of",18546,2910,3,case_hold_mc,holding that where property subject to the irss timely filed lien is sold during a nonjudicial sale and the irs is not given notice of the sale the sale of the property is made subject to and without disturbing the lien,holding that plaintiffmortgagor lacked standing to enforce the terms of a foreclosure sale since there was no statutory authority allowing a mortgagor to enforce the provisions of a sale agreement when a foreclosure purchaser is in default,holding that a properly conducted nonjudicial foreclosure sale quiets title in the purchaser,holding that a wouldbe bona fide purchaser could not simply ignore the recorded notices of an impending nonjudicial foreclosure sale and fail to make inquiry as to whether the announced sale had occurred,holding that subsequent to a judicial sale the report of the sale must be made to and ratified by the court before a deed for the property is given by the trustee to the purchaser
24,"that the substantial relationship test effectuates both the duty of loyalty and the duty of confidentiality. In the seminal case setting forth the substantial relationship test, T.C. Theatre Corp. v. Warner Bros. Pictures, Inc., Judge Weinfeld of the Southern District of New York held that only through the substantial relationship test “can the lawyer’s duty of absolute fidelity be enforced and the spirit of the rule relating to privileged communications be maintained.” 113 F.Supp. at 268-69. See also Damron v. Herzog, 67 F.3d 211, 215 (9th Cir.1995), cert. denied, 516 U.S. 1117, 116 S.Ct. 922, 133 L.Ed.2d 851 (1996) (“[T]he duty of loyalty also continues with respect to those matters substantially related to that representation.”); Felix v. Balkin, 49 F.Supp.2d 260, 268 (S.D.N.Y.1999) (<HOLDING>); Selby v. Revlon Consumer Prod. Corp., 6",19404,3041,1,case_hold_mc,recognizing that an attorney has a duty of loyalty to his client,holding that attorneys should be disqualified where the substantial relationship test is met in order to assure that the confidentiality of the attorneyclient relationship and the loyalty between attorney and client are preserved,holding that normal attorneyclient relationship does not bar rule 60b relief when the evidence is clear that the attorney and his client were not acting as one,holding that the substantial relationship test also concerns the duty of loyalty to a former client,holding that the substantial relationship test embodies a broader concept than the rule of confidentiality  that of continuing fidelity to a former client  a duty of loyalty
