question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
139,The small North German navy had how many ironclads at their disposal?,only five,28709,4603,Franco-Prussian_War,squad_extractive
140,What was the name of the only turret ship that was able to conduct operations?,SMS Arminius,28875,4632,Franco-Prussian_War,squad_extractive
141,How many ships was the French navy able to dispatch to sea?,470,29250,4694,Franco-Prussian_War,squad_extractive
142,"In pursuing Prussian ships, what resource was quickly depleted?",coal reserves,29736,4778,Franco-Prussian_War,squad_extractive
143,Which battle was the second of three key French losses?,Battle of Spicheren,29776,4785,Franco-Prussian_War,squad_extractive
144,On what date did the battle of Spicheren take place?,5 August,29800,4789,Franco-Prussian_War,squad_extractive
145,Moltke had originally planned to kee Bazaine's army on what river?,the Saar River,29915,4808,Franco-Prussian_War,squad_extractive
146,Which general's zeal and lack of planning led to cutting off Prince Charles from his calvary?,General von Steinmetz,30072,4840,Franco-Prussian_War,squad_extractive
147,The General Staff developed by Moltke proved to be what?,extremely effective,30385,4890,Franco-Prussian_War,squad_extractive
148,What was key factor did the Prussian General Staff study?,previous Prussian operations,30544,4917,Franco-Prussian_War,squad_extractive
149,What was the goal in the General Staff studying past operations?,learn to avoid mistakes,30577,4921,Franco-Prussian_War,squad_extractive
150,The structure also reinforced Moltke's ability control large formations spread out over what?,significant distances,30703,4939,Franco-Prussian_War,squad_extractive
151,Who is essentially considered the commander in chief of the Prussian army?,The Chief of the General Staff,30726,4941,Franco-Prussian_War,squad_extractive
152,What did the Germans expect to negotiate?,an end to the war,31171,5009,Franco-Prussian_War,squad_extractive
153,On what date was the encirclement of Paris complete?,20 September,31309,5035,Franco-Prussian_War,squad_extractive
154,Bismarck and Favre met on what date?,18 September,31375,5045,Franco-Prussian_War,squad_extractive
155,What was the location of Bismarck and Favre's meeting?,the Château de Ferrières,31391,5048,Franco-Prussian_War,squad_extractive
156,Bismarck demanded the surrender of Strasbourg and what fortress city?,Toul,31727,5104,Franco-Prussian_War,squad_extractive
157,"By late afternoon, what were the Prussian southern attacks at risk of?",breaking up,32257,5192,Franco-Prussian_War,squad_extractive
158,Which Prussian general commanded the attack against the French at St. Privat?,General Canrobert,32414,5218,Franco-Prussian_War,squad_extractive
159,What factor immobilised the Prussian Guard?,lethal French gunfire,32620,5251,Franco-Prussian_War,squad_extractive
160,By nightfall a major component of the VII and VII Corps withdrew towards what Prussian position?,Rezonville,33044,5322,Franco-Prussian_War,squad_extractive
161,Under what provision was the Prussian Army permitted to have a victory parade?,the terms of the armistice,33082,5327,Franco-Prussian_War,squad_extractive
162,What did the Prussian Army hold in Paris on 17 February?,a brief victory parade,33115,5333,Franco-Prussian_War,squad_extractive
163,France had to consent to pay how much in war indemnity?,five billion franc,33427,5388,Franco-Prussian_War,squad_extractive
164,An ensuing mass exodus from Paris saw how many people head for the countryside?,"200,000",33592,5415,Franco-Prussian_War,squad_extractive
165,Which empire was overthrown by a popular uprising in Paris?,the Second Empire,33751,5440,Franco-Prussian_War,squad_extractive
166,The uprising forced a proclamation of what?,Provisional Government and a Third Republic,33851,5457,Franco-Prussian_War,squad_extractive
167,Bismarck desired an early piece but lacked what in the negotiation process?,a legitimate French authority,34263,5527,Franco-Prussian_War,squad_extractive
168,A series of Prussian and German victories took place in what part of France?,eastern France,34609,5587,Franco-Prussian_War,squad_extractive
169,What seige did these victories lead to?,Siege of Metz,34644,5592,Franco-Prussian_War,squad_extractive
170,What battle was a result of the Prussian and German victories in eastern France?,Battle of Sedan,34666,5597,Franco-Prussian_War,squad_extractive
171,Which army definitively defeated Napolean III?,the army of the Second Empire,34687,5601,Franco-Prussian_War,squad_extractive
172,On what date did the Government of National Defence declare the the Third Republic in Paris?,4 September,34868,5631,Franco-Prussian_War,squad_extractive
173,It is also argued that Napoleon III thought a war would resolve the growing issue of what?,domestic political problems,35544,5747,Franco-Prussian_War,squad_extractive
174,"Before the war, French voters overwhelming supported what program of Napoleon III?",a national plebiscite,35752,5776,Franco-Prussian_War,squad_extractive
175,Who proposed that Emperor needed no war to increase his public appeal?,Milza,35926,5803,Franco-Prussian_War,squad_extractive
176,What did Napoleon III plan to relieve pressure from an expected German attack?,invasion of northern Germany,36130,5836,Franco-Prussian_War,squad_extractive
177,What country were the French hoping to be allied with?,Denmark,36255,5857,Franco-Prussian_War,squad_extractive
178,What military strength could Denmark to France in a war?,the Royal Danish Navy,36315,5868,Franco-Prussian_War,squad_extractive
179,What had Prussia been discovered building around big north German ports?,defences,36388,5880,Franco-Prussian_War,squad_extractive
180,What did the French navy lack in engaging coastal defenses?,heavy guns,36613,5917,Franco-Prussian_War,squad_extractive
181,"What was the Prussian Army composed of, instead of regulars?",conscripts,36805,5948,Franco-Prussian_War,squad_extractive
182,Service was mandatory for all men sharing which feature?,of military age,36855,5956,Franco-Prussian_War,squad_extractive
183,"Together, Prussia and Germany expected to amass how many soldiers?","1,000,000",36957,5974,Franco-Prussian_War,squad_extractive
184,German tactics relied on what type of battle strategy?,encirclement battles,37018,5983,Franco-Prussian_War,squad_extractive
185,What is an example of a German encirclement battle?,Cannae,37044,5986,Franco-Prussian_War,squad_extractive
186,What Prussian system was superior to the French example?,military education,37408,6040,Franco-Prussian_War,squad_extractive
187,Prussian military officers were trained to exude what type thinking?,independent thinking,37531,6058,Franco-Prussian_War,squad_extractive
188,What did the French dearth of an education and promotion system stifle?,intellectual development,37676,6077,Franco-Prussian_War,squad_extractive
189,Which military historian criticized the French system as being defective?,Dallas Irvine,37738,6084,Franco-Prussian_War,squad_extractive
190,What French weapon was considered a rough prototype of the first machine gun? ,the mitrailleuse,38191,6159,Franco-Prussian_War,squad_extractive
191,How many barrels did the mitrailleuse feature?,thirty-seven barrels,38230,6165,Franco-Prussian_War,squad_extractive
192,What was the range of the mitrailleuse?,"1,200 yd (1,100 m)",38272,6172,Franco-Prussian_War,squad_extractive
193,The French Marines and naval infantry were dispatched to reinforce what?,French Army of Châlons,38792,6258,Franco-Prussian_War,squad_extractive
194,The autumn storms of what sea forced the return of yet more French ships?,the North Sea,39140,6320,Franco-Prussian_War,squad_extractive
195,On which rough date did the French navy abandon their blockade?,September 1870,39258,6342,Franco-Prussian_War,squad_extractive
196,Which marshal was closest to Wissembourg?,Marshal MacMahon,39439,6375,Franco-Prussian_War,squad_extractive
197,How many divisions did MacMahon command?,four divisions,39496,6383,Franco-Prussian_War,squad_extractive
198,Over how many miles did MacMahon's divisions cover?,20 miles,39516,6386,Franco-Prussian_War,squad_extractive
199,Whose conduct made a bad situation worse?,General Auguste-Alexandre Ducrot,39819,6441,Franco-Prussian_War,squad_extractive
200,What group did General Ducrot command?,the 1st Division,39866,6446,Franco-Prussian_War,squad_extractive
201,What became highly politicised during the war?,Paris National Guard,40441,6550,Franco-Prussian_War,squad_extractive
202,In what type of neighborhoods did the occur especially?,working-class neighbourhoods,40483,6556,Franco-Prussian_War,squad_extractive
203,What did the National Guard refuse to wear?,uniforms,40601,6572,Franco-Prussian_War,squad_extractive
204,What did the National Guard refuse to obey?,commands from the national government,40618,6575,Franco-Prussian_War,squad_extractive
205,On which dates did La Semaine Sanglante occur in Paris?,21–28 May,41276,6679,Franco-Prussian_War,squad_extractive
206,Who commanded the French army at the battle of Worth?,General MacMahon,41354,6692,Franco-Prussian_War,squad_extractive
207,Which German divisison did MacMahon engage?,German 3rd Army,41383,6696,Franco-Prussian_War,squad_extractive
208,What did a German patrol spot that led them to believe that Frossard had retreated?,decoy fires,41586,6730,Franco-Prussian_War,squad_extractive
209,Whose plan did German armies ignore in attacking Frossard?,Moltke's,41745,6758,Franco-Prussian_War,squad_extractive
210,Who were the casualties especially terrible for?,the attacking Prussian forces,41910,6780,Franco-Prussian_War,squad_extractive
211,What was the grand total of German casualties and those missing in action?,"20,163",41958,6788,Franco-Prussian_War,squad_extractive
212,What were the number of French killed and wounded?,"7,855",42073,6807,Franco-Prussian_War,squad_extractive
213,What was the number of French prisoners?,"4,420",42109,6813,Franco-Prussian_War,squad_extractive
214,What did most Prussians fall under?,French Chassepot rifles,42226,6835,Franco-Prussian_War,squad_extractive
215,What was the republican government amenable to?,war reparations,42984,6962,Franco-Prussian_War,squad_extractive
216,Who was Favre speaking on behalf of?,Government of National Defense,43098,6982,Franco-Prussian_War,squad_extractive
217,When did Favre make the declaration concerning colonial territories?,6 September,43142,6988,Franco-Prussian_War,squad_extractive
218,What did this cause the Republic to renew?,declaration of war,43270,7011,Franco-Prussian_War,squad_extractive
219,Who was the Prussian Minister of War?,Albrecht von Roon,43877,7113,Franco-Prussian_War,squad_extractive
220,What was the time span that von Roon acted as minister?,1859 to 1873,43930,7122,Franco-Prussian_War,squad_extractive
221,What was the first step in the reforms?,a reorganization of the army,44135,7157,Franco-Prussian_War,squad_extractive
222,What was the second reform?,the conscription of every male,44257,7177,Franco-Prussian_War,squad_extractive
223,What type of artillery were the French equipped with?,"bronze, rifled muzzle-loading",44553,7225,Franco-Prussian_War,squad_extractive
224,What newer artillery were Prussians using?,steel breech-loading guns,44623,7234,Franco-Prussian_War,squad_extractive
225,The Prussian artillery batteries had what percentage more of guns than the French?,30% more,44887,7279,Franco-Prussian_War,squad_extractive
226,What was the typical range that Prussian guns could fire?,2–3 kilometres,44987,7296,Franco-Prussian_War,squad_extractive
227,On what date did the Government of National Defence negotiate an armistice?,28 January 1871,45220,7330,Franco-Prussian_War,squad_extractive
228,What consequence of war were Parisians suffering?,starving,45341,7349,Franco-Prussian_War,squad_extractive
229,What was the date on which jFarve and Bismarck met?,24 January,45477,7368,Franco-Prussian_War,squad_extractive
230,How many were killed by the Communards?,500 people,45911,7436,Franco-Prussian_War,squad_extractive
231,Which religious official was also killed during the fighting?,Archbishop of Paris,45937,7440,Franco-Prussian_War,squad_extractive
232,What type of buildings were especially targeted to be burned down?,government buildings,45979,7447,Franco-Prussian_War,squad_extractive
233,What famous palace was also burned down?,Tuileries Palace,46015,7451,Franco-Prussian_War,squad_extractive
234,What is the rough estimate of the number of people killed?,"between 6,000 and 10,000",46426,7519,Franco-Prussian_War,squad_extractive
235,"At the start of the war, how many German troops were focused on the French frontier?","462,000",47065,7623,Franco-Prussian_War,squad_extractive
236,How many French troops were available to stand again the Germans?,"270,000",47136,7633,Franco-Prussian_War,squad_extractive
237,What did the French military numbers suffer from the most?,"having lost 100,000 stragglers",47205,7645,Franco-Prussian_War,squad_extractive
238,"What is the literal meaning of the Prussian word ""Kreis?""","literally ""circle""",47414,7679,Franco-Prussian_War,squad_extractive
239,The events of the Franco-Prussian War had great influence on what?,military thinking,47977,7767,Franco-Prussian_War,squad_extractive
240,Lessons garnered from the war included recognizing the need for what kind of system?,general staff system,48073,7784,Franco-Prussian_War,squad_extractive
241,Who adopted the Prussian artillery tactics in 1914?,European armies,48436,7845,Franco-Prussian_War,squad_extractive
242,What was the French 75 optimised to directly support?,advancing infantry,48554,7864,Franco-Prussian_War,squad_extractive
243,Evidence from what war suggested the increased benefits of smokeless poweder rifles?,Russo-Japanese War,48623,7874,Franco-Prussian_War,squad_extractive
244,A unified German Empire ended the balance of power in which congress?,Congress of Vienna,48956,7927,Franco-Prussian_War,squad_extractive
245,"At the end of the Napoleonic wars, Germany had established itself as what, in continental Europe?",the main power,49047,7942,Franco-Prussian_War,squad_extractive
246,Who remained the dominant world power at this time?,Great Britain,49169,7960,Franco-Prussian_War,squad_extractive
247,British involvement in European matters in the late 19th century was considered what?,very limited,49291,7978,Franco-Prussian_War,squad_extractive
248,The Crown Prince's marriage to whom was considered the most prominent of German-British royal liasons?,the daughter of Queen Victoria,49437,7997,Franco-Prussian_War,squad_extractive
249,Which mountains occupy much of eastern Tennessee?,Appalachian Mountains,49907,8071,Tennessee,squad_extractive
250,What government formed in 1772 is considered the forerunner of Tennessee?,Watauga Association,50230,8122,Tennessee,squad_extractive
251,What date did Tennessee become one of the United States of America?,"June 1, 1796",50516,8167,Tennessee,squad_extractive
252,What made Tennessee politics more competitive again in the middle of the 20th century?,civil rights legislation,51210,8285,Tennessee,squad_extractive
253,Which Tennessee city was received significant federal investment in the 1940s?,Oak Ridge,51467,8325,Tennessee,squad_extractive
254,What part of the Manhattan Project did Tennessee host?,uranium enrichment facilities,51537,8336,Tennessee,squad_extractive
255,What locale in Memphis is know as the place where blues was born?,Beale Street,51829,8381,Tennessee,squad_extractive
